ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
978,Detroit Red Wings,0,Toronto Maple Leafs,1,1,1,0.580708846398,2017-03-07
979,Montreal Canadiens,0,Vancouver Canucks,1,1,0,0.697547931507,2017-03-07
980,Detroit Red Wings,0,Boston Bruins,1,1,1,0.66131583802,2017-03-08
981,Ottawa Senators,0,Dallas Stars,1,1,0,0.568400328118,2017-03-08
982,Pittsburgh Penguins,0,Winnipeg Jets,1,1,0,0.636965865215,2017-03-08
983,Ottawa Senators,0,Arizona Coyotes,1,1,0,0.646371128938,2017-03-09
984,New York Rangers,0,Carolina Hurricanes,1,1,0,0.608866589803,2017-03-09
985,Montreal Canadiens,0,Calgary Flames,1,1,0,0.594575824119,2017-03-09
986,Anaheim Ducks,0,Chicago Blackhawks,1,1,1,0.61936106722,2017-03-09
987,New Jersey Devils,0,Colorado Avalanche,1,1,0,0.517300780179,2017-03-09
988,Nashville Predators,0,Los Angeles Kings,1,1,1,0.650099896989,2017-03-09
989,Washington Capitals,0,San Jose Sharks,1,1,1,0.574639054639,2017-03-09
990,Minnesota Wild,0,Tampa Bay Lightning,1,1,0,0.607398178368,2017-03-09
991,Philadelphia Flyers,0,Toronto Maple Leafs,1,1,1,0.502462982847,2017-03-09
992,New York Islanders,0,Vancouver Canucks,1,1,0,0.535222301231,2017-03-09
993,Buffalo Sabres,0,Columbus Blue Jackets,1,1,1,0.824493396736,2017-03-10
994,Chicago Blackhawks,0,Detroit Red Wings,1,1,0,0.577088399435,2017-03-10
995,Pittsburgh Penguins,0,Edmonton Oilers,1,1,0,0.562370731113,2017-03-10
996,Minnesota Wild,0,Florida Panthers,1,1,0,0.645813386864,2017-03-10
997,Anaheim Ducks,0,St. Louis Blues,1,1,1,0.578891700378,2017-03-10
998,New Jersey Devils,0,Arizona Coyotes,1,1,0,0.506034578318,2017-03-11
999,Philadelphia Flyers,0,Boston Bruins,1,1,1,0.587425251216,2017-03-11
1000,Columbus Blue Jackets,0,Buffalo Sabres,1,1,0,0.753261763961,2017-03-11
1001,Toronto Maple Leafs,0,Carolina Hurricanes,1,1,1,0.587025136689,2017-03-11
1002,Ottawa Senators,0,Colorado Avalanche,1,1,0,0.656608586598,2017-03-11
1003,Washington Capitals,0,Los Angeles Kings,1,1,0,0.521203646226,2017-03-11
1004,Nashville Predators,0,San Jose Sharks,1,1,1,0.732069502427,2017-03-11
1005,New York Islanders,0,St. Louis Blues,1,1,1,0.600864798915,2017-03-11
1006,Florida Panthers,0,Tampa Bay Lightning,1,1,1,0.593825313384,2017-03-11
1007,Pittsburgh Penguins,0,Vancouver Canucks,1,1,0,0.686423028725,2017-03-11
1008,Calgary Flames,0,Winnipeg Jets,1,1,0,0.503999953196,2017-03-11
1009,Washington Capitals,0,Anaheim Ducks,1,1,0,0.560976445982,2017-03-12
1010,Minnesota Wild,0,Chicago Blackhawks,1,1,0,0.533493238189,2017-03-12
1011,New York Rangers,0,Detroit Red Wings,1,1,0,0.66572388792,2017-03-12
1012,Montreal Canadiens,0,Edmonton Oilers,1,1,0,0.575172876836,2017-03-12
1013,Dallas Stars,0,San Jose Sharks,1,1,1,0.750354144202,2017-03-12
1014,Colorado Avalanche,0,Arizona Coyotes,1,1,1,0.56478257719,2017-03-13
1015,Pittsburgh Penguins,0,Calgary Flames,1,1,0,0.581933388848,2017-03-13
1016,St. Louis Blues,0,Los Angeles Kings,1,1,1,0.567839723603,2017-03-13
1017,Winnipeg Jets,0,Nashville Predators,1,1,1,0.549346543178,2017-03-13
1018,Carolina Hurricanes,0,New York Islanders,1,1,1,0.533277001905,2017-03-13
1019,Tampa Bay Lightning,0,New York Rangers,1,1,1,0.710084395642,2017-03-13
1020,Columbus Blue Jackets,0,Philadelphia Flyers,1,1,0,0.656424444895,2017-03-13
1021,Boston Bruins,0,Vancouver Canucks,1,1,0,0.606022722342,2017-03-13
1022,New York Islanders,0,Carolina Hurricanes,1,1,1,0.573880804637,2017-03-14
1023,Dallas Stars,0,Edmonton Oilers,1,1,1,0.654699432452,2017-03-14
1024,Toronto Maple Leafs,0,Florida Panthers,1,1,1,0.541193185317,2017-03-14
1025,Arizona Coyotes,0,Los Angeles Kings,1,1,1,0.739357303977,2017-03-14
1026,Chicago Blackhawks,0,Montreal Canadiens,1,1,1,0.633637001925,2017-03-14
1027,Winnipeg Jets,0,New Jersey Devils,1,1,1,0.503630352951,2017-03-14
1028,Tampa Bay Lightning,0,Ottawa Senators,1,1,1,0.598242700281,2017-03-14
1029,Buffalo Sabres,0,San Jose Sharks,1,1,1,0.763016438739,2017-03-14
1030,Minnesota Wild,0,Washington Capitals,1,1,1,0.51377713086,2017-03-14
1031,St. Louis Blues,0,Anaheim Ducks,1,1,1,0.528165726475,2017-03-15
1032,Boston Bruins,0,Calgary Flames,1,1,1,0.505527221997,2017-03-15
1033,Detroit Red Wings,0,Colorado Avalanche,1,1,0,0.560071256889,2017-03-15
1034,Pittsburgh Penguins,0,Philadelphia Flyers,1,1,0,0.568356522138,2017-03-15
1035,Detroit Red Wings,0,Arizona Coyotes,1,1,0,0.548932869661,2017-03-16
1036,Minnesota Wild,0,Carolina Hurricanes,1,1,0,0.602083225382,2017-03-16
1037,Florida Panthers,0,Columbus Blue Jackets,1,1,1,0.79157029033,2017-03-16
1038,Boston Bruins,0,Edmonton Oilers,1,1,1,0.525486850854,2017-03-16
1039,Buffalo Sabres,0,Los Angeles Kings,1,1,1,0.686459630227,2017-03-16
1040,Philadelphia Flyers,0,New Jersey Devils,1,1,0,0.567718474861,2017-03-16
1041,Winnipeg Jets,0,New York Islanders,1,1,1,0.586835950509,2017-03-16
1042,Chicago Blackhawks,0,Ottawa Senators,1,1,1,0.52396502317,2017-03-16
1043,St. Louis Blues,0,San Jose Sharks,1,1,1,0.658971037396,2017-03-16
1044,Toronto Maple Leafs,0,Tampa Bay Lightning,1,1,1,0.581624352919,2017-03-16
1045,Dallas Stars,0,Vancouver Canucks,1,1,1,0.526749664733,2017-03-16
1046,Nashville Predators,0,Washington Capitals,1,1,1,0.715011065075,2017-03-16
1047,Buffalo Sabres,0,Anaheim Ducks,1,1,1,0.650982097547,2017-03-17
1048,Dallas Stars,0,Calgary Flames,1,1,1,0.636414350168,2017-03-17
1049,Florida Panthers,0,New York Rangers,1,1,1,0.74270812515,2017-03-17
1050,New Jersey Devils,0,Pittsburgh Penguins,1,1,1,0.76749300283,2017-03-17
1051,St. Louis Blues,0,Arizona Coyotes,1,1,0,0.635082660519,2017-03-18
1052,Nashville Predators,0,Carolina Hurricanes,1,1,1,0.610775313188,2017-03-18
1053,Colorado Avalanche,0,Detroit Red Wings,1,1,1,0.662053534877,2017-03-18
1054,Vancouver Canucks,0,Edmonton Oilers,1,1,1,0.67877849469,2017-03-18
1055,New York Rangers,0,Minnesota Wild,1,1,1,0.546640553056,2017-03-18
1056,Columbus Blue Jackets,0,New York Islanders,1,1,0,0.689776381981,2017-03-18
1057,Montreal Canadiens,0,Ottawa Senators,1,1,0,0.558829787663,2017-03-18
1058,Anaheim Ducks,0,San Jose Sharks,1,1,1,0.681664926817,2017-03-18
1059,Washington Capitals,0,Tampa Bay Lightning,1,1,0,0.568567083041,2017-03-18
1060,Chicago Blackhawks,0,Toronto Maple Leafs,1,1,0,0.549995415039,2017-03-18
1061,Los Angeles Kings,0,Calgary Flames,1,1,1,0.51512197166,2017-03-19
1062,Colorado Avalanche,0,Chicago Blackhawks,1,1,1,0.76831035954,2017-03-19
1063,Ottawa Senators,0,Montreal Canadiens,1,1,1,0.660925624554,2017-03-19
1064,Columbus Blue Jackets,0,New Jersey Devils,1,1,0,0.756843824541,2017-03-19
1065,Carolina Hurricanes,0,Philadelphia Flyers,1,1,1,0.570766364792,2017-03-19
1066,Florida Panthers,0,Pittsburgh Penguins,1,1,1,0.723555105326,2017-03-19
1067,Minnesota Wild,0,Winnipeg Jets,1,1,0,0.652885784535,2017-03-19
1068,San Jose Sharks,0,Dallas Stars,1,1,0,0.661389910567,2017-03-20
1069,Buffalo Sabres,0,Detroit Red Wings,1,1,1,0.591061703103,2017-03-20
1070,Los Angeles Kings,0,Edmonton Oilers,1,1,1,0.535050512932,2017-03-20
1071,Arizona Coyotes,0,Nashville Predators,1,1,1,0.654449652898,2017-03-20
1072,Boston Bruins,0,Toronto Maple Leafs,1,1,0,0.531950345686,2017-03-20
1073,Ottawa Senators,0,Boston Bruins,1,1,1,0.565225598521,2017-03-21
1074,Pittsburgh Penguins,0,Buffalo Sabres,1,1,0,0.67783349686,2017-03-21
1075,Vancouver Canucks,0,Chicago Blackhawks,1,1,1,0.717948533329,2017-03-21
1076,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.645467668617,2017-03-21
1077,Carolina Hurricanes,0,Florida Panthers,1,1,1,0.507241990521,2017-03-21
1078,San Jose Sharks,0,Minnesota Wild,1,1,1,0.572139346984,2017-03-21
1079,Detroit Red Wings,0,Montreal Canadiens,1,1,1,0.745392488138,2017-03-21
1080,New York Rangers,0,New Jersey Devils,1,1,0,0.702896305919,2017-03-21
1081,Arizona Coyotes,0,Tampa Bay Lightning,1,1,1,0.700879405538,2017-03-21
1082,Philadelphia Flyers,0,Winnipeg Jets,1,1,0,0.517883974953,2017-03-21
1083,Calgary Flames,0,Washington Capitals,1,1,1,0.66169808503,2017-03-21
1084,Edmonton Oilers,0,Anaheim Ducks,1,1,1,0.532532701763,2017-03-22
1085,Toronto Maple Leafs,0,Columbus Blue Jackets,1,1,1,0.783140094443,2017-03-22
1086,New York Islanders,0,New York Rangers,1,1,1,0.722271465993,2017-03-22
1087,Tampa Bay Lightning,0,Boston Bruins,1,1,1,0.609459822459,2017-03-23
1088,Dallas Stars,0,Chicago Blackhawks,1,1,1,0.695488454353,2017-03-23
1089,Edmonton Oilers,0,Colorado Avalanche,1,1,0,0.641445365443,2017-03-23
1090,Arizona Coyotes,0,Florida Panthers,1,1,1,0.66534175894,2017-03-23
1091,Winnipeg Jets,0,Los Angeles Kings,1,1,1,0.646114958184,2017-03-23
1092,Philadelphia Flyers,0,Minnesota Wild,1,1,1,0.684749546896,2017-03-23
1093,Carolina Hurricanes,0,Montreal Canadiens,1,1,1,0.695896010766,2017-03-23
1094,Calgary Flames,0,Nashville Predators,1,1,0,0.508367512996,2017-03-23
1095,Pittsburgh Penguins,0,Ottawa Senators,1,1,0,0.545923951419,2017-03-23
1096,Vancouver Canucks,0,St. Louis Blues,1,1,1,0.682589232015,2017-03-23
1097,New Jersey Devils,0,Toronto Maple Leafs,1,1,1,0.621966741842,2017-03-23
1098,Columbus Blue Jackets,0,Washington Capitals,1,1,0,0.561585695127,2017-03-23
1099,Winnipeg Jets,0,Anaheim Ducks,1,1,1,0.608674739085,2017-03-24
1100,San Jose Sharks,0,Dallas Stars,1,1,0,0.661389910567,2017-03-24
1101,Tampa Bay Lightning,0,Detroit Red Wings,1,1,0,0.502154370274,2017-03-24
1102,New York Islanders,0,Pittsburgh Penguins,1,1,1,0.702207106683,2017-03-24
1103,Toronto Maple Leafs,0,Buffalo Sabres,1,1,0,0.511879908271,2017-03-25
1104,Philadelphia Flyers,0,Columbus Blue Jackets,1,1,1,0.746192636871,2017-03-25
1105,Colorado Avalanche,0,Edmonton Oilers,1,1,1,0.733538563064,2017-03-25
1106,Chicago Blackhawks,0,Florida Panthers,1,1,0,0.562424819853,2017-03-25
1107,New York Rangers,0,Los Angeles Kings,1,1,0,0.567987406517,2017-03-25
1108,Vancouver Canucks,0,Minnesota Wild,1,1,1,0.783127525137,2017-03-25
1109,Ottawa Senators,0,Montreal Canadiens,1,1,1,0.660925624554,2017-03-25
1110,Carolina Hurricanes,0,New Jersey Devils,1,1,0,0.550594709423,2017-03-25
1111,San Jose Sharks,0,Nashville Predators,1,1,0,0.639717949519,2017-03-25
1112,Boston Bruins,0,New York Islanders,1,1,0,0.518490927243,2017-03-25
1113,Calgary Flames,0,St. Louis Blues,1,1,1,0.577608207455,2017-03-25
1114,Arizona Coyotes,0,Washington Capitals,1,1,1,0.792982878887,2017-03-25
1115,New York Rangers,0,Anaheim Ducks,1,1,0,0.606805730756,2017-03-26
1116,Minnesota Wild,0,Detroit Red Wings,1,1,0,0.65937494402,2017-03-26
1117,Dallas Stars,0,New Jersey Devils,1,1,1,0.531794240416,2017-03-26
1118,Philadelphia Flyers,0,Pittsburgh Penguins,1,1,1,0.669551355261,2017-03-26
1119,Vancouver Canucks,0,Winnipeg Jets,1,1,1,0.607480504854,2017-03-26
1120,Florida Panthers,0,Buffalo Sabres,1,1,1,0.500707047432,2017-03-27
1121,Detroit Red Wings,0,Carolina Hurricanes,1,1,1,0.613455570822,2017-03-27
1122,Colorado Avalanche,0,Calgary Flames,1,1,1,0.717627718476,2017-03-27
1123,Nashville Predators,0,New York Islanders,1,1,1,0.591065925521,2017-03-27
1124,Arizona Coyotes,0,St. Louis Blues,1,1,1,0.728117406301,2017-03-27
1125,Chicago Blackhawks,0,Tampa Bay Lightning,1,1,0,0.521664156377,2017-03-27
1126,Nashville Predators,0,Boston Bruins,1,1,1,0.658782851831,2017-03-28
1127,Detroit Red Wings,0,Carolina Hurricanes,1,1,1,0.613455570822,2017-03-28
1128,Buffalo Sabres,0,Columbus Blue Jackets,1,1,1,0.824493396736,2017-03-28
1129,Los Angeles Kings,0,Edmonton Oilers,1,1,1,0.535050512932,2017-03-28
1130,Washington Capitals,0,Minnesota Wild,1,1,1,0.592880279897,2017-03-28
1131,Dallas Stars,0,Montreal Canadiens,1,1,1,0.761015161871,2017-03-28
1132,Ottawa Senators,0,Philadelphia Flyers,1,1,1,0.531102263367,2017-03-28
1133,New York Rangers,0,San Jose Sharks,1,1,1,0.527976996832,2017-03-28
1134,Florida Panthers,0,Toronto Maple Leafs,1,1,1,0.566076408817,2017-03-28
1135,Anaheim Ducks,0,Vancouver Canucks,1,1,0,0.55773318293,2017-03-28
1136,St. Louis Blues,0,Arizona Coyotes,1,1,0,0.635082660519,2017-03-29
1137,Los Angeles Kings,0,Calgary Flames,1,1,1,0.51512197166,2017-03-29
1138,Washington Capitals,0,Colorado Avalanche,1,1,0,0.722537540003,2017-03-29
1139,Chicago Blackhawks,0,Pittsburgh Penguins,1,1,1,0.621437092769,2017-03-29
1140,Dallas Stars,0,Boston Bruins,1,1,1,0.67988187417,2017-03-30
1141,Columbus Blue Jackets,0,Carolina Hurricanes,1,1,0,0.671918566515,2017-03-30
1142,San Jose Sharks,0,Edmonton Oilers,1,1,0,0.561003847323,2017-03-30
1143,Ottawa Senators,0,Minnesota Wild,1,1,1,0.664798420848,2017-03-30
1144,Florida Panthers,0,Montreal Canadiens,1,1,1,0.733873395232,2017-03-30
1145,Toronto Maple Leafs,0,Nashville Predators,1,1,1,0.529120101498,2017-03-30
1146,New York Islanders,0,Philadelphia Flyers,1,1,1,0.59077675237,2017-03-30
1147,Detroit Red Wings,0,Tampa Bay Lightning,1,1,1,0.608169721216,2017-03-30
1148,Anaheim Ducks,0,Winnipeg Jets,1,1,0,0.502684294152,2017-03-30
1149,Washington Capitals,0,Arizona Coyotes,1,1,0,0.713407708393,2017-03-31
1150,San Jose Sharks,0,Calgary Flames,1,1,0,0.5805820369,2017-03-31
1151,Columbus Blue Jackets,0,Chicago Blackhawks,1,1,0,0.607519250782,2017-03-31
1152,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.645467668617,2017-03-31
1153,New Jersey Devils,0,New York Islanders,1,1,1,0.634572293029,2017-03-31
1154,Pittsburgh Penguins,0,New York Rangers,1,1,1,0.577722416684,2017-03-31
1155,Los Angeles Kings,0,Vancouver Canucks,1,1,0,0.596818855921,2017-03-31
1156,Florida Panthers,0,Boston Bruins,1,1,1,0.647790278533,2017-04-01
1157,Dallas Stars,0,Carolina Hurricanes,1,1,1,0.633189987711,2017-04-01
1158,Toronto Maple Leafs,0,Detroit Red Wings,1,1,1,0.526306616338,2017-04-01
1159,Anaheim Ducks,0,Edmonton Oilers,1,1,1,0.574611859037,2017-04-01
1160,Minnesota Wild,0,Nashville Predators,1,1,0,0.65683497448,2017-04-01
1161,New Jersey Devils,0,Philadelphia Flyers,1,1,1,0.668975770863,2017-04-01
1162,Montreal Canadiens,0,Tampa Bay Lightning,1,1,0,0.60325797769,2017-04-01
1163,Ottawa Senators,0,Winnipeg Jets,1,1,0,0.540535932523,2017-04-01
1164,New York Islanders,0,Buffalo Sabres,1,1,0,0.525354953795,2017-04-02
1165,Washington Capitals,0,Columbus Blue Jackets,1,1,1,0.66342787687,2017-04-02
1166,Anaheim Ducks,0,Calgary Flames,1,1,1,0.554968603963,2017-04-02
1167,Boston Bruins,0,Chicago Blackhawks,1,1,1,0.571550568676,2017-04-02
1168,Arizona Coyotes,0,Los Angeles Kings,1,1,1,0.739357303977,2017-04-02
1169,Colorado Avalanche,0,Minnesota Wild,1,1,1,0.824693041917,2017-04-02
1170,Philadelphia Flyers,0,New York Rangers,1,1,1,0.690847281668,2017-04-02
1171,Carolina Hurricanes,0,Pittsburgh Penguins,1,1,1,0.684737808085,2017-04-02
1172,Nashville Predators,0,St. Louis Blues,1,1,1,0.636901186188,2017-04-02
1173,Dallas Stars,0,Tampa Bay Lightning,1,1,1,0.628010359606,2017-04-02
1174,San Jose Sharks,0,Vancouver Canucks,1,1,0,0.685226734921,2017-04-02
1175,Toronto Maple Leafs,0,Buffalo Sabres,1,1,0,0.511879908271,2017-04-03
1176,Ottawa Senators,0,Detroit Red Wings,1,1,0,0.547670281287,2017-04-03
1177,Montreal Canadiens,0,Florida Panthers,1,1,0,0.641839417311,2017-04-03
1178,Calgary Flames,0,Anaheim Ducks,1,1,1,0.552367489883,2017-04-04
1179,Tampa Bay Lightning,0,Boston Bruins,1,1,1,0.609459822459,2017-04-04
1180,Chicago Blackhawks,0,Colorado Avalanche,1,1,0,0.683042064166,2017-04-04
1181,Arizona Coyotes,0,Dallas Stars,1,1,1,0.632580258912,2017-04-04
1182,Edmonton Oilers,0,Los Angeles Kings,1,1,1,0.572136965694,2017-04-04
1183,Carolina Hurricanes,0,Minnesota Wild,1,1,1,0.699550958557,2017-04-04
1184,Philadelphia Flyers,0,New Jersey Devils,1,1,0,0.567718474861,2017-04-04
1185,New York Islanders,0,Nashville Predators,1,1,1,0.515653399753,2017-04-04
1186,Detroit Red Wings,0,Ottawa Senators,1,1,1,0.650734584986,2017-04-04
1187,Columbus Blue Jackets,0,Pittsburgh Penguins,1,1,0,0.539106907465,2017-04-04
1188,Vancouver Canucks,0,San Jose Sharks,1,1,1,0.770105120825,2017-04-04
1189,Winnipeg Jets,0,St. Louis Blues,1,1,1,0.632850822975,2017-04-04
1190,Washington Capitals,0,Toronto Maple Leafs,1,1,0,0.596270308464,2017-04-04
1191,Montreal Canadiens,0,Buffalo Sabres,1,1,0,0.689125122576,2017-04-05
1192,New York Rangers,0,Washington Capitals,1,1,1,0.506680805146,2017-04-05
1193,Chicago Blackhawks,0,Anaheim Ducks,1,1,0,0.513953749668,2017-04-06
1194,Vancouver Canucks,0,Arizona Coyotes,1,1,0,0.500972901577,2017-04-06
1195,Ottawa Senators,0,Boston Bruins,1,1,1,0.565225598521,2017-04-06
1196,New York Islanders,0,Carolina Hurricanes,1,1,1,0.573880804637,2017-04-06
1197,Winnipeg Jets,0,Columbus Blue Jackets,1,1,1,0.796648653639,2017-04-06
1198,Minnesota Wild,0,Colorado Avalanche,1,1,0,0.753518214285,2017-04-06
1199,Nashville Predators,0,Dallas Stars,1,1,1,0.530001350624,2017-04-06
1200,St. Louis Blues,0,Florida Panthers,1,1,0,0.520587639062,2017-04-06
1201,Calgary Flames,0,Los Angeles Kings,1,1,1,0.591580112393,2017-04-06
1202,Pittsburgh Penguins,0,New Jersey Devils,1,1,0,0.682048382207,2017-04-06
1203,Edmonton Oilers,0,San Jose Sharks,1,1,1,0.662900057841,2017-04-06
1204,Tampa Bay Lightning,0,Toronto Maple Leafs,1,1,1,0.525368842238,2017-04-06
1205,Tampa Bay Lightning,0,Montreal Canadiens,1,1,1,0.700581060486,2017-04-07
1206,Minnesota Wild,0,Arizona Coyotes,1,1,0,0.745048088227,2017-04-08
1207,Washington Capitals,0,Boston Bruins,1,1,0,0.511615142948,2017-04-08
1208,St. Louis Blues,0,Carolina Hurricanes,1,1,1,0.526010674528,2017-04-08
1209,Colorado Avalanche,0,Dallas Stars,1,1,1,0.64299644926,2017-04-08
1210,Montreal Canadiens,0,Detroit Red Wings,1,1,0,0.655471960502,2017-04-08
1211,Buffalo Sabres,0,Florida Panthers,1,1,1,0.60543886137,2017-04-08
1212,Chicago Blackhawks,0,Los Angeles Kings,1,1,1,0.526084017486,2017-04-08
1213,New York Islanders,0,New Jersey Devils,1,1,0,0.530182030003,2017-04-08
1214,New York Rangers,0,Ottawa Senators,1,1,0,0.570071232038,2017-04-08
1215,Columbus Blue Jackets,0,Philadelphia Flyers,1,1,0,0.656424444895,2017-04-08
1216,Calgary Flames,0,San Jose Sharks,1,1,1,0.680521804096,2017-04-08
1217,Pittsburgh Penguins,0,Toronto Maple Leafs,1,1,0,0.617936945114,2017-04-08
1218,Edmonton Oilers,0,Vancouver Canucks,1,1,0,0.578631051863,2017-04-08
1219,Nashville Predators,0,Winnipeg Jets,1,1,1,0.557982187487,2017-04-08
1220,Los Angeles Kings,0,Anaheim Ducks,1,1,1,0.513807354965,2017-04-09
1221,New Jersey Devils,0,Detroit Red Wings,1,1,1,0.595734758431,2017-04-09
1222,Vancouver Canucks,0,Edmonton Oilers,1,1,1,0.67877849469,2017-04-09
1223,Ottawa Senators,0,New York Islanders,1,1,0,0.506775492695,2017-04-09
1224,Pittsburgh Penguins,0,New York Rangers,1,1,1,0.577722416684,2017-04-09
1225,Carolina Hurricanes,0,Philadelphia Flyers,1,1,1,0.570766364792,2017-04-09
1226,Colorado Avalanche,0,St. Louis Blues,1,1,1,0.736951420869,2017-04-09
1227,Buffalo Sabres,0,Tampa Bay Lightning,1,1,1,0.643933398351,2017-04-09
1228,Columbus Blue Jackets,0,Toronto Maple Leafs,1,1,0,0.701207056576,2017-04-09
1229,Florida Panthers,0,Washington Capitals,1,1,1,0.705018826206,2017-04-09
