ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
221,Memphis Grizzlies,104,Philadelphia 76ers,99,0,0,0.644399030349,2016-11-23
222,Oklahoma City Thunder,101,Sacramento Kings,116,1,0,0.508353628776,2016-11-23
223,Denver Nuggets,83,Utah Jazz,108,1,1,0.834302023214,2016-11-23
224,San Antonio Spurs,109,Boston Celtics,103,0,0,0.555526256669,2016-11-25
225,Dallas Mavericks,90,Cleveland Cavaliers,128,1,1,0.936541896065,2016-11-25
226,Oklahoma City Thunder,132,Denver Nuggets,129,0,1,0.502409356487,2016-11-25
227,Los Angeles Clippers,97,Detroit Pistons,108,1,0,0.555856596801,2016-11-25
228,Brooklyn Nets,97,Indiana Pacers,118,1,1,0.784083563466,2016-11-25
229,Golden State Warriors,109,Los Angeles Lakers,85,0,0,0.899428668332,2016-11-25
230,Miami Heat,90,Memphis Grizzlies,81,0,1,0.714642167156,2016-11-25
231,Toronto Raptors,105,Milwaukee Bucks,99,0,0,0.655012389657,2016-11-25
232,Charlotte Hornets,111,New York Knicks,113,1,1,0.502657490486,2016-11-25
233,Washington Wizards,94,Orlando Magic,91,0,1,0.531135814085,2016-11-25
234,Chicago Bulls,105,Philadelphia 76ers,89,0,0,0.685605723342,2016-11-25
235,Minnesota Timberwolves,98,Phoenix Suns,85,0,0,0.564915633932,2016-11-25
236,New Orleans Pelicans,104,Portland Trail Blazers,119,1,1,0.648363496418,2016-11-25
237,Houston Rockets,117,Sacramento Kings,104,0,0,0.70648794615,2016-11-25
238,Atlanta Hawks,68,Utah Jazz,95,1,1,0.84060133817,2016-11-25
239,New York Knicks,102,Charlotte Hornets,107,1,1,0.762187465698,2016-11-26
240,Minnesota Timberwolves,102,Golden State Warriors,115,1,1,0.945514028447,2016-11-26
241,Memphis Grizzlies,110,Miami Heat,107,0,1,0.563972925694,2016-11-26
242,Detroit Pistons,88,Oklahoma City Thunder,106,1,1,0.650073427365,2016-11-26
243,San Antonio Spurs,112,Washington Wizards,100,0,0,0.690238013978,2016-11-26
244,Sacramento Kings,122,Brooklyn Nets,105,0,0,0.552418945594,2016-11-27
245,New Orleans Pelicans,81,Dallas Mavericks,91,1,1,0.585034456966,2016-11-27
246,Los Angeles Clippers,70,Indiana Pacers,91,1,0,0.712984457873,2016-11-27
247,Atlanta Hawks,94,Los Angeles Lakers,109,1,1,0.527864766167,2016-11-27
248,Milwaukee Bucks,104,Orlando Magic,96,0,0,0.600336181361,2016-11-27
249,Cleveland Cavaliers,112,Philadelphia 76ers,108,0,0,0.880145004066,2016-11-27
250,Denver Nuggets,120,Phoenix Suns,114,0,0,0.56735437974,2016-11-27
251,Houston Rockets,130,Portland Trail Blazers,114,0,0,0.741754778603,2016-11-27
252,Atlanta Hawks,100,Golden State Warriors,105,1,1,0.947356720981,2016-11-28
253,Charlotte Hornets,104,Memphis Grizzlies,85,0,1,0.559728765968,2016-11-28
254,Boston Celtics,112,Miami Heat,104,0,0,0.544438154749,2016-11-28
255,Utah Jazz,112,Minnesota Timberwolves,103,0,0,0.610881140271,2016-11-28
256,Oklahoma City Thunder,112,New York Knicks,103,0,0,0.500774883385,2016-11-28
257,Philadelphia 76ers,95,Toronto Raptors,122,1,1,0.967313247558,2016-11-28
258,Sacramento Kings,95,Washington Wizards,101,1,1,0.669237127457,2016-11-28
259,Los Angeles Clippers,122,Brooklyn Nets,127,1,0,0.833671880188,2016-11-29
260,Detroit Pistons,112,Charlotte Hornets,89,0,1,0.646943847142,2016-11-29
261,Cleveland Cavaliers,101,Milwaukee Bucks,118,1,0,0.604138022566,2016-11-29
262,Los Angeles Lakers,88,New Orleans Pelicans,105,1,1,0.703930474771,2016-11-29
263,Orlando Magic,95,San Antonio Spurs,83,0,1,0.919792975913,2016-11-29
264,Houston Rockets,101,Utah Jazz,120,1,1,0.548206418935,2016-11-29
265,Detroit Pistons,121,Boston Celtics,114,0,1,0.666755853702,2016-11-30
266,Los Angeles Lakers,96,Chicago Bulls,90,0,1,0.819340516,2016-11-30
267,San Antonio Spurs,94,Dallas Mavericks,87,0,0,0.796311561661,2016-11-30
268,Miami Heat,106,Denver Nuggets,98,0,1,0.668485634143,2016-11-30
269,New York Knicks,106,Minnesota Timberwolves,104,0,1,0.643474878381,2016-11-30
270,Washington Wizards,115,Oklahoma City Thunder,126,1,1,0.748699970507,2016-11-30
271,Atlanta Hawks,107,Phoenix Suns,109,1,0,0.555960757794,2016-11-30
272,Indiana Pacers,109,Portland Trail Blazers,131,1,1,0.624129483338,2016-11-30
273,Memphis Grizzlies,105,Toronto Raptors,120,1,1,0.900731028364,2016-11-30
274,Milwaukee Bucks,111,Brooklyn Nets,93,0,0,0.702469765649,2016-12-01
275,Dallas Mavericks,87,Charlotte Hornets,97,1,1,0.837552333859,2016-12-01
