ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
316,San Antonio Spurs,105,Minnesota Timberwolves,91,0,0,0.683990180619,2016-12-06
317,Phoenix Suns,105,Utah Jazz,112,1,1,0.927621109916,2016-12-06
318,Orlando Magic,124,Washington Wizards,116,0,1,0.785554136745,2016-12-06
319,Miami Heat,95,Atlanta Hawks,103,1,1,0.660265782704,2016-12-07
320,Denver Nuggets,111,Brooklyn Nets,116,1,0,0.559133168986,2016-12-07
321,Detroit Pistons,77,Charlotte Hornets,87,1,1,0.672491142743,2016-12-07
322,Sacramento Kings,120,Dallas Mavericks,89,0,1,0.534486647998,2016-12-07
323,Los Angeles Lakers,95,Houston Rockets,134,1,1,0.929888245236,2016-12-07
324,Golden State Warriors,115,Los Angeles Clippers,98,0,0,0.527055798294,2016-12-07
325,Portland Trail Blazers,107,Milwaukee Bucks,115,1,1,0.78722062743,2016-12-07
326,Cleveland Cavaliers,126,New York Knicks,94,0,0,0.757776880249,2016-12-07
327,Boston Celtics,117,Orlando Magic,87,0,0,0.645527114621,2016-12-07
328,Indiana Pacers,109,Phoenix Suns,94,0,0,0.54654799209,2016-12-07
329,San Antonio Spurs,91,Chicago Bulls,95,1,0,0.55635188559,2016-12-08
330,Portland Trail Blazers,86,Memphis Grizzlies,88,1,1,0.740378160208,2016-12-08
331,Philadelphia 76ers,99,New Orleans Pelicans,88,0,1,0.776521902459,2016-12-08
332,Minnesota Timberwolves,110,Toronto Raptors,124,1,1,0.923258944061,2016-12-08
333,Golden State Warriors,106,Utah Jazz,99,0,0,0.652078413692,2016-12-08
334,Denver Nuggets,85,Washington Wizards,92,1,1,0.688874059622,2016-12-08
335,Toronto Raptors,101,Boston Celtics,94,0,0,0.661549950503,2016-12-09
336,Orlando Magic,88,Charlotte Hornets,109,1,1,0.845000358828,2016-12-09
337,Miami Heat,84,Cleveland Cavaliers,114,1,1,0.912865229866,2016-12-09
338,Indiana Pacers,103,Dallas Mavericks,111,1,1,0.552091919007,2016-12-09
339,Phoenix Suns,119,Los Angeles Lakers,115,0,1,0.71484239042,2016-12-09
340,Atlanta Hawks,114,Milwaukee Bucks,110,0,1,0.747926670841,2016-12-09
341,Detroit Pistons,117,Minnesota Timberwolves,90,0,1,0.539023322814,2016-12-09
342,Houston Rockets,102,Oklahoma City Thunder,99,0,0,0.595994462593,2016-12-09
343,New York Knicks,103,Sacramento Kings,100,0,1,0.635663312236,2016-12-09
344,Miami Heat,100,Chicago Bulls,105,1,1,0.763044280747,2016-12-10
345,Charlotte Hornets,105,Cleveland Cavaliers,116,1,1,0.851965177574,2016-12-10
346,Dallas Mavericks,87,Houston Rockets,109,1,1,0.925564076619,2016-12-10
347,Portland Trail Blazers,111,Indiana Pacers,118,1,1,0.659878206478,2016-12-10
348,New Orleans Pelicans,105,Los Angeles Clippers,133,1,1,0.922041000871,2016-12-10
349,Golden State Warriors,89,Memphis Grizzlies,110,1,0,0.807156725595,2016-12-10
350,Denver Nuggets,121,Orlando Magic,113,0,1,0.52103725296,2016-12-10
351,Brooklyn Nets,101,San Antonio Spurs,130,1,1,0.943456270195,2016-12-10
352,Sacramento Kings,84,Utah Jazz,104,1,1,0.84623158072,2016-12-10
353,Milwaukee Bucks,105,Washington Wizards,110,1,1,0.552900884347,2016-12-10
354,Philadelphia 76ers,97,Detroit Pistons,79,0,1,0.876073519179,2016-12-11
355,New York Knicks,118,Los Angeles Lakers,112,0,1,0.51064270824,2016-12-11
356,Golden State Warriors,116,Minnesota Timberwolves,108,0,0,0.847105122628,2016-12-11
357,Boston Celtics,96,Oklahoma City Thunder,99,1,1,0.603190124668,2016-12-11
358,New Orleans Pelicans,120,Phoenix Suns,119,0,0,0.503122614109,2016-12-11
359,Denver Nuggets,92,Dallas Mavericks,112,1,1,0.53645706966,2016-12-12
360,Brooklyn Nets,118,Houston Rockets,122,1,1,0.948053522392,2016-12-12
361,Charlotte Hornets,94,Indiana Pacers,110,1,0,0.520024703059,2016-12-12
362,Portland Trail Blazers,120,Los Angeles Clippers,121,1,1,0.914608224533,2016-12-12
363,Washington Wizards,101,Miami Heat,112,1,1,0.595371966037,2016-12-12
364,Los Angeles Lakers,92,Sacramento Kings,116,1,1,0.750575402426,2016-12-12
365,Milwaukee Bucks,100,Toronto Raptors,122,1,1,0.875088659686,2016-12-12
366,Orlando Magic,131,Atlanta Hawks,120,0,1,0.763811151282,2016-12-13
367,Minnesota Timberwolves,99,Chicago Bulls,94,0,1,0.756478908682,2016-12-13
368,Memphis Grizzlies,86,Cleveland Cavaliers,103,1,1,0.884190550507,2016-12-13
369,Golden State Warriors,113,New Orleans Pelicans,109,0,0,0.879855824311,2016-12-13
370,New York Knicks,111,Phoenix Suns,113,1,0,0.571695639953,2016-12-13
371,Oklahoma City Thunder,95,Portland Trail Blazers,114,1,0,0.516291601508,2016-12-13
372,Los Angeles Lakers,97,Brooklyn Nets,107,1,1,0.566711603736,2016-12-14
373,Detroit Pistons,95,Dallas Mavericks,85,0,0,0.581000405243,2016-12-14
374,Sacramento Kings,98,Houston Rockets,132,1,1,0.888048496078,2016-12-14
375,Cleveland Cavaliers,85,Memphis Grizzlies,93,1,0,0.702114277782,2016-12-14
376,Indiana Pacers,89,Miami Heat,95,1,1,0.658461968639,2016-12-14
377,Los Angeles Clippers,113,Orlando Magic,108,0,0,0.826533621686,2016-12-14
378,Toronto Raptors,123,Philadelphia 76ers,114,0,0,0.904561259104,2016-12-14
379,Boston Celtics,101,San Antonio Spurs,108,1,1,0.786773716609,2016-12-14
380,Oklahoma City Thunder,89,Utah Jazz,109,1,1,0.768262775648,2016-12-14
381,Charlotte Hornets,106,Washington Wizards,109,1,1,0.547379394749,2016-12-14
382,Portland Trail Blazers,120,Denver Nuggets,132,1,1,0.673880846423,2016-12-15
383,New York Knicks,90,Golden State Warriors,103,1,1,0.94735605041,2016-12-15
384,Chicago Bulls,97,Milwaukee Bucks,108,1,1,0.641670271243,2016-12-15
385,Indiana Pacers,95,New Orleans Pelicans,102,1,1,0.601909569765,2016-12-15
386,San Antonio Spurs,107,Phoenix Suns,92,0,0,0.839069692031,2016-12-15
387,Charlotte Hornets,88,Boston Celtics,96,1,1,0.660726042821,2016-12-16
388,Milwaukee Bucks,95,Chicago Bulls,69,0,1,0.643988812572,2016-12-16
389,New Orleans Pelicans,100,Houston Rockets,122,1,1,0.910206849913,2016-12-16
390,Sacramento Kings,96,Memphis Grizzlies,92,0,1,0.711338360159,2016-12-16
391,Los Angeles Clippers,102,Miami Heat,98,0,0,0.7411677423,2016-12-16
392,Brooklyn Nets,111,Orlando Magic,118,1,1,0.712900624725,2016-12-16
393,Los Angeles Lakers,100,Philadelphia 76ers,89,0,1,0.549497228888,2016-12-16
394,Atlanta Hawks,125,Toronto Raptors,121,0,1,0.920315086014,2016-12-16
395,Dallas Mavericks,100,Utah Jazz,103,1,1,0.8961210736,2016-12-16
396,Detroit Pistons,108,Washington Wizards,122,1,1,0.57978519136,2016-12-16
397,Charlotte Hornets,107,Atlanta Hawks,99,0,1,0.516355343801,2016-12-17
398,Los Angeles Lakers,108,Cleveland Cavaliers,119,1,1,0.945882600739,2016-12-17
399,New York Knicks,114,Denver Nuggets,127,1,1,0.63382674928,2016-12-17
400,Indiana Pacers,105,Detroit Pistons,90,0,1,0.754670330493,2016-12-17
401,Portland Trail Blazers,90,Golden State Warriors,135,1,1,0.955521235359,2016-12-17
402,Houston Rockets,111,Minnesota Timberwolves,109,0,0,0.703043191018,2016-12-17
403,Phoenix Suns,101,Oklahoma City Thunder,114,1,1,0.874335775077,2016-12-17
404,Sacramento Kings,79,Dallas Mavericks,99,1,1,0.534486647998,2016-12-18
405,Utah Jazz,82,Memphis Grizzlies,73,0,0,0.553737218247,2016-12-18
406,Boston Celtics,105,Miami Heat,95,0,0,0.52254104381,2016-12-18
407,Toronto Raptors,109,Orlando Magic,79,0,0,0.864983615116,2016-12-18
408,Brooklyn Nets,107,Philadelphia 76ers,108,1,1,0.626647835711,2016-12-18
409,New Orleans Pelicans,100,San Antonio Spurs,113,1,1,0.902604269181,2016-12-18
410,Los Angeles Clippers,110,Washington Wizards,117,1,0,0.700691908097,2016-12-18
411,Detroit Pistons,82,Chicago Bulls,113,1,1,0.668678106291,2016-12-19
412,Dallas Mavericks,107,Denver Nuggets,117,1,1,0.736770979761,2016-12-19
413,Washington Wizards,105,Indiana Pacers,107,1,1,0.578700360195,2016-12-19
414,Phoenix Suns,108,Minnesota Timberwolves,115,1,1,0.812573892947,2016-12-19
415,Atlanta Hawks,110,Oklahoma City Thunder,108,0,1,0.734945686673,2016-12-19
416,Los Angeles Lakers,113,Charlotte Hornets,117,1,1,0.845343259106,2016-12-20
417,Utah Jazz,74,Golden State Warriors,104,1,1,0.858577838613,2016-12-20
418,San Antonio Spurs,102,Houston Rockets,100,0,1,0.663142842518,2016-12-20
419,Denver Nuggets,102,Los Angeles Clippers,119,1,1,0.903185012848,2016-12-20
420,Boston Celtics,112,Memphis Grizzlies,109,0,1,0.556305290307,2016-12-20
421,Orlando Magic,136,Miami Heat,130,0,1,0.749675077139,2016-12-20
422,Cleveland Cavaliers,114,Milwaukee Bucks,108,0,0,0.644985337524,2016-12-20
423,Indiana Pacers,111,New York Knicks,118,1,1,0.665902432853,2016-12-20
424,New Orleans Pelicans,108,Philadelphia 76ers,93,0,0,0.517535619061,2016-12-20
425,Portland Trail Blazers,121,Sacramento Kings,126,1,1,0.675619329354,2016-12-20
426,Brooklyn Nets,104,Toronto Raptors,116,1,1,0.966251824715,2016-12-20
427,Minnesota Timberwolves,92,Atlanta Hawks,84,0,1,0.652150891417,2016-12-21
428,Washington Wizards,107,Chicago Bulls,97,0,1,0.724718848833,2016-12-21
429,Milwaukee Bucks,102,Cleveland Cavaliers,113,1,1,0.854756957527,2016-12-21
430,Memphis Grizzlies,98,Detroit Pistons,86,0,1,0.676666589809,2016-12-21
431,Oklahoma City Thunder,121,New Orleans Pelicans,110,0,0,0.540995295797,2016-12-21
432,Houston Rockets,125,Phoenix Suns,111,0,0,0.850811972661,2016-12-21
433,Dallas Mavericks,96,Portland Trail Blazers,95,0,1,0.709123772333,2016-12-21
434,Sacramento Kings,94,Utah Jazz,93,0,1,0.84623158072,2016-12-21
435,Golden State Warriors,117,Brooklyn Nets,101,0,0,0.929504281176,2016-12-22
436,Boston Celtics,109,Indiana Pacers,102,0,0,0.539667205367,2016-12-22
437,San Antonio Spurs,101,Los Angeles Clippers,106,1,1,0.696687832718,2016-12-22
438,Los Angeles Lakers,107,Miami Heat,115,1,1,0.750166511834,2016-12-22
439,Orlando Magic,95,New York Knicks,106,1,1,0.755865193286,2016-12-22
440,Oklahoma City Thunder,0,Boston Celtics,1,1,1,0.680607493756,2016-12-23
441,Chicago Bulls,0,Charlotte Hornets,1,1,1,0.646783751632,2016-12-23
442,Brooklyn Nets,0,Cleveland Cavaliers,1,1,1,0.960081787923,2016-12-23
443,Atlanta Hawks,0,Denver Nuggets,1,1,1,0.62366242014,2016-12-23
444,Golden State Warriors,0,Detroit Pistons,1,1,0,0.782588558764,2016-12-23
445,Dallas Mavericks,0,Los Angeles Clippers,1,1,1,0.93551763163,2016-12-23
446,Houston Rockets,0,Memphis Grizzlies,1,1,0,0.641388903611,2016-12-23
447,Washington Wizards,0,Milwaukee Bucks,1,1,1,0.723710402505,2016-12-23
448,Sacramento Kings,0,Minnesota Timberwolves,1,1,1,0.650550271319,2016-12-23
449,Miami Heat,0,New Orleans Pelicans,1,1,1,0.585319714313,2016-12-23
450,Los Angeles Lakers,0,Orlando Magic,1,1,1,0.643431802393,2016-12-23
451,Philadelphia 76ers,0,Phoenix Suns,1,1,1,0.65596199629,2016-12-23
452,San Antonio Spurs,0,Portland Trail Blazers,1,1,0,0.721517420256,2016-12-23
453,Toronto Raptors,0,Utah Jazz,1,1,0,0.556815113738,2016-12-23
454,Golden State Warriors,0,Cleveland Cavaliers,1,1,1,0.503354022719,2016-12-25
455,Los Angeles Clippers,0,Los Angeles Lakers,1,1,0,0.826909006832,2016-12-25
456,Boston Celtics,0,New York Knicks,1,1,0,0.514236891672,2016-12-25
457,Minnesota Timberwolves,0,Oklahoma City Thunder,1,1,1,0.742824087763,2016-12-25
458,Chicago Bulls,0,San Antonio Spurs,1,1,1,0.802455012364,2016-12-25
459,Charlotte Hornets,0,Brooklyn Nets,1,1,0,0.698974146325,2016-12-26
460,Indiana Pacers,0,Chicago Bulls,1,1,1,0.775254099913,2016-12-26
461,Cleveland Cavaliers,0,Detroit Pistons,1,1,0,0.669640974493,2016-12-26
462,Phoenix Suns,0,Houston Rockets,1,1,1,0.94864751134,2016-12-26
463,Denver Nuggets,0,Los Angeles Clippers,1,1,1,0.903185012848,2016-12-26
464,Atlanta Hawks,0,Minnesota Timberwolves,1,1,1,0.633400512885,2016-12-26
465,Dallas Mavericks,0,New Orleans Pelicans,1,1,1,0.68825451447,2016-12-26
466,Memphis Grizzlies,0,Orlando Magic,1,1,0,0.559207352154,2016-12-26
467,Toronto Raptors,0,Portland Trail Blazers,1,1,0,0.816372793675,2016-12-26
468,Philadelphia 76ers,0,Sacramento Kings,1,1,1,0.816185423136,2016-12-26
469,Milwaukee Bucks,0,Washington Wizards,1,1,1,0.552900884347,2016-12-26
470,Memphis Grizzlies,0,Boston Celtics,1,1,1,0.72094615345,2016-12-27
471,Houston Rockets,0,Dallas Mavericks,1,1,0,0.793331403189,2016-12-27
472,Utah Jazz,0,Los Angeles Lakers,1,1,0,0.739624642794,2016-12-27
473,Oklahoma City Thunder,0,Miami Heat,1,1,1,0.519657256818,2016-12-27
474,New York Knicks,0,Atlanta Hawks,1,1,1,0.652765246058,2016-12-28
475,Brooklyn Nets,0,Chicago Bulls,1,1,1,0.880849180452,2016-12-28
476,Minnesota Timberwolves,0,Denver Nuggets,1,1,1,0.633197715715,2016-12-28
477,Milwaukee Bucks,0,Detroit Pistons,1,1,1,0.617317282219,2016-12-28
478,Toronto Raptors,0,Golden State Warriors,1,1,1,0.728615903674,2016-12-28
479,Los Angeles Clippers,0,New Orleans Pelicans,1,1,0,0.785003507911,2016-12-28
480,Charlotte Hornets,0,Orlando Magic,1,1,0,0.627281992963,2016-12-28
481,Sacramento Kings,0,Portland Trail Blazers,1,1,1,0.60864691113,2016-12-28
482,Phoenix Suns,0,San Antonio Spurs,1,1,1,0.944099727467,2016-12-28
483,Indiana Pacers,0,Washington Wizards,1,1,1,0.702221647356,2016-12-28
484,Miami Heat,0,Charlotte Hornets,1,1,1,0.766151099213,2016-12-29
485,Boston Celtics,0,Cleveland Cavaliers,1,1,1,0.841740653255,2016-12-29
486,Dallas Mavericks,0,Los Angeles Lakers,1,1,1,0.627886579256,2016-12-29
487,Oklahoma City Thunder,0,Memphis Grizzlies,1,1,1,0.597503899123,2016-12-29
488,Toronto Raptors,0,Phoenix Suns,1,1,0,0.899464149169,2016-12-29
489,Philadelphia 76ers,0,Utah Jazz,1,1,1,0.931399554037,2016-12-29
490,Detroit Pistons,0,Atlanta Hawks,1,1,1,0.549152856017,2016-12-30
491,Miami Heat,0,Boston Celtics,1,1,1,0.77998269211,2016-12-30
492,Philadelphia 76ers,0,Denver Nuggets,1,1,1,0.814993998132,2016-12-30
493,Dallas Mavericks,0,Golden State Warriors,1,1,1,0.966776415793,2016-12-30
494,Los Angeles Clippers,0,Houston Rockets,1,1,1,0.606691616938,2016-12-30
495,Chicago Bulls,0,Indiana Pacers,1,1,0,0.515714880872,2016-12-30
496,Milwaukee Bucks,0,Minnesota Timberwolves,1,1,1,0.511727396911,2016-12-30
497,New York Knicks,0,New Orleans Pelicans,1,1,1,0.577224025407,2016-12-30
498,Portland Trail Blazers,0,San Antonio Spurs,1,1,1,0.89353233478,2016-12-30
499,Brooklyn Nets,0,Washington Wizards,1,1,1,0.834819344012,2016-12-30
500,Milwaukee Bucks,0,Chicago Bulls,1,1,1,0.643988812572,2016-12-31
501,Cleveland Cavaliers,0,Charlotte Hornets,1,1,0,0.639860318632,2016-12-31
502,New York Knicks,0,Houston Rockets,1,1,1,0.884921162285,2016-12-31
503,Los Angeles Clippers,0,Oklahoma City Thunder,1,1,0,0.632520770238,2016-12-31
504,Memphis Grizzlies,0,Sacramento Kings,1,1,1,0.567938985451,2016-12-31
505,Phoenix Suns,0,Utah Jazz,1,1,1,0.927621109916,2016-12-31
506,San Antonio Spurs,0,Atlanta Hawks,1,1,0,0.675097764038,2017-01-01
507,Orlando Magic,0,Indiana Pacers,1,1,1,0.736547856839,2017-01-01
508,Toronto Raptors,0,Los Angeles Lakers,1,1,0,0.865289354852,2017-01-01
509,Detroit Pistons,0,Miami Heat,1,1,1,0.530073582433,2017-01-01
510,Portland Trail Blazers,0,Minnesota Timberwolves,1,1,1,0.682980025598,2017-01-01
511,Utah Jazz,0,Brooklyn Nets,1,1,0,0.796286045165,2017-01-02
512,Charlotte Hornets,0,Chicago Bulls,1,1,1,0.638857462781,2017-01-02
513,New Orleans Pelicans,0,Cleveland Cavaliers,1,1,1,0.930354781745,2017-01-02
514,Denver Nuggets,0,Golden State Warriors,1,1,1,0.949267538788,2017-01-02
515,Washington Wizards,0,Houston Rockets,1,1,1,0.866653882668,2017-01-02
516,Phoenix Suns,0,Los Angeles Clippers,1,1,1,0.955662218998,2017-01-02
517,Oklahoma City Thunder,0,Milwaukee Bucks,1,1,1,0.658224766969,2017-01-02
518,Orlando Magic,0,New York Knicks,1,1,1,0.755865193286,2017-01-02
519,Utah Jazz,0,Boston Celtics,1,1,1,0.536362523332,2017-01-03
520,Washington Wizards,0,Dallas Mavericks,1,1,0,0.515271013096,2017-01-03
521,Sacramento Kings,0,Denver Nuggets,1,1,1,0.641009539724,2017-01-03
522,Indiana Pacers,0,Detroit Pistons,1,1,1,0.754670330493,2017-01-03
523,Memphis Grizzlies,0,Los Angeles Lakers,1,1,0,0.559853173711,2017-01-03
524,Minnesota Timberwolves,0,Philadelphia 76ers,1,1,0,0.586414506253,2017-01-03
525,Miami Heat,0,Phoenix Suns,1,1,0,0.563532310202,2017-01-03
526,Toronto Raptors,0,San Antonio Spurs,1,1,1,0.511924650907,2017-01-03
527,Oklahoma City Thunder,0,Charlotte Hornets,1,1,1,0.66322599644,2017-01-04
528,Chicago Bulls,0,Cleveland Cavaliers,1,1,1,0.854128999953,2017-01-04
529,Portland Trail Blazers,0,Golden State Warriors,1,1,1,0.955521235359,2017-01-04
530,Memphis Grizzlies,0,Los Angeles Clippers,1,1,1,0.871129332716,2017-01-04
531,Milwaukee Bucks,0,New York Knicks,1,1,1,0.511050419822,2017-01-04
532,Atlanta Hawks,0,Orlando Magic,1,1,1,0.50041282453,2017-01-04
533,Miami Heat,0,Sacramento Kings,1,1,1,0.643331416795,2017-01-04
534,Phoenix Suns,0,Dallas Mavericks,1,1,1,0.727807943251,2017-01-05
535,San Antonio Spurs,0,Denver Nuggets,1,1,0,0.692935822312,2017-01-05
536,Charlotte Hornets,0,Detroit Pistons,1,1,1,0.612033100277,2017-01-05
537,Oklahoma City Thunder,0,Houston Rockets,1,1,1,0.826947039104,2017-01-05
538,Brooklyn Nets,0,Indiana Pacers,1,1,1,0.794120801926,2017-01-05
539,Atlanta Hawks,0,New Orleans Pelicans,1,1,1,0.566562950396,2017-01-05
540,Los Angeles Lakers,0,Portland Trail Blazers,1,1,1,0.722248311001,2017-01-05
541,Utah Jazz,0,Toronto Raptors,1,1,1,0.802752379453,2017-01-05
542,Philadelphia 76ers,0,Boston Celtics,1,1,1,0.897193830532,2017-01-06
543,Cleveland Cavaliers,0,Brooklyn Nets,1,1,0,0.881304900263,2017-01-06
544,Memphis Grizzlies,0,Golden State Warriors,1,1,1,0.931309466495,2017-01-06
545,Miami Heat,0,Los Angeles Lakers,1,1,1,0.518950825762,2017-01-06
546,New York Knicks,0,Milwaukee Bucks,1,1,1,0.756047616685,2017-01-06
547,Houston Rockets,0,Orlando Magic,1,1,0,0.803294440443,2017-01-06
548,Los Angeles Clippers,0,Sacramento Kings,1,1,0,0.740748756315,2017-01-06
549,Minnesota Timberwolves,0,Washington Wizards,1,1,1,0.679864755903,2017-01-06
550,New Orleans Pelicans,0,Boston Celtics,1,1,1,0.818851441034,2017-01-07
551,Toronto Raptors,0,Chicago Bulls,1,1,0,0.682726835105,2017-01-07
552,Atlanta Hawks,0,Dallas Mavericks,1,1,1,0.515879686537,2017-01-07
553,New York Knicks,0,Indiana Pacers,1,1,1,0.61907645342,2017-01-07
554,Utah Jazz,0,Minnesota Timberwolves,1,1,0,0.62156976129,2017-01-07
555,Denver Nuggets,0,Oklahoma City Thunder,1,1,1,0.750711256367,2017-01-07
556,Detroit Pistons,0,Portland Trail Blazers,1,1,0,0.505854569948,2017-01-07
557,Charlotte Hornets,0,San Antonio Spurs,1,1,1,0.799704419485,2017-01-07
558,Philadelphia 76ers,0,Brooklyn Nets,1,1,1,0.658693534046,2017-01-08
559,Miami Heat,0,Los Angeles Clippers,1,1,1,0.902682051901,2017-01-08
560,Orlando Magic,0,Los Angeles Lakers,1,1,1,0.642228503104,2017-01-08
561,Utah Jazz,0,Memphis Grizzlies,1,1,0,0.553737218247,2017-01-08
562,Washington Wizards,0,Milwaukee Bucks,1,1,1,0.723710402505,2017-01-08
563,Cleveland Cavaliers,0,Phoenix Suns,1,1,0,0.882567594376,2017-01-08
564,Golden State Warriors,0,Sacramento Kings,1,1,0,0.851430240343,2017-01-08
565,Houston Rockets,0,Toronto Raptors,1,1,1,0.738458354574,2017-01-08
566,Oklahoma City Thunder,0,Chicago Bulls,1,1,1,0.659359729974,2017-01-09
567,Dallas Mavericks,0,Minnesota Timberwolves,1,1,1,0.744780005405,2017-01-09
568,New Orleans Pelicans,0,New York Knicks,1,1,1,0.703485711771,2017-01-09
569,Atlanta Hawks,0,Brooklyn Nets,1,1,0,0.579371100352,2017-01-10
570,Miami Heat,0,Golden State Warriors,1,1,1,0.94899045913,2017-01-10
571,Charlotte Hornets,0,Houston Rockets,1,1,1,0.813681184403,2017-01-10
572,Portland Trail Blazers,0,Los Angeles Lakers,1,1,1,0.554704810574,2017-01-10
573,Detroit Pistons,0,Sacramento Kings,1,1,1,0.530617300049,2017-01-10
574,Milwaukee Bucks,0,San Antonio Spurs,1,1,1,0.803254179667,2017-01-10
575,Boston Celtics,0,Toronto Raptors,1,1,1,0.86360367548,2017-01-10
576,Cleveland Cavaliers,0,Utah Jazz,1,1,0,0.513480206182,2017-01-10
577,Chicago Bulls,0,Washington Wizards,1,1,1,0.551652406542,2017-01-10
578,Washington Wizards,0,Boston Celtics,1,1,1,0.743475869984,2017-01-11
579,Orlando Magic,0,Los Angeles Clippers,1,1,1,0.93915191957,2017-01-11
580,Houston Rockets,0,Minnesota Timberwolves,1,1,0,0.703043191018,2017-01-11
581,Memphis Grizzlies,0,Oklahoma City Thunder,1,1,1,0.685737177606,2017-01-11
582,New York Knicks,0,Philadelphia 76ers,1,1,0,0.585757255883,2017-01-11
583,Cleveland Cavaliers,0,Portland Trail Blazers,1,1,0,0.788790650569,2017-01-11
584,New Orleans Pelicans,0,Brooklyn Nets,1,1,0,0.500090941969,2017-01-12
585,Indiana Pacers,0,Denver Nuggets,1,1,1,0.657170232473,2017-01-12
586,Detroit Pistons,0,Golden State Warriors,1,1,1,0.921010439335,2017-01-12
587,Chicago Bulls,0,New York Knicks,1,1,1,0.509788691729,2017-01-12
588,Dallas Mavericks,0,Phoenix Suns,1,1,1,0.547806240782,2017-01-12
589,Los Angeles Lakers,0,San Antonio Spurs,1,1,1,0.923812561628,2017-01-12
590,Boston Celtics,0,Atlanta Hawks,1,1,0,0.503354091357,2017-01-13
591,Memphis Grizzlies,0,Houston Rockets,1,1,1,0.852800604669,2017-01-13
592,Miami Heat,0,Milwaukee Bucks,1,1,1,0.762130151011,2017-01-13
593,Oklahoma City Thunder,0,Minnesota Timberwolves,1,1,1,0.528628966484,2017-01-13
594,Charlotte Hornets,0,Philadelphia 76ers,1,1,0,0.713455268913,2017-01-13
595,Orlando Magic,0,Portland Trail Blazers,1,1,1,0.721722331351,2017-01-13
596,Cleveland Cavaliers,0,Sacramento Kings,1,1,0,0.763435756254,2017-01-13
597,Brooklyn Nets,0,Toronto Raptors,1,1,1,0.966251824715,2017-01-13
598,Detroit Pistons,0,Utah Jazz,1,1,1,0.775615861484,2017-01-13
599,New Orleans Pelicans,0,Chicago Bulls,1,1,1,0.804154050796,2017-01-14
600,Los Angeles Lakers,0,Los Angeles Clippers,1,1,1,0.939301493515,2017-01-14
601,San Antonio Spurs,0,Phoenix Suns,1,1,0,0.839069692031,2017-01-14
602,Orlando Magic,0,Utah Jazz,1,1,1,0.90174257769,2017-01-14
603,Philadelphia 76ers,0,Washington Wizards,1,1,1,0.84422193407,2017-01-14
604,Milwaukee Bucks,0,Atlanta Hawks,1,1,1,0.521924750575,2017-01-15
605,Houston Rockets,0,Brooklyn Nets,1,1,0,0.849266142435,2017-01-15
606,Minnesota Timberwolves,0,Dallas Mavericks,1,1,1,0.526070634845,2017-01-15
607,Detroit Pistons,0,Los Angeles Lakers,1,1,0,0.596617449339,2017-01-15
608,Chicago Bulls,0,Memphis Grizzlies,1,1,1,0.579885463307,2017-01-15
609,Oklahoma City Thunder,0,Sacramento Kings,1,1,1,0.520202117523,2017-01-15
610,New York Knicks,0,Toronto Raptors,1,1,1,0.923450684052,2017-01-15
611,Charlotte Hornets,0,Boston Celtics,1,1,1,0.660726042821,2017-01-16
612,Orlando Magic,0,Denver Nuggets,1,1,1,0.7485966053,2017-01-16
613,Cleveland Cavaliers,0,Golden State Warriors,1,1,1,0.761682119784,2017-01-16
614,New Orleans Pelicans,0,Indiana Pacers,1,1,1,0.68176873927,2017-01-16
615,Oklahoma City Thunder,0,Los Angeles Clippers,1,1,1,0.847920882917,2017-01-16
616,Philadelphia 76ers,0,Milwaukee Bucks,1,1,1,0.88747997164,2017-01-16
617,Atlanta Hawks,0,New York Knicks,1,1,1,0.63277117134,2017-01-16
618,Utah Jazz,0,Phoenix Suns,1,1,0,0.798246130551,2017-01-16
619,Portland Trail Blazers,0,Washington Wizards,1,1,1,0.717679691722,2017-01-16
620,Toronto Raptors,0,Brooklyn Nets,1,1,0,0.898362212978,2017-01-17
621,Dallas Mavericks,0,Chicago Bulls,1,1,1,0.834348360674,2017-01-17
622,Denver Nuggets,0,Los Angeles Lakers,1,1,1,0.520383268919,2017-01-17
623,Houston Rockets,0,Miami Heat,1,1,0,0.71049787246,2017-01-17
624,Minnesota Timberwolves,0,San Antonio Spurs,1,1,1,0.875174928564,2017-01-17
625,New York Knicks,0,Boston Celtics,1,1,1,0.774221424424,2017-01-18
626,Portland Trail Blazers,0,Charlotte Hornets,1,1,1,0.790933792942,2017-01-18
627,Atlanta Hawks,0,Detroit Pistons,1,1,1,0.726729405364,2017-01-18
628,Oklahoma City Thunder,0,Golden State Warriors,1,1,1,0.917917715503,2017-01-18
629,Milwaukee Bucks,0,Houston Rockets,1,1,1,0.817039910889,2017-01-18
630,Orlando Magic,0,New Orleans Pelicans,1,1,1,0.701376325457,2017-01-18
631,Toronto Raptors,0,Philadelphia 76ers,1,1,0,0.904561259104,2017-01-18
632,Indiana Pacers,0,Sacramento Kings,1,1,1,0.65895271316,2017-01-18
633,Memphis Grizzlies,0,Washington Wizards,1,1,1,0.616026443649,2017-01-18
634,Phoenix Suns,0,Cleveland Cavaliers,1,1,1,0.960543962142,2017-01-19
635,Minnesota Timberwolves,0,Los Angeles Clippers,1,1,1,0.899475946314,2017-01-19
636,Dallas Mavericks,0,Miami Heat,1,1,1,0.737882418497,2017-01-19
637,Washington Wizards,0,New York Knicks,1,1,1,0.603358936498,2017-01-19
