ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
863,Winnipeg Jets,0,Montreal Canadiens,1,1,1,0.762104352546,2017-02-18
864,New York Islanders,0,New Jersey Devils,1,1,1,0.525518875541,2017-02-18
865,Ottawa Senators,0,Toronto Maple Leafs,1,1,0,0.541270950375,2017-02-18
866,Calgary Flames,0,Vancouver Canucks,1,1,0,0.524703186239,2017-02-18
867,Los Angeles Kings,0,Anaheim Ducks,1,1,0,0.501073259903,2017-02-19
868,Chicago Blackhawks,0,Buffalo Sabres,1,1,0,0.645222976725,2017-02-19
869,Toronto Maple Leafs,0,Carolina Hurricanes,1,1,1,0.590141811906,2017-02-19
870,Nashville Predators,0,Columbus Blue Jackets,1,1,1,0.793327029496,2017-02-19
871,Tampa Bay Lightning,0,Colorado Avalanche,1,1,0,0.651322146928,2017-02-19
872,New Jersey Devils,0,New York Islanders,1,1,1,0.581481449976,2017-02-19
873,Washington Capitals,0,New York Rangers,1,1,1,0.621229121595,2017-02-19
874,Winnipeg Jets,0,Ottawa Senators,1,1,1,0.665698639261,2017-02-19
875,Detroit Red Wings,0,Pittsburgh Penguins,1,1,1,0.721888897627,2017-02-19
876,Boston Bruins,0,San Jose Sharks,1,1,1,0.617184163888,2017-02-19
877,Philadelphia Flyers,0,Vancouver Canucks,1,1,0,0.572360192231,2017-02-19
878,Anaheim Ducks,0,Arizona Coyotes,1,1,0,0.606550762105,2017-02-20
879,Florida Panthers,0,St. Louis Blues,1,1,1,0.617640365827,2017-02-20
880,Pittsburgh Penguins,0,Carolina Hurricanes,1,1,0,0.57686729836,2017-02-21
881,Los Angeles Kings,0,Colorado Avalanche,1,1,0,0.692774608947,2017-02-21
882,New York Islanders,0,Detroit Red Wings,1,1,1,0.555516332867,2017-02-21
883,Chicago Blackhawks,0,Minnesota Wild,1,1,1,0.593196434049,2017-02-21
884,Ottawa Senators,0,New Jersey Devils,1,1,0,0.586652043383,2017-02-21
885,Calgary Flames,0,Nashville Predators,1,1,1,0.525007626991,2017-02-21
886,Montreal Canadiens,0,New York Rangers,1,1,1,0.566607073768,2017-02-21
887,Edmonton Oilers,0,Tampa Bay Lightning,1,1,1,0.5335477603,2017-02-21
888,Winnipeg Jets,0,Toronto Maple Leafs,1,1,1,0.576353764607,2017-02-21
889,Boston Bruins,0,Anaheim Ducks,1,1,0,0.502058597971,2017-02-22
890,Edmonton Oilers,0,Florida Panthers,1,1,0,0.513705403581,2017-02-22
891,Washington Capitals,0,Philadelphia Flyers,1,1,0,0.531849496637,2017-02-22
892,Arizona Coyotes,0,Chicago Blackhawks,1,1,1,0.782351681451,2017-02-23
893,Boston Bruins,0,Los Angeles Kings,1,1,1,0.552696000852,2017-02-23
894,New York Islanders,0,Montreal Canadiens,1,1,1,0.758280355816,2017-02-23
895,Colorado Avalanche,0,Nashville Predators,1,1,1,0.692487858535,2017-02-23
896,Calgary Flames,0,Tampa Bay Lightning,1,1,1,0.585214267029,2017-02-23
897,New York Rangers,0,Toronto Maple Leafs,1,1,0,0.666728991622,2017-02-23
898,Ottawa Senators,0,Carolina Hurricanes,1,1,0,0.50410482536,2017-02-24
899,Arizona Coyotes,0,Dallas Stars,1,1,1,0.604117465146,2017-02-24
900,Calgary Flames,0,Florida Panthers,1,1,1,0.538669539361,2017-02-24
901,Edmonton Oilers,0,Washington Capitals,1,1,1,0.632129614585,2017-02-24
902,New York Islanders,0,Columbus Blue Jackets,1,1,1,0.801395861419,2017-02-25
903,Buffalo Sabres,0,Colorado Avalanche,1,1,0,0.548662162116,2017-02-25
904,Anaheim Ducks,0,Los Angeles Kings,1,1,1,0.607142166291,2017-02-25
905,New York Rangers,0,New Jersey Devils,1,1,0,0.706430315056,2017-02-25
906,Washington Capitals,0,Nashville Predators,1,1,0,0.607200966776,2017-02-25
907,Philadelphia Flyers,0,Pittsburgh Penguins,1,1,1,0.646431411895,2017-02-25
908,Montreal Canadiens,0,Toronto Maple Leafs,1,1,0,0.654960814245,2017-02-25
909,San Jose Sharks,0,Vancouver Canucks,1,1,0,0.664164645238,2017-02-25
910,Buffalo Sabres,0,Arizona Coyotes,1,1,0,0.508695162252,2017-02-26
911,Calgary Flames,0,Carolina Hurricanes,1,1,1,0.567226967143,2017-02-26
912,St. Louis Blues,0,Chicago Blackhawks,1,1,1,0.628254073875,2017-02-26
913,Boston Bruins,0,Dallas Stars,1,1,0,0.61050651134,2017-02-26
914,Ottawa Senators,0,Florida Panthers,1,1,0,0.532946718332,2017-02-26
915,Edmonton Oilers,0,Nashville Predators,1,1,0,0.527399766025,2017-02-26
916,Columbus Blue Jackets,0,New York Rangers,1,1,1,0.504063530787,2017-02-26
917,Los Angeles Kings,0,Minnesota Wild,1,1,1,0.639445064982,2017-02-27
918,Montreal Canadiens,0,New Jersey Devils,1,1,0,0.695423618437,2017-02-27
919,Ottawa Senators,0,Tampa Bay Lightning,1,1,1,0.514308641083,2017-02-27
920,Arizona Coyotes,0,Boston Bruins,1,1,1,0.7479302698,2017-02-28
921,Nashville Predators,0,Buffalo Sabres,1,1,1,0.507505385215,2017-02-28
922,Los Angeles Kings,0,Calgary Flames,1,1,0,0.525343503649,2017-02-28
923,Pittsburgh Penguins,0,Dallas Stars,1,1,0,0.670180357819,2017-02-28
924,Carolina Hurricanes,0,Florida Panthers,1,1,1,0.524967373465,2017-02-28
925,Columbus Blue Jackets,0,Montreal Canadiens,1,1,0,0.509062947059,2017-02-28
926,Washington Capitals,0,New York Rangers,1,1,1,0.621229121595,2017-02-28
927,Colorado Avalanche,0,Philadelphia Flyers,1,1,1,0.753945517337,2017-02-28
928,Toronto Maple Leafs,0,San Jose Sharks,1,1,1,0.709412495249,2017-02-28
929,Edmonton Oilers,0,St. Louis Blues,1,1,1,0.552109675842,2017-02-28
930,Detroit Red Wings,0,Vancouver Canucks,1,1,1,0.514739159676,2017-02-28
931,Minnesota Wild,0,Winnipeg Jets,1,1,0,0.655933319247,2017-02-28
932,Pittsburgh Penguins,0,Chicago Blackhawks,1,1,1,0.536875870348,2017-03-01
933,Carolina Hurricanes,0,Tampa Bay Lightning,1,1,1,0.5717955994,2017-03-01
934,New York Rangers,0,Boston Bruins,1,1,0,0.569180570676,2017-03-02
935,Arizona Coyotes,0,Buffalo Sabres,1,1,1,0.614390681083,2017-03-02
936,Minnesota Wild,0,Columbus Blue Jackets,1,1,1,0.635360525779,2017-03-02
937,New York Islanders,0,Dallas Stars,1,1,1,0.509202019462,2017-03-02
938,Toronto Maple Leafs,0,Los Angeles Kings,1,1,1,0.65169284664,2017-03-02
939,Nashville Predators,0,Montreal Canadiens,1,1,1,0.749008454734,2017-03-02
940,Colorado Avalanche,0,Ottawa Senators,1,1,1,0.771030465106,2017-03-02
941,Florida Panthers,0,Philadelphia Flyers,1,1,1,0.615059073279,2017-03-02
942,Vancouver Canucks,0,San Jose Sharks,1,1,1,0.752675170572,2017-03-02
943,New Jersey Devils,0,Washington Capitals,1,1,1,0.736891511533,2017-03-02
944,Toronto Maple Leafs,0,Anaheim Ducks,1,1,1,0.600292625822,2017-03-03
945,Arizona Coyotes,0,Carolina Hurricanes,1,1,1,0.694602516632,2017-03-03
946,Detroit Red Wings,0,Calgary Flames,1,1,1,0.592274982093,2017-03-03
947,New York Islanders,0,Chicago Blackhawks,1,1,1,0.709629422357,2017-03-03
948,Tampa Bay Lightning,0,Pittsburgh Penguins,1,1,1,0.660893540666,2017-03-03
949,St. Louis Blues,0,Winnipeg Jets,1,1,0,0.543469129598,2017-03-03
950,New Jersey Devils,0,Boston Bruins,1,1,1,0.693197748704,2017-03-04
951,Tampa Bay Lightning,0,Buffalo Sabres,1,1,0,0.553316067073,2017-03-04
952,Detroit Red Wings,0,Edmonton Oilers,1,1,1,0.641803638449,2017-03-04
953,Dallas Stars,0,Florida Panthers,1,1,1,0.62223067292,2017-03-04
954,Vancouver Canucks,0,Los Angeles Kings,1,1,1,0.699913800576,2017-03-04
955,Chicago Blackhawks,0,Nashville Predators,1,1,0,0.601715747373,2017-03-04
956,Montreal Canadiens,0,New York Rangers,1,1,1,0.566607073768,2017-03-04
957,Columbus Blue Jackets,0,Ottawa Senators,1,1,0,0.625207936728,2017-03-04
958,Colorado Avalanche,0,Winnipeg Jets,1,1,1,0.677182963597,2017-03-04
959,Philadelphia Flyers,0,Washington Capitals,1,1,1,0.636126889131,2017-03-04
960,Vancouver Canucks,0,Anaheim Ducks,1,1,1,0.651827817806,2017-03-05
961,Carolina Hurricanes,0,Arizona Coyotes,1,1,0,0.596452036908,2017-03-05
962,New York Islanders,0,Calgary Flames,1,1,1,0.594078503497,2017-03-05
963,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.668112673821,2017-03-05
964,San Jose Sharks,0,Minnesota Wild,1,1,1,0.576131488694,2017-03-05
965,Columbus Blue Jackets,0,New Jersey Devils,1,1,0,0.745995220208,2017-03-05
966,Buffalo Sabres,0,Pittsburgh Penguins,1,1,1,0.749672777861,2017-03-05
967,Boston Bruins,0,Ottawa Senators,1,1,1,0.545266569961,2017-03-06
968,New York Rangers,0,Tampa Bay Lightning,1,1,0,0.615553494875,2017-03-06
969,San Jose Sharks,0,Winnipeg Jets,1,1,0,0.635021892255,2017-03-06
970,Dallas Stars,0,Washington Capitals,1,1,1,0.749364583246,2017-03-06
971,Nashville Predators,0,Anaheim Ducks,1,1,1,0.605414142461,2017-03-07
972,Philadelphia Flyers,0,Buffalo Sabres,1,1,0,0.569047783523,2017-03-07
973,New Jersey Devils,0,Columbus Blue Jackets,1,1,1,0.818822220764,2017-03-07
974,Carolina Hurricanes,0,Colorado Avalanche,1,1,0,0.634410723104,2017-03-07
975,New York Islanders,0,Edmonton Oilers,1,1,1,0.643519938756,2017-03-07
976,New York Rangers,0,Florida Panthers,1,1,0,0.659248147663,2017-03-07
977,St. Louis Blues,0,Minnesota Wild,1,1,1,0.665169650787,2017-03-07
978,Detroit Red Wings,0,Toronto Maple Leafs,1,1,1,0.569392378159,2017-03-07
979,Montreal Canadiens,0,Vancouver Canucks,1,1,0,0.702935571765,2017-03-07
980,Detroit Red Wings,0,Boston Bruins,1,1,1,0.666920905435,2017-03-08
981,Ottawa Senators,0,Dallas Stars,1,1,0,0.60240454121,2017-03-08
982,Pittsburgh Penguins,0,Winnipeg Jets,1,1,0,0.634432236322,2017-03-08
983,Ottawa Senators,0,Arizona Coyotes,1,1,0,0.650817422812,2017-03-09
984,New York Rangers,0,Carolina Hurricanes,1,1,0,0.632832370651,2017-03-09
985,Montreal Canadiens,0,Calgary Flames,1,1,0,0.633418824252,2017-03-09
986,Anaheim Ducks,0,Chicago Blackhawks,1,1,1,0.652733490164,2017-03-09
987,New Jersey Devils,0,Colorado Avalanche,1,1,0,0.554152661867,2017-03-09
988,Nashville Predators,0,Los Angeles Kings,1,1,1,0.656532592424,2017-03-09
989,Washington Capitals,0,San Jose Sharks,1,1,1,0.565337027995,2017-03-09
990,Minnesota Wild,0,Tampa Bay Lightning,1,1,0,0.581808374933,2017-03-09
991,Philadelphia Flyers,0,Toronto Maple Leafs,1,1,0,0.51776463199,2017-03-09
992,New York Islanders,0,Vancouver Canucks,1,1,1,0.516605730908,2017-03-09
993,Buffalo Sabres,0,Columbus Blue Jackets,1,1,1,0.822091906502,2017-03-10
994,Chicago Blackhawks,0,Detroit Red Wings,1,1,0,0.611848545504,2017-03-10
995,Pittsburgh Penguins,0,Edmonton Oilers,1,1,0,0.538707006197,2017-03-10
996,Minnesota Wild,0,Florida Panthers,1,1,0,0.627014397958,2017-03-10
997,Anaheim Ducks,0,St. Louis Blues,1,1,1,0.579775878173,2017-03-10
998,New Jersey Devils,0,Arizona Coyotes,1,1,0,0.514241403925,2017-03-11
999,Philadelphia Flyers,0,Boston Bruins,1,1,1,0.585120700744,2017-03-11
1000,Columbus Blue Jackets,0,Buffalo Sabres,1,1,0,0.750178212306,2017-03-11
1001,Toronto Maple Leafs,0,Carolina Hurricanes,1,1,1,0.590141811906,2017-03-11
1002,Ottawa Senators,0,Colorado Avalanche,1,1,0,0.686351466321,2017-03-11
1003,Washington Capitals,0,Los Angeles Kings,1,1,0,0.500798162557,2017-03-11
1004,Nashville Predators,0,San Jose Sharks,1,1,1,0.713802437711,2017-03-11
1005,New York Islanders,0,St. Louis Blues,1,1,1,0.642070475006,2017-03-11
1006,Florida Panthers,0,Tampa Bay Lightning,1,1,1,0.599825810051,2017-03-11
1007,Pittsburgh Penguins,0,Vancouver Canucks,1,1,0,0.663597129997,2017-03-11
1008,Calgary Flames,0,Winnipeg Jets,1,1,1,0.507297904106,2017-03-11
1009,Washington Capitals,0,Anaheim Ducks,1,1,0,0.555519311348,2017-03-12
1010,Minnesota Wild,0,Chicago Blackhawks,1,1,1,0.51345349182,2017-03-12
1011,New York Rangers,0,Detroit Red Wings,1,1,0,0.680764877914,2017-03-12
1012,Montreal Canadiens,0,Edmonton Oilers,1,1,0,0.583483197835,2017-03-12
1013,Dallas Stars,0,San Jose Sharks,1,1,1,0.758150504919,2017-03-12
1014,Colorado Avalanche,0,Arizona Coyotes,1,1,1,0.592906456755,2017-03-13
1015,Pittsburgh Penguins,0,Calgary Flames,1,1,0,0.590240927496,2017-03-13
1016,St. Louis Blues,0,Los Angeles Kings,1,1,1,0.58150942706,2017-03-13
1017,Winnipeg Jets,0,Nashville Predators,1,1,1,0.571122261301,2017-03-13
1018,Carolina Hurricanes,0,New York Islanders,1,1,0,0.50121614692,2017-03-13
1019,Tampa Bay Lightning,0,New York Rangers,1,1,1,0.711306804804,2017-03-13
1020,Columbus Blue Jackets,0,Philadelphia Flyers,1,1,0,0.647047158346,2017-03-13
1021,Boston Bruins,0,Vancouver Canucks,1,1,0,0.603436990164,2017-03-13
1022,New York Islanders,0,Carolina Hurricanes,1,1,1,0.607278484618,2017-03-14
1023,Dallas Stars,0,Edmonton Oilers,1,1,1,0.683385360594,2017-03-14
1024,Toronto Maple Leafs,0,Florida Panthers,1,1,1,0.561928680417,2017-03-14
1025,Arizona Coyotes,0,Los Angeles Kings,1,1,1,0.747186470966,2017-03-14
1026,Chicago Blackhawks,0,Montreal Canadiens,1,1,1,0.614247211659,2017-03-14
1027,Winnipeg Jets,0,New Jersey Devils,1,1,1,0.530746412737,2017-03-14
1028,Tampa Bay Lightning,0,Ottawa Senators,1,1,1,0.592370094928,2017-03-14
1029,Buffalo Sabres,0,San Jose Sharks,1,1,1,0.750149755627,2017-03-14
1030,Minnesota Wild,0,Washington Capitals,1,1,1,0.51918294522,2017-03-14
1031,St. Louis Blues,0,Anaheim Ducks,1,1,1,0.527265104292,2017-03-15
1032,Boston Bruins,0,Calgary Flames,1,1,0,0.526326220736,2017-03-15
1033,Detroit Red Wings,0,Colorado Avalanche,1,1,0,0.583773635329,2017-03-15
1034,Pittsburgh Penguins,0,Philadelphia Flyers,1,1,0,0.542985495836,2017-03-15
1035,Detroit Red Wings,0,Arizona Coyotes,1,1,0,0.544333631261,2017-03-16
1036,Minnesota Wild,0,Carolina Hurricanes,1,1,0,0.599617412335,2017-03-16
1037,Florida Panthers,0,Columbus Blue Jackets,1,1,1,0.784185138455,2017-03-16
1038,Boston Bruins,0,Edmonton Oilers,1,1,1,0.526081469851,2017-03-16
1039,Buffalo Sabres,0,Los Angeles Kings,1,1,1,0.697066474047,2017-03-16
1040,Philadelphia Flyers,0,New Jersey Devils,1,1,0,0.563596259772,2017-03-16
1041,Winnipeg Jets,0,New York Islanders,1,1,1,0.558847945679,2017-03-16
1042,Chicago Blackhawks,0,Ottawa Senators,1,1,0,0.502564079366,2017-03-16
1043,St. Louis Blues,0,San Jose Sharks,1,1,1,0.644515352855,2017-03-16
1044,Toronto Maple Leafs,0,Tampa Bay Lightning,1,1,1,0.607835172214,2017-03-16
1045,Dallas Stars,0,Vancouver Canucks,1,1,1,0.560981454804,2017-03-16
1046,Nashville Predators,0,Washington Capitals,1,1,1,0.704034367584,2017-03-16
1047,Buffalo Sabres,0,Anaheim Ducks,1,1,1,0.648753203521,2017-03-17
1048,Dallas Stars,0,Calgary Flames,1,1,1,0.636348532616,2017-03-17
1049,Florida Panthers,0,New York Rangers,1,1,1,0.748563890259,2017-03-17
1050,New Jersey Devils,0,Pittsburgh Penguins,1,1,1,0.745484194072,2017-03-17
1051,St. Louis Blues,0,Arizona Coyotes,1,1,0,0.631621346153,2017-03-18
1052,Nashville Predators,0,Carolina Hurricanes,1,1,1,0.595305708398,2017-03-18
1053,Colorado Avalanche,0,Detroit Red Wings,1,1,1,0.683370784723,2017-03-18
1054,Vancouver Canucks,0,Edmonton Oilers,1,1,1,0.676938650033,2017-03-18
1055,New York Rangers,0,Minnesota Wild,1,1,1,0.518740027705,2017-03-18
1056,Columbus Blue Jackets,0,New York Islanders,1,1,0,0.723925816869,2017-03-18
1057,Montreal Canadiens,0,Ottawa Senators,1,1,0,0.564623040822,2017-03-18
1058,Anaheim Ducks,0,San Jose Sharks,1,1,1,0.668488997108,2017-03-18
1059,Washington Capitals,0,Tampa Bay Lightning,1,1,0,0.54771926373,2017-03-18
1060,Chicago Blackhawks,0,Toronto Maple Leafs,1,1,0,0.596578214782,2017-03-18
1061,Los Angeles Kings,0,Calgary Flames,1,1,0,0.525343503649,2017-03-19
1062,Colorado Avalanche,0,Chicago Blackhawks,1,1,1,0.808440156358,2017-03-19
1063,Ottawa Senators,0,Montreal Canadiens,1,1,1,0.666182278398,2017-03-19
1064,Columbus Blue Jackets,0,New Jersey Devils,1,1,0,0.745995220208,2017-03-19
1065,Carolina Hurricanes,0,Philadelphia Flyers,1,1,1,0.587361845803,2017-03-19
1066,Florida Panthers,0,Pittsburgh Penguins,1,1,1,0.701930345375,2017-03-19
1067,Minnesota Wild,0,Winnipeg Jets,1,1,0,0.655933319247,2017-03-19
1068,San Jose Sharks,0,Dallas Stars,1,1,0,0.670742277548,2017-03-20
1069,Buffalo Sabres,0,Detroit Red Wings,1,1,1,0.588684146324,2017-03-20
1070,Los Angeles Kings,0,Edmonton Oilers,1,1,1,0.527064034521,2017-03-20
1071,Arizona Coyotes,0,Nashville Predators,1,1,1,0.657301902599,2017-03-20
1072,Boston Bruins,0,Toronto Maple Leafs,1,1,0,0.549687439738,2017-03-20
1073,Ottawa Senators,0,Boston Bruins,1,1,1,0.56204326737,2017-03-21
1074,Pittsburgh Penguins,0,Buffalo Sabres,1,1,0,0.660572326795,2017-03-21
1075,Vancouver Canucks,0,Chicago Blackhawks,1,1,1,0.739360738645,2017-03-21
1076,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.668112673821,2017-03-21
1077,Carolina Hurricanes,0,Florida Panthers,1,1,1,0.524967373465,2017-03-21
1078,San Jose Sharks,0,Minnesota Wild,1,1,1,0.576131488694,2017-03-21
1079,Detroit Red Wings,0,Montreal Canadiens,1,1,1,0.75690786065,2017-03-21
1080,New York Rangers,0,New Jersey Devils,1,1,0,0.706430315056,2017-03-21
1081,Arizona Coyotes,0,Tampa Bay Lightning,1,1,1,0.710002353533,2017-03-21
1082,Philadelphia Flyers,0,Winnipeg Jets,1,1,0,0.540759420905,2017-03-21
1083,Calgary Flames,0,Washington Capitals,1,1,1,0.679437244201,2017-03-21
1084,Edmonton Oilers,0,Anaheim Ducks,1,1,1,0.525691346459,2017-03-22
1085,Toronto Maple Leafs,0,Columbus Blue Jackets,1,1,1,0.789797688636,2017-03-22
1086,New York Islanders,0,New York Rangers,1,1,1,0.767774085039,2017-03-22
1087,Tampa Bay Lightning,0,Boston Bruins,1,1,1,0.600540951509,2017-03-23
1088,Dallas Stars,0,Chicago Blackhawks,1,1,1,0.745030981584,2017-03-23
1089,Edmonton Oilers,0,Colorado Avalanche,1,1,0,0.669510960391,2017-03-23
1090,Arizona Coyotes,0,Florida Panthers,1,1,1,0.669553692599,2017-03-23
1091,Winnipeg Jets,0,Los Angeles Kings,1,1,1,0.67234281722,2017-03-23
1092,Philadelphia Flyers,0,Minnesota Wild,1,1,1,0.667596519867,2017-03-23
1093,Carolina Hurricanes,0,Montreal Canadiens,1,1,1,0.715632420112,2017-03-23
1094,Calgary Flames,0,Nashville Predators,1,1,1,0.525007626991,2017-03-23
1095,Pittsburgh Penguins,0,Ottawa Senators,1,1,0,0.519489039799,2017-03-23
1096,Vancouver Canucks,0,St. Louis Blues,1,1,1,0.675556560639,2017-03-23
1097,New Jersey Devils,0,Toronto Maple Leafs,1,1,1,0.598734013476,2017-03-23
1098,Columbus Blue Jackets,0,Washington Capitals,1,1,0,0.565374338294,2017-03-23
1099,Winnipeg Jets,0,Anaheim Ducks,1,1,1,0.622223442453,2017-03-24
1100,San Jose Sharks,0,Dallas Stars,1,1,0,0.670742277548,2017-03-24
1101,Tampa Bay Lightning,0,Detroit Red Wings,1,1,0,0.517757734908,2017-03-24
1102,New York Islanders,0,Pittsburgh Penguins,1,1,1,0.723386853572,2017-03-24
1103,Toronto Maple Leafs,0,Buffalo Sabres,1,1,1,0.502158067431,2017-03-25
1104,Philadelphia Flyers,0,Columbus Blue Jackets,1,1,1,0.738291385832,2017-03-25
1105,Colorado Avalanche,0,Edmonton Oilers,1,1,1,0.757127705215,2017-03-25
1106,Chicago Blackhawks,0,Florida Panthers,1,1,0,0.588494593355,2017-03-25
1107,New York Rangers,0,Los Angeles Kings,1,1,0,0.570146790708,2017-03-25
1108,Vancouver Canucks,0,Minnesota Wild,1,1,1,0.769294656913,2017-03-25
1109,Ottawa Senators,0,Montreal Canadiens,1,1,1,0.666182278398,2017-03-25
1110,Carolina Hurricanes,0,New Jersey Devils,1,1,0,0.529518481428,2017-03-25
1111,San Jose Sharks,0,Nashville Predators,1,1,0,0.618432845773,2017-03-25
1112,Boston Bruins,0,New York Islanders,1,1,0,0.567275296665,2017-03-25
1113,Calgary Flames,0,St. Louis Blues,1,1,1,0.603249040899,2017-03-25
1114,Arizona Coyotes,0,Washington Capitals,1,1,1,0.786232961474,2017-03-25
1115,New York Rangers,0,Anaheim Ducks,1,1,0,0.62298892759,2017-03-26
1116,Minnesota Wild,0,Detroit Red Wings,1,1,0,0.64948432434,2017-03-26
1117,Dallas Stars,0,New Jersey Devils,1,1,1,0.569757812023,2017-03-26
1118,Philadelphia Flyers,0,Pittsburgh Penguins,1,1,1,0.646431411895,2017-03-26
1119,Vancouver Canucks,0,Winnipeg Jets,1,1,1,0.585064258715,2017-03-26
1120,Florida Panthers,0,Buffalo Sabres,1,1,0,0.50621213628,2017-03-27
1121,Colorado Avalanche,0,Calgary Flames,1,1,1,0.716501428274,2017-03-27
1122,Nashville Predators,0,New York Islanders,1,1,1,0.541297568925,2017-03-27
1123,Arizona Coyotes,0,St. Louis Blues,1,1,1,0.725159529161,2017-03-27
1124,Chicago Blackhawks,0,Tampa Bay Lightning,1,1,0,0.542029901934,2017-03-27
1125,Nashville Predators,0,Boston Bruins,1,1,1,0.657420817554,2017-03-28
1126,Detroit Red Wings,0,Carolina Hurricanes,1,1,1,0.605494665239,2017-03-28
1127,Buffalo Sabres,0,Columbus Blue Jackets,1,1,1,0.822091906502,2017-03-28
1128,Los Angeles Kings,0,Edmonton Oilers,1,1,1,0.527064034521,2017-03-28
1129,Washington Capitals,0,Minnesota Wild,1,1,1,0.587648458121,2017-03-28
1130,Dallas Stars,0,Montreal Canadiens,1,1,1,0.78950984984,2017-03-28
1131,Ottawa Senators,0,Philadelphia Flyers,1,1,1,0.530247833835,2017-03-28
1132,New York Rangers,0,San Jose Sharks,1,1,0,0.504101487099,2017-03-28
1133,Florida Panthers,0,Toronto Maple Leafs,1,1,1,0.545381989218,2017-03-28
1134,Anaheim Ducks,0,Vancouver Canucks,1,1,0,0.548858884304,2017-03-28
1135,St. Louis Blues,0,Arizona Coyotes,1,1,0,0.631621346153,2017-03-29
1136,Los Angeles Kings,0,Calgary Flames,1,1,0,0.525343503649,2017-03-29
1137,Washington Capitals,0,Colorado Avalanche,1,1,0,0.737269900557,2017-03-29
1138,Chicago Blackhawks,0,Pittsburgh Penguins,1,1,1,0.570342905227,2017-03-29
1139,Dallas Stars,0,Boston Bruins,1,1,1,0.706918351579,2017-03-30
1140,Columbus Blue Jackets,0,Carolina Hurricanes,1,1,0,0.677792108564,2017-03-30
1141,San Jose Sharks,0,Edmonton Oilers,1,1,0,0.539338953304,2017-03-30
1142,Ottawa Senators,0,Minnesota Wild,1,1,1,0.646333818837,2017-03-30
1143,Florida Panthers,0,Montreal Canadiens,1,1,1,0.738552250204,2017-03-30
1144,Toronto Maple Leafs,0,Nashville Predators,1,1,1,0.548378076334,2017-03-30
1145,New York Islanders,0,Philadelphia Flyers,1,1,1,0.639557861289,2017-03-30
1146,Detroit Red Wings,0,Tampa Bay Lightning,1,1,1,0.622948708547,2017-03-30
1147,Anaheim Ducks,0,Winnipeg Jets,1,1,0,0.516987016946,2017-03-30
1148,Washington Capitals,0,Arizona Coyotes,1,1,0,0.705025319284,2017-03-31
1149,San Jose Sharks,0,Calgary Flames,1,1,0,0.590855895095,2017-03-31
1150,Columbus Blue Jackets,0,Chicago Blackhawks,1,1,0,0.571003222801,2017-03-31
1151,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.668112673821,2017-03-31
1152,New Jersey Devils,0,New York Islanders,1,1,1,0.581481449976,2017-03-31
1153,Pittsburgh Penguins,0,New York Rangers,1,1,1,0.610632511381,2017-03-31
1154,Los Angeles Kings,0,Vancouver Canucks,1,1,0,0.602493428444,2017-03-31
1155,Florida Panthers,0,Boston Bruins,1,1,1,0.644957720806,2017-04-01
1156,Dallas Stars,0,Carolina Hurricanes,1,1,1,0.648986118389,2017-04-01
1157,Toronto Maple Leafs,0,Detroit Red Wings,1,1,1,0.537839915048,2017-04-01
1158,Anaheim Ducks,0,Edmonton Oilers,1,1,1,0.581313108421,2017-04-01
1159,Minnesota Wild,0,Nashville Predators,1,1,0,0.639755546194,2017-04-01
1160,New Jersey Devils,0,Philadelphia Flyers,1,1,1,0.665253011348,2017-04-01
1161,Montreal Canadiens,0,Tampa Bay Lightning,1,1,0,0.603054112512,2017-04-01
1162,Ottawa Senators,0,Winnipeg Jets,1,1,0,0.564088541572,2017-04-01
1163,New York Islanders,0,Buffalo Sabres,1,1,1,0.519981202985,2017-04-02
1164,Washington Capitals,0,Columbus Blue Jackets,1,1,1,0.66686172538,2017-04-02
1165,Anaheim Ducks,0,Calgary Flames,1,1,1,0.529551305484,2017-04-02
1166,Boston Bruins,0,Chicago Blackhawks,1,1,1,0.600447703214,2017-04-02
1167,Arizona Coyotes,0,Los Angeles Kings,1,1,1,0.747186470966,2017-04-02
1168,Colorado Avalanche,0,Minnesota Wild,1,1,1,0.832240562558,2017-04-02
1169,Philadelphia Flyers,0,New York Rangers,1,1,1,0.698012264928,2017-04-02
1170,Carolina Hurricanes,0,Pittsburgh Penguins,1,1,1,0.677203240524,2017-04-02
1171,Nashville Predators,0,St. Louis Blues,1,1,1,0.630513033191,2017-04-02
1172,Dallas Stars,0,Tampa Bay Lightning,1,1,1,0.665578724436,2017-04-02
1173,San Jose Sharks,0,Vancouver Canucks,1,1,0,0.664164645238,2017-04-02
1174,Toronto Maple Leafs,0,Buffalo Sabres,1,1,1,0.502158067431,2017-04-03
1175,Ottawa Senators,0,Detroit Red Wings,1,1,0,0.557080494982,2017-04-03
1176,Montreal Canadiens,0,Florida Panthers,1,1,0,0.647355530441,2017-04-03
1177,Calgary Flames,0,Anaheim Ducks,1,1,1,0.577539035336,2017-04-04
1178,Tampa Bay Lightning,0,Boston Bruins,1,1,1,0.600540951509,2017-04-04
1179,Chicago Blackhawks,0,Colorado Avalanche,1,1,0,0.732801742377,2017-04-04
1180,Arizona Coyotes,0,Dallas Stars,1,1,1,0.604117465146,2017-04-04
