ID,Date,Time,Matchup_US_P,Visitor_Team,Home_Team,Visitor_Odd,Home_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Visi_Team_PTS,Home_Team_PTS,True_Result,Winner_Odd
453,2016-05-14,03:10,LAA @ SEA,LAA,SEA,2.31,1.67,SEA,SEA,0.629,N,7,6,LAA,1.67
454,2016-05-14,18:05,HOU @ BOS,HOU,BOS,2.1,1.79,BOS,BOS,0.599,N,5,6,BOS,1.79
455,2016-05-14,18:05,MIA @ WSN,MIA,WSN,3.29,1.38,WSN,WSN,0.633,N,4,6,WSN,1.38
456,2016-05-14,18:05,MIA @ WSN,MIA,WSN,3.29,1.38,WSN,WSN,0.633,N,4,6,MIA,1.38
457,2016-05-14,18:05,CHW @ NYY,CHW,NYY,1.68,2.28,CHW,NYY,0.567,Y,1,2,NYY,2.28
458,2016-05-14,19:20,PIT @ CHC,PIT,CHC,3.48,1.34,CHC,CHC,0.665,N,2,8,CHC,1.34
459,2016-05-14,21:10,MIN @ CLE,MIN,CLE,2.66,1.52,CLE,CLE,0.701,N,6,3,MIN,1.52
460,2016-05-14,23:10,OAK @ TBR,OAK,TBR,2.26,1.69,TBR,TBR,0.55,N,0,6,TBR,1.69
461,2016-05-15,00:05,DET @ BAL,DET,BAL,2.17,1.75,BAL,BAL,0.532,N,3,9,DET,1.75
462,2016-05-15,00:05,MIA @ WSN,MIA,WSN,2.16,1.76,WSN,WSN,0.633,N,7,1,MIA,1.76
463,2016-05-15,00:05,CIN @ PHI,CIN,PHI,2.41,1.62,PHI,PHI,0.54,N,3,4,CIN,1.62
464,2016-05-15,00:10,SDP @ MIL,SDP,MIL,2.18,1.76,MIL,MIL,0.593,N,8,7,MIL,1.76
465,2016-05-15,00:15,ATL @ KCR,ATL,KCR,2.71,1.51,KCR,KCR,0.627,N,5,0,KCR,1.51
466,2016-05-15,01:05,TOR @ TEX,TOR,TEX,1.72,2.21,TOR,TEX,0.55,Y,5,6,TEX,2.21
467,2016-05-15,01:10,SFG @ ARI,SFG,ARI,2.13,1.76,ARI,SFG,0.549,Y,5,3,SFG,1.76
468,2016-05-15,01:10,NYM @ COL,NYM,COL,1.75,2.17,NYM,NYM,0.511,N,4,7,COL,2.17
469,2016-05-15,02:10,STL @ LAD,STL,LAD,1.91,1.95,STL,LAD,0.573,Y,3,5,STL,1.95
470,2016-05-15,02:10,LAA @ SEA,LAA,SEA,2.42,1.61,SEA,SEA,0.629,N,9,7,LAA,1.61
471,2016-05-15,18:05,CHW @ NYY,CHW,NYY,2.58,1.55,NYY,NYY,0.567,N,5,7,NYY,1.55
472,2016-05-15,18:10,MIN @ CLE,MIN,CLE,2.12,1.78,CLE,CLE,0.701,N,5,1,MIN,1.78
473,2016-05-15,18:10,OAK @ TBR,OAK,TBR,2.22,1.72,TBR,TBR,0.55,N,7,6,OAK,1.72
474,2016-05-15,18:35,DET @ BAL,DET,BAL,2.51,1.58,BAL,BAL,0.532,N,6,5,DET,1.58
475,2016-05-15,18:35,HOU @ BOS,HOU,BOS,1.84,2.04,HOU,BOS,0.599,Y,9,10,BOS,2.04
476,2016-05-15,18:35,MIA @ WSN,MIA,WSN,1.82,2.06,MIA,WSN,0.633,Y,5,1,MIA,2.06
477,2016-05-15,18:35,CIN @ PHI,CIN,PHI,2.01,1.87,PHI,PHI,0.54,N,9,4,CIN,1.87
478,2016-05-15,19:10,SDP @ MIL,SDP,MIL,2.06,1.82,MIL,MIL,0.593,N,2,3,MIL,1.82
479,2016-05-15,19:15,ATL @ KCR,ATL,KCR,2.83,1.47,KCR,KCR,0.627,N,2,4,KCR,1.47
480,2016-05-15,19:20,PIT @ CHC,PIT,CHC,2.28,1.68,CHC,CHC,0.665,N,2,1,PIT,1.68
481,2016-05-15,20:05,TOR @ TEX,TOR,TEX,1.58,2.5,TOR,TEX,0.55,Y,6,7,TEX,2.5
482,2016-05-15,21:10,SFG @ ARI,SFG,ARI,2.02,1.84,ARI,SFG,0.549,Y,2,1,SFG,1.84
483,2016-05-15,21:10,NYM @ COL,NYM,COL,1.82,2.06,NYM,NYM,0.511,N,3,4,COL,2.06
484,2016-05-15,21:10,LAA @ SEA,LAA,SEA,2.25,1.7,SEA,SEA,0.629,N,3,0,LAA,1.7
485,2016-05-16,23:10,CIN @ CLE,CIN,CLE,2.52,1.57,CLE,CLE,0.673,N,6,15,CLE,1.57
486,2016-05-17,00:05,MIA @ PHI,MIA,PHI,1.78,2.12,MIA,MIA,0.528,N,5,3,PHI,2.12
487,2016-05-17,00:05,ATL @ PIT,ATL,PIT,2.69,1.51,PIT,PIT,0.651,N,5,8,PIT,1.51
488,2016-05-17,00:07,TBR @ TOR,TBR,TOR,2.14,1.76,TOR,TOR,0.625,N,13,2,TBR,1.76
489,2016-05-17,00:10,MIN @ DET,MIN,DET,2.24,1.7,DET,DET,0.674,N,8,10,DET,1.7
490,2016-05-17,02:40,NYY @ ARI,NYY,ARI,2.03,1.85,ARI,NYY,0.572,Y,2,12,ARI,1.85
491,2016-05-17,03:10,LAA @ LAD,LAA,LAD,2.69,1.51,LAD,LAD,0.657,N,7,6,LAD,1.51
492,2016-05-17,23:10,CIN @ CLE,CIN,CLE,3.17,1.39,CLE,CLE,0.673,N,1,13,CLE,1.39
493,2016-05-18,00:05,SEA @ BAL,SEA,BAL,2.05,1.83,BAL,BAL,0.536,N,10,0,BAL,1.83
494,2016-05-18,00:05,MIA @ PHI,MIA,PHI,1.88,1.99,MIA,MIA,0.528,N,1,3,PHI,1.99
495,2016-05-18,00:05,ATL @ PIT,ATL,PIT,2.56,1.56,PIT,PIT,0.651,N,9,12,ATL,1.56
496,2016-05-18,00:07,TBR @ TOR,TBR,TOR,2.32,1.66,TOR,TOR,0.625,N,12,2,TBR,1.66
497,2016-05-18,00:10,MIN @ DET,MIN,DET,2.06,1.82,DET,DET,0.674,N,2,7,DET,1.82
498,2016-05-18,00:10,WSN @ NYM,WSN,NYM,1.91,1.96,WSN,WSN,0.524,N,0,2,WSN,1.96
499,2016-05-18,01:10,HOU @ CHW,HOU,CHW,1.77,2.14,HOU,CHW,0.521,Y,6,5,HOU,2.14
500,2016-05-18,01:10,CHC @ MIL,CHC,MIL,1.5,2.73,CHC,CHC,0.615,N,2,4,CHC,2.73
501,2016-05-18,01:15,BOS @ KCR,BOS,KCR,1.74,2.18,BOS,BOS,0.568,N,4,8,KCR,2.18
502,2016-05-18,01:15,BOS @ KCR,BOS,KCR,1.74,2.18,BOS,BOS,0.568,N,4,8,BOS,2.18
503,2016-05-18,01:15,COL @ STL,COL,STL,2.63,1.53,STL,STL,0.591,N,3,1,STL,1.53
504,2016-05-18,02:40,NYY @ ARI,NYY,ARI,2.02,1.84,ARI,NYY,0.572,Y,3,5,NYY,1.84
505,2016-05-18,03:05,TEX @ OAK,TEX,OAK,1.82,2.07,TEX,TEX,0.567,N,5,8,OAK,2.07
506,2016-05-18,03:10,SFG @ SDP,SFG,SDP,1.55,2.59,SFG,SFG,0.546,N,5,1,SFG,2.59
507,2016-05-18,18:05,MIA @ PHI,MIA,PHI,1.83,2.04,MIA,MIA,0.528,N,2,4,PHI,2.04
508,2016-05-18,18:10,MIN @ DET,MIN,DET,2.36,1.64,DET,DET,0.674,N,3,6,DET,1.64
509,2016-05-18,19:15,BOS @ KCR,BOS,KCR,1.9,1.97,BOS,BOS,0.568,N,2,3,KCR,1.97
510,2016-05-18,19:15,BOS @ KCR,BOS,KCR,1.9,1.97,BOS,BOS,0.568,N,2,3,BOS,1.97
511,2016-05-18,20:35,TEX @ OAK,TEX,OAK,2.34,1.66,OAK,TEX,0.567,Y,1,8,OAK,1.66
512,2016-05-19,00:05,SEA @ BAL,SEA,BAL,2.02,1.85,BAL,BAL,0.536,N,2,5,SEA,1.85
513,2016-05-19,00:05,ATL @ PIT,ATL,PIT,2.62,1.54,PIT,PIT,0.651,N,3,1,PIT,1.54
514,2016-05-19,00:10,CLE @ CIN,CLE,CIN,1.82,2.07,CLE,CLE,0.598,N,8,7,CLE,2.07
515,2016-05-19,00:10,WSN @ NYM,WSN,NYM,1.91,1.96,WSN,WSN,0.524,N,7,1,WSN,1.96
516,2016-05-19,01:10,HOU @ CHW,HOU,CHW,1.91,1.96,HOU,CHW,0.521,Y,5,3,CHW,1.96
517,2016-05-19,01:10,CHC @ MIL,CHC,MIL,1.57,2.53,CHC,CHC,0.615,N,2,1,MIL,2.53
518,2016-05-19,01:15,COL @ STL,COL,STL,2.47,1.59,STL,STL,0.591,N,0,2,STL,1.59
519,2016-05-19,03:05,LAD @ LAA,LAD,LAA,1.94,1.93,LAA,LAD,0.581,Y,1,8,LAA,1.93
520,2016-05-19,03:10,SFG @ SDP,SFG,SDP,1.75,2.18,SFG,SFG,0.546,N,2,1,SFG,2.18
521,2016-05-19,17:35,SEA @ BAL,SEA,BAL,1.94,1.92,BAL,BAL,0.536,N,7,2,SEA,1.92
522,2016-05-19,18:40,CHC @ MIL,CHC,MIL,1.51,2.7,CHC,CHC,0.615,N,3,5,MIL,2.7
523,2016-05-20,01:10,TOR @ MIN,TOR,MIN,1.74,2.18,TOR,TOR,0.617,N,3,2,TOR,2.18
524,2016-05-20,03:05,NYY @ OAK,NYY,OAK,1.99,1.89,OAK,NYY,0.538,Y,4,1,NYY,1.89
525,2016-05-21,00:05,ATL @ PHI,ATL,PHI,2.48,1.59,PHI,PHI,0.579,N,7,1,ATL,1.59
526,2016-05-21,00:05,COL @ PIT,COL,PIT,2.85,1.46,PIT,PIT,0.567,N,1,2,COL,1.46
527,2016-05-21,00:10,CLE @ BOS,CLE,BOS,1.88,1.99,CLE,BOS,0.559,Y,4,2,BOS,1.99
528,2016-05-21,00:10,SEA @ CIN,SEA,CIN,1.74,2.18,SEA,SEA,0.563,N,8,3,SEA,2.18
529,2016-05-21,00:10,TBR @ DET,TBR,DET,1.88,1.98,TBR,DET,0.608,Y,7,5,DET,1.98
530,2016-05-21,00:10,MIL @ NYM,MIL,NYM,3.0,1.43,NYM,NYM,0.588,N,2,3,NYM,1.43
531,2016-05-21,01:10,KCR @ CHW,KCR,CHW,2.42,1.62,CHW,CHW,0.569,N,4,1,KCR,1.62
532,2016-05-21,01:10,TEX @ HOU,TEX,HOU,2.38,1.63,HOU,HOU,0.502,N,2,1,TEX,1.63
533,2016-05-21,01:10,TOR @ MIN,TOR,MIN,1.78,2.11,TOR,TOR,0.617,N,9,3,MIN,2.11
534,2016-05-21,01:15,ARI @ STL,ARI,STL,2.39,1.63,STL,STL,0.643,N,11,7,STL,1.63
535,2016-05-21,02:35,NYY @ OAK,NYY,OAK,2.15,1.76,OAK,NYY,0.538,Y,8,3,NYY,1.76
536,2016-05-21,03:05,BAL @ LAA,BAL,LAA,2.08,1.81,LAA,BAL,0.548,Y,9,4,BAL,1.81
537,2016-05-21,03:15,CHC @ SFG,CHC,SFG,1.53,2.63,CHC,CHC,0.584,N,8,1,SFG,2.63
538,2016-05-21,03:40,LAD @ SDP,LAD,SDP,1.69,2.28,LAD,LAD,0.596,N,6,7,SDP,2.28
539,2016-05-21,19:10,KCR @ CHW,KCR,CHW,1.75,2.17,KCR,CHW,0.569,Y,2,1,KCR,2.17
540,2016-05-21,19:10,TOR @ MIN,TOR,MIN,1.55,2.58,TOR,TOR,0.617,N,3,5,MIN,2.58
541,2016-05-21,20:05,ATL @ PHI,ATL,PHI,2.22,1.71,PHI,PHI,0.579,N,2,0,ATL,1.71
542,2016-05-21,21:05,CLE @ BOS,CLE,BOS,2.29,1.68,BOS,BOS,0.559,N,1,9,BOS,1.68
543,2016-05-21,21:05,NYY @ OAK,NYY,OAK,1.69,2.28,NYY,NYY,0.538,N,5,1,NYY,2.28
544,2016-05-21,21:05,COL @ PIT,COL,PIT,2.06,1.82,PIT,PIT,0.567,N,5,1,COL,1.82
545,2016-05-21,21:05,ARI @ STL,ARI,STL,2.35,1.65,STL,STL,0.643,N,2,6,STL,1.65
546,2016-05-21,21:10,SEA @ CIN,SEA,CIN,1.62,2.42,SEA,SEA,0.563,N,4,0,SEA,2.42
547,2016-05-21,21:10,TBR @ DET,TBR,DET,1.83,2.05,TBR,DET,0.608,Y,4,5,DET,2.05
548,2016-05-21,21:10,MIL @ NYM,MIL,NYM,2.79,1.48,NYM,NYM,0.588,N,4,5,NYM,1.48
549,2016-05-22,00:15,TEX @ HOU,TEX,HOU,2.58,1.55,HOU,HOU,0.502,N,2,1,TEX,1.55
550,2016-05-22,00:15,WSN @ MIA,WSN,MIA,2.21,1.72,MIA,WSN,0.555,Y,2,3,WSN,1.72
551,2016-05-22,00:15,CHC @ SFG,CHC,SFG,1.58,2.51,CHC,CHC,0.584,N,3,5,SFG,2.51
552,2016-05-22,03:05,BAL @ LAA,BAL,LAA,1.73,2.2,BAL,BAL,0.548,N,3,1,LAA,2.2
553,2016-05-22,03:10,LAD @ SDP,LAD,SDP,1.57,2.53,LAD,LAD,0.596,N,2,3,LAD,2.53
554,2016-05-22,18:10,SEA @ CIN,SEA,CIN,1.66,2.33,SEA,SEA,0.563,N,5,4,SEA,2.33
555,2016-05-22,18:10,TBR @ DET,TBR,DET,1.95,1.91,DET,DET,0.608,N,4,9,DET,1.91
556,2016-05-22,18:10,WSN @ MIA,WSN,MIA,1.6,2.47,WSN,WSN,0.555,N,8,2,WSN,2.47
557,2016-05-22,18:10,MIL @ NYM,MIL,NYM,2.97,1.43,NYM,NYM,0.588,N,1,3,NYM,1.43
558,2016-05-22,18:35,CLE @ BOS,CLE,BOS,2.05,1.83,BOS,BOS,0.559,N,2,5,BOS,1.83
559,2016-05-22,18:35,ATL @ PHI,ATL,PHI,2.3,1.68,PHI,PHI,0.579,N,0,5,PHI,1.68
560,2016-05-22,19:10,KCR @ CHW,KCR,CHW,2.1,1.79,CHW,CHW,0.569,N,2,3,CHW,1.79
561,2016-05-22,19:10,TEX @ HOU,TEX,HOU,2.32,1.67,HOU,HOU,0.502,N,9,2,TEX,1.67
562,2016-05-22,19:10,TOR @ MIN,TOR,MIN,1.57,2.52,TOR,TOR,0.617,N,3,1,TOR,2.52
563,2016-05-22,19:15,ARI @ STL,ARI,STL,2.12,1.77,STL,STL,0.643,N,7,2,ARI,1.77
564,2016-05-22,20:35,BAL @ LAA,BAL,LAA,1.83,2.05,BAL,BAL,0.548,N,2,10,LAA,2.05
565,2016-05-22,21:05,NYY @ OAK,NYY,OAK,1.71,2.23,NYY,NYY,0.538,N,5,4,NYY,2.23
566,2016-05-22,21:40,LAD @ SDP,LAD,SDP,1.59,2.48,LAD,LAD,0.596,N,9,5,LAD,2.48
567,2016-05-23,17:35,COL @ PIT,COL,PIT,2.17,1.75,PIT,PIT,0.567,N,3,6,PIT,1.75
568,2016-05-23,22:10,CLE @ CHW,CLE,CHW,1.98,1.89,CHW,CLE,0.521,Y,6,7,CHW,1.89
569,2016-05-23,22:10,CLE @ CHW,CLE,CHW,1.98,1.89,CHW,CLE,0.521,Y,6,7,CLE,1.89
570,2016-05-24,00:05,NYM @ WSN,NYM,WSN,2.4,1.62,WSN,WSN,0.603,N,7,1,WSN,1.62
571,2016-05-24,00:10,PHI @ DET,PHI,DET,1.98,1.88,DET,DET,0.644,N,4,5,DET,1.88
572,2016-05-24,00:10,TBR @ MIA,TBR,MIA,2.07,1.82,MIA,MIA,0.569,N,6,7,TBR,1.82
573,2016-05-24,01:05,LAA @ TEX,LAA,TEX,1.92,1.94,LAA,TEX,0.659,Y,2,0,TEX,1.94
574,2016-05-24,01:10,CLE @ CHW,CLE,CHW,1.95,1.92,CHW,CLE,0.521,Y,5,1,CLE,1.92
575,2016-05-24,01:10,KCR @ MIN,KCR,MIN,1.8,2.08,KCR,KCR,0.543,N,10,4,KCR,2.08
576,2016-05-24,01:15,CHC @ STL,CHC,STL,1.91,1.96,CHC,CHC,0.566,N,3,4,CHC,1.96
577,2016-05-24,03:10,CIN @ LAD,CIN,LAD,4.25,1.25,LAD,LAD,0.667,N,0,1,LAD,1.25
578,2016-05-24,03:10,OAK @ SEA,OAK,SEA,2.1,1.79,SEA,SEA,0.613,N,5,0,SEA,1.79
579,2016-05-24,03:15,SDP @ SFG,SDP,SFG,2.46,1.59,SFG,SFG,0.624,N,0,1,SFG,1.59
580,2016-05-25,00:05,NYM @ WSN,NYM,WSN,2.54,1.57,WSN,WSN,0.603,N,4,7,NYM,1.57
581,2016-05-25,00:05,TOR @ NYY,TOR,NYY,2.17,1.75,NYY,NYY,0.521,N,0,6,TOR,1.75
582,2016-05-25,00:05,ARI @ PIT,ARI,PIT,2.46,1.6,PIT,PIT,0.62,N,1,12,PIT,1.6
583,2016-05-25,00:10,MIL @ ATL,MIL,ATL,2.04,1.84,ATL,MIL,0.55,Y,2,1,MIL,1.84
584,2016-05-25,00:10,COL @ BOS,COL,BOS,3.43,1.35,BOS,BOS,0.646,N,3,8,BOS,1.35
585,2016-05-25,00:10,PHI @ DET,PHI,DET,2.65,1.53,DET,DET,0.644,N,1,3,PHI,1.53
586,2016-05-25,00:10,CHC @ STL,CHC,STL,1.86,2.0,CHC,CHC,0.566,N,12,3,CHC,2.0
587,2016-05-25,01:05,LAA @ TEX,LAA,TEX,1.99,1.88,TEX,TEX,0.659,N,1,4,TEX,1.88
588,2016-05-25,01:10,CLE @ CHW,CLE,CHW,2.56,1.55,CHW,CLE,0.521,Y,6,2,CLE,1.55
589,2016-05-25,01:10,BAL @ HOU,BAL,HOU,1.84,2.04,BAL,HOU,0.539,Y,2,3,HOU,2.04
590,2016-05-25,01:10,KCR @ MIN,KCR,MIN,1.86,2.01,KCR,KCR,0.543,N,7,4,MIN,2.01
591,2016-05-25,03:10,CIN @ LAD,CIN,LAD,2.52,1.58,LAD,LAD,0.667,N,2,8,LAD,1.58
592,2016-05-25,03:10,OAK @ SEA,OAK,SEA,2.48,1.59,SEA,SEA,0.613,N,5,6,SEA,1.59
593,2016-05-25,03:15,SDP @ SFG,SDP,SFG,3.01,1.43,SFG,SFG,0.624,N,2,8,SFG,1.43
594,2016-05-25,18:05,NYM @ WSN,NYM,WSN,1.89,1.98,NYM,WSN,0.603,Y,2,0,NYM,1.98
595,2016-05-25,18:10,PHI @ DET,PHI,DET,2.01,1.86,DET,DET,0.644,N,8,5,PHI,1.86
596,2016-05-25,18:10,KCR @ MIN,KCR,MIN,2.12,1.78,MIN,KCR,0.543,Y,5,7,MIN,1.78
597,2016-05-25,18:45,CHC @ STL,CHC,STL,1.53,2.64,CHC,CHC,0.566,N,9,8,CHC,2.64
598,2016-05-25,19:05,LAA @ TEX,LAA,TEX,1.98,1.89,TEX,TEX,0.659,N,9,15,TEX,1.89
599,2016-05-25,19:10,CLE @ CHW,CLE,CHW,2.02,1.86,CHW,CLE,0.521,Y,4,3,CLE,1.86
600,2016-05-25,20:45,SDP @ SFG,SDP,SFG,2.15,1.77,SFG,SFG,0.624,N,3,4,SFG,1.77
601,2016-05-26,00:05,TOR @ NYY,TOR,NYY,1.91,1.96,TOR,NYY,0.521,Y,8,4,TOR,1.96
602,2016-05-26,00:05,ARI @ PIT,ARI,PIT,2.01,1.86,PIT,PIT,0.62,N,4,5,PIT,1.86
603,2016-05-26,00:10,MIL @ ATL,MIL,ATL,1.82,2.06,MIL,MIL,0.55,N,3,2,MIL,2.06
604,2016-05-26,00:10,COL @ BOS,COL,BOS,2.66,1.52,BOS,BOS,0.646,N,3,10,COL,1.52
605,2016-05-26,00:10,MIA @ TBR,MIA,TBR,2.92,1.44,TBR,TBR,0.511,N,4,3,MIA,1.44
606,2016-05-26,01:10,BAL @ HOU,BAL,HOU,2.24,1.7,HOU,HOU,0.539,N,3,4,HOU,1.7
607,2016-05-26,17:35,ARI @ PIT,ARI,PIT,2.66,1.51,PIT,PIT,0.62,N,3,8,PIT,1.51
608,2016-05-26,18:10,MIA @ TBR,MIA,TBR,2.07,1.81,TBR,TBR,0.511,N,9,1,MIA,1.81
609,2016-05-26,21:05,TOR @ NYY,TOR,NYY,1.8,2.09,TOR,NYY,0.521,Y,3,1,TOR,2.09
610,2016-05-27,00:05,STL @ WSN,STL,WSN,2.25,1.69,WSN,WSN,0.602,N,1,2,STL,1.69
611,2016-05-27,19:20,PHI @ CHC,PHI,CHC,3.49,1.33,CHC,CHC,0.73,N,2,6,CHC,1.33
612,2016-05-28,00:05,STL @ WSN,STL,WSN,2.48,1.59,WSN,WSN,0.602,N,6,2,STL,1.59
613,2016-05-28,00:07,BOS @ TOR,BOS,TOR,2.26,1.69,TOR,TOR,0.507,N,5,7,TOR,1.69
614,2016-05-28,00:10,BAL @ CLE,BAL,CLE,2.04,1.84,CLE,CLE,0.58,N,6,4,CLE,1.84
615,2016-05-28,00:10,LAD @ NYM,LAD,NYM,1.97,1.89,NYM,NYM,0.506,N,5,6,LAD,1.89
616,2016-05-28,00:10,NYY @ TBR,NYY,TBR,1.85,2.03,NYY,NYY,0.528,N,4,1,TBR,2.03
617,2016-05-28,00:35,MIA @ ATL,MIA,ATL,1.8,2.08,MIA,MIA,0.567,N,2,4,ATL,2.08
618,2016-05-28,01:05,PIT @ TEX,PIT,TEX,2.21,1.72,TEX,TEX,0.6,N,9,1,TEX,1.72
619,2016-05-28,01:10,CIN @ MIL,CIN,MIL,2.18,1.74,MIL,MIL,0.59,N,5,9,CIN,1.74
620,2016-05-28,01:15,CHW @ KCR,CHW,KCR,2.25,1.7,KCR,KCR,0.511,N,5,7,KCR,1.7
621,2016-05-28,01:40,SFG @ COL,SFG,COL,2.23,1.71,COL,COL,0.506,N,2,5,SFG,1.71
622,2016-05-28,02:40,SDP @ ARI,SDP,ARI,2.47,1.59,ARI,ARI,0.537,N,10,3,ARI,1.59
623,2016-05-28,03:05,DET @ OAK,DET,OAK,1.78,2.11,DET,DET,0.539,N,4,1,OAK,2.11
624,2016-05-28,03:10,MIN @ SEA,MIN,SEA,2.85,1.47,SEA,SEA,0.67,N,7,2,MIN,1.47
625,2016-05-28,18:07,BOS @ TOR,BOS,TOR,2.16,1.76,TOR,TOR,0.507,N,9,10,TOR,1.76
626,2016-05-28,19:15,CHW @ KCR,CHW,KCR,1.95,1.92,KCR,KCR,0.511,N,7,8,KCR,1.92
627,2016-05-28,19:20,PHI @ CHC,PHI,CHC,3.26,1.38,CHC,CHC,0.73,N,1,4,CHC,1.38
628,2016-05-28,21:05,DET @ OAK,DET,OAK,2.0,1.87,OAK,DET,0.539,Y,3,12,OAK,1.87
629,2016-05-28,21:10,MIA @ ATL,MIA,ATL,1.8,2.08,MIA,MIA,0.567,N,2,7,ATL,2.08
630,2016-05-28,21:10,BAL @ CLE,BAL,CLE,2.34,1.65,CLE,CLE,0.58,N,4,11,CLE,1.65
631,2016-05-28,21:10,SFG @ COL,SFG,COL,1.54,2.65,SFG,COL,0.506,Y,10,5,SFG,2.65
632,2016-05-28,21:10,CIN @ MIL,CIN,MIL,2.25,1.7,MIL,MIL,0.59,N,7,6,CIN,1.7
633,2016-05-28,21:10,NYY @ TBR,NYY,TBR,1.95,1.92,TBR,NYY,0.528,Y,5,9,TBR,1.92
634,2016-05-29,00:15,STL @ WSN,STL,WSN,1.95,1.92,WSN,WSN,0.602,N,9,4,WSN,1.92
635,2016-05-29,00:15,LAD @ NYM,LAD,NYM,2.3,1.67,NYM,NYM,0.506,N,9,1,LAD,1.67
636,2016-05-29,00:15,PIT @ TEX,PIT,TEX,2.15,1.76,TEX,TEX,0.6,N,2,5,TEX,1.76
637,2016-05-29,03:05,HOU @ LAA,HOU,LAA,1.75,2.16,HOU,HOU,0.546,N,4,2,HOU,2.16
638,2016-05-29,03:10,SDP @ ARI,SDP,ARI,2.68,1.51,ARI,ARI,0.537,N,7,8,ARI,1.51
639,2016-05-29,03:10,MIN @ SEA,MIN,SEA,2.37,1.64,SEA,SEA,0.67,N,6,5,MIN,1.64
640,2016-05-29,18:07,BOS @ TOR,BOS,TOR,1.68,2.27,BOS,TOR,0.507,Y,5,3,BOS,2.27
641,2016-05-29,18:10,BAL @ CLE,BAL,CLE,1.73,2.21,BAL,CLE,0.58,Y,6,4,BAL,2.21
642,2016-05-29,18:10,NYY @ TBR,NYY,TBR,1.88,1.99,NYY,NYY,0.528,N,2,1,NYY,1.99
643,2016-05-29,18:35,STL @ WSN,STL,WSN,2.91,1.45,WSN,WSN,0.602,N,2,10,WSN,1.45
644,2016-05-29,19:10,CIN @ MIL,CIN,MIL,2.27,1.69,MIL,MIL,0.59,N,4,5,MIL,1.69
645,2016-05-29,19:15,CHW @ KCR,CHW,KCR,1.65,2.34,CHW,KCR,0.511,Y,4,5,KCR,2.34
646,2016-05-29,19:20,PHI @ CHC,PHI,CHC,2.83,1.47,CHC,CHC,0.73,N,2,7,CHC,1.47
647,2016-05-29,20:05,PIT @ TEX,PIT,TEX,1.71,2.23,PIT,TEX,0.6,Y,2,6,TEX,2.23
648,2016-05-29,20:35,HOU @ LAA,HOU,LAA,2.15,1.76,LAA,HOU,0.546,Y,8,6,HOU,1.76
649,2016-05-29,21:05,DET @ OAK,DET,OAK,2.41,1.62,OAK,DET,0.539,Y,2,4,OAK,1.62
650,2016-05-29,21:10,SDP @ ARI,SDP,ARI,1.94,1.92,ARI,ARI,0.537,N,3,6,ARI,1.92
651,2016-05-29,21:10,SFG @ COL,SFG,COL,1.59,2.48,SFG,COL,0.506,Y,8,3,SFG,2.48
652,2016-05-29,21:10,MIN @ SEA,MIN,SEA,2.68,1.52,SEA,SEA,0.67,N,5,4,MIN,1.52
653,2016-05-29,22:05,MIA @ ATL,MIA,ATL,2.16,1.75,ATL,MIA,0.567,Y,7,3,MIA,1.75
654,2016-05-30,18:10,SFG @ ATL,SFG,ATL,1.62,2.38,SFG,SFG,0.582,N,3,5,ATL,2.38
655,2016-05-30,18:10,CHW @ NYM,CHW,NYM,1.84,2.04,CHW,NYM,0.56,Y,0,1,NYM,2.04
656,2016-05-30,18:35,BOS @ BAL,BOS,BAL,1.88,1.98,BOS,BOS,0.519,N,7,2,BOS,1.98
657,2016-05-30,19:10,STL @ MIL,STL,MIL,1.72,2.22,STL,STL,0.51,N,6,0,STL,2.22
658,2016-05-30,21:05,MIN @ OAK,MIN,OAK,2.15,1.75,OAK,OAK,0.6,N,2,3,OAK,1.75
659,2016-05-30,21:10,HOU @ ARI,HOU,ARI,1.64,2.35,HOU,HOU,0.565,N,8,3,HOU,2.35
660,2016-05-30,21:10,CIN @ COL,CIN,COL,2.19,1.73,COL,COL,0.588,N,11,8,CIN,1.73
661,2016-05-30,21:10,SDP @ SEA,SDP,SEA,2.93,1.44,SEA,SEA,0.643,N,3,9,SEA,1.44
662,2016-05-30,22:05,LAD @ CHC,LAD,CHC,2.14,1.76,CHC,CHC,0.612,N,0,2,CHC,1.76
663,2016-05-30,23:10,TEX @ CLE,TEX,CLE,2.47,1.59,CLE,CLE,0.543,N,9,2,TEX,1.59
664,2016-05-31,00:05,WSN @ PHI,WSN,PHI,1.65,2.34,WSN,WSN,0.621,N,4,3,WSN,2.34
665,2016-05-31,00:07,NYY @ TOR,NYY,TOR,2.27,1.68,TOR,TOR,0.559,N,2,4,TOR,1.68
666,2016-05-31,00:10,PIT @ MIA,PIT,MIA,1.68,2.28,PIT,MIA,0.532,Y,10,0,MIA,2.28
667,2016-05-31,01:15,TBR @ KCR,TBR,KCR,2.08,1.81,KCR,KCR,0.552,N,2,6,KCR,1.81
668,2016-05-31,02:05,DET @ LAA,DET,LAA,1.92,1.95,DET,DET,0.556,N,1,5,LAA,1.95
669,2016-05-31,20:40,HOU @ ARI,HOU,ARI,1.72,2.19,HOU,HOU,0.565,N,8,5,HOU,2.19
670,2016-05-31,20:40,SDP @ SEA,SDP,SEA,2.68,1.52,SEA,SEA,0.643,N,4,16,SEA,1.52
