Los Angeles Angels - Houston Astros,3 1,2.35,1.64
Chicago White Sox - Cincinnati Reds,4 3,1.98,1.88
Milwaukee Brewers - Chicago Cubs,3 2,1.88,1.98
Philadelphia Phillies - New York Mets,4 7,1.77,2.11
Pittsburgh Pirates - St.Louis Cardinals,4 3,1.96,1.90
Washington Nationals - Atlanta Braves,5 4,2.43,1.60
Cleveland Indians - Minnesota Twins,8 2,2.51,1.58
Tampa Bay Rays - Texas Rangers,1 2,2.43,1.61
Toronto Blue Jays - Boston Red Sox,3 6,1.93,1.93
New York Yankees - Baltimore Orioles,6 2,2.56,1.55
Seattle Mariners - Oakland Athletics,7 2,2.19,1.73
Los Angeles Angels - Houston Astros,5 6,1.93,1.92
San Francisco Giants - Miami Marlins,2 6,2.39,1.62
Arizona Diamondbacks - San Diego Padres,4 6,2.02,1.85
Chicago White Sox - Cincinnati Reds,8 2,2.19,1.74
Milwaukee Brewers - Chicago Cubs,12 4,1.89,1.96
Philadelphia Phillies - New York Mets,2 3,1.80,2.07
Pittsburgh Pirates - St.Louis Cardinals,7 5,1.97,1.89
Tampa Bay Rays - Texas Rangers,7 2,2.22,1.71
Chicago White Sox - Cincinnati Reds,4 10,1.89,1.98
Cleveland Indians - Minnesota Twins,4 7,2.13,1.77
Washington Nationals - Atlanta Braves,8 6,2.30,1.66
Detroit Tigers - Kansas City Royals,2 6,2.32,1.66
Toronto Blue Jays - Boston Red Sox,7 1,2.01,1.85
New York Yankees - Baltimore Orioles,2 6,2.03,1.83
San Francisco Giants - Miami Marlins,6 0,1.98,1.87
Seattle Mariners - Oakland Athletics,4 3,1.83,2.04
Los Angeles Angels - Houston Astros,2 0,2.10,1.78
Arizona Diamondbacks - San Diego Padres,5 6,1.84,2.03
Colorado Rockies - Los Angeles Dodgers,1 2,1.72,2.19
Milwaukee Brewers - Chicago Cubs,6 7,1.96,1.89
Cleveland Indians - Minnesota Twins,3 9,2.43,1.60
Tampa Bay Rays - Texas Rangers,8 2,2.07,1.81
Detroit Tigers - Kansas City Royals,6 5,2.28,1.68
Toronto Blue Jays - Boston Red Sox,7 0,2.17,1.74
New York Yankees - Baltimore Orioles,5 4,2.03,1.84
Philadelphia Phillies - New York Mets,3 1,1.76,2.12
Pittsburgh Pirates - St.Louis Cardinals,5 8,2.00,1.86
Washington Nationals - Atlanta Braves,9 2,2.73,1.50
San Francisco Giants - Miami Marlins,2 7,2.21,1.72
Los Angeles Angels - Houston Astros,2 3,1.89,1.96
Arizona Diamondbacks - San Diego Padres,11 0,2.08,1.80
Tampa Bay Rays - Texas Rangers,4 5,2.44,1.60
New York Yankees - Baltimore Orioles,4 3,2.15,1.74
Pittsburgh Pirates - Cincinnati Reds,7 2,2.15,1.75
Los Angeles Dodgers - Colorado Rockies,4 5,2.89,1.46
Seattle Mariners - Boston Red Sox,1 2,2.01,1.86
Houston Astros - Toronto Blue Jays,6 4,1.94,1.91
Cincinnati Reds - San Francisco Giants,4 3,2.47,1.59
Tampa Bay Rays - New York Yankees,6 1,1.74,2.16
Chicago Cubs - New York Mets,6 5,2.23,1.71
Texas Rangers - Kansas City Royals,3 6,1.90,1.96
Detroit Tigers - Minnesota Twins,13 1,2.59,1.55
Philadelphia Phillies - Pittsburgh Pirates,4 2,1.80,2.08
Cleveland Indians - St.Louis Cardinals,1 2,1.87,1.99
Seattle Mariners - San Diego Padres,2 4,2.20,1.72
Los Angeles Angels - Colorado Rockies,2 1,2.46,1.59
Houston Astros - San Francisco Giants,4 3,2.16,1.74
Milwaukee Brewers - Chicago White Sox,2 4,2.05,1.82
Chicago Cubs - New York Mets,2 1,1.93,1.92
Texas Rangers - Kansas City Royals,5 2,1.78,2.10
Los Angeles Dodgers - Miami Marlins,4 5,2.37,1.63
Cincinnati Reds - Atlanta Braves,5 1,2.12,1.77
Tampa Bay Rays - New York Yankees,3 2,1.90,1.96
Detroit Tigers - Minnesota Twins,2 6,2.20,1.72
Baltimore Orioles - Toronto Blue Jays,6 1,2.10,1.78
Philadelphia Phillies - Pittsburgh Pirates,3 2,1.78,2.10
Cleveland Indians - St.Louis Cardinals,2 0,2.20,1.72
Arizona Diamondbacks - Washington Nationals,6 9,1.76,2.14
Oakland Athletics - Boston Red Sox,0 2,2.26,1.68
Los Angeles Dodgers - Miami Marlins,11 1,2.33,1.65
Seattle Mariners - San Diego Padres,11 4,2.27,1.69
Los Angeles Angels - Colorado Rockies,5 2,2.57,1.55
Oakland Athletics - Boston Red Sox,9 2,2.05,1.82
Arizona Diamondbacks - Washington Nationals,14 6,1.69,2.25
Houston Astros - San Francisco Giants,1 8,2.41,1.61
Milwaukee Brewers - Chicago White Sox,2 4,1.89,1.98
Chicago Cubs - New York Mets,6 1,2.24,1.70
Texas Rangers - Kansas City Royals,6 7,1.75,2.16
Cincinnati Reds - Atlanta Braves,4 3,2.21,1.72
Tampa Bay Rays - New York Yankees,4 2,2.09,1.80
Detroit Tigers - Minnesota Twins,2 1,2.26,1.69
Baltimore Orioles - Toronto Blue Jays,2 10,2.10,1.79
Philadelphia Phillies - Pittsburgh Pirates,2 7,1.63,2.38
Cleveland Indians - St.Louis Cardinals,3 8,2.18,1.73
Los Angeles Dodgers - Miami Marlins,5 3,2.91,1.45
Oakland Athletics - Boston Red Sox,4 5,2.04,1.83
Arizona Diamondbacks - Washington Nationals,1 11,1.61,2.45
Chicago Cubs - New York Mets,4 3,2.28,1.68
Texas Rangers - Kansas City Royals,8 2,1.74,2.17
Milwaukee Brewers - Chicago White Sox,10 7,1.98,1.88
Cincinnati Reds - Atlanta Braves,1 2,2.22,1.71
Tampa Bay Rays - New York Yankees,5 11,1.96,1.90
Baltimore Orioles - Toronto Blue Jays,5 2,2.10,1.78
Philadelphia Phillies - Pittsburgh Pirates,3 4,1.57,2.51
Miami Marlins - Arizona Diamondbacks,2 3,2.07,1.80
New York Mets - St.Louis Cardinals,2 1,2.21,1.71
Detroit Tigers - Milwaukee Brewers,2 3,2.04,1.82
Toronto Blue Jays - Los Angeles Angels,10 6,1.92,1.93
St.Louis Cardinals - Detroit Tigers,2 1,2.33,1.65
Los Angeles Dodgers - Colorado Rockies,1 0,2.86,1.46
San Diego Padres - Washington Nationals,5 10,1.79,2.10
Seattle Mariners - Boston Red Sox,5 0,2.21,1.71
Oakland Athletics - Chicago White Sox,3 7,2.21,1.71
Texas Rangers - Cleveland Indians,5 1,1.72,2.20
Chicago Cubs - Pittsburgh Pirates,0 3,2.21,1.71
Houston Astros - Toronto Blue Jays,4 2,2.23,1.70
Kansas City Royals - New York Yankees,6 0,2.04,1.82
Minnesota Twins - Tampa Bay Rays,3 11,1.78,2.10
Baltimore Orioles - Los Angeles Angels,3 0,1.79,2.11
Philadelphia Phillies - Arizona Diamondbacks,6 0,1.77,2.12
Cincinnati Reds - San Francisco Giants,8 9,1.92,1.93
Miami Marlins - Atlanta Braves,0 6,2.08,1.80
New York Mets - Milwaukee Brewers,5 1,2.18,1.73
Los Angeles Dodgers - Colorado Rockies,1 7,2.73,1.49
Seattle Mariners - Boston Red Sox,2 4,2.51,1.57
Oakland Athletics - Chicago White Sox,3 4,2.40,1.61
San Diego Padres - Washington Nationals,1 4,1.70,2.23
Texas Rangers - Cleveland Indians,8 10,1.66,2.29
Cincinnati Reds - San Francisco Giants,2 11,2.25,1.68
Houston Astros - Toronto Blue Jays,6 5,2.03,1.83
Kansas City Royals - New York Yankees,1 5,2.09,1.79
New York Mets - Milwaukee Brewers,14 1,2.21,1.71
Baltimore Orioles - Los Angeles Angels,1 6,2.11,1.78
Philadelphia Phillies - Arizona Diamondbacks,7 5,1.86,1.99
Chicago Cubs - Pittsburgh Pirates,4 1,1.91,1.94
St.Louis Cardinals - Detroit Tigers,3 4,1.91,1.94
Minnesota Twins - Tampa Bay Rays,6 4,1.90,1.96
Miami Marlins - Atlanta Braves,3 5,2.06,1.81
Los Angeles Dodgers - Colorado Rockies,6 4,3.63,1.32
San Diego Padres - Washington Nationals,0 10,1.76,2.14
Seattle Mariners - Boston Red Sox,2 1,1.97,1.89
Oakland Athletics - Chicago White Sox,6 7,2.06,1.81
St.Louis Cardinals - Detroit Tigers,4 10,2.27,1.68
Houston Astros - Toronto Blue Jays,8 4,2.08,1.80
Kansas City Royals - New York Yankees,12 1,1.83,2.04
Minnesota Twins - Tampa Bay Rays,3 2,1.89,1.98
Texas Rangers - Cleveland Indians,3 8,2.17,1.74
Cincinnati Reds - San Francisco Giants,2 10,1.74,2.17
Miami Marlins - Atlanta Braves,3 5,2.14,1.76
New York Mets - Milwaukee Brewers,0 7,2.13,1.76
Baltimore Orioles - Los Angeles Angels,1 3,2.01,1.86
Philadelphia Phillies - Arizona Diamondbacks,4 3,1.82,2.04
Chicago Cubs - Pittsburgh Pirates,11 10,2.15,1.75
San Diego Padres - Washington Nationals,8 3,1.99,1.87
Detroit Tigers - Houston Astros,6 2,1.86,2.00
Toronto Blue Jays - Seattle Mariners,3 4,1.64,2.35
New York Yankees - Texas Rangers,9 10,2.62,1.53
Pittsburgh Pirates - New York Mets,4 1,2.49,1.58
Washington Nationals - Philadelphia Phillies,2 1,3.37,1.35
San Diego Padres - Chicago Cubs,0 3,1.87,2.00
Chicago White Sox - Cleveland Indians,2 5,1.76,2.14
Atlanta Braves - Milwaukee Brewers,10 1,2.07,1.81
Boston Red Sox - Texas Rangers,1 3,2.62,1.53
Tampa Bay Rays - Oakland Athletics,3 0,1.94,1.92
Toronto Blue Jays - Los Angeles Angels,8 4,1.88,1.98
San Francisco Giants - Los Angeles Dodgers,4 0,1.74,2.17
Colorado Rockies - Philadelphia Phillies,7 3,2.43,1.61
New York Mets - St.Louis Cardinals,5 0,1.95,1.90
Detroit Tigers - Houston Astros,6 5,2.33,1.65
Baltimore Orioles - Seattle Mariners,5 4,1.97,1.88
Miami Marlins - Arizona Diamondbacks,6 7,2.23,1.70
San Francisco Giants - Los Angeles Dodgers,4 0,1.77,2.12
San Diego Padres - Chicago Cubs,2 3,2.21,1.72
Colorado Rockies - Philadelphia Phillies,2 4,2.17,1.74
Chicago White Sox - Cleveland Indians,3 4,2.41,1.62
Kansas City Royals - Cincinnati Reds,7 1,2.33,1.65
Atlanta Braves - Tampa Bay Rays,2 1,1.73,2.17
Boston Red Sox - Texas Rangers,1 2,2.47,1.59
Miami Marlins - Arizona Diamondbacks,1 6,2.13,1.76
New York Mets - St.Louis Cardinals,0 9,1.78,2.10
Detroit Tigers - Milwaukee Brewers,5 2,2.26,1.68
Toronto Blue Jays - Los Angeles Angels,3 4,2.12,1.77
Baltimore Orioles - Seattle Mariners,2 4,2.23,1.70
Pittsburgh Pirates - Minnesota Twins,3 4,2.26,1.68
Washington Nationals - New York Yankees,3 2,2.29,1.67
Houston Astros - Oakland Athletics,6 1,2.36,1.63
San Francisco Giants - Los Angeles Dodgers,2 0,1.83,2.05
San Diego Padres - Chicago Cubs,4 3,2.06,1.81
Colorado Rockies - Philadelphia Phillies,6 5,1.98,1.88
Chicago White Sox - Cleveland Indians,1 3,2.26,1.68
Houston Astros - Oakland Athletics,6 4,1.70,2.24
Kansas City Royals - Cincinnati Reds,3 0,2.08,1.80
Atlanta Braves - Tampa Bay Rays,3 5,1.88,2.00
Miami Marlins - Arizona Diamondbacks,2 4,2.21,1.71
New York Mets - St.Louis Cardinals,2 10,1.79,2.09
Detroit Tigers - Milwaukee Brewers,1 8,2.39,1.62
Toronto Blue Jays - Los Angeles Angels,2 3,2.07,1.80
Baltimore Orioles - Seattle Mariners,9 4,2.08,1.80
Boston Red Sox - Texas Rangers,4 3,2.40,1.62
Pittsburgh Pirates - Minnesota Twins,5 8,2.45,1.60
Washington Nationals - New York Yankees,8 6,2.19,1.73
Colorado Rockies - Philadelphia Phillies,3 4,1.87,1.99
Chicago White Sox - Cleveland Indians,2 1,2.24,1.69
Houston Astros - Oakland Athletics,1 2,2.03,1.83
Cleveland Indians - Texas Rangers,8 10,2.18,1.73
Oakland Athletics - Detroit Tigers,4 0,2.14,1.75
Chicago Cubs - Washington Nationals,1 2,1.96,1.88
Milwaukee Brewers - San Francisco Giants,4 8,2.06,1.81
Minnesota Twins - Boston Red Sox,7 2,1.86,1.99
Baltimore Orioles - Houston Astros,4 3,1.87,2.00
Cincinnati Reds - Colorado Rockies,4 5,2.28,1.67
New York Mets - Philadelphia Phillies,6 3,2.41,1.61
New York Yankees - Kansas City Royals,14 1,2.03,1.83
New York Yankees - Texas Rangers,2 5,2.41,1.62
Arizona Diamondbacks - Chicago Cubs,4 3,1.76,2.14
Colorado Rockies - San Francisco Giants,11 2,1.76,2.12
Los Angeles Dodgers - San Diego Padres,3 11,2.04,1.83
Chicago White Sox - Minnesota Twins,1 8,2.22,1.71
Kansas City Royals - St.Louis Cardinals,1 6,2.10,1.79
Atlanta Braves - Milwaukee Brewers,2 1,1.93,1.93
Boston Red Sox - Los Angeles Angels,6 1,2.19,1.73
Pittsburgh Pirates - New York Mets,9 1,2.61,1.54
Washington Nationals - Philadelphia Phillies,4 1,2.46,1.59
Cleveland Indians - Cincinnati Reds,5 2,2.62,1.53
Miami Marlins - Baltimore Orioles,5 2,1.93,1.92
Tampa Bay Rays - Oakland Athletics,2 7,1.76,2.15
Detroit Tigers - Houston Astros,8 10,2.32,1.66
Toronto Blue Jays - Seattle Mariners,8 2,1.96,1.90
Arizona Diamondbacks - Chicago Cubs,6 9,1.78,2.10
Los Angeles Dodgers - San Diego Padres,2 0,2.39,1.63
Colorado Rockies - San Francisco Giants,5 3,1.83,2.07
Boston Red Sox - Los Angeles Angels,8 3,1.94,1.91
Kansas City Royals - St.Louis Cardinals,3 2,2.13,1.77
Miami Marlins - Baltimore Orioles,1 0,1.94,1.91
Atlanta Braves - Milwaukee Brewers,3 2,1.89,1.96
Chicago White Sox - Minnesota Twins,3 4,2.50,1.58
Cleveland Indians - Cincinnati Reds,2 1,2.96,1.44
Colorado Rockies - San Francisco Giants,8 10,1.92,1.95
Tampa Bay Rays - Oakland Athletics,0 5,2.40,1.61
Detroit Tigers - Houston Astros,2 3,2.01,1.85
Pittsburgh Pirates - New York Mets,8 2,1.99,1.86
Washington Nationals - Philadelphia Phillies,1 8,2.23,1.70
Toronto Blue Jays - Seattle Mariners,2 3,2.22,1.71
New York Yankees - Texas Rangers,4 15,2.47,1.59
Los Angeles Dodgers - San Diego Padres,2 1,2.71,1.50
Arizona Diamondbacks - Chicago Cubs,5 4,1.84,2.02
Chicago White Sox - Minnesota Twins,3 2,2.17,1.74
Colorado Rockies - San Francisco Giants,8 11,1.89,1.97
Kansas City Royals - St.Louis Cardinals,5 0,1.96,1.89
Atlanta Braves - Milwaukee Brewers,0 11,1.78,2.11
Boston Red Sox - Los Angeles Angels,5 12,2.01,1.85
Cleveland Indians - Cincinnati Reds,7 3,2.51,1.57
Miami Marlins - Baltimore Orioles,5 8,1.91,1.95
Tampa Bay Rays - Oakland Athletics,5 2,2.18,1.73
Texas Rangers - Boston Red Sox,7 4,2.05,1.82
Cincinnati Reds - Washington Nationals,5 2,1.80,2.06
New York Mets - Miami Marlins,3 4,2.42,1.61
Baltimore Orioles - Tampa Bay Rays,2 1,2.15,1.75
Philadelphia Phillies - Colorado Rockies,1 4,2.40,1.62
Chicago Cubs - Kansas City Royals,4 8,2.22,1.70
San Francisco Giants - Atlanta Braves,7 0,2.17,1.74
San Diego Padres - Pittsburgh Pirates,5 11,1.76,2.13
Seattle Mariners - Cleveland Indians,3 5,1.87,1.98
Los Angeles Angels - Detroit Tigers,12 2,2.03,1.83
Oakland Athletics - New York Yankees,5 4,1.89,1.96
Texas Rangers - Boston Red Sox,1 5,1.79,2.09
Baltimore Orioles - Chicago White Sox,6 3,2.42,1.62
Baltimore Orioles - Chicago White Sox,2 3,1.73,2.12
Los Angeles Dodgers - Atlanta Braves,2 3,2.58,1.55
Los Angeles Angels - San Diego Padres,4 5,2.41,1.61
St.Louis Cardinals - Arizona Diamondbacks,4 3,2.59,1.54
Chicago Cubs - Washington Nationals,0 3,1.78,2.11
Baltimore Orioles - Houston Astros,5 4,2.03,1.84
Oakland Athletics - Detroit Tigers,2 3,2.27,1.68
Milwaukee Brewers - San Francisco Giants,1 3,2.07,1.81
Minnesota Twins - Boston Red Sox,6 4,1.85,2.01
New York Mets - Philadelphia Phillies,7 0,2.54,1.56
Tampa Bay Rays - Seattle Mariners,0 3,1.80,2.07
New York Yankees - Kansas City Royals,4 2,2.23,1.71
Toronto Blue Jays - Chicago White Sox,3 5,2.09,1.79
Cincinnati Reds - Colorado Rockies,4 6,2.34,1.64
Pittsburgh Pirates - Miami Marlins,5 2,2.76,1.49
Cleveland Indians - Texas Rangers,12 3,2.42,1.61
Los Angeles Dodgers - Atlanta Braves,8 0,3.25,1.37
Los Angeles Angels - San Diego Padres,0 4,2.53,1.56
Oakland Athletics - Detroit Tigers,0 1,1.85,2.01
St.Louis Cardinals - Arizona Diamondbacks,6 4,2.49,1.58
Milwaukee Brewers - San Francisco Giants,3 6,1.75,2.15
Minnesota Twins - Boston Red Sox,2 1,1.68,2.26
Cincinnati Reds - Colorado Rockies,2 1,2.25,1.68
Cleveland Indians - Texas Rangers,3 4,2.38,1.62
New York Mets - Philadelphia Phillies,5 4,2.64,1.52
Tampa Bay Rays - Seattle Mariners,6 7,2.00,1.86
Toronto Blue Jays - Chicago White Sox,10 9,2.39,1.62
Baltimore Orioles - Houston Astros,1 4,2.01,1.84
Chicago Cubs - Washington Nationals,3 2,1.96,1.90
New York Yankees - Kansas City Royals,5 1,1.92,1.93
Pittsburgh Pirates - Miami Marlins,5 1,2.22,1.71
Los Angeles Angels - San Diego Padres,4 3,2.11,1.77
Los Angeles Dodgers - Atlanta Braves,6 3,2.70,1.50
Tampa Bay Rays - Seattle Mariners,1 4,2.22,1.71
Toronto Blue Jays - Chicago White Sox,6 0,2.43,1.60
Pittsburgh Pirates - Miami Marlins,4 2,2.18,1.73
St.Louis Cardinals - Arizona Diamondbacks,3 2,2.42,1.61
Philadelphia Phillies - Cincinnati Reds,5 4,1.55,2.57
Colorado Rockies - Los Angeles Dodgers,6 3,1.95,1.91
Washington Nationals - Toronto Blue Jays,2 0,2.41,1.61
San Francisco Giants - Pittsburgh Pirates,3 4,1.79,2.09
San Diego Padres - New York Mets,0 7,2.01,1.84
Seattle Mariners - New York Yankees,2 7,2.18,1.73
Los Angeles Angels - Tampa Bay Rays,7 3,2.30,1.66
Arizona Diamondbacks - Atlanta Braves,1 8,1.93,1.92
Colorado Rockies - Los Angeles Dodgers,4 11,1.47,2.82
Houston Astros - Baltimore Orioles,5 2,1.92,1.93
St.Louis Cardinals - Milwaukee Brewers,0 1,2.22,1.71
Miami Marlins - Chicago Cubs,1 5,1.80,2.07
San Diego Padres - Pittsburgh Pirates,7 1,1.97,1.88
Los Angeles Angels - Detroit Tigers,4 2,1.83,2.03
Seattle Mariners - Cleveland Indians,3 6,2.01,1.86
Oakland Athletics - New York Yankees,3 0,2.08,1.80
San Francisco Giants - Atlanta Braves,5 7,2.83,1.47
Texas Rangers - Boston Red Sox,4 3,1.86,2.00
Chicago Cubs - Kansas City Royals,2 1,1.90,1.97
St.Louis Cardinals - Los Angeles Dodgers,3 1,1.95,1.92
Houston Astros - Chicago White Sox,0 6,2.29,1.67
Milwaukee Brewers - Arizona Diamondbacks,7 6,1.84,2.03
Minnesota Twins - Toronto Blue Jays,6 5,1.79,2.08
Baltimore Orioles - Tampa Bay Rays,5 9,1.91,1.94
Philadelphia Phillies - Colorado Rockies,1 4,1.95,1.90
Cincinnati Reds - Washington Nationals,8 2,1.77,2.12
New York Mets - Miami Marlins,4 3,2.10,1.78
San Diego Padres - Pittsburgh Pirates,2 5,2.01,1.85
Seattle Mariners - Cleveland Indians,3 4,2.25,1.69
Los Angeles Angels - Detroit Tigers,8 6,2.01,1.85
Oakland Athletics - New York Yankees,3 5,2.03,1.83
San Francisco Giants - Atlanta Braves,0 8,2.28,1.67
St.Louis Cardinals - Los Angeles Dodgers,1 5,2.18,1.73
Texas Rangers - Boston Red Sox,8 0,1.76,2.13
Cincinnati Reds - Washington Nationals,8 5,1.95,1.91
Houston Astros - Chicago White Sox,3 0,2.37,1.63
Milwaukee Brewers - Arizona Diamondbacks,3 7,2.18,1.73
New York Mets - Miami Marlins,5 9,2.08,1.80
Baltimore Orioles - Tampa Bay Rays,0 3,2.19,1.72
Philadelphia Phillies - Colorado Rockies,2 5,2.13,1.76
Minnesota Twins - Toronto Blue Jays,3 2,1.91,1.94
San Francisco Giants - Atlanta Braves,4 2,2.30,1.66
San Diego Padres - Pittsburgh Pirates,6 2,1.98,1.88
Seattle Mariners - Cleveland Indians,2 1,1.96,1.89
Los Angeles Angels - Detroit Tigers,2 0,1.84,2.01
Oakland Athletics - New York Yankees,6 2,2.28,1.68
St.Louis Cardinals - Los Angeles Dodgers,3 0,2.06,1.81
Houston Astros - Chicago White Sox,3 6,2.43,1.60
Milwaukee Brewers - Arizona Diamondbacks,5 7,1.99,1.86
Minnesota Twins - Toronto Blue Jays,4 6,1.99,1.86
Chicago White Sox - Detroit Tigers,4 3,2.27,1.68
Kansas City Royals - Texas Rangers,0 4,2.46,1.60
Atlanta Braves - Pittsburgh Pirates,8 10,1.79,2.09
Boston Red Sox - Oakland Athletics,4 2,2.05,1.81
Cincinnati Reds - San Diego Padres,2 6,1.79,2.08
Cleveland Indians - Baltimore Orioles,2 5,2.05,1.81
Toronto Blue Jays - Houston Astros,6 2,2.33,1.65
New York Yankees - Los Angeles Angels,8 7,2.07,1.80
Philadelphia Phillies - San Francisco Giants,4 5,1.77,2.11
Washington Nationals - Chicago Cubs,7 5,2.12,1.77
Los Angeles Dodgers - St.Louis Cardinals,1 7,1.92,1.94
Seattle Mariners - Tampa Bay Rays,1 2,2.11,1.78
Arizona Diamondbacks - New York Mets,2 6,1.72,2.20
Kansas City Royals - Cleveland Indians,2 6,1.98,1.88
Texas Rangers - Chicago White Sox,2 1,1.90,1.95
Philadelphia Phillies - Cincinnati Reds,4 6,1.81,2.06
Washington Nationals - Chicago Cubs,1 2,1.99,1.87
Boston Red Sox - Minnesota Twins,4 8,2.39,1.62
Houston Astros - Baltimore Orioles,2 3,2.45,1.59
Detroit Tigers - Oakland Athletics,5 7,1.89,1.96
Los Angeles Angels - Tampa Bay Rays,5 6,2.01,1.85
San Diego Padres - New York Mets,7 3,2.30,1.66
Colorado Rockies - Los Angeles Dodgers,7 6,1.81,2.06
Houston Astros - Baltimore Orioles,3 1,2.13,1.76
Kansas City Royals - Cleveland Indians,4 2,1.81,2.06
Texas Rangers - Chicago White Sox,2 9,1.63,2.36
Boston Red Sox - Minnesota Twins,0 2,2.29,1.67
Miami Marlins - Chicago Cubs,7 3,1.84,2.03
Detroit Tigers - Oakland Athletics,1 6,1.93,1.92
Philadelphia Phillies - Cincinnati Reds,5 4,2.15,1.74
Washington Nationals - Toronto Blue Jays,0 8,2.10,1.78
San Francisco Giants - Pittsburgh Pirates,2 5,1.81,2.07
Arizona Diamondbacks - Atlanta Braves,9 8,2.25,1.69
Seattle Mariners - New York Yankees,1 3,1.90,1.95
St.Louis Cardinals - Milwaukee Brewers,7 4,2.52,1.57
Boston Red Sox - Minnesota Twins,6 3,2.29,1.68
San Francisco Giants - Pittsburgh Pirates,4 7,2.04,1.83
San Diego Padres - New York Mets,7 2,1.93,1.92
Seattle Mariners - New York Yankees,3 5,1.95,1.91
Los Angeles Angels - Tampa Bay Rays,1 6,1.82,2.05
Arizona Diamondbacks - Atlanta Braves,7 6,1.91,1.95
Colorado Rockies - Los Angeles Dodgers,8 9,1.52,2.66
St.Louis Cardinals - Milwaukee Brewers,1 0,2.47,1.59
Houston Astros - Baltimore Orioles,6 4,2.21,1.71
Kansas City Royals - Cleveland Indians,1 2,1.73,2.18
Texas Rangers - Chicago White Sox,15 2,1.92,1.94
Boston Red Sox - Minnesota Twins,1 0,2.71,1.50
Miami Marlins - Chicago Cubs,5 2,1.95,1.91
Detroit Tigers - Oakland Athletics,3 5,2.09,1.78
Washington Nationals - Toronto Blue Jays,3 7,2.50,1.57
Cincinnati Reds - Philadelphia Phillies,11 2,2.17,1.74
Cleveland Indians - Seattle Mariners,2 3,2.70,1.51
Detroit Tigers - Chicago Cubs,6 0,2.27,1.68
Toronto Blue Jays - Miami Marlins,4 3,2.35,1.64
Baltimore Orioles - Boston Red Sox,1 0,1.85,2.02
New York Yankees - Washington Nationals,6 1,2.13,1.76
Pittsburgh Pirates - Milwaukee Brewers,1 4,2.57,1.55
Los Angeles Dodgers - Arizona Diamondbacks,9 3,2.32,1.65
Colorado Rockies - St.Louis Cardinals,11 3,1.67,2.28
Chicago White Sox - Houston Astros,3 1,2.21,1.71
Minnesota Twins - Kansas City Royals,1 3,1.91,1.95
Atlanta Braves - San Diego Padres,3 5,2.05,1.82
Cincinnati Reds - Philadelphia Phillies,6 4,1.95,1.91
Toronto Blue Jays - Miami Marlins,11 3,2.51,1.57
Pittsburgh Pirates - Milwaukee Brewers,0 2,2.17,1.74
Los Angeles Dodgers - St.Louis Cardinals,2 4,2.40,1.62
Arizona Diamondbacks - New York Mets,3 6,1.72,2.22
Colorado Rockies - Miami Marlins,2 3,1.94,1.91
Seattle Mariners - Tampa Bay Rays,1 3,1.73,2.19
Washington Nationals - Chicago Cubs,3 6,2.25,1.69
Chicago White Sox - Detroit Tigers,4 6,2.17,1.74
Kansas City Royals - Texas Rangers,4 3,2.14,1.76
Minnesota Twins - Milwaukee Brewers,2 0,1.81,2.07
Atlanta Braves - Pittsburgh Pirates,0 3,1.65,2.34
Boston Red Sox - Oakland Athletics,7 4,2.54,1.56
Philadelphia Phillies - San Francisco Giants,6 4,1.69,2.26
Cincinnati Reds - San Diego Padres,4 0,2.51,1.57
Cleveland Indians - Baltimore Orioles,3 7,2.63,1.53
Toronto Blue Jays - Houston Astros,7 6,1.94,1.92
New York Yankees - Los Angeles Angels,6 2,1.99,1.87
Arizona Diamondbacks - New York Mets,2 1,2.25,1.69
Los Angeles Dodgers - St.Louis Cardinals,2 0,2.72,1.50
Seattle Mariners - Tampa Bay Rays,2 1,2.66,1.52
Chicago White Sox - Detroit Tigers,1 7,1.56,2.53
New York Yankees - Los Angeles Angels,8 2,1.89,1.97
Atlanta Braves - Pittsburgh Pirates,5 4,1.89,1.96
Cincinnati Reds - San Diego Padres,7 9,1.87,1.98
Cleveland Indians - Baltimore Orioles,2 1,2.38,1.63
Colorado Rockies - Miami Marlins,10 5,1.87,1.99
Boston Red Sox - Oakland Athletics,4 2,1.93,1.92
Philadelphia Phillies - San Francisco Giants,5 7,1.49,2.73
Kansas City Royals - Texas Rangers,2 4,2.33,1.65
Minnesota Twins - Milwaukee Brewers,2 4,2.10,1.78
Toronto Blue Jays - Houston Astros,7 2,2.39,1.62
Washington Nationals - Chicago Cubs,2 4,1.89,1.97
Los Angeles Dodgers - St.Louis Cardinals,1 2,2.11,1.78
Seattle Mariners - Tampa Bay Rays,0 1,1.93,1.92
Arizona Diamondbacks - New York Mets,7 2,2.07,1.80
Colorado Rockies - Miami Marlins,2 6,1.93,1.92
Minnesota Twins - Milwaukee Brewers,5 10,2.10,1.78
Pittsburgh Pirates - Philadelphia Phillies,4 3,3.38,1.35
Texas Rangers - Minnesota Twins,11 7,2.22,1.71
Boston Red Sox - Toronto Blue Jays,4 5,2.07,1.81
San Francisco Giants - Arizona Diamondbacks,0 1,2.35,1.64
San Diego Padres - Los Angeles Dodgers,3 4,1.48,2.79
Los Angeles Angels - Oakland Athletics,5 4,1.99,1.88
St.Louis Cardinals - Kansas City Royals,4 0,2.06,1.81
Houston Astros - Seattle Mariners,10 0,1.74,2.17
Milwaukee Brewers - Washington Nationals,8 4,1.89,1.97
Texas Rangers - Minnesota Twins,6 2,2.12,1.77
