Detroit Tigers - New York Yankees,8 3,2.58,1.54
Atlanta Braves - Philadelphia Phillies,0 2,2.09,1.79
Toronto Blue Jays - Cleveland Indians,10 8,2.64,1.52
New York Yankees - Boston Red Sox,4 2,2.08,1.79
Washington Nationals - Miami Marlins,6 1,2.94,1.43
Oakland Athletics - Seattle Mariners,8 2,2.4,1.61
Tampa Bay Rays - Baltimore Orioles,3 6,1.98,1.87
Chicago White Sox - Kansas City Royals,1 3,2.03,1.83
Minnesota Twins - Detroit Tigers,8 2,1.68,2.26
New York Mets - San Diego Padres,1 2,2.3,1.66
Cincinnati Reds - Los Angeles Angels,5 4,1.95,1.9
Pittsburgh Pirates - Chicago Cubs,2 3,2.29,1.67
Los Angeles Dodgers - San Francisco Giants,3 5,2.13,1.76
Oakland Athletics - Seattle Mariners,6 2,2.28,1.67
Arizona Diamondbacks - St.Louis Cardinals,10 9,1.96,1.89
Milwaukee Brewers - Colorado Rockies,3 7,2.19,1.73
Atlanta Braves - Philadelphia Phillies,9 2,2.26,1.69
Cincinnati Reds - Los Angeles Angels,5 4,2.08,1.79
New York Mets - San Diego Padres,8 4,2.23,1.7
Tampa Bay Rays - Baltimore Orioles,8 7,2.18,1.73
Toronto Blue Jays - Cleveland Indians,2 3,2.51,1.56
New York Yankees - Boston Red Sox,4 7,2.04,1.82
Pittsburgh Pirates - Chicago Cubs,3 0,2.18,1.73
Washington Nationals - Miami Marlins,3 0,3.1,1.4
Minnesota Twins - Detroit Tigers,3 2,1.65,2.33
Chicago White Sox - Kansas City Royals,5 2,2.23,1.7
Houston Astros - Texas Rangers,0 4,1.56,2.52
Arizona Diamondbacks - Pittsburgh Pirates,10 2,2.61,1.53
Texas Rangers - Tampa Bay Rays,0 2,2.06,1.80
St.Louis Cardinals - Cincinnati Reds,10 0,1.81,2.06
Detroit Tigers - Toronto Blue Jays,6 8,2.18,1.73
San Francisco Giants - Colorado Rockies,9 6,2.13,1.76
Seattle Mariners - Houston Astros,9 16,2.35,1.64
Los Angeles Angels - Oakland Athletics,5 9,2.30,1.66
Arizona Diamondbacks - Pittsburgh Pirates,5 6,2.27,1.67
St.Louis Cardinals - Cincinnati Reds,5 1,2.00,1.85
Kansas City Royals - Minnesota Twins,7 4,2.32,1.65
Chicago Cubs - Milwaukee Brewers,6 3,1.95,1.89
Texas Rangers - Tampa Bay Rays,6 1,2.14,1.75
Miami Marlins - Atlanta Braves,2 3,1.58,2.48
Cleveland Indians - New York Yankees,1 14,1.80,2.06
Philadelphia Phillies - New York Mets,8 3,2.65,1.52
Washington Nationals - Chicago White Sox,8 7,2.35,1.63
San Diego Padres - Los Angeles Dodgers,9 3,1.75,2.16
Detroit Tigers - Toronto Blue Jays,7 3,2.06,1.81
San Francisco Giants - Colorado Rockies,4 2,2.60,1.53
Seattle Mariners - Houston Astros,3 0,2.46,1.58
Arizona Diamondbacks - Pittsburgh Pirates,3 5,2.27,1.68
Texas Rangers - Tampa Bay Rays,5 4,2.38,1.63
Miami Marlins - Atlanta Braves,0 2,1.60,2.45
Philadelphia Phillies - New York Mets,2 7,2.00,1.85
St.Louis Cardinals - Cincinnati Reds,4 13,2.01,1.85
Kansas City Royals - Minnesota Twins,3 1,2.28,1.67
Cleveland Indians - New York Yankees,6 11,2.03,1.83
Chicago Cubs - Milwaukee Brewers,4 7,2.08,1.80
Boston Red Sox - Baltimore Orioles,3 1,2.26,1.68
Texas Rangers - Los Angeles Angels,7 3,2.19,1.72
Colorado Rockies - San Diego Padres,9 1,2.27,1.68
Los Angeles Dodgers - Pittsburgh Pirates,6 2,2.23,1.70
San Francisco Giants - St.Louis Cardinals,3 14,2.13,1.76
Chicago White Sox - Seattle Mariners,4 3,2.44,1.59
Houston Astros - Oakland Athletics,3 9,1.63,2.37
Milwaukee Brewers - Arizona Diamondbacks,7 8,1.95,1.90
Tampa Bay Rays - Cleveland Indians,0 13,2.68,1.51
Atlanta Braves - Chicago Cubs,5 1,2.21,1.71
Baltimore Orioles - Minnesota Twins,3 4,2.59,1.54
Philadelphia Phillies - Kansas City Royals,8 9,2.07,1.80
Cincinnati Reds - Washington Nationals,6 3,1.94,1.91
New York Mets - Miami Marlins,4 3,2.15,1.75
Toronto Blue Jays - Boston Red Sox,0 13,2.10,1.78
Detroit Tigers - New York Yankees,0 7,2.70,1.50
Los Angeles Dodgers - Pittsburgh Pirates,1 0,2.78,1.47
Colorado Rockies - San Diego Padres,6 3,2.23,1.69
Atlanta Braves - Chicago Cubs,6 5,2.52,1.57
Houston Astros - Oakland Athletics,3 6,1.75,2.15
Milwaukee Brewers - Arizona Diamondbacks,2 9,1.91,1.93
Tampa Bay Rays - Cleveland Indians,6 0,2.38,1.62
Boston Red Sox - Tampa Bay Rays,5 0,2.19,1.72
Pittsburgh Pirates - Cincinnati Reds,10 7,1.62,2.40
Washington Nationals - Atlanta Braves,0 9,2.22,1.70
Miami Marlins - Philadelphia Phillies,1 2,1.73,2.17
Cleveland Indians - Chicago White Sox,1 3,1.79,2.08
Seattle Mariners - Texas Rangers,1 3,1.70,2.24
Los Angeles Angels - Houston Astros,5 4,2.62,1.53
San Diego Padres - Colorado Rockies,5 9,1.83,2.03
Arizona Diamondbacks - Los Angeles Dodgers,5 7,2.09,1.79
Kansas City Royals - Toronto Blue Jays,2 3,2.17,1.74
Miami Marlins - Philadelphia Phillies,2 1,1.67,2.29
Pittsburgh Pirates - Cincinnati Reds,3 1,1.68,2.28
St.Louis Cardinals - Milwaukee Brewers,8 0,2.50,1.58
Minnesota Twins - New York Mets,2 4,1.76,2.14
Cleveland Indians - Chicago White Sox,9 4,1.75,2.15
New York Yankees - Baltimore Orioles,3 5,2.01,1.87
Oakland Athletics - Detroit Tigers,3 7,1.75,2.16
Boston Red Sox - Tampa Bay Rays,2 1,2.12,1.78
Chicago Cubs - San Francisco Giants,2 3,1.81,2.05
Washington Nationals - Atlanta Braves,1 3,2.40,1.62
San Diego Padres - Colorado Rockies,5 7,1.93,1.93
Seattle Mariners - Texas Rangers,3 1,1.66,2.30
Los Angeles Angels - Houston Astros,0 5,2.76,1.49
Oakland Athletics - Detroit Tigers,4 3,1.86,1.99
Arizona Diamondbacks - Los Angeles Dodgers,3 0,1.64,2.35
St.Louis Cardinals - Milwaukee Brewers,2 0,2.24,1.70
Kansas City Royals - Toronto Blue Jays,4 8,1.93,1.93
Minnesota Twins - New York Mets,5 16,1.88,1.98
Miami Marlins - Philadelphia Phillies,1 3,1.80,2.08
Cleveland Indians - Chicago White Sox,1 0,2.26,1.69
New York Yankees - Baltimore Orioles,5 2,2.33,1.65
Pittsburgh Pirates - Cincinnati Reds,6 5,1.95,1.92
Washington Nationals - Atlanta Braves,4 6,2.20,1.72
Chicago Cubs - San Francisco Giants,4 3,1.69,2.23
San Diego Padres - Los Angeles Dodgers,2 3,1.60,2.44
Seattle Mariners - Texas Rangers,3 4,2.31,1.65
Los Angeles Angels - Oakland Athletics,1 8,2.22,1.70
Boston Red Sox - Baltimore Orioles,2 3,2.10,1.78
Washington Nationals - Chicago White Sox,7 4,2.28,1.67
Chicago Cubs - San Francisco Giants,6 7,1.75,2.16
Detroit Tigers - Toronto Blue Jays,11 1,2.18,1.73
San Diego Padres - Los Angeles Dodgers,3 4,1.82,2.04
Seattle Mariners - Houston Astros,3 8,2.46,1.59
Los Angeles Angels - Oakland Athletics,5 11,2.11,1.77
Kansas City Royals - Minnesota Twins,3 0,2.33,1.65
Boston Red Sox - Baltimore Orioles,5 8,2.23,1.70
Miami Marlins - Atlanta Braves,0 8,1.63,2.37
Philadelphia Phillies - New York Mets,7 3,2.16,1.74
Washington Nationals - Chicago White Sox,5 2,2.43,1.60
San Francisco Giants - Colorado Rockies,10 0,2.18,1.73
Cleveland Indians - Boston Red Sox,3 6,1.78,2.12
New York Yankees - Arizona Diamondbacks,2 6,1.97,1.89
Seattle Mariners - Detroit Tigers,2 0,1.57,2.49
Colorado Rockies - New York Mets,11 3,2.03,1.86
Chicago Cubs - Texas Rangers,6 2,1.70,2.26
Milwaukee Brewers - San Francisco Giants,7 2,1.88,1.97
Los Angeles Dodgers - San Diego Padres,2 7,3.21,1.38
Seattle Mariners - Detroit Tigers,1 2,1.88,1.97
Milwaukee Brewers - San Francisco Giants,4 3,2.03,1.82
Cincinnati Reds - Philadelphia Phillies,11 2,2.16,1.74
Miami Marlins - Washington Nationals,1 6,1.65,2.32
Toronto Blue Jays - Chicago White Sox,0 7,2.12,1.77
Baltimore Orioles - Tampa Bay Rays,2 6,1.83,2.02
Cleveland Indians - Boston Red Sox,3 6,2.19,1.73
New York Yankees - Arizona Diamondbacks,4 3,2.33,1.64
Pittsburgh Pirates - St.Louis Cardinals,5 0,1.85,2.00
Cincinnati Reds - Philadelphia Phillies,1 0,2.36,1.63
Oakland Athletics - Houston Astros,7 5,2.62,1.53
Atlanta Braves - Kansas City Royals,0 1,2.53,1.56
Los Angeles Dodgers - San Diego Padres,2 9,2.55,1.55
Seattle Mariners - Detroit Tigers,2 6,1.60,2.43
Oakland Athletics - Houston Astros,4 3,3.00,1.42
Colorado Rockies - New York Mets,9 8,2.21,1.70
Milwaukee Brewers - San Francisco Giants,10 8,1.99,1.86
Minnesota Twins - Los Angeles Angels,8 6,1.73,2.18
Chicago Cubs - Texas Rangers,2 4,1.76,2.13
Atlanta Braves - Kansas City Royals,6 3,2.58,1.54
Miami Marlins - Washington Nationals,8 2,1.59,2.44
Toronto Blue Jays - Chicago White Sox,3 4,2.38,1.62
Baltimore Orioles - Tampa Bay Rays,5 4,2.06,1.80
Cleveland Indians - Boston Red Sox,2 7,1.87,1.98
New York Yankees - Arizona Diamondbacks,4 2,2.11,1.77
Colorado Rockies - New York Mets,8 4,2.27,1.68
Los Angeles Dodgers - San Diego Padres,3 6,2.50,1.57
Oakland Athletics - Houston Astros,11 2,2.65,1.52
Minnesota Twins - Los Angeles Angels,8 2,1.77,2.13
Cincinnati Reds - Philadelphia Phillies,4 2,1.83,2.04
Miami Marlins - Washington Nationals,3 10,1.54,2.59
Toronto Blue Jays - Chicago White Sox,4 3,2.05,1.82
Pittsburgh Pirates - St.Louis Cardinals,6 10,1.83,2.03
Boston Red Sox - Tampa Bay Rays,3 2,2.25,1.69
New York Yankees - Baltimore Orioles,3 0,1.99,1.86
Arizona Diamondbacks - Los Angeles Dodgers,1 0,2.09,1.79
San Diego Padres - Colorado Rockies,1 2,1.90,1.96
Seattle Mariners - Texas Rangers,4 3,1.74,2.17
Oakland Athletics - Detroit Tigers,1 10,1.77,2.12
Los Angeles Angels - Houston Astros,4 1,2.91,1.45
Chicago Cubs - San Francisco Giants,7 10,1.90,1.94
St.Louis Cardinals - Milwaukee Brewers,3 4,2.39,1.62
Kansas City Royals - Toronto Blue Jays,3 2,2.03,1.83
Boston Red Sox - Oakland Athletics,9 6,2.18,1.74
Philadelphia Phillies - St.Louis Cardinals,7 3,1.97,1.90
Boston Red Sox - Kansas City Royals,4 5,2.32,1.63
Colorado Rockies - Arizona Diamondbacks,4 5,2.06,1.81
San Francisco Giants - San Diego Padres,5 0,2.20,1.72
Los Angeles Angels - Detroit Tigers,4 3,1.97,1.88
Texas Rangers - Seattle Mariners,11 3,2.44,1.60
Chicago White Sox - Minnesota Twins,3 5,2.26,1.68
Houston Astros - Cleveland Indians,4 5,1.90,1.94
Milwaukee Brewers - Chicago Cubs,4 2,2.18,1.73
Tampa Bay Rays - Oakland Athletics,8 1,1.87,1.97
Baltimore Orioles - Los Angeles Dodgers,4 7,2.10,1.78
Boston Red Sox - Kansas City Royals,2 4,2.31,1.66
Pittsburgh Pirates - Atlanta Braves,4 2,1.59,2.45
Cincinnati Reds - Miami Marlins,10 6,3.09,1.40
New York Mets - Washington Nationals,2 0,1.72,2.19
Toronto Blue Jays - New York Yankees,8 4,2.31,1.66
San Francisco Giants - San Diego Padres,2 0,2.34,1.64
Colorado Rockies - Arizona Diamondbacks,4 3,2.01,1.85
Texas Rangers - Seattle Mariners,5 0,2.50,1.57
Houston Astros - Cleveland Indians,6 19,1.89,1.97
Milwaukee Brewers - Chicago Cubs,5 1,1.98,1.87
Tampa Bay Rays - Oakland Athletics,1 0,2.17,1.74
Baltimore Orioles - Los Angeles Dodgers,6 1,2.10,1.79
Philadelphia Phillies - St.Louis Cardinals,0 5,2.23,1.71
Pittsburgh Pirates - Atlanta Braves,3 1,1.74,2.17
Chicago White Sox - Minnesota Twins,1 2,2.50,1.58
Los Angeles Angels - Detroit Tigers,10 0,1.98,1.88
New York Mets - Washington Nationals,6 7,1.67,2.29
Boston Red Sox - Kansas City Royals,4 3,2.24,1.70
Cincinnati Reds - Miami Marlins,3 2,2.98,1.43
Toronto Blue Jays - New York Yankees,3 5,1.89,1.96
Baltimore Orioles - Los Angeles Dodgers,7 5,2.03,1.85
San Francisco Giants - San Diego Padres,3 2,2.92,1.44
Los Angeles Angels - Detroit Tigers,8 1,1.82,2.04
Colorado Rockies - Arizona Diamondbacks,3 1,2.06,1.80
Houston Astros - Cleveland Indians,3 2,1.82,2.05
Milwaukee Brewers - Chicago Cubs,5 4,2.00,1.85
Texas Rangers - Seattle Mariners,7 0,2.91,1.45
Cincinnati Reds - Miami Marlins,1 2,3.21,1.38
New York Mets - Washington Nationals,7 1,1.86,1.99
Tampa Bay Rays - Oakland Athletics,8 3,2.01,1.84
Toronto Blue Jays - New York Yankees,4 9,2.04,1.83
Philadelphia Phillies - St.Louis Cardinals,8 2,1.86,2.01
Pittsburgh Pirates - Atlanta Braves,6 0,1.81,2.05
Cincinnati Reds - Miami Marlins,11 1,2.61,1.54
Toronto Blue Jays - Chicago White Sox,3 1,1.97,1.88
Baltimore Orioles - Tampa Bay Rays,10 6,1.74,2.18
Philadelphia Phillies - St.Louis Cardinals,3 4,1.84,2.02
Pittsburgh Pirates - Atlanta Braves,4 6,1.85,2.00
Oakland Athletics - Baltimore Orioles,2 10,2.17,1.74
Arizona Diamondbacks - Colorado Rockies,3 2,2.17,1.74
Chicago White Sox - Tampa Bay Rays,5 2,2.12,1.77
Minnesota Twins - Texas Rangers,1 2,1.91,1.94
Miami Marlins - Chicago Cubs,3 4,1.85,2.01
New York Yankees - Toronto Blue Jays,5 3,2.22,1.71
Washington Nationals - Cincinnati Reds,8 1,2.19,1.72
Boston Red Sox - Houston Astros,7 2,3.48,1.33
New York Mets - Los Angeles Dodgers,2 3,1.74,2.17
Detroit Tigers - Kansas City Royals,3 8,2.54,1.56
Philadelphia Phillies - Pittsburgh Pirates,4 6,2.55,1.56
San Diego Padres - Milwaukee Brewers,2 1,1.86,2.00
Los Angeles Angels - Texas Rangers,3 11,1.67,2.33
New York Mets - Los Angeles Dodgers,7 3,2.47,1.59
Tampa Bay Rays - New York Yankees,3 0,2.16,1.74
Detroit Tigers - Kansas City Royals,7 5,2.61,1.55
Philadelphia Phillies - Pittsburgh Pirates,3 5,1.98,1.87
Boston Red Sox - Oakland Athletics,6 5,2.37,1.63
San Francisco Giants - Arizona Diamondbacks,2 3,2.35,1.64
Colorado Rockies - Atlanta Braves,6 5,1.81,2.09
Chicago White Sox - Cleveland Indians,3 2,2.21,1.73
Houston Astros - Seattle Mariners,10 3,1.92,1.93
Washington Nationals - St.Louis Cardinals,2 4,2.35,1.64
Baltimore Orioles - Toronto Blue Jays,5 6,1.76,2.17
Cincinnati Reds - Chicago Cubs,1 0,2.47,1.58
San Francisco Giants - Arizona Diamondbacks,4 6,2.26,1.69
San Diego Padres - Milwaukee Brewers,3 6,1.77,2.12
Los Angeles Angels - Texas Rangers,5 4,1.92,1.94
Colorado Rockies - Atlanta Braves,2 10,2.08,1.81
Houston Astros - Seattle Mariners,3 2,1.75,2.16
Minnesota Twins - Miami Marlins,5 8,2.25,1.70
Cincinnati Reds - Chicago Cubs,2 4,2.51,1.57
New York Mets - Los Angeles Dodgers,2 7,1.67,2.28
Tampa Bay Rays - New York Yankees,3 4,2.55,1.56
Baltimore Orioles - Toronto Blue Jays,4 3,1.87,1.99
Philadelphia Phillies - Pittsburgh Pirates,0 2,2.37,1.63
Washington Nationals - St.Louis Cardinals,0 2,1.81,2.07
Boston Red Sox - Oakland Athletics,0 13,2.03,1.83
Colorado Rockies - Atlanta Braves,3 4,1.83,2.06
Minnesota Twins - Miami Marlins,4 3,2.35,1.65
San Francisco Giants - Arizona Diamondbacks,5 4,2.05,1.82
San Diego Padres - Milwaukee Brewers,1 7,1.83,2.04
Los Angeles Angels - Texas Rangers,6 7,1.99,1.87
Chicago White Sox - Cleveland Indians,2 3,1.83,2.03
Houston Astros - Seattle Mariners,1 7,1.58,2.50
Cincinnati Reds - Chicago Cubs,5 4,2.43,1.61
Tampa Bay Rays - New York Yankees,5 1,2.08,1.80
Baltimore Orioles - Toronto Blue Jays,2 1,2.05,1.82
Philadelphia Phillies - Pittsburgh Pirates,3 2,1.84,2.03
Washington Nationals - St.Louis Cardinals,2 3,1.87,1.98
Atlanta Braves - Washington Nationals,3 2,1.79,2.10
Miami Marlins - New York Mets,4 3,1.68,2.28
Detroit Tigers - Minnesota Twins,4 3,3.04,1.41
New York Yankees - Houston Astros,1 9,3.09,1.41
Kansas City Royals - Cleveland Indians,3 10,2.40,1.62
Detroit Tigers - Atlanta Braves,8 3,2.29,1.68
Arizona Diamondbacks - Colorado Rockies,4 2,2.35,1.64
Los Angeles Dodgers - Milwaukee Brewers,2 0,2.53,1.57
San Diego Padres - San Francisco Giants,6 4,1.76,2.15
Seattle Mariners - Los Angeles Angels,2 1,1.92,1.93
Oakland Athletics - Baltimore Orioles,9 8,2.32,1.65
St.Louis Cardinals - Pittsburgh Pirates,0 9,2.77,1.49
Chicago White Sox - Tampa Bay Rays,3 8,1.70,2.24
Kansas City Royals - Cleveland Indians,9 0,2.13,1.77
Minnesota Twins - Texas Rangers,5 0,1.77,2.13
Boston Red Sox - Houston Astros,6 1,2.81,1.47
Washington Nationals - Cincinnati Reds,2 5,1.93,1.92
Miami Marlins - Chicago Cubs,6 4,1.85,2.00
New York Mets - Philadelphia Phillies,1 5,1.83,2.03
New York Yankees - Toronto Blue Jays,3 2,1.87,2.00
Los Angeles Dodgers - Milwaukee Brewers,4 6,2.12,1.78
Seattle Mariners - Los Angeles Angels,3 2,2.34,1.64
San Diego Padres - San Francisco Giants,8 7,1.93,1.93
Arizona Diamondbacks - Colorado Rockies,3 2,2.34,1.65
Boston Red Sox - Houston Astros,8 4,3.32,1.36
Chicago White Sox - Tampa Bay Rays,4 10,1.82,2.06
Kansas City Royals - Cleveland Indians,3 2,2.41,1.63
Miami Marlins - Chicago Cubs,2 3,1.86,2.00
St.Louis Cardinals - Pittsburgh Pirates,3 5,1.96,1.90
Minnesota Twins - Texas Rangers,7 2,1.70,2.24
New York Yankees - Toronto Blue Jays,5 4,2.36,1.64
Oakland Athletics - Baltimore Orioles,3 7,2.31,1.66
Detroit Tigers - Atlanta Braves,7 4,1.90,1.96
New York Mets - Philadelphia Phillies,4 9,2.20,1.73
Washington Nationals - Cincinnati Reds,6 3,1.94,1.92
Los Angeles Dodgers - Milwaukee Brewers,7 5,2.28,1.68
San Diego Padres - San Francisco Giants,2 1,1.91,1.94
Seattle Mariners - Los Angeles Angels,3 6,1.70,2.24
Oakland Athletics - Baltimore Orioles,0 3,2.09,1.78
Arizona Diamondbacks - Colorado Rockies,3 6,2.19,1.73
St.Louis Cardinals - Pittsburgh Pirates,9 1,2.75,1.49
Chicago White Sox - Tampa Bay Rays,5 4,2.24,1.70
Minnesota Twins - Texas Rangers,3 4,1.85,2.01
Boston Red Sox - Houston Astros,7 3,3.27,1.37
Miami Marlins - Chicago Cubs,2 4,1.96,1.90
New York Mets - Philadelphia Phillies,0 4,2.04,1.82
Detroit Tigers - Atlanta Braves,10 0,2.23,1.71
New York Yankees - Toronto Blue Jays,6 4,2.19,1.72
Washington Nationals - Cincinnati Reds,1 0,2.15,1.76
Seattle Mariners - Los Angeles Angels,6 0,1.78,2.11
Cleveland Indians - Minnesota Twins,7 6,2.31,1.65789473684
New York Yankees - Oakland Athletics,0 2,2.27,1.68027210884
Philadelphia Phillies - Miami Marlins,4 1,2.5,1.58139534884
Chicago Cubs - Cincinnati Reds,5 6,1.9900990099,1.86956521739
Los Angeles Angels - Baltimore Orioles,1 5,2.06,1.81967213115
Houston Astros - Detroit Tigers,3 7,1.60975609756,2.43
Milwaukee Brewers - St.Louis Cardinals,5 6,1.95238095238,1.90909090909
Texas Rangers - Chicago White Sox,1 3,2.38,1.62893081761
Atlanta Braves - Washington Nationals,1 3,2.36,1.64102564103
Toronto Blue Jays - Boston Red Sox,1 3,1.81967213115,2.06
Philadelphia Phillies - Miami Marlins,7 2,2.98,1.42918454936
Chicago Cubs - San Diego Padres,2 4,2.08,1.8
Los Angeles Dodgers - Colorado Rockies,3 7,2.25,1.68965517241
Seattle Mariners - Baltimore Orioles,8 3,1.7299270073,2.19
Arizona Diamondbacks - San Francisco Giants,6 9,1.9900990099,1.86956521739
Kansas City Royals - Tampa Bay Rays,9 8,1.86206896552,2.0
Chicago Cubs - San Diego Padres,6 2,1.83333333333,2.02
Texas Rangers - Chicago White Sox,2 5,2.0,1.84745762712
Atlanta Braves - Washington Nationals,0 2,2.19,1.7299270073
Toronto Blue Jays - Boston Red Sox,1 10,1.78125,2.1
Cleveland Indians - Philadelphia Phillies,6 0,1.75757575758,2.14
New York Yankees - Houston Astros,5 4,2.71,1.51020408163
Oakland Athletics - Los Angeles Angels,4 5,1.98039215686,1.87719298246
St.Louis Cardinals - Cincinnati Reds,4 2,2.0,1.84745762712
Milwaukee Brewers - Pittsburgh Pirates,4 6,2.22,1.70921985816
Detroit Tigers - Minnesota Twins,2 6,2.94,1.44052863436
Miami Marlins - New York Mets,6 7,1.75757575758,2.14
Los Angeles Dodgers - Colorado Rockies,6 2,2.27,1.68027210884
Seattle Mariners - Baltimore Orioles,2 7,1.89285714286,1.97087378641
Oakland Athletics - Los Angeles Angels,10 6,1.92592592593,1.91743119266
Arizona Diamondbacks - San Francisco Giants,1 2,1.87719298246,1.98039215686
St.Louis Cardinals - Cincinnati Reds,2 1,2.23,1.70921985816
Kansas City Royals - Tampa Bay Rays,8 2,2.14,1.75757575758
Milwaukee Brewers - Pittsburgh Pirates,12 8,2.27,1.68965517241
Chicago Cubs - San Diego Padres,7 13,2.14,1.75757575758
Texas Rangers - Chicago White Sox,10 6,2.65,1.52083333333
Atlanta Braves - Washington Nationals,8 1,1.9900990099,1.86956521739
Miami Marlins - New York Mets,2 1,1.8,2.08
Detroit Tigers - Minnesota Twins,6 1,3.23,1.38022813688
Toronto Blue Jays - Boston Red Sox,9 7,1.84745762712,2.0
Cleveland Indians - Philadelphia Phillies,14 2,1.89285714286,1.97087378641
New York Yankees - Houston Astros,7 4,3.29,1.37037037037
Los Angeles Dodgers - Colorado Rockies,2 12,2.31,1.64935064935
Seattle Mariners - Baltimore Orioles,6 2,1.86206896552,2.0
Oakland Athletics - Los Angeles Angels,10 8,2.14,1.75757575758
Arizona Diamondbacks - San Francisco Giants,4 6,1.97087378641,1.87719298246
St.Louis Cardinals - Cincinnati Reds,1 2,2.12,1.76923076923
Kansas City Royals - Cleveland Indians,0 9,2.29,1.65789473684
Milwaukee Brewers - Pittsburgh Pirates,10 4,2.12,1.76923076923
