Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
2013,TOR,2,BOS,5
2013,MIL,7,CHC,4
2013,MIL,3,CHC,6
2013,SFG,7,CHC,6
2013,SFG,3,CHC,4
2013,SFG,3,CHC,2
2013,SFG,10,CHC,7
2013,TEX,4,CHC,2
2013,TEX,2,CHC,6
2013,SDP,3,CHC,5
2013,SDP,13,CHC,7
2013,SDP,2,CHC,6
2013,SDP,4,CHC,2
2013,CIN,6,CHC,5
2013,CIN,6,CHC,4
2013,CIN,7,CHC,4
2013,TEX,2,CHC,9
2013,STL,1,CHC,2
2013,STL,5,CHC,4
2013,COL,1,CHC,9
2013,COL,9,CHC,4
2013,COL,3,CHC,6
2013,NYM,3,CHC,2
2013,NYM,2,CHC,8
2013,NYM,4,CHC,3
2013,CHW,3,CHC,9
2013,CHW,3,CHC,8
2013,ARI,2,CHC,7
2013,ARI,12,CHC,4
2013,ARI,8,CHC,4
2013,PIT,2,CHC,0
2013,PIT,6,CHC,2
2013,PIT,1,CHC,4
2013,CIN,6,CHC,2
2013,CIN,12,CHC,2
2013,CIN,2,CHC,1
2013,CIN,5,CHC,6
2013,HOU,1,CHC,3
2013,HOU,4,CHC,3
2013,HOU,6,CHC,14
2013,PIT,6,CHC,2
2013,PIT,1,CHC,4
2013,PIT,3,CHC,4
2013,LAA,2,CHC,7
2013,LAA,13,CHC,2
2013,STL,0,CHC,3
2013,STL,3,CHC,2
2013,STL,4,CHC,6
2013,STL,10,CHC,6
2013,MIL,5,CHC,0
2013,MIL,6,CHC,5
2013,MIL,3,CHC,2
2013,MIL,1,CHC,6
2013,LAD,6,CHC,4
2013,LAD,6,CHC,2
2013,LAD,3,CHC,0
2013,LAD,1,CHC,0
2013,CIN,2,CHC,0
2013,CIN,6,CHC,4
2013,CIN,5,CHC,0
2013,STL,0,CHC,7
2013,STL,4,CHC,0
2013,STL,6,CHC,1
2013,WSN,1,CHC,11
2013,WSN,4,CHC,2
2013,WSN,11,CHC,6
2013,WSN,5,CHC,4
2013,PHI,6,CHC,5
2013,PHI,3,CHC,4
2013,PHI,1,CHC,7
2013,MIA,4,CHC,3
2013,MIA,6,CHC,2
2013,MIA,7,CHC,9
2013,MIL,5,CHC,8
2013,MIL,5,CHC,3
2013,MIL,3,CHC,1
2013,ATL,9,CHC,5
2013,ATL,1,CHC,3
2013,ATL,5,CHC,2
2013,PIT,2,CHC,1
2013,PIT,8,CHC,2
2013,PIT,2,CHC,4
2013,KCR,0,CHW,1
2013,KCR,2,CHW,5
2013,KCR,3,CHW,1
2013,SEA,8,CHW,7
2013,SEA,3,CHW,4
2013,SEA,3,CHW,4
2013,MIN,2,CHW,1
2013,MIN,5,CHW,3
2013,CLE,3,CHW,2
2013,CLE,2,CHW,3
2013,TBR,2,CHW,5
2013,TBR,4,CHW,5
2013,TBR,10,CHW,4
2013,TBR,8,CHW,3
2013,LAA,7,CHW,5
2013,LAA,3,CHW,2
2013,LAA,0,CHW,3
2013,BOS,4,CHW,6
2013,BOS,1,CHW,3
2013,BOS,6,CHW,2
2013,MIA,3,CHW,4
2013,MIA,1,CHW,2
2013,MIA,3,CHW,5
2013,CHC,7,CHW,0
2013,OAK,5,CHW,4
2013,OAK,4,CHW,3
2013,OAK,1,CHW,4
2013,OAK,2,CHW,4
2013,TOR,6,CHW,10
2013,TOR,7,CHW,5
2013,NYM,4,CHW,5
2013,NYM,3,CHW,0
2013,CLE,19,CHW,10
2013,CLE,9,CHW,8
2013,CLE,4,CHW,3
2013,CLE,4,CHW,0
2013,BAL,2,CHW,5
2013,BAL,4,CHW,2
2013,BAL,2,CHW,3
2013,CHC,8,CHW,2
2013,ATL,6,CHW,4
2013,ATL,6,CHW,10
2013,ATL,1,CHW,3
2013,DET,7,CHW,3
2013,DET,6,CHW,2
2013,DET,6,CHW,2
2013,DET,4,CHW,7
2013,KCR,5,CHW,1
2013,KCR,1,CHW,0
2013,KCR,4,CHW,2
2013,NYY,1,CHW,8
2013,NYY,2,CHW,3
2013,NYY,5,CHW,6
2013,MIN,7,CHW,5
2013,MIN,3,CHW,2
2013,MIN,4,CHW,5
2013,MIN,5,CHW,2
2013,DET,2,CHW,6
2013,DET,3,CHW,4
2013,DET,6,CHW,4
2013,TEX,11,CHW,5
2013,TEX,2,CHW,3
2013,TEX,2,CHW,5
2013,HOU,10,CHW,8
2013,HOU,3,CHW,4
2013,HOU,1,CHW,6
2013,DET,1,CHW,5
2013,DET,9,CHW,1
2013,DET,1,CHW,0
2013,CLE,14,CHW,3
2013,CLE,3,CHW,1
2013,CLE,8,CHW,1
2013,CLE,7,CHW,1
2013,MIN,1,CHW,12
2013,MIN,3,CHW,4
2013,MIN,4,CHW,3
2013,TOR,2,CHW,3
2013,KCR,3,CHW,2
2013,KCR,6,CHW,1
2013,KCR,5,CHW,6
2013,KCR,4,CHW,1
2013,LAA,3,CIN,1
2013,LAA,4,CIN,5
2013,LAA,4,CIN,5
2013,WSN,0,CIN,15
2013,WSN,7,CIN,6
2013,WSN,3,CIN,6
2013,PHI,2,CIN,4
2013,PHI,0,CIN,1
2013,PHI,2,CIN,11
2013,MIA,1,CIN,11
2013,MIA,2,CIN,1
2013,MIA,2,CIN,3
2013,MIA,6,CIN,10
2013,CHC,4,CIN,5
2013,CHC,4,CIN,2
2013,CHC,0,CIN,1
2013,ATL,7,CIN,4
2013,ATL,4,CIN,5
2013,ATL,7,CIN,2
2013,MIL,3,CIN,4
2013,MIL,7,CIN,13
2013,MIL,1,CIN,5
2013,CHC,4,CIN,7
2013,CHC,2,CIN,5
2013,CHC,5,CIN,4
2013,CLE,2,CIN,4
2013,CLE,2,CIN,8
2013,COL,0,CIN,3
2013,COL,5,CIN,4
2013,COL,12,CIN,4
2013,STL,9,CIN,2
2013,STL,2,CIN,4
2013,STL,11,CIN,4
2013,MIL,3,CIN,4
2013,MIL,6,CIN,0
2013,MIL,1,CIN,5
2013,PIT,1,CIN,4
2013,PIT,4,CIN,0
2013,PIT,1,CIN,2
2013,PIT,5,CIN,3
2013,SFG,1,CIN,8
2013,SFG,0,CIN,3
2013,SFG,2,CIN,3
2013,SEA,4,CIN,2
2013,SEA,4,CIN,13
2013,SEA,3,CIN,1
2013,PIT,3,CIN,5
2013,PIT,4,CIN,5
2013,PIT,3,CIN,2
2013,STL,13,CIN,3
2013,STL,3,CIN,8
2013,STL,15,CIN,2
2013,OAK,1,CIN,3
2013,OAK,5,CIN,6
2013,SDP,2,CIN,7
2013,SDP,3,CIN,1
2013,SDP,2,CIN,3
2013,ARI,3,CIN,5
2013,ARI,5,CIN,2
2013,ARI,7,CIN,10
2013,ARI,1,CIN,2
2013,MIL,6,CIN,4
2013,MIL,3,CIN,6
2013,MIL,3,CIN,1
2013,STL,2,CIN,7
2013,STL,0,CIN,1
2013,STL,5,CIN,4
2013,STL,2,CIN,6
2013,LAD,2,CIN,3
2013,LAD,3,CIN,4
2013,LAD,2,CIN,3
2013,CHC,2,CIN,0
2013,CHC,9,CIN,1
2013,CHC,0,CIN,6
2013,NYM,2,CIN,3
2013,NYM,4,CIN,2
2013,NYM,1,CIN,0
2013,PIT,4,CIN,1
2013,PIT,8,CIN,3
2013,PIT,4,CIN,2
2013,NYY,11,CLE,6
2013,NYY,14,CLE,1
2013,CHW,0,CLE,1
2013,CHW,4,CLE,9
2013,CHW,3,CLE,1
2013,BOS,7,CLE,2
2013,BOS,6,CLE,3
2013,BOS,6,CLE,3
2013,PHI,2,CLE,14
2013,PHI,0,CLE,6
2013,MIN,6,CLE,7
2013,MIN,3,CLE,7
2013,MIN,4,CLE,2
2013,OAK,3,CLE,7
2013,OAK,0,CLE,1
2013,OAK,3,CLE,4
2013,OAK,2,CLE,9
2013,NYY,0,CLE,1
2013,NYY,7,CLE,0
2013,SEA,3,CLE,6
2013,SEA,4,CLE,5
2013,SEA,0,CLE,6
2013,SEA,8,CLE,10
2013,DET,5,CLE,1
2013,DET,11,CLE,7
2013,CIN,2,CLE,5
2013,CIN,1,CLE,7
2013,TBR,9,CLE,2
2013,TBR,0,CLE,5
2013,TBR,11,CLE,3
2013,WSN,1,CLE,2
2013,WSN,7,CLE,6
2013,WSN,0,CLE,2
2013,KCR,2,CLE,1
2013,KCR,3,CLE,4
2013,KCR,3,CLE,6
2013,MIN,1,CLE,5
2013,MIN,7,CLE,8
2013,MIN,5,CLE,3
2013,DET,7,CLE,0
2013,DET,9,CLE,4
2013,DET,6,CLE,9
2013,DET,4,CLE,2
2013,TOR,0,CLE,3
2013,TOR,5,CLE,4
2013,TOR,2,CLE,4
2013,KCR,0,CLE,3
2013,KCR,3,CLE,5
2013,KCR,4,CLE,6
2013,TEX,8,CLE,11
2013,TEX,0,CLE,1
2013,TEX,0,CLE,6
2013,CHW,2,CLE,3
2013,CHW,4,CLE,7
2013,CHW,5,CLE,6
2013,CHW,1,CLE,6
2013,DET,4,CLE,2
2013,DET,5,CLE,1
2013,DET,6,CLE,5
2013,DET,10,CLE,3
2013,LAA,5,CLE,2
2013,LAA,7,CLE,2
2013,LAA,5,CLE,6
2013,MIN,5,CLE,1
2013,MIN,2,CLE,7
2013,MIN,1,CLE,3
2013,BAL,7,CLE,2
2013,BAL,3,CLE,4
2013,BAL,4,CLE,6
2013,NYM,1,CLE,8
2013,NYM,4,CLE,9
2013,NYM,2,CLE,1
2013,KCR,3,CLE,4
2013,KCR,6,CLE,3
2013,KCR,6,CLE,2
2013,HOU,1,CLE,2
2013,HOU,1,CLE,2
2013,HOU,1,CLE,4
2013,HOU,2,CLE,9
2013,CHW,4,CLE,5
2013,CHW,2,CLE,7
2013,SDP,2,COL,5
2013,SDP,3,COL,6
2013,SDP,1,COL,9
2013,NYM,4,COL,8
2013,NYM,8,COL,9
2013,NYM,3,COL,11
2013,ARI,1,COL,3
2013,ARI,3,COL,4
2013,ARI,5,COL,4
2013,ATL,4,COL,3
2013,ATL,10,COL,2
2013,ATL,5,COL,6
2013,TBR,7,COL,4
2013,TBR,3,COL,9
2013,TBR,8,COL,3
2013,NYY,0,COL,2
2013,NYY,3,COL,2
2013,NYY,3,COL,1
2013,SFG,8,COL,6
2013,SFG,9,COL,10
2013,SFG,2,COL,10
2013,SFG,0,COL,5
2013,ARI,5,COL,1
2013,ARI,4,COL,5
2013,ARI,1,COL,4
2013,HOU,6,COL,3
2013,HOU,7,COL,5
2013,LAD,7,COL,5
2013,LAD,6,COL,7
2013,LAD,2,COL,7
2013,SDP,6,COL,5
2013,SDP,9,COL,10
2013,SDP,4,COL,2
2013,SDP,7,COL,8
2013,WSN,3,COL,8
2013,WSN,5,COL,1
2013,WSN,5,COL,4
2013,PHI,8,COL,7
2013,PHI,5,COL,10
2013,PHI,2,COL,5
2013,NYM,3,COL,2
2013,SFG,1,COL,4
2013,SFG,1,COL,2
2013,SFG,5,COL,2
2013,LAD,8,COL,0
2013,LAD,10,COL,8
2013,LAD,5,COL,9
2013,CHC,3,COL,1
2013,CHC,3,COL,9
2013,CHC,3,COL,4
2013,MIA,3,COL,1
2013,MIA,4,COL,2
2013,MIA,1,COL,2
2013,MIA,5,COL,3
2013,MIL,3,COL,8
2013,MIL,7,COL,5
2013,MIL,5,COL,6
2013,PIT,1,COL,10
2013,PIT,4,COL,6
2013,PIT,2,COL,3
2013,SDP,2,COL,14
2013,SDP,7,COL,5
2013,SDP,2,COL,4
2013,SFG,1,COL,6
2013,SFG,5,COL,3
2013,SFG,4,COL,5
2013,CIN,6,COL,9
2013,CIN,8,COL,3
2013,CIN,4,COL,7
2013,LAD,10,COL,8
2013,LAD,7,COL,4
2013,LAD,5,COL,7
2013,STL,2,COL,6
2013,STL,11,COL,4
2013,STL,4,COL,3
2013,STL,6,COL,7
2013,ARI,4,COL,9
2013,ARI,7,COL,2
2013,ARI,13,COL,9
2013,BOS,3,COL,8
2013,BOS,15,COL,5
2013,NYY,3,DET,8
2013,NYY,4,DET,8
2013,NYY,7,DET,0
2013,TOR,3,DET,7
2013,TOR,8,DET,6
2013,TOR,1,DET,11
2013,KCR,5,DET,7
2013,KCR,8,DET,3
2013,ATL,0,DET,10
2013,ATL,4,DET,7
2013,ATL,3,DET,8
2013,MIN,3,DET,4
2013,MIN,1,DET,6
2013,MIN,6,DET,2
2013,CLE,4,DET,10
2013,CLE,7,DET,6
2013,CLE,4,DET,3
2013,HOU,2,DET,7
2013,HOU,2,DET,6
2013,HOU,7,DET,5
2013,MIN,6,DET,7
2013,MIN,0,DET,6
2013,MIN,3,DET,2
2013,MIN,1,DET,6
2013,PIT,5,DET,6
2013,PIT,1,DET,0
2013,TBR,1,DET,10
2013,TBR,3,DET,0
2013,TBR,2,DET,5
2013,CLE,5,DET,7
2013,CLE,4,DET,6
2013,CLE,1,DET,4
2013,BAL,1,DET,5
2013,BAL,5,DET,2
2013,BAL,13,DET,3
2013,BOS,3,DET,4
2013,BOS,10,DET,6
2013,BOS,3,DET,10
2013,BOS,5,DET,7
2013,LAA,14,DET,8
2013,LAA,7,DET,4
2013,LAA,3,DET,1
2013,CHW,11,DET,4
2013,CHW,5,DET,8
2013,CHW,6,DET,3
2013,TEX,2,DET,7
2013,TEX,7,DET,1
2013,TEX,0,DET,5
2013,PHI,1,DET,2
2013,PHI,0,DET,10
2013,PHI,4,DET,12
2013,WSN,1,DET,5
2013,WSN,1,DET,11
2013,CHW,1,DET,2
2013,CHW,0,DET,3
2013,CHW,2,DET,3
2013,KCR,1,DET,4
2013,KCR,2,DET,1
2013,KCR,3,DET,0
2013,KCR,5,DET,6
2013,KCR,3,DET,6
2013,MIN,6,DET,3
2013,MIN,1,DET,7
2013,MIN,7,DET,6
2013,OAK,8,DET,6
2013,OAK,6,DET,3
2013,OAK,14,DET,4
2013,OAK,6,DET,7
2013,CLE,2,DET,7
2013,CLE,5,DET,10
2013,CLE,4,DET,0
2013,KCR,3,DET,6
2013,KCR,1,DET,0
2013,KCR,2,DET,3
2013,SEA,2,DET,4
2013,SEA,2,DET,6
2013,SEA,8,DET,0
2013,SEA,4,DET,5
2013,CHW,5,DET,12
2013,CHW,6,DET,7
2013,CHW,6,DET,3
2013,TEX,2,HOU,8
2013,TEX,7,HOU,0
2013,TEX,4,HOU,0
2013,OAK,8,HOU,3
2013,OAK,6,HOU,3
2013,OAK,9,HOU,3
2013,CLE,2,HOU,3
2013,CLE,19,HOU,6
2013,CLE,5,HOU,4
2013,SEA,7,HOU,1
2013,SEA,2,HOU,3
2013,SEA,3,HOU,10
2013,DET,7,HOU,3
2013,DET,4,HOU,3
2013,DET,17,HOU,2
2013,DET,9,HOU,0
2013,LAA,6,HOU,7
2013,LAA,1,HOU,3
2013,LAA,6,HOU,5
2013,TEX,4,HOU,2
2013,TEX,8,HOU,7
2013,TEX,12,HOU,7
2013,KCR,5,HOU,6
2013,KCR,7,HOU,3
2013,KCR,1,HOU,3
2013,OAK,6,HOU,5
2013,OAK,11,HOU,5
2013,OAK,6,HOU,2
2013,COL,2,HOU,3
2013,COL,2,HOU,1
2013,BAL,4,HOU,1
2013,BAL,7,HOU,11
2013,BAL,3,HOU,1
2013,CHW,1,HOU,2
2013,CHW,3,HOU,4
2013,CHW,4,HOU,5
2013,CHW,4,HOU,2
2013,MIL,1,HOU,10
2013,MIL,3,HOU,1
2013,MIL,4,HOU,7
2013,STL,13,HOU,5
2013,STL,3,HOU,4
2013,LAA,4,HOU,2
2013,LAA,7,HOU,2
2013,LAA,3,HOU,1
2013,TBR,12,HOU,0
2013,TBR,8,HOU,0
2013,TBR,1,HOU,4
2013,TBR,7,HOU,5
2013,SEA,10,HOU,7
2013,SEA,4,HOU,2
2013,SEA,12,HOU,5
2013,OAK,4,HOU,3
2013,OAK,4,HOU,5
2013,OAK,4,HOU,3
2013,BOS,0,HOU,2
2013,BOS,15,HOU,10
2013,BOS,7,HOU,5
2013,TEX,9,HOU,5
2013,TEX,5,HOU,4
2013,TEX,6,HOU,1
2013,TEX,2,HOU,1
2013,TOR,4,HOU,12
2013,TOR,5,HOU,8
2013,TOR,2,HOU,1
2013,SEA,3,HOU,2
2013,SEA,7,HOU,1
2013,SEA,3,HOU,1
2013,SEA,0,HOU,2
2013,MIN,10,HOU,6
2013,MIN,9,HOU,6
2013,MIN,5,HOU,6
2013,LAA,7,HOU,9
2013,LAA,6,HOU,2
2013,LAA,2,HOU,1
2013,CIN,6,HOU,1
2013,CIN,10,HOU,0
2013,CIN,6,HOU,5
2013,NYY,3,HOU,2
2013,NYY,2,HOU,1
2013,NYY,5,HOU,1
2013,MIN,1,KCR,3
2013,MIN,4,KCR,7
2013,MIN,0,KCR,3
2013,TOR,8,KCR,4
2013,TOR,3,KCR,2
2013,TOR,2,KCR,3
2013,CLE,2,KCR,3
2013,CLE,0,KCR,9
2013,CLE,10,KCR,3
2013,CLE,9,KCR,0
2013,TBR,2,KCR,8
2013,TBR,8,KCR,9
2013,CHW,0,KCR,2
2013,CHW,5,KCR,6
2013,CHW,2,KCR,1
2013,NYY,11,KCR,6
2013,NYY,3,KCR,2
2013,NYY,4,KCR,2
2013,LAA,5,KCR,4
2013,LAA,5,KCR,2
2013,LAA,7,KCR,0
2013,LAA,5,KCR,2
2013,STL,6,KCR,3
2013,STL,4,KCR,1
2013,MIN,3,KCR,0
2013,MIN,1,KCR,4
2013,MIN,3,KCR,7
2013,HOU,2,KCR,4
2013,HOU,2,KCR,7
2013,HOU,0,KCR,2
2013,DET,2,KCR,3
2013,DET,3,KCR,2
2013,DET,2,KCR,3
2013,CHW,9,KCR,1
2013,CHW,3,KCR,2
2013,CHW,6,KCR,7
2013,ATL,4,KCR,3
2013,ATL,3,KCR,4
2013,CLE,6,KCR,5
2013,CLE,5,KCR,6
2013,CLE,7,KCR,10
2013,OAK,6,KCR,3
2013,OAK,3,KCR,4
2013,OAK,10,KCR,4
2013,DET,0,KCR,1
2013,DET,5,KCR,6
2013,DET,4,KCR,1
2013,BAL,9,KCR,2
2013,BAL,2,KCR,3
2013,BAL,3,KCR,4
2013,BAL,1,KCR,7
2013,MIN,0,KCR,13
2013,MIN,7,KCR,0
2013,MIN,2,KCR,5
2013,BOS,1,KCR,5
2013,BOS,6,KCR,9
