Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
ATL,0,MIL,5,1,0,0.51034646920136617,2012-09-11
ATL,2,MIL,8,1,0,0.51034646920136617,2012-09-12
NYM,7,MIL,3,0,1,0.6068038445088465,2012-09-14
NYM,6,MIL,9,1,1,0.6068038445088465,2012-09-15
NYM,0,MIL,3,1,1,0.6068038445088465,2012-09-16
HOU,7,MIL,6,0,1,0.69694457771719198,2012-09-28
HOU,5,MIL,9,1,1,0.69694457771719198,2012-09-29
HOU,7,MIL,0,0,1,0.69694457771719198,2012-09-30
SDP,3,MIL,5,1,1,0.58999134529129338,2012-10-01
SDP,3,MIL,4,1,1,0.58999134529129338,2012-10-02
SDP,7,MIL,6,0,1,0.58999134529129338,2012-10-03
LAA,5,MIN,1,0,0,0.59376745972784639,2012-04-09
LAA,5,MIN,6,1,0,0.59376745972784639,2012-04-11
LAA,9,MIN,10,1,0,0.59376745972784639,2012-04-12
TEX,4,MIN,1,0,0,0.60367885683428235,2012-04-13
TEX,6,MIN,2,0,0,0.60367885683428235,2012-04-14
TEX,4,MIN,3,0,0,0.60367885683428235,2012-04-15
BOS,6,MIN,5,0,1,0.51638402914614179,2012-04-23
BOS,11,MIN,2,0,1,0.51638402914614179,2012-04-24
BOS,7,MIN,6,0,1,0.51638402914614179,2012-04-25
KCR,7,MIN,6,0,1,0.50567234089882551,2012-04-27
KCR,4,MIN,7,1,1,0.50567234089882551,2012-04-29
LAA,8,MIN,3,0,0,0.59376745972784639,2012-05-07
LAA,0,MIN,5,1,0,0.59376745972784639,2012-05-08
LAA,6,MIN,2,0,0,0.59376745972784639,2012-05-09
TOR,6,MIN,2,0,1,0.50097471248274006,2012-05-10
TOR,6,MIN,7,1,1,0.50097471248274006,2012-05-11
TOR,2,MIN,1,0,1,0.50097471248274006,2012-05-12
TOR,3,MIN,4,1,1,0.50097471248274006,2012-05-13
CLE,5,MIN,4,0,1,0.52545946117007525,2012-05-14
CLE,5,MIN,0,0,1,0.52545946117007525,2012-05-15
DET,10,MIN,6,0,0,0.57671163525422209,2012-05-25
DET,6,MIN,3,0,0,0.57671163525422209,2012-05-26
DET,4,MIN,3,0,0,0.57671163525422209,2012-05-27
OAK,4,MIN,5,1,0,0.61308002812896756,2012-05-28
OAK,2,MIN,3,1,0,0.61308002812896756,2012-05-29
OAK,0,MIN,4,1,0,0.61308002812896756,2012-05-30
CHC,7,MIN,8,1,1,0.59216941960723801,2012-06-08
CHC,3,MIN,11,1,1,0.59216941960723801,2012-06-09
CHC,8,MIN,2,0,1,0.59216941960723801,2012-06-10
PHI,7,MIN,11,1,0,0.53234247854018024,2012-06-12
PHI,9,MIN,8,0,0,0.53234247854018024,2012-06-13
PHI,6,MIN,1,0,0,0.53234247854018024,2012-06-14
MIL,5,MIN,3,0,0,0.55848374144103685,2012-06-15
MIL,6,MIN,2,0,0,0.55848374144103685,2012-06-16
MIL,4,MIN,5,1,0,0.55848374144103685,2012-06-17
CHW,1,MIN,4,1,0,0.57228296329088768,2012-06-25
CHW,3,MIN,2,0,0,0.57228296329088768,2012-06-26
CHW,12,MIN,5,0,0,0.57228296329088768,2012-06-27
KCR,4,MIN,3,0,1,0.50567234089882551,2012-06-29
KCR,2,MIN,7,1,1,0.50567234089882551,2012-06-30
KCR,1,MIN,5,1,1,0.50567234089882551,2012-06-30
KCR,8,MIN,10,1,1,0.50567234089882551,2012-07-01
OAK,6,MIN,3,0,0,0.61308002812896756,2012-07-13
OAK,9,MIN,3,0,0,0.61308002812896756,2012-07-14
OAK,9,MIN,4,0,0,0.61308002812896756,2012-07-15
BAL,7,MIN,19,1,0,0.59685639214536912,2012-07-16
BAL,4,MIN,6,1,0,0.59685639214536912,2012-07-17
BAL,2,MIN,1,0,0,0.59685639214536912,2012-07-18
BAL,4,MIN,3,0,0,0.59685639214536912,2012-07-19
CLE,0,MIN,11,1,1,0.52545946117007525,2012-07-27
CLE,5,MIN,12,1,1,0.52545946117007525,2012-07-28
CLE,1,MIN,5,1,1,0.52545946117007525,2012-07-29
CHW,6,MIN,7,1,0,0.57228296329088768,2012-07-30
CHW,4,MIN,3,0,0,0.57228296329088768,2012-07-31
CHW,3,MIN,2,0,0,0.57228296329088768,2012-08-01
TBR,12,MIN,6,0,0,0.6132174432304438,2012-08-10
TBR,4,MIN,2,0,0,0.6132174432304438,2012-08-11
TBR,7,MIN,3,0,0,0.6132174432304438,2012-08-12
DET,3,MIN,9,1,0,0.57671163525422209,2012-08-13
DET,8,MIN,4,0,0,0.57671163525422209,2012-08-14
DET,5,MIN,1,0,0,0.57671163525422209,2012-08-15
SEA,1,MIN,0,0,0,0.51443206783375728,2012-08-27
SEA,5,MIN,2,0,0,0.51443206783375728,2012-08-28
SEA,0,MIN,10,1,0,0.51443206783375728,2012-08-29
SEA,5,MIN,4,0,0,0.51443206783375728,2012-08-30
CLE,7,MIN,6,0,1,0.52545946117007525,2012-09-07
CLE,0,MIN,3,1,1,0.52545946117007525,2012-09-08
CLE,7,MIN,8,1,1,0.52545946117007525,2012-09-09
CLE,2,MIN,7,1,1,0.52545946117007525,2012-09-10
KCR,9,MIN,1,0,1,0.50567234089882551,2012-09-11
KCR,10,MIN,5,0,1,0.50567234089882551,2012-09-12
KCR,3,MIN,4,1,1,0.50567234089882551,2012-09-13
CHW,6,MIN,0,0,0,0.57228296329088768,2012-09-14
CHW,5,MIN,3,0,0,0.57228296329088768,2012-09-15
CHW,9,MIN,2,0,0,0.57228296329088768,2012-09-16
NYY,6,MIN,3,0,0,0.63005735464400825,2012-09-24
NYY,4,MIN,5,1,0,0.63005735464400825,2012-09-25
NYY,8,MIN,2,0,0,0.63005735464400825,2012-09-26
DET,2,MIN,4,1,0,0.57671163525422209,2012-09-28
DET,6,MIN,4,0,0,0.57671163525422209,2012-09-29
DET,2,MIN,1,0,0,0.57671163525422209,2012-09-30
CIN,2,WSN,3,1,1,0.5442136438551044,2012-04-12
CIN,1,WSN,2,1,1,0.5442136438551044,2012-04-13
CIN,1,WSN,4,1,1,0.5442136438551044,2012-04-14
CIN,8,WSN,5,0,1,0.5442136438551044,2012-04-15
HOU,3,WSN,6,1,1,0.75118935067574855,2012-04-16
HOU,0,WSN,1,1,1,0.75118935067574855,2012-04-17
HOU,2,WSN,3,1,1,0.75118935067574855,2012-04-18
HOU,11,WSN,4,0,1,0.75118935067574855,2012-04-19
MIA,0,WSN,2,1,1,0.69415486938353654,2012-04-20
MIA,2,WSN,3,1,1,0.69415486938353654,2012-04-21
ARI,5,WSN,1,0,1,0.6222010062978347,2012-05-01
ARI,4,WSN,5,1,1,0.6222010062978347,2012-05-02
ARI,1,WSN,2,1,1,0.6222010062978347,2012-05-03
PHI,3,WSN,4,1,1,0.63241983776419197,2012-05-04
PHI,1,WSN,7,1,1,0.63241983776419197,2012-05-05
PHI,9,WSN,3,0,1,0.63241983776419197,2012-05-06
SDP,5,WSN,8,1,1,0.65387245980408992,2012-05-14
SDP,6,WSN,1,0,1,0.65387245980408992,2012-05-15
PIT,4,WSN,7,1,1,0.65290175032032272,2012-05-16
PIT,5,WSN,3,0,1,0.65290175032032272,2012-05-17
BAL,2,WSN,1,0,1,0.56949208204259394,2012-05-18
BAL,6,WSN,5,0,1,0.56949208204259394,2012-05-19
BAL,3,WSN,9,1,1,0.56949208204259394,2012-05-20
ATL,0,WSN,2,1,1,0.55744118070224169,2012-06-02
ATL,3,WSN,2,0,1,0.55744118070224169,2012-06-03
NYM,6,WSN,7,1,1,0.669532716953957,2012-06-05
NYM,3,WSN,5,1,1,0.669532716953957,2012-06-06
NYM,3,WSN,1,0,1,0.669532716953957,2012-06-07
NYY,7,WSN,2,0,1,0.53486830564595955,2012-06-15
NYY,5,WSN,3,0,1,0.53486830564595955,2012-06-16
NYY,4,WSN,1,0,1,0.53486830564595955,2012-06-17
TBR,5,WSN,4,0,1,0.55263079593858799,2012-06-19
TBR,2,WSN,3,1,1,0.55263079593858799,2012-06-20
TBR,2,WSN,5,1,1,0.55263079593858799,2012-06-21
SFG,3,WSN,9,1,1,0.55533062318525717,2012-07-03
SFG,4,WSN,9,1,1,0.55533062318525717,2012-07-04
SFG,5,WSN,6,1,1,0.55533062318525717,2012-07-05
COL,5,WSN,1,0,1,0.71938652432233885,2012-07-06
COL,1,WSN,4,1,1,0.71938652432233885,2012-07-07
COL,4,WSN,3,0,1,0.71938652432233885,2012-07-08
NYM,4,WSN,5,1,1,0.669532716953957,2012-07-17
NYM,3,WSN,4,1,1,0.669532716953957,2012-07-18
NYM,9,WSN,5,0,1,0.669532716953957,2012-07-19
ATL,11,WSN,10,0,1,0.55744118070224169,2012-07-20
ATL,4,WSN,0,0,1,0.55744118070224169,2012-07-21
ATL,2,WSN,5,1,1,0.55744118070224169,2012-07-21
ATL,2,WSN,9,1,1,0.55744118070224169,2012-07-22
PHI,8,WSN,0,0,1,0.63241983776419197,2012-07-31
PHI,3,WSN,2,0,1,0.63241983776419197,2012-08-01
PHI,0,WSN,3,1,1,0.63241983776419197,2012-08-02
MIA,4,WSN,7,1,1,0.69415486938353654,2012-08-03
MIA,5,WSN,2,0,1,0.69415486938353654,2012-08-03
MIA,7,WSN,10,1,1,0.69415486938353654,2012-08-04
MIA,1,WSN,4,1,1,0.69415486938353654,2012-08-05
NYM,4,WSN,6,1,1,0.669532716953957,2012-08-17
NYM,2,WSN,0,0,1,0.669532716953957,2012-08-18
NYM,2,WSN,5,1,1,0.669532716953957,2012-08-19
ATL,4,WSN,5,1,1,0.55744118070224169,2012-08-20
ATL,1,WSN,4,1,1,0.55744118070224169,2012-08-21
ATL,5,WSN,1,0,1,0.55744118070224169,2012-08-22
STL,1,WSN,8,1,1,0.58347465634652207,2012-08-30
STL,0,WSN,10,1,1,0.58347465634652207,2012-08-31
STL,10,WSN,9,0,1,0.58347465634652207,2012-09-01
STL,3,WSN,4,1,1,0.58347465634652207,2012-09-02
CHC,1,WSN,2,1,1,0.7398335836376303,2012-09-03
CHC,5,WSN,11,1,1,0.7398335836376303,2012-09-04
CHC,1,WSN,9,1,1,0.7398335836376303,2012-09-05
CHC,2,WSN,9,1,1,0.7398335836376303,2012-09-06
MIA,9,WSN,7,0,1,0.69415486938353654,2012-09-07
MIA,6,WSN,7,1,1,0.69415486938353654,2012-09-08
MIA,8,WSN,0,0,1,0.69415486938353654,2012-09-09
LAD,1,WSN,3,1,1,0.6125657237097526,2012-09-19
LAD,7,WSN,6,0,1,0.6125657237097526,2012-09-19
LAD,1,WSN,4,1,1,0.6125657237097526,2012-09-20
MIL,4,WSN,2,0,1,0.60758024610071693,2012-09-21
MIL,4,WSN,10,1,1,0.60758024610071693,2012-09-22
MIL,6,WSN,2,0,1,0.60758024610071693,2012-09-23
MIL,2,WSN,12,1,1,0.60758024610071693,2012-09-24
PHI,2,WSN,0,0,1,0.63241983776419197,2012-10-01
PHI,2,WSN,4,1,1,0.63241983776419197,2012-10-02
PHI,1,WSN,5,1,1,0.63241983776419197,2012-10-03
ATL,0,NYM,1,1,0,0.57696140613932967,2012-04-05
ATL,2,NYM,4,1,0,0.57696140613932967,2012-04-07
ATL,5,NYM,7,1,0,0.57696140613932967,2012-04-08
WSN,3,NYM,4,1,0,0.59293666022350999,2012-04-09
WSN,6,NYM,2,0,0,0.59293666022350999,2012-04-10
WSN,4,NYM,0,0,0,0.59293666022350999,2012-04-11
SFG,4,NYM,3,0,0,0.57904712043367712,2012-04-20
SFG,4,NYM,5,1,0,0.57904712043367712,2012-04-21
SFG,6,NYM,1,0,0,0.57904712043367712,2012-04-23
SFG,7,NYM,2,0,0,0.57904712043367712,2012-04-23
MIA,1,NYM,2,1,1,0.56918350433702136,2012-04-24
MIA,1,NYM,5,1,1,0.56918350433702136,2012-04-25
MIA,2,NYM,3,1,1,0.56918350433702136,2012-04-26
ARI,5,NYM,4,0,0,0.51054710153352023,2012-05-04
ARI,3,NYM,4,1,0,0.51054710153352023,2012-05-05
ARI,1,NYM,3,1,0,0.51054710153352023,2012-05-06
MIL,1,NYM,3,1,0,0.52596247492922499,2012-05-14
MIL,8,NYM,0,0,0,0.52596247492922499,2012-05-15
CIN,6,NYM,3,0,0,0.58995463897484712,2012-05-16
CIN,4,NYM,9,1,0,0.58995463897484712,2012-05-17
SDP,11,NYM,5,0,1,0.52373450403770927,2012-05-24
SDP,1,NYM,6,1,1,0.52373450403770927,2012-05-25
SDP,0,NYM,9,1,1,0.52373450403770927,2012-05-26
SDP,0,NYM,2,1,1,0.52373450403770927,2012-05-27
PHI,8,NYM,4,0,1,0.50037911865204077,2012-05-28
PHI,3,NYM,6,1,1,0.50037911865204077,2012-05-29
PHI,10,NYM,6,0,1,0.50037911865204077,2012-05-30
STL,0,NYM,8,1,0,0.55083422367193147,2012-06-01
STL,0,NYM,5,1,0,0.55083422367193147,2012-06-02
STL,1,NYM,6,1,0,0.55083422367193147,2012-06-03
STL,5,NYM,4,0,0,0.55083422367193147,2012-06-04
CIN,7,NYM,3,0,0,0.58995463897484712,2012-06-15
CIN,4,NYM,1,0,0,0.58995463897484712,2012-06-16
CIN,3,NYM,1,0,0,0.58995463897484712,2012-06-17
BAL,0,NYM,5,1,0,0.56495986752157901,2012-06-18
BAL,0,NYM,5,1,0,0.56495986752157901,2012-06-19
BAL,3,NYM,4,1,0,0.56495986752157901,2012-06-20
NYY,4,NYM,6,1,0,0.59902292076858477,2012-06-22
NYY,4,NYM,3,0,0,0.59902292076858477,2012-06-23
NYY,6,NYM,5,0,0,0.59902292076858477,2012-06-24
PHI,1,NYM,11,1,1,0.50037911865204077,2012-07-03
PHI,9,NYM,2,0,1,0.50037911865204077,2012-07-04
PHI,5,NYM,6,1,1,0.50037911865204077,2012-07-05
CHC,8,NYM,7,0,1,0.62340081185852569,2012-07-06
CHC,1,NYM,3,1,1,0.62340081185852569,2012-07-07
CHC,7,NYM,0,0,1,0.62340081185852569,2012-07-08
LAD,7,NYM,6,0,0,0.52073449210952738,2012-07-20
LAD,8,NYM,5,0,0,0.52073449210952738,2012-07-21
LAD,8,NYM,3,0,0,0.52073449210952738,2012-07-22
WSN,8,NYM,2,0,0,0.59293666022350999,2012-07-23
WSN,5,NYM,2,0,0,0.59293666022350999,2012-07-24
WSN,5,NYM,2,0,0,0.59293666022350999,2012-07-25
MIA,4,NYM,2,0,1,0.56918350433702136,2012-08-07
MIA,13,NYM,0,0,1,0.56918350433702136,2012-08-08
MIA,1,NYM,6,1,1,0.56918350433702136,2012-08-09
ATL,4,NYM,0,0,0,0.57696140613932967,2012-08-10
ATL,9,NYM,3,0,0,0.57696140613932967,2012-08-11
ATL,5,NYM,6,1,0,0.57696140613932967,2012-08-12
COL,3,NYM,1,0,1,0.59876575019917277,2012-08-20
COL,6,NYM,2,0,1,0.59876575019917277,2012-08-21
COL,5,NYM,2,0,1,0.59876575019917277,2012-08-22
COL,1,NYM,0,0,1,0.59876575019917277,2012-08-23
HOU,3,NYM,1,0,1,0.6373475129144206,2012-08-24
HOU,1,NYM,3,1,1,0.6373475129144206,2012-08-25
HOU,1,NYM,2,1,1,0.6373475129144206,2012-08-26
ATL,3,NYM,0,0,0,0.57696140613932967,2012-09-07
ATL,11,NYM,3,0,0,0.57696140613932967,2012-09-08
ATL,3,NYM,2,0,0,0.57696140613932967,2012-09-09
WSN,5,NYM,1,0,0,0.59293666022350999,2012-09-10
WSN,5,NYM,3,0,0,0.59293666022350999,2012-09-11
WSN,2,NYM,0,0,0,0.59293666022350999,2012-09-12
PHI,3,NYM,1,0,1,0.50037911865204077,2012-09-17
PHI,3,NYM,2,0,1,0.50037911865204077,2012-09-19
PHI,16,NYM,1,0,1,0.50037911865204077,2012-09-20
MIA,3,NYM,7,1,1,0.56918350433702136,2012-09-21
MIA,3,NYM,4,1,1,0.56918350433702136,2012-09-22
MIA,2,NYM,3,1,1,0.56918350433702136,2012-09-23
PIT,2,NYM,6,1,1,0.52266525705002043,2012-09-24
PIT,10,NYM,6,0,1,0.52266525705002043,2012-09-25
PIT,0,NYM,6,1,1,0.52266525705002043,2012-09-26
PIT,5,NYM,6,1,1,0.52266525705002043,2012-09-27
LAA,0,NYY,5,1,1,0.57880693508752468,2012-04-13
LAA,7,NYY,1,0,1,0.57880693508752468,2012-04-14
LAA,5,NYY,11,1,1,0.57880693508752468,2012-04-15
MIN,7,NYY,3,0,1,0.70316527500325332,2012-04-16
MIN,3,NYY,8,1,1,0.70316527500325332,2012-04-17
MIN,6,NYY,5,0,1,0.70316527500325332,2012-04-18
MIN,6,NYY,7,1,1,0.70316527500325332,2012-04-19
DET,6,NYY,7,1,1,0.59583749936971142,2012-04-27
DET,7,NYY,5,0,1,0.59583749936971142,2012-04-28
DET,2,NYY,6,1,1,0.59583749936971142,2012-04-29
BAL,1,NYY,2,1,1,0.57567802489105169,2012-04-30
BAL,7,NYY,1,0,1,0.57567802489105169,2012-05-01
BAL,5,NYY,0,0,1,0.57567802489105169,2012-05-02
TBR,3,NYY,5,1,1,0.55887134839793229,2012-05-08
TBR,4,NYY,1,0,1,0.55887134839793229,2012-05-09
TBR,3,NYY,5,1,1,0.55887134839793229,2012-05-10
SEA,2,NYY,6,1,1,0.65468459218605768,2012-05-11
SEA,2,NYY,6,1,1,0.65468459218605768,2012-05-12
SEA,6,NYY,2,0,1,0.65468459218605768,2012-05-13
CIN,0,NYY,4,1,1,0.55047610290391569,2012-05-18
CIN,6,NYY,5,0,1,0.55047610290391569,2012-05-19
CIN,5,NYY,2,0,1,0.55047610290391569,2012-05-20
KCR,6,NYY,0,0,1,0.67263564427434064,2012-05-21
KCR,2,NYY,3,1,1,0.67263564427434064,2012-05-22
KCR,3,NYY,8,1,1,0.67263564427434064,2012-05-23
TBR,0,NYY,7,1,1,0.55887134839793229,2012-06-05
TBR,1,NYY,4,1,1,0.55887134839793229,2012-06-06
TBR,7,NYY,3,0,1,0.55887134839793229,2012-06-07
NYM,1,NYY,9,1,1,0.6751012718349727,2012-06-08
NYM,2,NYY,4,1,1,0.6751012718349727,2012-06-09
NYM,4,NYY,5,1,1,0.6751012718349727,2012-06-10
ATL,2,NYY,6,1,1,0.56366761183637615,2012-06-18
ATL,4,NYY,3,0,1,0.56366761183637615,2012-06-19
ATL,10,NYY,5,0,1,0.56366761183637615,2012-06-20
CLE,1,NYY,7,1,1,0.68983877374405089,2012-06-25
CLE,4,NYY,6,1,1,0.68983877374405089,2012-06-26
CLE,4,NYY,5,1,1,0.68983877374405089,2012-06-27
CHW,4,NYY,3,0,1,0.60019266776119684,2012-06-28
CHW,14,NYY,7,0,1,0.60019266776119684,2012-06-29
CHW,0,NYY,4,1,1,0.60019266776119684,2012-06-30
CHW,2,NYY,4,1,1,0.60019266776119684,2012-07-01
LAA,5,NYY,6,1,1,0.57880693508752468,2012-07-13
LAA,3,NYY,5,1,1,0.57880693508752468,2012-07-14
LAA,10,NYY,8,0,1,0.57880693508752468,2012-07-15
TOR,3,NYY,6,1,1,0.66848447292903501,2012-07-16
TOR,1,NYY,6,1,1,0.66848447292903501,2012-07-17
TOR,0,NYY,6,1,1,0.66848447292903501,2012-07-18
BOS,3,NYY,10,1,1,0.68200455011307548,2012-07-27
BOS,8,NYY,6,0,1,0.68200455011307548,2012-07-28
BOS,3,NYY,2,0,1,0.68200455011307548,2012-07-29
BAL,5,NYY,4,0,1,0.57567802489105169,2012-07-30
BAL,11,NYY,5,0,1,0.57567802489105169,2012-07-31
BAL,3,NYY,12,1,1,0.57567802489105169,2012-08-01
SEA,3,NYY,6,1,1,0.65468459218605768,2012-08-03
SEA,1,NYY,0,0,1,0.65468459218605768,2012-08-04
SEA,2,NYY,6,1,1,0.65468459218605768,2012-08-05
TEX,2,NYY,8,1,1,0.56871790642524489,2012-08-13
TEX,0,NYY,3,1,1,0.56871790642524489,2012-08-14
TEX,2,NYY,3,1,1,0.56871790642524489,2012-08-15
TEX,10,NYY,6,0,1,0.56871790642524489,2012-08-16
BOS,4,NYY,6,1,1,0.68200455011307548,2012-08-17
BOS,4,NYY,1,0,1,0.68200455011307548,2012-08-18
BOS,1,NYY,4,1,1,0.68200455011307548,2012-08-19
TOR,8,NYY,7,0,1,0.66848447292903501,2012-08-27
TOR,1,NYY,2,1,1,0.66848447292903501,2012-08-28
TOR,8,NYY,5,0,1,0.66848447292903501,2012-08-29
BAL,6,NYY,1,0,1,0.57567802489105169,2012-08-31
BAL,3,NYY,4,1,1,0.57567802489105169,2012-09-01
BAL,8,NYY,3,0,1,0.57567802489105169,2012-09-02
TBR,6,NYY,4,0,1,0.55887134839793229,2012-09-14
TBR,3,NYY,5,1,1,0.55887134839793229,2012-09-15
TBR,4,NYY,6,1,1,0.55887134839793229,2012-09-16
TOR,2,NYY,4,1,1,0.66848447292903501,2012-09-19
TOR,1,NYY,2,1,1,0.66848447292903501,2012-09-19
TOR,7,NYY,10,1,1,0.66848447292903501,2012-09-20
OAK,1,NYY,2,1,1,0.55901416769675649,2012-09-21
OAK,9,NYY,10,1,1,0.55901416769675649,2012-09-22
OAK,5,NYY,4,0,1,0.55901416769675649,2012-09-23
BOS,2,NYY,10,1,1,0.68200455011307548,2012-10-01
BOS,3,NYY,4,1,1,0.68200455011307548,2012-10-02
BOS,2,NYY,14,1,1,0.68200455011307548,2012-10-03
SEA,3,OAK,1,0,1,0.63818844109914108,2012-03-28
SEA,1,OAK,4,1,1,0.63818844109914108,2012-03-29
SEA,7,OAK,3,0,1,0.63818844109914108,2012-04-06
SEA,8,OAK,7,0,1,0.63818844109914108,2012-04-07
KCR,0,OAK,1,1,1,0.65654716281589309,2012-04-09
KCR,3,OAK,0,0,1,0.65654716281589309,2012-04-10
KCR,4,OAK,5,1,1,0.65654716281589309,2012-04-11
CLE,4,OAK,3,0,1,0.67418622324807398,2012-04-20
CLE,5,OAK,1,0,1,0.67418622324807398,2012-04-21
CLE,1,OAK,5,1,1,0.67418622324807398,2012-04-22
CHW,4,OAK,0,0,1,0.58275242293331742,2012-04-23
CHW,0,OAK,2,1,1,0.58275242293331742,2012-04-24
CHW,4,OAK,5,1,1,0.58275242293331742,2012-04-25
TOR,3,OAK,7,1,1,0.65229743880455493,2012-05-08
TOR,5,OAK,2,0,1,0.65229743880455493,2012-05-09
DET,10,OAK,6,0,1,0.57834074320368623,2012-05-10
DET,4,OAK,11,1,1,0.57834074320368623,2012-05-11
DET,1,OAK,3,1,1,0.57834074320368623,2012-05-12
DET,3,OAK,1,0,1,0.57834074320368623,2012-05-13
LAA,1,OAK,2,1,1,0.56111596800235386,2012-05-21
LAA,5,OAK,0,0,1,0.56111596800235386,2012-05-22
LAA,3,OAK,1,0,1,0.56111596800235386,2012-05-23
NYY,6,OAK,3,0,1,0.52318124911014852,2012-05-25
NYY,9,OAK,2,0,1,0.52318124911014852,2012-05-26
NYY,2,OAK,0,0,1,0.52318124911014852,2012-05-27
TEX,1,OAK,12,1,1,0.55093195409060913,2012-06-04
TEX,6,OAK,3,0,1,0.55093195409060913,2012-06-05
TEX,0,OAK,2,1,1,0.55093195409060913,2012-06-06
TEX,1,OAK,7,1,1,0.55093195409060913,2012-06-07
SDP,2,OAK,10,1,1,0.64318077246943384,2012-06-15
SDP,4,OAK,6,1,1,0.64318077246943384,2012-06-16
SDP,2,OAK,1,0,1,0.64318077246943384,2012-06-17
LAD,0,OAK,3,1,1,0.60137595422249768,2012-06-19
LAD,1,OAK,4,1,1,0.60137595422249768,2012-06-20
LAD,1,OAK,4,1,1,0.60137595422249768,2012-06-21
SFG,5,OAK,4,0,1,0.54371910894338649,2012-06-22
SFG,9,OAK,8,0,1,0.54371910894338649,2012-06-23
SFG,2,OAK,4,1,1,0.54371910894338649,2012-06-24
BOS,1,OAK,6,1,1,0.66614797629937561,2012-07-02
BOS,2,OAK,3,1,1,0.66614797629937561,2012-07-03
BOS,2,OAK,3,1,1,0.66614797629937561,2012-07-04
SEA,1,OAK,4,1,1,0.63818844109914108,2012-07-06
SEA,7,OAK,1,0,1,0.63818844109914108,2012-07-07
SEA,1,OAK,2,1,1,0.63818844109914108,2012-07-08
TEX,6,OAK,1,0,1,0.55093195409060913,2012-07-17
TEX,3,OAK,4,1,1,0.55093195409060913,2012-07-18
NYY,3,OAK,4,1,1,0.52318124911014852,2012-07-19
NYY,2,OAK,3,1,1,0.52318124911014852,2012-07-20
NYY,1,OAK,2,1,1,0.52318124911014852,2012-07-21
NYY,4,OAK,5,1,1,0.52318124911014852,2012-07-22
TBR,3,OAK,4,1,1,0.54100705153639661,2012-07-30
TBR,8,OAK,0,0,1,0.54100705153639661,2012-07-31
TBR,4,OAK,1,0,1,0.54100705153639661,2012-08-01
TOR,1,OAK,4,1,1,0.65229743880455493,2012-08-02
TOR,4,OAK,5,1,1,0.65229743880455493,2012-08-03
TOR,3,OAK,1,0,1,0.65229743880455493,2012-08-04
TOR,6,OAK,5,0,1,0.65229743880455493,2012-08-05
LAA,4,OAK,0,0,1,0.56111596800235386,2012-08-06
LAA,4,OAK,10,1,1,0.56111596800235386,2012-08-07
LAA,8,OAK,9,1,1,0.56111596800235386,2012-08-08
CLE,4,OAK,6,1,1,0.67418622324807398,2012-08-17
CLE,5,OAK,8,1,1,0.67418622324807398,2012-08-18
CLE,0,OAK,7,1,1,0.67418622324807398,2012-08-19
MIN,7,OAK,2,0,1,0.68788096864082027,2012-08-20
MIN,1,OAK,4,1,1,0.68788096864082027,2012-08-21
MIN,1,OAK,5,1,1,0.68788096864082027,2012-08-22
BOS,2,OAK,20,1,1,0.66614797629937561,2012-08-31
BOS,1,OAK,7,1,1,0.66614797629937561,2012-09-01
BOS,2,OAK,6,1,1,0.66614797629937561,2012-09-02
LAA,8,OAK,3,0,1,0.56111596800235386,2012-09-03
LAA,6,OAK,1,0,1,0.56111596800235386,2012-09-04
LAA,7,OAK,1,0,1,0.56111596800235386,2012-09-05
BAL,2,OAK,3,1,1,0.55795600519191524,2012-09-14
BAL,2,OAK,5,1,1,0.55795600519191524,2012-09-15
BAL,9,OAK,5,0,1,0.55795600519191524,2012-09-16
SEA,2,OAK,8,1,1,0.63818844109914108,2012-09-28
SEA,4,OAK,7,1,1,0.63818844109914108,2012-09-29
SEA,2,OAK,5,1,1,0.63818844109914108,2012-09-30
TEX,3,OAK,4,1,1,0.55093195409060913,2012-10-01
TEX,1,OAK,3,1,1,0.55093195409060913,2012-10-02
TEX,5,OAK,12,1,1,0.55093195409060913,2012-10-03
MIA,6,PHI,2,0,1,0.6087309546834867,2012-04-09
MIA,1,PHI,7,1,1,0.6087309546834867,2012-04-11
MIA,1,PHI,3,1,1,0.6087309546834867,2012-04-12
NYM,5,PHI,2,0,1,0.58137905387632904,2012-04-13
NYM,5,PHI,0,0,1,0.58137905387632904,2012-04-14
NYM,2,PHI,8,1,1,0.58137905387632904,2012-04-15
CHC,5,PHI,1,0,1,0.6609360888013065,2012-04-27
CHC,2,PHI,5,1,1,0.6609360888013065,2012-04-28
CHC,5,PHI,1,0,1,0.6609360888013065,2012-04-29
CHC,4,PHI,6,1,1,0.6609360888013065,2012-04-30
NYM,5,PHI,2,0,1,0.58137905387632904,2012-05-07
NYM,7,PHI,4,0,1,0.58137905387632904,2012-05-08
NYM,10,PHI,6,0,1,0.58137905387632904,2012-05-09
SDP,3,PHI,7,1,1,0.56426008286202689,2012-05-11
SDP,2,PHI,1,0,1,0.56426008286202689,2012-05-12
SDP,2,PHI,3,1,1,0.56426008286202689,2012-05-13
HOU,1,PHI,5,1,1,0.67421915919524611,2012-05-14
HOU,3,PHI,4,1,1,0.67421915919524611,2012-05-15
BOS,4,PHI,6,1,1,0.58906153885361401,2012-05-18
BOS,7,PHI,5,0,1,0.58906153885361401,2012-05-19
BOS,5,PHI,1,0,1,0.58906153885361401,2012-05-20
