Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
2014,LAA,3,BAL,4
2014,LAA,1,BAL,0
2014,SEA,1,BAL,2
2014,SEA,6,BAL,3
2014,SEA,0,BAL,1
2014,STL,2,BAL,12
2014,STL,3,BAL,10
2014,STL,8,BAL,3
2014,NYY,3,BAL,11
2014,NYY,3,BAL,5
2014,TBR,1,BAL,9
2014,TBR,2,BAL,4
2014,TBR,3,BAL,1
2014,TBR,4,BAL,5
2014,MIN,1,BAL,9
2014,MIN,2,BAL,3
2014,MIN,8,BAL,12
2014,MIN,6,BAL,4
2014,CIN,4,BAL,5
2014,CIN,0,BAL,6
2014,CIN,7,BAL,9
2014,NYY,1,BAL,2
2014,NYY,0,BAL,5
2014,NYY,3,BAL,2
2014,NYY,2,BAL,3
2014,TOR,2,BAL,5
2014,TOR,2,BAL,8
2014,TOR,1,BAL,6
2014,BOS,5,BAL,3
2014,BOS,2,BAL,7
2014,BOS,3,BAL,2
2014,MIL,6,BOS,2
2014,MIL,7,BOS,6
2014,MIL,4,BOS,0
2014,TEX,1,BOS,5
2014,TEX,10,BOS,7
2014,TEX,2,BOS,4
2014,BAL,8,BOS,4
2014,BAL,2,BOS,4
2014,BAL,5,BOS,6
2014,BAL,7,BOS,6
2014,NYY,9,BOS,3
2014,NYY,1,BOS,5
2014,NYY,14,BOS,5
2014,TBR,4,BOS,7
2014,TBR,2,BOS,1
2014,TBR,6,BOS,5
2014,OAK,1,BOS,7
2014,OAK,3,BOS,6
2014,OAK,3,BOS,2
2014,CIN,3,BOS,4
2014,CIN,3,BOS,4
2014,DET,1,BOS,0
2014,DET,6,BOS,1
2014,DET,6,BOS,2
2014,TOR,7,BOS,4
2014,TOR,6,BOS,4
2014,TOR,7,BOS,2
2014,ATL,0,BOS,4
2014,ATL,3,BOS,4
2014,TBR,2,BOS,3
2014,TBR,1,BOS,7
2014,TBR,0,BOS,4
2014,CLE,2,BOS,5
2014,CLE,3,BOS,10
2014,CLE,3,BOS,2
2014,CLE,3,BOS,2
2014,MIN,0,BOS,1
2014,MIN,1,BOS,2
2014,MIN,1,BOS,2
2014,CHC,2,BOS,0
2014,CHC,2,BOS,1
2014,CHC,16,BOS,9
2014,BAL,2,BOS,3
2014,BAL,7,BOS,4
2014,BAL,7,BOS,6
2014,CHW,4,BOS,0
2014,CHW,8,BOS,3
2014,CHW,4,BOS,5
2014,CHW,3,BOS,4
2014,KCR,4,BOS,5
2014,KCR,1,BOS,2
2014,KCR,0,BOS,6
2014,TOR,14,BOS,1
2014,TOR,4,BOS,2
2014,TOR,6,BOS,1
2014,NYY,3,BOS,4
2014,NYY,6,BOS,4
2014,NYY,8,BOS,7
2014,HOU,4,BOS,9
2014,HOU,5,BOS,3
2014,HOU,7,BOS,10
2014,HOU,8,BOS,1
2014,LAA,4,BOS,2
2014,LAA,4,BOS,3
2014,LAA,8,BOS,3
2014,LAA,2,BOS,0
2014,SEA,5,BOS,3
2014,SEA,7,BOS,3
2014,SEA,8,BOS,6
2014,TOR,8,BOS,9
2014,TOR,3,BOS,4
2014,TOR,3,BOS,1
2014,BAL,4,BOS,0
2014,BAL,4,BOS,1
2014,BAL,10,BOS,6
2014,TBR,6,BOS,2
2014,TBR,3,BOS,11
2014,TBR,1,BOS,11
2014,NYY,3,BOS,2
2014,NYY,4,BOS,10
2014,NYY,9,BOS,5
2014,PHI,7,CHC,2
2014,PHI,2,CHC,0
2014,PHI,3,CHC,8
2014,PIT,7,CHC,6
2014,PIT,5,CHC,7
2014,PIT,5,CHC,4
2014,CIN,4,CHC,1
2014,CIN,4,CHC,8
2014,CIN,8,CHC,2
2014,ARI,1,CHC,5
2014,ARI,2,CHC,9
2014,ARI,7,CHC,5
2014,ARI,5,CHC,2
2014,STL,5,CHC,6
2014,STL,0,CHC,3
2014,STL,5,CHC,4
2014,CHW,3,CHC,1
2014,CHW,5,CHC,1
2014,MIL,4,CHC,3
2014,MIL,0,CHC,3
2014,MIL,2,CHC,4
2014,NYY,1,CHC,6
2014,NYY,4,CHC,2
2014,NYM,1,CHC,2
2014,NYM,4,CHC,5
2014,NYM,4,CHC,7
2014,MIA,3,CHC,5
2014,MIA,2,CHC,5
2014,MIA,4,CHC,3
2014,PIT,3,CHC,6
2014,PIT,5,CHC,3
2014,PIT,2,CHC,1
2014,CIN,6,CHC,1
2014,CIN,3,CHC,7
2014,CIN,4,CHC,1
2014,WSN,3,CHC,5
2014,WSN,2,CHC,7
2014,WSN,3,CHC,0
2014,WSN,7,CHC,2
2014,ATL,4,CHC,5
2014,ATL,11,CHC,6
2014,ATL,10,CHC,7
2014,SDP,0,CHC,6
2014,SDP,8,CHC,3
2014,SDP,13,CHC,3
2014,STL,6,CHC,7
2014,STL,6,CHC,3
2014,STL,1,CHC,0
2014,COL,1,CHC,4
2014,COL,3,CHC,4
2014,COL,6,CHC,4
2014,COL,1,CHC,3
2014,TBR,4,CHC,3
2014,TBR,4,CHC,0
2014,TBR,2,CHC,3
2014,MIL,3,CHC,1
2014,MIL,0,CHC,3
2014,MIL,2,CHC,4
2014,MIL,6,CHC,2
2014,SFG,1,CHC,2
2014,SFG,8,CHC,3
2014,SFG,5,CHC,3
2014,BAL,1,CHC,4
2014,BAL,2,CHC,7
2014,BAL,1,CHC,2
2014,MIL,2,CHC,4
2014,MIL,1,CHC,7
2014,MIL,2,CHC,6
2014,PIT,5,CHC,3
2014,PIT,5,CHC,0
2014,PIT,10,CHC,4
2014,CIN,0,CHC,1
2014,CIN,0,CHC,7
2014,CIN,1,CHC,3
2014,LAD,8,CHC,4
2014,LAD,14,CHC,5
2014,LAD,7,CHC,8
2014,LAD,8,CHC,5
2014,STL,8,CHC,0
2014,STL,3,CHC,4
2014,STL,1,CHC,3
2014,MIN,3,CHW,5
2014,MIN,6,CHW,7
2014,MIN,10,CHW,9
2014,CLE,3,CHW,7
2014,CLE,6,CHW,9
2014,CLE,12,CHW,6
2014,CLE,3,CHW,4
2014,BOS,1,CHW,2
2014,BOS,6,CHW,4
2014,BOS,3,CHW,1
2014,TBR,6,CHW,9
2014,TBR,4,CHW,0
2014,TBR,2,CHW,9
2014,TBR,3,CHW,7
2014,DET,4,CHW,3
2014,DET,5,CHW,1
2014,CHC,3,CHW,8
2014,CHC,12,CHW,5
2014,ARI,3,CHW,9
2014,ARI,4,CHW,3
2014,ARI,5,CHW,1
2014,NYY,2,CHW,3
2014,NYY,5,CHW,6
2014,NYY,4,CHW,3
2014,NYY,7,CHW,1
2014,CLE,2,CHW,6
2014,CLE,1,CHW,2
2014,CLE,2,CHW,3
2014,SDP,4,CHW,1
2014,SDP,4,CHW,2
2014,SDP,1,CHW,4
2014,DET,5,CHW,6
2014,DET,2,CHW,8
2014,DET,4,CHW,0
2014,KCR,7,CHW,2
2014,KCR,9,CHW,1
2014,KCR,6,CHW,3
2014,SFG,2,CHW,8
2014,SFG,6,CHW,7
2014,LAA,8,CHW,4
2014,LAA,7,CHW,5
2014,LAA,2,CHW,3
2014,SEA,1,CHW,7
2014,SEA,3,CHW,2
2014,SEA,0,CHW,1
2014,HOU,2,CHW,3
2014,HOU,3,CHW,4
2014,HOU,11,CHW,7
2014,KCR,1,CHW,3
2014,KCR,7,CHW,1
2014,KCR,2,CHW,1
2014,MIN,8,CHW,10
2014,MIN,8,CHW,6
2014,MIN,16,CHW,3
2014,TEX,3,CHW,5
2014,TEX,16,CHW,0
2014,TEX,3,CHW,1
2014,TOR,5,CHW,11
2014,TOR,6,CHW,3
2014,TOR,5,CHW,7
2014,BAL,8,CHW,2
2014,BAL,5,CHW,1
2014,BAL,4,CHW,3
2014,CLE,8,CHW,6
2014,CLE,2,CHW,3
2014,CLE,3,CHW,2
2014,DET,7,CHW,1
2014,DET,3,CHW,6
2014,DET,8,CHW,4
2014,DET,2,CHW,6
2014,OAK,4,CHW,5
2014,OAK,11,CHW,2
2014,OAK,1,CHW,2
2014,OAK,0,CHW,1
2014,MIN,1,CHW,5
2014,MIN,6,CHW,7
2014,MIN,6,CHW,4
2014,KCR,6,CHW,3
2014,KCR,3,CHW,1
2014,KCR,4,CHW,5
2014,KCR,6,CHW,4
2014,STL,1,CIN,0
2014,STL,0,CIN,1
2014,STL,7,CIN,6
2014,TBR,2,CIN,1
2014,TBR,1,CIN,0
2014,TBR,4,CIN,12
2014,PIT,8,CIN,7
2014,PIT,5,CIN,7
2014,PIT,0,CIN,4
2014,CHC,2,CIN,3
2014,CHC,9,CIN,4
2014,MIL,3,CIN,8
2014,MIL,2,CIN,0
2014,MIL,2,CIN,6
2014,MIL,3,CIN,4
2014,COL,3,CIN,4
2014,COL,11,CIN,2
2014,COL,1,CIN,4
2014,SDP,2,CIN,1
2014,SDP,0,CIN,5
2014,SDP,6,CIN,1
2014,STL,3,CIN,5
2014,STL,6,CIN,3
2014,STL,4,CIN,0
2014,SFG,3,CIN,8
2014,SFG,3,CIN,2
2014,SFG,6,CIN,1
2014,PHI,8,CIN,0
2014,PHI,5,CIN,6
2014,PHI,1,CIN,4
2014,LAD,6,CIN,2
2014,LAD,6,CIN,1
2014,LAD,0,CIN,5
2014,LAD,1,CIN,4
2014,TOR,14,CIN,9
2014,TOR,1,CIN,11
2014,TOR,3,CIN,4
2014,MIL,2,CIN,4
2014,MIL,1,CIN,0
2014,MIL,2,CIN,4
2014,CHC,3,CIN,9
2014,CHC,2,CIN,4
2014,CHC,5,CIN,6
2014,CHC,1,CIN,4
2014,CHC,6,CIN,4
2014,PIT,5,CIN,6
2014,PIT,6,CIN,5
2014,PIT,3,CIN,6
2014,WSN,4,CIN,1
2014,WSN,0,CIN,1
2014,WSN,4,CIN,2
2014,ARI,2,CIN,1
2014,ARI,0,CIN,3
2014,ARI,5,CIN,4
2014,CLE,3,CIN,8
2014,CLE,0,CIN,4
2014,MIA,2,CIN,1
2014,MIA,4,CIN,3
2014,MIA,2,CIN,7
2014,BOS,3,CIN,2
2014,BOS,5,CIN,4
2014,ATL,8,CIN,0
2014,ATL,3,CIN,1
2014,ATL,0,CIN,1
2014,ATL,3,CIN,5
2014,CHC,3,CIN,0
2014,CHC,5,CIN,7
2014,CHC,2,CIN,7
2014,NYM,14,CIN,5
2014,NYM,1,CIN,2
2014,NYM,4,CIN,3
2014,STL,5,CIN,0
2014,STL,5,CIN,9
2014,STL,2,CIN,4
2014,STL,0,CIN,1
2014,MIL,1,CIN,3
2014,MIL,5,CIN,0
2014,MIL,3,CIN,5
2014,PIT,3,CIN,1
2014,PIT,6,CIN,10
2014,PIT,1,CIN,4
2014,MIN,2,CLE,7
2014,MIN,7,CLE,3
2014,MIN,10,CLE,7
2014,SDP,6,CLE,8
2014,SDP,0,CLE,2
2014,SDP,2,CLE,1
2014,TOR,3,CLE,2
2014,TOR,5,CLE,0
2014,TOR,4,CLE,6
2014,KCR,3,CLE,4
2014,KCR,8,CLE,2
2014,KCR,3,CLE,5
2014,KCR,1,CLE,5
2014,CHW,5,CLE,12
2014,CHW,0,CLE,2
2014,CHW,4,CLE,3
2014,MIN,1,CLE,0
2014,MIN,2,CLE,4
2014,MIN,3,CLE,4
2014,MIN,4,CLE,9
2014,OAK,11,CLE,1
2014,OAK,6,CLE,2
2014,OAK,13,CLE,3
2014,DET,4,CLE,5
2014,DET,2,CLE,6
2014,DET,10,CLE,11
2014,COL,2,CLE,5
2014,COL,6,CLE,7
2014,COL,4,CLE,6
2014,BOS,2,CLE,3
2014,BOS,3,CLE,5
2014,BOS,4,CLE,7
2014,LAA,3,CLE,4
2014,LAA,9,CLE,3
2014,LAA,3,CLE,5
2014,DET,6,CLE,4
2014,DET,5,CLE,4
2014,DET,10,CLE,4
2014,KCR,7,CLE,1
2014,KCR,3,CLE,7
2014,KCR,1,CLE,4
2014,NYY,5,CLE,3
2014,NYY,3,CLE,5
2014,NYY,5,CLE,4
2014,NYY,3,CLE,9
2014,CHW,4,CLE,7
2014,CHW,6,CLE,2
2014,CHW,2,CLE,3
2014,SEA,5,CLE,2
2014,SEA,0,CLE,2
2014,SEA,6,CLE,5
2014,TEX,2,CLE,12
2014,TEX,0,CLE,2
2014,TEX,3,CLE,4
2014,CIN,1,CLE,7
2014,CIN,9,CLE,2
2014,ARI,2,CLE,3
2014,ARI,1,CLE,0
2014,BAL,1,CLE,2
2014,BAL,0,CLE,6
2014,BAL,4,CLE,1
2014,HOU,5,CLE,1
2014,HOU,2,CLE,3
2014,HOU,1,CLE,3
2014,DET,12,CLE,1
2014,DET,4,CLE,2
2014,DET,0,CLE,7
2014,DET,11,CLE,4
2014,CHW,1,CLE,2
2014,CHW,1,CLE,3
2014,CHW,0,CLE,2
2014,LAA,12,CLE,3
2014,MIN,4,CLE,3
2014,MIN,2,CLE,8
2014,MIN,0,CLE,2
2014,KCR,2,CLE,0
2014,KCR,7,CLE,1
2014,KCR,4,CLE,6
2014,TBR,0,CLE,1
2014,TBR,2,CLE,0
2014,TBR,2,CLE,7
2014,ARI,2,COL,12
2014,ARI,4,COL,9
2014,ARI,5,COL,3
2014,CHW,1,COL,8
2014,CHW,15,COL,3
2014,CHW,4,COL,10
2014,PHI,1,COL,12
2014,PHI,1,COL,3
2014,PHI,10,COL,9
2014,SFG,2,COL,8
2014,SFG,1,COL,2
2014,SFG,12,COL,10
2014,NYM,4,COL,7
2014,NYM,3,COL,10
2014,NYM,10,COL,11
2014,NYM,5,COL,1
2014,TEX,2,COL,8
2014,TEX,1,COL,12
2014,SDP,1,COL,3
2014,SDP,8,COL,5
2014,SDP,6,COL,8
2014,SFG,4,COL,5
2014,SFG,5,COL,1
2014,SFG,4,COL,2
2014,ARI,4,COL,2
2014,ARI,16,COL,8
2014,ARI,12,COL,7
2014,LAD,7,COL,2
2014,LAD,4,COL,5
2014,LAD,6,COL,1
2014,ATL,3,COL,1
2014,ATL,13,COL,10
2014,ATL,2,COL,8
2014,ATL,3,COL,10
2014,MIL,13,COL,10
2014,MIL,9,COL,4
2014,MIL,6,COL,5
2014,STL,8,COL,0
2014,STL,5,COL,10
2014,STL,9,COL,6
2014,LAD,3,COL,2
2014,LAD,9,COL,0
2014,LAD,7,COL,8
2014,LAD,8,COL,2
2014,SDP,6,COL,1
2014,SDP,1,COL,2
2014,SDP,3,COL,6
2014,MIN,2,COL,6
2014,MIN,9,COL,3
2014,MIN,13,COL,5
2014,WSN,7,COL,2
2014,WSN,7,COL,4
2014,WSN,4,COL,6
2014,PIT,1,COL,8
2014,PIT,1,COL,8
2014,PIT,7,COL,5
2014,CHC,6,COL,5
2014,CHC,4,COL,13
2014,CHC,6,COL,2
2014,CIN,3,COL,7
2014,CIN,3,COL,2
2014,CIN,9,COL,10
2014,CIN,5,COL,10
2014,KCR,7,COL,4
2014,KCR,2,COL,5
2014,MIA,13,COL,5
2014,MIA,4,COL,5
2014,MIA,4,COL,7
2014,SFG,9,COL,10
2014,SFG,12,COL,7
2014,SFG,2,COL,9
2014,SDP,0,COL,3
2014,SDP,6,COL,7
2014,SDP,0,COL,6
2014,LAD,11,COL,3
2014,LAD,4,COL,10
2014,LAD,2,COL,16
2014,ARI,6,COL,7
2014,ARI,3,COL,15
2014,ARI,1,COL,5
2014,ARI,3,COL,8
2014,KCR,3,DET,4
2014,KCR,1,DET,2
2014,BAL,4,DET,10
2014,BAL,6,DET,7
2014,BAL,3,DET,1
2014,CLE,3,DET,2
2014,CLE,5,DET,7
2014,LAA,11,DET,6
2014,LAA,2,DET,5
2014,LAA,1,DET,2
2014,CHW,3,DET,1
2014,CHW,6,DET,8
2014,CHW,6,DET,4
2014,CHW,4,DET,7
2014,HOU,0,DET,2
2014,HOU,4,DET,11
2014,HOU,2,DET,3
2014,HOU,6,DET,2
2014,MIN,2,DET,1
2014,MIN,3,DET,9
2014,MIN,4,DET,3
2014,TEX,9,DET,2
2014,TEX,2,DET,7
2014,TEX,12,DET,2
2014,TEX,12,DET,4
2014,TOR,5,DET,3
2014,TOR,8,DET,2
2014,TOR,7,DET,3
2014,BOS,2,DET,6
2014,BOS,6,DET,8
2014,BOS,5,DET,3
2014,MIN,2,DET,0
2014,MIN,9,DET,12
2014,MIN,3,DET,4
2014,KCR,11,DET,8
2014,KCR,11,DET,4
2014,KCR,2,DET,1
2014,KCR,1,DET,2
2014,OAK,4,DET,5
2014,OAK,0,DET,3
2014,OAK,3,DET,9
2014,TBR,1,DET,8
2014,TBR,6,DET,3
2014,TBR,7,DET,2
2014,TBR,7,DET,3
2014,LAD,5,DET,14
2014,LAD,1,DET,4
2014,CLE,9,DET,3
2014,CLE,6,DET,2
2014,CLE,5,DET,2
2014,CLE,1,DET,5
2014,CHW,11,DET,4
2014,CHW,2,DET,7
2014,CHW,7,DET,4
2014,COL,2,DET,4
2014,COL,5,DET,11
2014,COL,0,DET,4
2014,PIT,4,DET,8
2014,PIT,2,DET,5
2014,SEA,7,DET,2
2014,SEA,2,DET,4
2014,SEA,8,DET,1
2014,NYY,2,DET,5
2014,NYY,8,DET,4
2014,NYY,2,DET,3
2014,SFG,8,DET,2
2014,SFG,5,DET,4
2014,SFG,1,DET,6
2014,KCR,5,DET,9
2014,KCR,2,DET,4
2014,KCR,3,DET,0
2014,CLE,2,DET,7
2014,CLE,4,DET,5
2014,CLE,4,DET,6
2014,CHW,2,DET,0
2014,CHW,3,DET,4
2014,CHW,1,DET,6
2014,MIN,2,DET,4
2014,MIN,11,DET,4
2014,MIN,12,DET,3
2014,MIN,0,DET,3
2014,NYY,2,HOU,6
2014,NYY,1,HOU,3
2014,NYY,4,HOU,2
2014,LAA,11,HOU,1
2014,LAA,5,HOU,1
2014,LAA,4,HOU,7
2014,LAA,9,HOU,1
2014,KCR,4,HOU,2
2014,KCR,6,HOU,4
2014,KCR,5,HOU,1
2014,OAK,10,HOU,1
2014,OAK,12,HOU,5
2014,OAK,6,HOU,7
2014,OAK,1,HOU,5
2014,WSN,4,HOU,3
2014,WSN,7,HOU,0
2014,SEA,4,HOU,5
2014,SEA,9,HOU,8
2014,SEA,8,HOU,7
2014,TEX,4,HOU,0
2014,TEX,0,HOU,8
2014,TEX,4,HOU,5
2014,CHW,7,HOU,2
2014,CHW,5,HOU,6
2014,CHW,2,HOU,8
2014,BAL,1,HOU,3
2014,BAL,1,HOU,2
2014,BAL,4,HOU,1
2014,BAL,9,HOU,4
2014,LAA,2,HOU,7
2014,LAA,4,HOU,0
2014,LAA,5,HOU,8
2014,ARI,1,HOU,5
2014,ARI,4,HOU,5
2014,TBR,6,HOU,1
2014,TBR,3,HOU,7
2014,TBR,4,HOU,3
2014,ATL,3,HOU,2
2014,ATL,4,HOU,0
2014,ATL,1,HOU,6
2014,DET,3,HOU,4
2014,DET,4,HOU,3
2014,DET,4,HOU,6
2014,SEA,10,HOU,4
2014,SEA,13,HOU,2
2014,SEA,5,HOU,2
2014,BOS,8,HOU,3
2014,BOS,2,HOU,3
2014,BOS,11,HOU,0
2014,MIA,2,HOU,0
2014,MIA,7,HOU,3
2014,MIA,4,HOU,2
2014,OAK,3,HOU,7
2014,OAK,7,HOU,4
2014,OAK,1,HOU,8
2014,TOR,6,HOU,5
2014,TOR,1,HOU,3
2014,TOR,2,HOU,8
2014,TOR,1,HOU,6
2014,TEX,3,HOU,4
2014,TEX,3,HOU,8
2014,TEX,6,HOU,2
2014,MIN,4,HOU,2
2014,MIN,4,HOU,10
2014,MIN,3,HOU,1
2014,OAK,8,HOU,2
2014,OAK,2,HOU,4
2014,OAK,5,HOU,4
2014,TEX,2,HOU,4
2014,TEX,13,HOU,6
2014,TEX,0,HOU,2
2014,TEX,2,HOU,3
2014,LAA,3,HOU,8
2014,LAA,1,HOU,4
2014,CLE,1,HOU,3
2014,CLE,4,HOU,2
2014,CLE,2,HOU,0
2014,CLE,2,HOU,1
2014,SEA,10,HOU,5
2014,SEA,1,HOU,10
2014,SEA,3,HOU,8
2014,CHW,5,KCR,7
2014,CHW,3,KCR,4
2014,CHW,5,KCR,1
2014,TBR,2,KCR,4
2014,TBR,1,KCR,0
2014,TBR,3,KCR,7
2014,MIN,0,KCR,5
2014,MIN,4,KCR,5
2014,MIN,8,KCR,3
2014,TOR,7,KCR,10
2014,TOR,2,KCR,4
2014,TOR,7,KCR,3
2014,DET,8,KCR,2
2014,DET,9,KCR,2
2014,DET,9,KCR,4
2014,COL,1,KCR,5
2014,COL,2,KCR,3
2014,BAL,2,KCR,1
2014,BAL,4,KCR,0
2014,BAL,0,KCR,1
2014,BAL,6,KCR,8
2014,CHW,7,KCR,6
2014,CHW,7,KCR,6
2014,CHW,1,KCR,3
2014,HOU,9,KCR,2
2014,HOU,3,KCR,0
2014,HOU,9,KCR,3
2014,STL,5,KCR,2
2014,STL,2,KCR,3
2014,NYY,4,KCR,2
2014,NYY,4,KCR,8
2014,NYY,1,KCR,2
2014,CLE,5,KCR,9
2014,CLE,1,KCR,4
2014,SEA,7,KCR,5
2014,SEA,2,KCR,1
2014,SEA,2,KCR,1
2014,LAD,3,KCR,5
2014,LAD,2,KCR,0
2014,LAD,5,KCR,4
2014,LAA,6,KCR,8
2014,LAA,6,KCR,2
2014,LAA,4,KCR,5
2014,DET,16,KCR,4
2014,DET,2,KCR,1
2014,DET,5,KCR,1
2014,DET,2,KCR,5
2014,CLE,1,KCR,2
2014,CLE,4,KCR,6
2014,CLE,5,KCR,7
2014,CLE,10,KCR,3
2014,MIN,2,KCR,1
2014,MIN,2,KCR,3
2014,MIN,3,KCR,6
2014,SFG,2,KCR,4
