Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1980,LAD,1,CHC,2
1980,MON,4,CHC,0
1980,MON,2,CHC,4
1980,MON,4,CHC,8
1980,PHI,7,CHC,10
1980,PHI,7,CHC,0
1980,PHI,4,CHC,5
1980,ATL,7,CHC,6
1980,ATL,5,CHC,10
1980,ATL,1,CHC,4
1980,HOU,2,CHC,1
1980,HOU,7,CHC,1
1980,CIN,0,CHC,7
1980,CIN,2,CHC,5
1980,NYM,6,CHC,5
1980,NYM,9,CHC,1
1980,NYM,1,CHC,4
1980,NYM,4,CHC,3
1980,STL,3,CHC,2
1980,STL,8,CHC,6
1980,STL,1,CHC,2
1980,STL,9,CHC,7
1980,LAD,6,CHC,2
1980,LAD,1,CHC,4
1980,LAD,3,CHC,1
1980,SDP,2,CHC,1
1980,SDP,7,CHC,8
1980,SDP,0,CHC,6
1980,SFG,2,CHC,0
1980,SFG,1,CHC,3
1980,SFG,14,CHC,6
1980,PIT,3,CHC,11
1980,PIT,9,CHC,7
1980,PIT,2,CHC,0
1980,PIT,11,CHC,3
1980,MON,5,CHC,2
1980,MON,1,CHC,3
1980,MON,4,CHC,3
1980,MON,7,CHC,3
1980,PHI,8,CHC,5
1980,PHI,5,CHC,2
1980,PHI,1,CHC,2
1980,HOU,4,CHC,1
1980,HOU,6,CHC,5
1980,HOU,2,CHC,0
1980,HOU,7,CHC,8
1980,ATL,5,CHC,2
1980,ATL,10,CHC,5
1980,ATL,4,CHC,3
1980,CIN,5,CHC,3
1980,CIN,3,CHC,4
1980,CIN,6,CHC,1
1980,CIN,4,CHC,6
1980,STL,5,CHC,1
1980,STL,5,CHC,6
1980,STL,8,CHC,5
1980,PHI,3,CHC,4
1980,PHI,7,CHC,3
1980,PHI,7,CHC,3
1980,NYM,2,CHC,3
1980,NYM,5,CHC,6
1980,MON,8,CHC,4
1980,MON,4,CHC,5
1980,PIT,8,CHC,9
1980,PIT,0,CHC,2
1980,PIT,2,CHC,3
1980,BAL,5,CHW,3
1980,BAL,4,CHW,8
1980,BAL,2,CHW,8
1980,BAL,2,CHW,5
1980,NYY,3,CHW,4
1980,NYY,6,CHW,0
1980,NYY,6,CHW,8
1980,BOS,11,CHW,1
1980,BOS,1,CHW,2
1980,BOS,4,CHW,3
1980,MIL,8,CHW,0
1980,MIL,4,CHW,1
1980,MIL,11,CHW,1
1980,MIL,7,CHW,11
1980,KCR,0,CHW,2
1980,KCR,12,CHW,5
1980,KCR,2,CHW,8
1980,SEA,4,CHW,2
1980,SEA,0,CHW,4
1980,SEA,5,CHW,6
1980,MIN,0,CHW,1
1980,MIN,2,CHW,4
1980,MIN,3,CHW,2
1980,TEX,1,CHW,1
1980,TEX,4,CHW,5
1980,TEX,4,CHW,3
1980,TEX,1,CHW,5
1980,CLE,7,CHW,8
1980,CLE,7,CHW,2
1980,TOR,1,CHW,0
1980,TOR,4,CHW,7
1980,DET,5,CHW,3
1980,DET,4,CHW,1
1980,DET,7,CHW,1
1980,DET,6,CHW,4
1980,CAL,10,CHW,6
1980,CAL,5,CHW,2
1980,CAL,0,CHW,1
1980,CAL,7,CHW,3
1980,OAK,2,CHW,0
1980,OAK,5,CHW,0
1980,OAK,0,CHW,2
1980,OAK,4,CHW,5
1980,BAL,9,CHW,2
1980,BAL,4,CHW,5
1980,NYY,8,CHW,0
1980,NYY,3,CHW,1
1980,NYY,7,CHW,6
1980,TEX,6,CHW,4
1980,TEX,3,CHW,4
1980,TEX,1,CHW,1
1980,TEX,2,CHW,3
1980,TEX,4,CHW,3
1980,MIL,7,CHW,1
1980,MIL,5,CHW,6
1980,KCR,4,CHW,3
1980,KCR,8,CHW,2
1980,KCR,3,CHW,5
1980,BOS,8,CHW,5
1980,CLE,4,CHW,2
1980,CLE,2,CHW,7
1980,CLE,8,CHW,5
1980,CLE,3,CHW,0
1980,TOR,3,CHW,5
1980,TOR,0,CHW,2
1980,TOR,1,CHW,5
1980,TOR,7,CHW,3
1980,DET,5,CHW,4
1980,DET,2,CHW,3
1980,SEA,2,CHW,3
1980,SEA,4,CHW,1
1980,SEA,3,CHW,4
1980,MIN,3,CHW,5
1980,MIN,6,CHW,5
1980,MIN,3,CHW,2
1980,OAK,5,CHW,1
1980,OAK,11,CHW,3
1980,OAK,4,CHW,9
1980,CAL,1,CHW,4
1980,CAL,2,CHW,4
1980,CAL,3,CHW,5
1980,ATL,0,CIN,9
1980,ATL,0,CIN,6
1980,ATL,4,CIN,5
1980,ATL,0,CIN,5
1980,SFG,5,CIN,6
1980,SFG,3,CIN,8
1980,SFG,3,CIN,5
1980,HOU,3,CIN,0
1980,HOU,5,CIN,1
1980,HOU,9,CIN,3
1980,CHC,12,CIN,4
1980,CHC,7,CIN,1
1980,CHC,2,CIN,3
1980,CHC,4,CIN,5
1980,PHI,2,CIN,5
1980,PHI,3,CIN,5
1980,PHI,7,CIN,3
1980,NYM,4,CIN,15
1980,NYM,7,CIN,6
1980,MON,7,CIN,4
1980,MON,0,CIN,2
1980,MON,7,CIN,4
1980,LAD,4,CIN,0
