ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
316,New York Knicks,0,Miami Heat,1,1,1,0.77901723181,2016-12-06
317,San Antonio Spurs,0,Minnesota Timberwolves,1,1,0,0.734901997022,2016-12-06
318,Phoenix Suns,0,Utah Jazz,1,1,1,0.888552320181,2016-12-06
319,Orlando Magic,0,Washington Wizards,1,1,1,0.893537866876,2016-12-06
320,Miami Heat,0,Atlanta Hawks,1,1,1,0.873960452458,2016-12-07
321,Denver Nuggets,0,Brooklyn Nets,1,1,1,0.528945317918,2016-12-07
322,Detroit Pistons,0,Charlotte Hornets,1,1,1,0.798084042371,2016-12-07
323,Sacramento Kings,0,Dallas Mavericks,1,1,1,0.618708823973,2016-12-07
324,Los Angeles Lakers,0,Houston Rockets,1,1,1,0.668516007181,2016-12-07
325,Golden State Warriors,0,Los Angeles Clippers,1,1,1,0.938869482829,2016-12-07
326,Portland Trail Blazers,0,Milwaukee Bucks,1,1,1,0.643960137225,2016-12-07
327,Cleveland Cavaliers,0,New York Knicks,1,1,0,0.716562125941,2016-12-07
328,Boston Celtics,0,Orlando Magic,1,1,0,0.623879184708,2016-12-07
329,Indiana Pacers,0,Phoenix Suns,1,1,1,0.672579856824,2016-12-07
330,San Antonio Spurs,0,Chicago Bulls,1,1,0,0.587554832819,2016-12-08
331,Portland Trail Blazers,0,Memphis Grizzlies,1,1,0,0.552875798496,2016-12-08
332,Philadelphia 76ers,0,New Orleans Pelicans,1,1,1,0.744078095227,2016-12-08
333,Minnesota Timberwolves,0,Toronto Raptors,1,1,1,0.885866531542,2016-12-08
334,Golden State Warriors,0,Utah Jazz,1,1,1,0.66880179703,2016-12-08
335,Denver Nuggets,0,Washington Wizards,1,1,1,0.63994348882,2016-12-08
336,Toronto Raptors,0,Boston Celtics,1,1,0,0.768881797278,2016-12-09
337,Orlando Magic,0,Charlotte Hornets,1,1,1,0.964540558152,2016-12-09
338,Miami Heat,0,Cleveland Cavaliers,1,1,1,0.806984419782,2016-12-09
339,Indiana Pacers,0,Dallas Mavericks,1,1,1,0.64695156,2016-12-09
340,Phoenix Suns,0,Los Angeles Lakers,1,1,1,0.815527573247,2016-12-09
341,Atlanta Hawks,0,Milwaukee Bucks,1,1,0,0.714474373363,2016-12-09
342,Detroit Pistons,0,Minnesota Timberwolves,1,1,1,0.520148190611,2016-12-09
343,Houston Rockets,0,Oklahoma City Thunder,1,1,1,0.73108474788,2016-12-09
344,New York Knicks,0,Sacramento Kings,1,1,1,0.646458446282,2016-12-09
345,Miami Heat,0,Chicago Bulls,1,1,1,0.69807203851,2016-12-10
346,Charlotte Hornets,0,Cleveland Cavaliers,1,1,1,0.634626126478,2016-12-10
347,Dallas Mavericks,0,Houston Rockets,1,1,1,0.847400501056,2016-12-10
348,Portland Trail Blazers,0,Indiana Pacers,1,1,0,0.50733078798,2016-12-10
349,New Orleans Pelicans,0,Los Angeles Clippers,1,1,1,0.990968696534,2016-12-10
350,Golden State Warriors,0,Memphis Grizzlies,1,1,0,0.75040547349,2016-12-10
351,Denver Nuggets,0,Orlando Magic,1,1,0,0.724043954691,2016-12-10
352,Brooklyn Nets,0,San Antonio Spurs,1,1,1,0.926649261482,2016-12-10
353,Sacramento Kings,0,Utah Jazz,1,1,1,0.889598869143,2016-12-10
354,Milwaukee Bucks,0,Washington Wizards,1,1,1,0.609769020873,2016-12-10
355,Philadelphia 76ers,0,Detroit Pistons,1,1,1,0.916665638309,2016-12-11
356,New York Knicks,0,Los Angeles Lakers,1,1,1,0.819473597922,2016-12-11
357,Golden State Warriors,0,Minnesota Timberwolves,1,1,0,0.635312548559,2016-12-11
358,Boston Celtics,0,Oklahoma City Thunder,1,1,1,0.891894300706,2016-12-11
359,New Orleans Pelicans,0,Phoenix Suns,1,1,1,0.76507784789,2016-12-11
360,Denver Nuggets,0,Dallas Mavericks,1,1,1,0.528101414668,2016-12-12
361,Brooklyn Nets,0,Houston Rockets,1,1,1,0.846962050058,2016-12-12
362,Charlotte Hornets,0,Indiana Pacers,1,1,0,0.744365565839,2016-12-12
363,Portland Trail Blazers,0,Los Angeles Clippers,1,1,1,0.973919589982,2016-12-12
364,Washington Wizards,0,Miami Heat,1,1,1,0.707880927619,2016-12-12
365,Los Angeles Lakers,0,Sacramento Kings,1,1,0,0.579715909053,2016-12-12
366,Milwaukee Bucks,0,Toronto Raptors,1,1,1,0.856928043552,2016-12-12
367,Orlando Magic,0,Atlanta Hawks,1,1,1,0.977546804132,2016-12-13
368,Minnesota Timberwolves,0,Chicago Bulls,1,1,1,0.777894986692,2016-12-13
369,Memphis Grizzlies,0,Cleveland Cavaliers,1,1,1,0.916179939616,2016-12-13
370,Golden State Warriors,0,New Orleans Pelicans,1,1,0,0.798774258382,2016-12-13
371,New York Knicks,0,Phoenix Suns,1,1,1,0.648880028233,2016-12-13
372,Oklahoma City Thunder,0,Portland Trail Blazers,1,1,0,0.587219029011,2016-12-13
373,Los Angeles Lakers,0,Brooklyn Nets,1,1,0,0.603918479972,2016-12-14
374,Detroit Pistons,0,Dallas Mavericks,1,1,0,0.56564273093,2016-12-14
375,Sacramento Kings,0,Houston Rockets,1,1,1,0.833516607571,2016-12-14
376,Cleveland Cavaliers,0,Memphis Grizzlies,1,1,0,0.771394215333,2016-12-14
377,Indiana Pacers,0,Miami Heat,1,1,1,0.796685381642,2016-12-14
378,Los Angeles Clippers,0,Orlando Magic,1,1,0,0.984029901102,2016-12-14
379,Toronto Raptors,0,Philadelphia 76ers,1,1,0,0.89816831053,2016-12-14
380,Boston Celtics,0,San Antonio Spurs,1,1,1,0.925747333306,2016-12-14
381,Oklahoma City Thunder,0,Utah Jazz,1,1,1,0.657258084806,2016-12-14
382,Charlotte Hornets,0,Washington Wizards,1,1,0,0.642950430152,2016-12-14
383,Portland Trail Blazers,0,Denver Nuggets,1,1,1,0.613919202714,2016-12-15
384,New York Knicks,0,Golden State Warriors,1,1,1,0.87946646455,2016-12-15
385,Chicago Bulls,0,Milwaukee Bucks,1,1,1,0.545149233431,2016-12-15
386,Indiana Pacers,0,New Orleans Pelicans,1,1,1,0.531663379047,2016-12-15
387,San Antonio Spurs,0,Phoenix Suns,1,1,0,0.77732734106,2016-12-15
388,Charlotte Hornets,0,Boston Celtics,1,1,0,0.737730522645,2016-12-16
389,Milwaukee Bucks,0,Chicago Bulls,1,1,1,0.729926506253,2016-12-16
390,New Orleans Pelicans,0,Houston Rockets,1,1,1,0.899637160775,2016-12-16
391,Sacramento Kings,0,Memphis Grizzlies,1,1,1,0.570306932986,2016-12-16
392,Los Angeles Clippers,0,Miami Heat,1,1,0,0.907523450608,2016-12-16
393,Brooklyn Nets,0,Orlando Magic,1,1,0,0.620777921512,2016-12-16
394,Los Angeles Lakers,0,Philadelphia 76ers,1,1,0,0.799576954604,2016-12-16
395,Atlanta Hawks,0,Toronto Raptors,1,1,1,0.570801242277,2016-12-16
396,Dallas Mavericks,0,Utah Jazz,1,1,1,0.899370426022,2016-12-16
397,Detroit Pistons,0,Washington Wizards,1,1,1,0.549462540329,2016-12-16
398,Charlotte Hornets,0,Atlanta Hawks,1,1,1,0.742312146877,2016-12-17
399,Los Angeles Lakers,0,Cleveland Cavaliers,1,1,1,0.764533420188,2016-12-17
400,New York Knicks,0,Denver Nuggets,1,1,1,0.726125938097,2016-12-17
401,Indiana Pacers,0,Detroit Pistons,1,1,1,0.811139497134,2016-12-17
402,Portland Trail Blazers,0,Golden State Warriors,1,1,1,0.813990202386,2016-12-17
403,Houston Rockets,0,Minnesota Timberwolves,1,1,0,0.548419033415,2016-12-17
404,Phoenix Suns,0,Oklahoma City Thunder,1,1,1,0.88211462169,2016-12-17
405,Sacramento Kings,0,Dallas Mavericks,1,1,1,0.618708823973,2016-12-18
406,Utah Jazz,0,Memphis Grizzlies,1,1,0,0.77133712377,2016-12-18
407,Boston Celtics,0,Miami Heat,1,1,1,0.7910270734,2016-12-18
408,Toronto Raptors,0,Orlando Magic,1,1,0,0.908522304481,2016-12-18
409,Brooklyn Nets,0,Philadelphia 76ers,1,1,0,0.592464589846,2016-12-18
410,New Orleans Pelicans,0,San Antonio Spurs,1,1,1,0.953405247493,2016-12-18
411,Los Angeles Clippers,0,Washington Wizards,1,1,0,0.929642371105,2016-12-18
412,Detroit Pistons,0,Chicago Bulls,1,1,1,0.678395450518,2016-12-19
413,Dallas Mavericks,0,Denver Nuggets,1,1,1,0.743228260382,2016-12-19
414,Washington Wizards,0,Indiana Pacers,1,1,1,0.526744235596,2016-12-19
415,Phoenix Suns,0,Minnesota Timberwolves,1,1,1,0.693852236056,2016-12-19
416,Atlanta Hawks,0,Oklahoma City Thunder,1,1,1,0.504502685314,2016-12-19
417,Los Angeles Lakers,0,Charlotte Hornets,1,1,1,0.770873812836,2016-12-20
418,Utah Jazz,0,Golden State Warriors,1,1,1,0.615991666311,2016-12-20
419,San Antonio Spurs,0,Houston Rockets,1,1,0,0.559142492859,2016-12-20
420,Denver Nuggets,0,Los Angeles Clippers,1,1,1,0.976887493004,2016-12-20
421,Boston Celtics,0,Memphis Grizzlies,1,1,1,0.591488098705,2016-12-20
422,Orlando Magic,0,Miami Heat,1,1,1,0.918702253368,2016-12-20
423,Cleveland Cavaliers,0,Milwaukee Bucks,1,1,0,0.601401805731,2016-12-20
424,Indiana Pacers,0,New York Knicks,1,1,1,0.666728790462,2016-12-20
425,New Orleans Pelicans,0,Philadelphia 76ers,1,1,1,0.526990306956,2016-12-20
426,Portland Trail Blazers,0,Sacramento Kings,1,1,1,0.523051012962,2016-12-20
427,Brooklyn Nets,0,Toronto Raptors,1,1,1,0.916103297273,2016-12-20
428,Minnesota Timberwolves,0,Atlanta Hawks,1,1,1,0.913072970707,2016-12-21
429,Washington Wizards,0,Chicago Bulls,1,1,1,0.756866882007,2016-12-21
430,Milwaukee Bucks,0,Cleveland Cavaliers,1,1,1,0.830144164574,2016-12-21
431,Memphis Grizzlies,0,Detroit Pistons,1,1,1,0.837589779649,2016-12-21
432,Oklahoma City Thunder,0,New Orleans Pelicans,1,1,0,0.80695159474,2016-12-21
433,Houston Rockets,0,Phoenix Suns,1,1,0,0.604632745626,2016-12-21
434,Dallas Mavericks,0,Portland Trail Blazers,1,1,1,0.766144788223,2016-12-21
435,Sacramento Kings,0,Utah Jazz,1,1,1,0.889598869143,2016-12-21
436,Golden State Warriors,0,Brooklyn Nets,1,1,0,0.710213554393,2016-12-22
437,Boston Celtics,0,Indiana Pacers,1,1,1,0.634852714004,2016-12-22
438,San Antonio Spurs,0,Los Angeles Clippers,1,1,1,0.906115722,2016-12-22
439,Los Angeles Lakers,0,Miami Heat,1,1,1,0.582934917658,2016-12-22
440,Orlando Magic,0,New York Knicks,1,1,1,0.852276070116,2016-12-22
441,Oklahoma City Thunder,0,Boston Celtics,1,1,0,0.71806797689,2016-12-23
442,Chicago Bulls,0,Charlotte Hornets,1,1,1,0.771292647392,2016-12-23
443,Brooklyn Nets,0,Cleveland Cavaliers,1,1,1,0.899092882977,2016-12-23
444,Atlanta Hawks,0,Denver Nuggets,1,1,0,0.740004666698,2016-12-23
445,Golden State Warriors,0,Detroit Pistons,1,1,0,0.512008403358,2016-12-23
446,Dallas Mavericks,0,Los Angeles Clippers,1,1,1,0.985502041031,2016-12-23
447,Houston Rockets,0,Memphis Grizzlies,1,1,0,0.676992480609,2016-12-23
448,Washington Wizards,0,Milwaukee Bucks,1,1,1,0.67458546599,2016-12-23
449,Sacramento Kings,0,Minnesota Timberwolves,1,1,1,0.69610179898,2016-12-23
450,Miami Heat,0,New Orleans Pelicans,1,1,0,0.65728353844,2016-12-23
451,Los Angeles Lakers,0,Orlando Magic,1,1,0,0.81792330153,2016-12-23
452,Philadelphia 76ers,0,Phoenix Suns,1,1,1,0.840281906174,2016-12-23
453,San Antonio Spurs,0,Portland Trail Blazers,1,1,0,0.682518531988,2016-12-23
454,Toronto Raptors,0,Utah Jazz,1,1,1,0.594834916201,2016-12-23
455,Golden State Warriors,0,Cleveland Cavaliers,1,1,1,0.668873499126,2016-12-25
456,Los Angeles Clippers,0,Los Angeles Lakers,1,1,0,0.884006228484,2016-12-25
457,Boston Celtics,0,New York Knicks,1,1,1,0.659001788194,2016-12-25
458,Minnesota Timberwolves,0,Oklahoma City Thunder,1,1,1,0.855954505182,2016-12-25
459,Chicago Bulls,0,San Antonio Spurs,1,1,1,0.821890147575,2016-12-25
460,Charlotte Hornets,0,Brooklyn Nets,1,1,0,0.740275510114,2016-12-26
461,Indiana Pacers,0,Chicago Bulls,1,1,1,0.834266125675,2016-12-26
462,Cleveland Cavaliers,0,Detroit Pistons,1,1,0,0.540776079935,2016-12-26
463,Phoenix Suns,0,Houston Rockets,1,1,1,0.832038801248,2016-12-26
464,Denver Nuggets,0,Los Angeles Clippers,1,1,1,0.976887493004,2016-12-26
465,Atlanta Hawks,0,Minnesota Timberwolves,1,1,0,0.764301130259,2016-12-26
466,Dallas Mavericks,0,New Orleans Pelicans,1,1,1,0.527179941295,2016-12-26
467,Memphis Grizzlies,0,Orlando Magic,1,1,0,0.571628103275,2016-12-26
468,Toronto Raptors,0,Portland Trail Blazers,1,1,0,0.650125405031,2016-12-26
469,Philadelphia 76ers,0,Sacramento Kings,1,1,1,0.838852542412,2016-12-26
470,Milwaukee Bucks,0,Washington Wizards,1,1,1,0.609769020873,2016-12-26
471,Memphis Grizzlies,0,Boston Celtics,1,1,1,0.691089856635,2016-12-27
472,Houston Rockets,0,Dallas Mavericks,1,1,0,0.631583638621,2016-12-27
473,Utah Jazz,0,Los Angeles Lakers,1,1,0,0.500508273617,2016-12-27
474,Oklahoma City Thunder,0,Miami Heat,1,1,0,0.547714544707,2016-12-27
475,New York Knicks,0,Atlanta Hawks,1,1,1,0.931420543961,2016-12-28
476,Brooklyn Nets,0,Chicago Bulls,1,1,1,0.831288435476,2016-12-28
477,Minnesota Timberwolves,0,Denver Nuggets,1,1,1,0.672184961795,2016-12-28
478,Milwaukee Bucks,0,Detroit Pistons,1,1,1,0.697519150895,2016-12-28
479,Toronto Raptors,0,Golden State Warriors,1,1,1,0.566820020607,2016-12-28
480,Los Angeles Clippers,0,New Orleans Pelicans,1,1,0,0.971325302279,2016-12-28
481,Charlotte Hornets,0,Orlando Magic,1,1,0,0.893587612399,2016-12-28
482,Sacramento Kings,0,Portland Trail Blazers,1,1,1,0.747074602026,2016-12-28
483,Phoenix Suns,0,San Antonio Spurs,1,1,1,0.918751153824,2016-12-28
484,Indiana Pacers,0,Washington Wizards,1,1,1,0.744266026122,2016-12-28
485,Miami Heat,0,Charlotte Hornets,1,1,1,0.812462130326,2016-12-29
486,Boston Celtics,0,Cleveland Cavaliers,1,1,1,0.897889456218,2016-12-29
487,Dallas Mavericks,0,Los Angeles Lakers,1,1,1,0.832094646047,2016-12-29
488,Oklahoma City Thunder,0,Memphis Grizzlies,1,1,0,0.75995771572,2016-12-29
489,Toronto Raptors,0,Phoenix Suns,1,1,0,0.751079700186,2016-12-29
490,Philadelphia 76ers,0,Utah Jazz,1,1,1,0.958857286722,2016-12-29
491,Detroit Pistons,0,Atlanta Hawks,1,1,1,0.863505180991,2016-12-30
492,Miami Heat,0,Boston Celtics,1,1,0,0.53886831042,2016-12-30
493,Philadelphia 76ers,0,Denver Nuggets,1,1,1,0.883011471369,2016-12-30
494,Dallas Mavericks,0,Golden State Warriors,1,1,1,0.888464128351,2016-12-30
495,Los Angeles Clippers,0,Houston Rockets,1,1,0,0.871816569717,2016-12-30
496,Chicago Bulls,0,Indiana Pacers,1,1,0,0.608456589927,2016-12-30
497,Milwaukee Bucks,0,Minnesota Timberwolves,1,1,1,0.581389117744,2016-12-30
498,New York Knicks,0,New Orleans Pelicans,1,1,1,0.505266416583,2016-12-30
499,Portland Trail Blazers,0,San Antonio Spurs,1,1,1,0.874430141667,2016-12-30
500,Brooklyn Nets,0,Washington Wizards,1,1,1,0.740174933704,2016-12-30
501,Milwaukee Bucks,0,Chicago Bulls,1,1,1,0.729926506253,2016-12-31
502,Cleveland Cavaliers,0,Charlotte Hornets,1,1,1,0.650951674162,2016-12-31
503,New York Knicks,0,Houston Rockets,1,1,1,0.835702790471,2016-12-31
504,Los Angeles Clippers,0,Oklahoma City Thunder,1,1,0,0.818267521579,2016-12-31
505,Memphis Grizzlies,0,Sacramento Kings,1,1,1,0.709351469973,2016-12-31
506,Phoenix Suns,0,Utah Jazz,1,1,1,0.888552320181,2016-12-31
507,San Antonio Spurs,0,Atlanta Hawks,1,1,1,0.677965832016,2017-01-01
508,Orlando Magic,0,Indiana Pacers,1,1,1,0.838459246461,2017-01-01
509,Toronto Raptors,0,Los Angeles Lakers,1,1,0,0.551247837298,2017-01-01
510,Detroit Pistons,0,Miami Heat,1,1,1,0.621505638389,2017-01-01
511,Portland Trail Blazers,0,Minnesota Timberwolves,1,1,1,0.582587056841,2017-01-01
512,Utah Jazz,0,Brooklyn Nets,1,1,0,0.733317947268,2017-01-02
513,Charlotte Hornets,0,Chicago Bulls,1,1,0,0.510069810208,2017-01-02
514,New Orleans Pelicans,0,Cleveland Cavaliers,1,1,1,0.93519761452,2017-01-02
515,Denver Nuggets,0,Golden State Warriors,1,1,1,0.832018704782,2017-01-02
516,Washington Wizards,0,Houston Rockets,1,1,1,0.777604714572,2017-01-02
517,Phoenix Suns,0,Los Angeles Clippers,1,1,1,0.983776418268,2017-01-02
518,Oklahoma City Thunder,0,Milwaukee Bucks,1,1,0,0.58602493727,2017-01-02
519,Orlando Magic,0,New York Knicks,1,1,1,0.852276070116,2017-01-02
520,Utah Jazz,0,Boston Celtics,1,1,0,0.730729582541,2017-01-03
521,Washington Wizards,0,Dallas Mavericks,1,1,1,0.531228131092,2017-01-03
522,Sacramento Kings,0,Denver Nuggets,1,1,1,0.722965041789,2017-01-03
523,Indiana Pacers,0,Detroit Pistons,1,1,1,0.811139497134,2017-01-03
524,Memphis Grizzlies,0,Los Angeles Lakers,1,1,1,0.858333089803,2017-01-03
525,Minnesota Timberwolves,0,Philadelphia 76ers,1,1,0,0.671617157087,2017-01-03
526,Miami Heat,0,Phoenix Suns,1,1,0,0.51453555192,2017-01-03
527,Toronto Raptors,0,San Antonio Spurs,1,1,1,0.675561831326,2017-01-03
528,Oklahoma City Thunder,0,Charlotte Hornets,1,1,1,0.665294289329,2017-01-04
529,Chicago Bulls,0,Cleveland Cavaliers,1,1,1,0.764960310958,2017-01-04
530,Portland Trail Blazers,0,Golden State Warriors,1,1,1,0.813990202386,2017-01-04
531,Memphis Grizzlies,0,Los Angeles Clippers,1,1,1,0.98811017509,2017-01-04
532,Milwaukee Bucks,0,New York Knicks,1,1,1,0.517869229054,2017-01-04
533,Atlanta Hawks,0,Orlando Magic,1,1,0,0.930750368253,2017-01-04
534,Miami Heat,0,Sacramento Kings,1,1,0,0.517185872331,2017-01-04
535,Phoenix Suns,0,Dallas Mavericks,1,1,1,0.616202235441,2017-01-05
536,San Antonio Spurs,0,Denver Nuggets,1,1,0,0.708729911834,2017-01-05
537,Charlotte Hornets,0,Detroit Pistons,1,1,0,0.549592017446,2017-01-05
538,Oklahoma City Thunder,0,Houston Rockets,1,1,1,0.543689999648,2017-01-05
539,Brooklyn Nets,0,Indiana Pacers,1,1,1,0.637906012669,2017-01-05
540,Atlanta Hawks,0,New Orleans Pelicans,1,1,0,0.880795131458,2017-01-05
541,Los Angeles Lakers,0,Portland Trail Blazers,1,1,1,0.543339275968,2017-01-05
542,Utah Jazz,0,Toronto Raptors,1,1,1,0.688121260256,2017-01-05
543,Philadelphia 76ers,0,Boston Celtics,1,1,1,0.826740176157,2017-01-06
544,Cleveland Cavaliers,0,Brooklyn Nets,1,1,0,0.73338125015,2017-01-06
545,Memphis Grizzlies,0,Golden State Warriors,1,1,1,0.906879557789,2017-01-06
546,Miami Heat,0,Los Angeles Lakers,1,1,1,0.698571915381,2017-01-06
547,New York Knicks,0,Milwaukee Bucks,1,1,1,0.750977523208,2017-01-06
548,Houston Rockets,0,Orlando Magic,1,1,0,0.834263677288,2017-01-06
549,Los Angeles Clippers,0,Sacramento Kings,1,1,0,0.94979849573,2017-01-06
550,Minnesota Timberwolves,0,Washington Wizards,1,1,1,0.669413347056,2017-01-06
551,New Orleans Pelicans,0,Boston Celtics,1,1,1,0.747079130215,2017-01-07
552,Toronto Raptors,0,Chicago Bulls,1,1,0,0.551834737389,2017-01-07
553,Atlanta Hawks,0,Dallas Mavericks,1,1,0,0.820706075062,2017-01-07
554,New York Knicks,0,Indiana Pacers,1,1,1,0.618199542817,2017-01-07
555,Utah Jazz,0,Minnesota Timberwolves,1,1,0,0.661542830943,2017-01-07
556,Denver Nuggets,0,Oklahoma City Thunder,1,1,1,0.839117168609,2017-01-07
557,Detroit Pistons,0,Portland Trail Blazers,1,1,1,0.582952058628,2017-01-07
558,Charlotte Hornets,0,San Antonio Spurs,1,1,1,0.711206635456,2017-01-07
559,Philadelphia 76ers,0,Brooklyn Nets,1,1,1,0.824841968973,2017-01-08
560,Miami Heat,0,Los Angeles Clippers,1,1,1,0.969501491919,2017-01-08
561,Orlando Magic,0,Los Angeles Lakers,1,1,1,0.935696702934,2017-01-08
562,Utah Jazz,0,Memphis Grizzlies,1,1,0,0.77133712377,2017-01-08
563,Washington Wizards,0,Milwaukee Bucks,1,1,1,0.67458546599,2017-01-08
564,Cleveland Cavaliers,0,Phoenix Suns,1,1,0,0.711159494827,2017-01-08
565,Golden State Warriors,0,Sacramento Kings,1,1,0,0.689163085345,2017-01-08
566,Houston Rockets,0,Toronto Raptors,1,1,1,0.780270399282,2017-01-08
567,Oklahoma City Thunder,0,Chicago Bulls,1,1,1,0.514751507463,2017-01-09
568,Dallas Mavericks,0,Minnesota Timberwolves,1,1,1,0.717562275824,2017-01-09
569,New Orleans Pelicans,0,New York Knicks,1,1,1,0.760290620855,2017-01-09
570,Atlanta Hawks,0,Brooklyn Nets,1,1,0,0.820207198438,2017-01-10
571,Miami Heat,0,Golden State Warriors,1,1,1,0.788366811145,2017-01-10
572,Charlotte Hornets,0,Houston Rockets,1,1,1,0.51896564134,2017-01-10
573,Portland Trail Blazers,0,Los Angeles Lakers,1,1,1,0.731362570914,2017-01-10
574,Detroit Pistons,0,Sacramento Kings,1,1,0,0.54003827548,2017-01-10
575,Milwaukee Bucks,0,San Antonio Spurs,1,1,1,0.873888460996,2017-01-10
576,Boston Celtics,0,Toronto Raptors,1,1,1,0.915083577952,2017-01-10
577,Cleveland Cavaliers,0,Utah Jazz,1,1,1,0.64275601981,2017-01-10
578,Chicago Bulls,0,Washington Wizards,1,1,1,0.509939102449,2017-01-10
579,Washington Wizards,0,Boston Celtics,1,1,1,0.535355116836,2017-01-11
580,Orlando Magic,0,Los Angeles Clippers,1,1,1,0.995014770102,2017-01-11
581,Houston Rockets,0,Minnesota Timberwolves,1,1,0,0.548419033415,2017-01-11
582,Memphis Grizzlies,0,Oklahoma City Thunder,1,1,1,0.911152400384,2017-01-11
583,New York Knicks,0,Philadelphia 76ers,1,1,0,0.61266711295,2017-01-11
584,Cleveland Cavaliers,0,Portland Trail Blazers,1,1,0,0.602581622604,2017-01-11
585,New Orleans Pelicans,0,Brooklyn Nets,1,1,1,0.744577807378,2017-01-12
586,Indiana Pacers,0,Denver Nuggets,1,1,1,0.746647593383,2017-01-12
587,Detroit Pistons,0,Golden State Warriors,1,1,1,0.772658308649,2017-01-12
588,Chicago Bulls,0,New York Knicks,1,1,0,0.582993054433,2017-01-12
589,Dallas Mavericks,0,Phoenix Suns,1,1,1,0.66860456623,2017-01-12
590,Los Angeles Lakers,0,San Antonio Spurs,1,1,1,0.821542533716,2017-01-12
591,Boston Celtics,0,Atlanta Hawks,1,1,1,0.935829933733,2017-01-13
592,Memphis Grizzlies,0,Houston Rockets,1,1,1,0.871616146386,2017-01-13
593,Miami Heat,0,Milwaukee Bucks,1,1,1,0.606244709176,2017-01-13
594,Oklahoma City Thunder,0,Minnesota Timberwolves,1,1,0,0.647198645295,2017-01-13
595,Charlotte Hornets,0,Philadelphia 76ers,1,1,0,0.881763212018,2017-01-13
596,Orlando Magic,0,Portland Trail Blazers,1,1,1,0.905834584956,2017-01-13
597,Cleveland Cavaliers,0,Sacramento Kings,1,1,0,0.713334426298,2017-01-13
598,Brooklyn Nets,0,Toronto Raptors,1,1,1,0.916103297273,2017-01-13
599,Detroit Pistons,0,Utah Jazz,1,1,1,0.792240454485,2017-01-13
600,New Orleans Pelicans,0,Chicago Bulls,1,1,1,0.888649088095,2017-01-14
601,Los Angeles Lakers,0,Los Angeles Clippers,1,1,1,0.961069455959,2017-01-14
602,San Antonio Spurs,0,Phoenix Suns,1,1,0,0.77732734106,2017-01-14
603,Orlando Magic,0,Utah Jazz,1,1,1,0.963292766384,2017-01-14
604,Philadelphia 76ers,0,Washington Wizards,1,1,1,0.88170867058,2017-01-14
605,Milwaukee Bucks,0,Atlanta Hawks,1,1,1,0.890177482573,2017-01-15
606,Houston Rockets,0,Brooklyn Nets,1,1,0,0.630795266355,2017-01-15
607,Minnesota Timberwolves,0,Dallas Mavericks,1,1,1,0.560437613047,2017-01-15
608,Detroit Pistons,0,Los Angeles Lakers,1,1,1,0.678912920121,2017-01-15
609,Chicago Bulls,0,Memphis Grizzlies,1,1,0,0.651082508496,2017-01-15
610,Oklahoma City Thunder,0,Sacramento Kings,1,1,0,0.70012250273,2017-01-15
611,New York Knicks,0,Toronto Raptors,1,1,1,0.909386653597,2017-01-15
612,Charlotte Hornets,0,Boston Celtics,1,1,0,0.737730522645,2017-01-16
613,Orlando Magic,0,Denver Nuggets,1,1,1,0.894725942124,2017-01-16
614,Cleveland Cavaliers,0,Golden State Warriors,1,1,1,0.615915088671,2017-01-16
615,New Orleans Pelicans,0,Indiana Pacers,1,1,1,0.740489963557,2017-01-16
616,Oklahoma City Thunder,0,Los Angeles Clippers,1,1,1,0.935835736399,2017-01-16
617,Philadelphia 76ers,0,Milwaukee Bucks,1,1,1,0.895672493525,2017-01-16
618,Atlanta Hawks,0,New York Knicks,1,1,0,0.807427092384,2017-01-16
619,Utah Jazz,0,Phoenix Suns,1,1,0,0.711092994316,2017-01-16
620,Portland Trail Blazers,0,Washington Wizards,1,1,1,0.610940093322,2017-01-16
621,Toronto Raptors,0,Brooklyn Nets,1,1,0,0.771218244427,2017-01-17
622,Dallas Mavericks,0,Chicago Bulls,1,1,1,0.831762871426,2017-01-17
623,Denver Nuggets,0,Los Angeles Lakers,1,1,1,0.75498898885,2017-01-17
624,Houston Rockets,0,Miami Heat,1,1,1,0.555031755534,2017-01-17
625,Minnesota Timberwolves,0,San Antonio Spurs,1,1,1,0.899797581622,2017-01-17
626,New York Knicks,0,Boston Celtics,1,1,1,0.626326860014,2017-01-18
627,Portland Trail Blazers,0,Charlotte Hornets,1,1,1,0.835775898625,2017-01-18
628,Atlanta Hawks,0,Detroit Pistons,1,1,0,0.661362818078,2017-01-18
629,Oklahoma City Thunder,0,Golden State Warriors,1,1,1,0.630881018271,2017-01-18
630,Milwaukee Bucks,0,Houston Rockets,1,1,1,0.75220990171,2017-01-18
631,Orlando Magic,0,New Orleans Pelicans,1,1,1,0.76601805513,2017-01-18
632,Toronto Raptors,0,Philadelphia 76ers,1,1,0,0.89816831053,2017-01-18
633,Indiana Pacers,0,Sacramento Kings,1,1,1,0.67023866018,2017-01-18
634,Memphis Grizzlies,0,Washington Wizards,1,1,1,0.777513141408,2017-01-18
635,Phoenix Suns,0,Cleveland Cavaliers,1,1,1,0.888584373248,2017-01-19
636,Minnesota Timberwolves,0,Los Angeles Clippers,1,1,1,0.979655923566,2017-01-19
637,Dallas Mavericks,0,Miami Heat,1,1,1,0.793754831637,2017-01-19
