ID,Date,Time,Matchup_EU_P,Home_Team,Visitor_Team,Home_Odd,Visitor_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Home_Team_PTS,Visi_Team_PTS,True_Result,Winner_Odd
1281,2016-07-25,00:10,HOU vs NYY,HOU,NYY,1.67,2.28,HOU,HOU,0.532,N,3,6,NYY,1.67
1282,2016-07-25,00:10,MIL vs ARI,MIL,ARI,1.83,2.03,MIL,MIL,0.596,N,9,4,ARI,1.83
1283,2016-07-25,00:15,KCR vs LAA,KCR,LAA,2.09,1.79,LAA,KCR,0.578,Y,0,13,LAA,2.09
1284,2016-07-25,02:15,SFG vs CIN,SFG,CIN,1.8,2.07,SFG,SFG,0.62,N,9,7,CIN,1.8
1285,2016-07-25,16:10,MIA vs PHI,MIA,PHI,1.55,2.55,MIA,MIA,0.607,N,11,1,PHI,1.55
1286,2016-07-25,16:37,TOR vs SDP,TOR,SDP,1.49,2.74,TOR,TOR,0.664,N,4,8,SDP,1.49
1287,2016-07-25,17:35,BOS vs DET,BOS,DET,1.82,2.04,BOS,BOS,0.59,N,3,4,DET,1.82
1288,2016-07-25,19:45,SFG vs CIN,SFG,CIN,1.4,3.12,SFG,SFG,0.62,N,1,2,CIN,1.4
1289,2016-07-25,23:05,BAL vs COL,BAL,COL,1.64,2.34,BAL,BAL,0.59,N,1,3,COL,1.64
1290,2016-07-26,00:05,TEX vs OAK,TEX,OAK,1.57,2.5,TEX,TEX,0.644,N,4,6,OAK,1.57
1291,2016-07-26,00:10,HOU vs NYY,HOU,NYY,1.76,2.13,HOU,HOU,0.532,N,4,1,NYY,1.76
1292,2016-07-26,00:10,MIL vs ARI,MIL,ARI,1.7,2.22,MIL,MIL,0.596,N,1,8,ARI,1.7
1293,2016-07-26,00:10,MIN vs ATL,MIN,ATL,1.6,2.42,MIN,MIN,0.547,N,7,9,ATL,1.6
1294,2016-07-26,00:15,KCR vs LAA,KCR,LAA,1.8,2.07,KCR,KCR,0.578,N,7,5,LAA,1.8
1295,2016-07-26,18:10,MIL vs ARI,MIL,ARI,1.74,2.15,MIL,MIL,0.596,N,6,4,ARI,1.74
1296,2016-07-27,00:05,CHC vs CHW,CHC,CHW,1.72,2.2,CHC,CHC,0.663,N,3,1,CHW,1.72
1297,2016-07-28,00:05,TEX vs KCR,TEX,KCR,1.76,2.14,TEX,TEX,0.624,N,8,3,KCR,1.76
1298,2016-07-28,02:05,LAA vs BOS,LAA,BOS,2.49,1.57,BOS,BOS,0.606,N,2,6,BOS,2.49
1299,2016-07-28,02:15,SFG vs WSN,SFG,WSN,2.37,1.63,WSN,WSN,0.541,N,1,4,WSN,2.37
1300,2016-07-28,20:05,SFG vs WSN,SFG,WSN,1.77,2.11,SFG,WSN,0.541,Y,5,3,WSN,1.77
1301,2016-07-28,23:10,ATL vs PHI,ATL,PHI,1.73,2.18,ATL,ATL,0.501,N,5,9,PHI,1.73
1302,2016-07-28,23:10,MIA vs STL,MIA,STL,2.02,1.84,STL,MIA,0.507,Y,11,0,STL,2.02
1303,2016-07-28,23:10,NYM vs COL,NYM,COL,1.69,2.25,NYM,NYM,0.59,N,2,7,COL,1.69
1304,2016-07-29,00:05,TEX vs KCR,TEX,KCR,1.83,2.04,TEX,TEX,0.624,N,2,1,KCR,1.83
1305,2016-07-29,00:40,SDP vs CIN,SDP,CIN,2.08,1.8,CIN,SDP,0.537,Y,2,1,CIN,2.08
1306,2016-07-29,01:05,LAA vs BOS,LAA,BOS,2.04,1.83,BOS,BOS,0.606,N,5,2,BOS,2.04
1307,2016-07-29,01:10,LAD vs ARI,LAD,ARI,1.45,2.88,LAD,LAD,0.673,N,2,4,ARI,1.45
1308,2016-07-29,17:07,TOR vs BAL,TOR,BAL,1.57,2.52,TOR,TOR,0.566,N,2,6,BAL,1.57
1309,2016-07-29,17:10,CLE vs OAK,CLE,OAK,1.49,2.74,CLE,CLE,0.647,N,8,0,OAK,1.49
1310,2016-07-29,17:10,DET vs HOU,DET,HOU,2.31,1.65,HOU,DET,0.549,Y,11,0,HOU,2.31
1311,2016-07-29,17:10,MIA vs STL,MIA,STL,2.07,1.81,STL,MIA,0.507,Y,5,4,STL,2.07
1312,2016-07-29,17:10,NYM vs COL,NYM,COL,1.46,2.84,NYM,NYM,0.59,N,6,4,COL,1.46
1313,2016-07-29,17:10,TBR vs NYY,TBR,NYY,1.98,1.88,NYY,NYY,0.528,N,5,3,NYY,1.98
1314,2016-07-29,17:35,ATL vs PHI,ATL,PHI,2.16,1.74,PHI,ATL,0.501,Y,2,1,PHI,2.16
1315,2016-07-29,18:10,MIL vs PIT,MIL,PIT,2.28,1.68,PIT,MIL,0.515,Y,4,2,PIT,2.28
1316,2016-07-29,18:10,MIN vs CHW,MIN,CHW,1.77,2.12,MIN,CHW,0.571,Y,6,4,CHW,1.77
1317,2016-07-29,19:05,TEX vs KCR,TEX,KCR,1.75,2.15,TEX,TEX,0.624,N,5,3,KCR,1.75
1318,2016-07-29,19:35,LAA vs BOS,LAA,BOS,1.82,2.05,LAA,BOS,0.606,Y,3,5,BOS,1.82
1319,2016-07-29,20:05,SFG vs WSN,SFG,WSN,2.04,1.83,WSN,WSN,0.541,N,3,1,WSN,2.04
1320,2016-07-29,20:10,LAD vs ARI,LAD,ARI,1.58,2.5,LAD,LAD,0.673,N,14,3,ARI,1.58
1321,2016-07-29,20:40,SDP vs CIN,SDP,CIN,2.12,1.77,CIN,SDP,0.537,Y,2,3,CIN,2.12
1322,2016-07-30,00:08,CHC vs SEA,CHC,SEA,1.8,2.07,CHC,CHC,0.64,N,7,6,SEA,1.8
1323,2016-08-01,00:05,CHC vs MIA,CHC,MIA,2.05,1.81,MIA,CHC,0.672,Y,3,2,MIA,2.05
1324,2016-08-01,00:10,HOU vs TOR,HOU,TOR,1.61,2.42,HOU,HOU,0.513,N,1,2,TOR,1.61
1325,2016-08-01,01:40,ARI vs WSN,ARI,WSN,2.11,1.77,WSN,WSN,0.627,N,4,10,WSN,2.11
1326,2016-08-01,02:10,SDP vs MIL,SDP,MIL,2.03,1.83,MIL,MIL,0.514,N,2,3,MIL,2.03
1327,2016-08-01,02:10,SEA vs BOS,SEA,BOS,2.48,1.58,BOS,BOS,0.515,N,5,4,BOS,2.48
1328,2016-08-01,18:20,CHC vs MIA,CHC,MIA,1.44,2.91,CHC,CHC,0.672,N,5,4,MIA,1.44
1329,2016-08-01,19:40,ARI vs WSN,ARI,WSN,2.88,1.44,WSN,WSN,0.627,N,3,8,WSN,2.88
1330,2016-08-01,19:40,SDP vs MIL,SDP,MIL,2.12,1.75,MIL,MIL,0.514,N,12,3,MIL,2.12
1331,2016-08-01,23:10,CLE vs MIN,CLE,MIN,1.55,2.56,CLE,CLE,0.701,N,5,13,MIN,1.55
1332,2016-08-01,23:10,TBR vs KCR,TBR,KCR,1.66,2.29,TBR,TBR,0.529,N,12,0,KCR,1.66
1333,2016-08-02,00:10,HOU vs TOR,HOU,TOR,1.93,1.93,TOR,HOU,0.513,Y,1,3,TOR,1.93
1334,2016-08-02,00:40,COL vs LAD,COL,LAD,1.91,1.96,COL,LAD,0.545,Y,12,2,LAD,1.91
1335,2016-08-02,02:05,LAA vs OAK,LAA,OAK,1.8,2.08,LAA,LAA,0.523,N,8,6,OAK,1.8
1336,2016-08-02,02:10,SEA vs BOS,SEA,BOS,2.02,1.85,BOS,BOS,0.515,N,3,1,BOS,2.02
1337,2016-08-02,16:10,CLE vs MIN,CLE,MIN,1.65,2.34,CLE,CLE,0.701,N,9,2,MIN,1.65
1338,2016-08-02,16:10,TBR vs KCR,TBR,KCR,1.71,2.21,TBR,TBR,0.529,N,3,2,KCR,1.71
1339,2016-08-02,16:35,CIN vs STL,CIN,STL,2.28,1.68,STL,STL,0.56,N,7,0,STL,2.28
1340,2016-08-02,17:05,PHI vs SFG,PHI,SFG,2.03,1.83,SFG,SFG,0.543,N,2,3,SFG,2.03
1341,2016-08-02,17:08,DET vs CHW,DET,CHW,1.78,2.09,DET,DET,0.569,N,3,6,CHW,1.78
1342,2016-08-02,23:05,BAL vs TEX,BAL,TEX,1.78,2.11,BAL,BAL,0.503,N,3,5,TEX,1.78
1343,2016-08-02,23:05,LAA vs OAK,LAA,OAK,1.77,2.12,LAA,LAA,0.523,N,6,8,OAK,1.77
1344,2016-08-02,23:10,ATL vs PIT,ATL,PIT,2.14,1.76,PIT,PIT,0.575,N,5,2,PIT,2.14
1345,2016-08-03,00:10,HOU vs TOR,HOU,TOR,2.01,1.84,TOR,HOU,0.513,Y,1,4,TOR,2.01
1346,2016-08-03,00:40,COL vs LAD,COL,LAD,2.44,1.6,LAD,LAD,0.545,N,2,4,LAD,2.44
1347,2016-08-03,02:10,SEA vs BOS,SEA,BOS,2.21,1.7,BOS,BOS,0.515,N,2,3,BOS,2.21
1348,2016-08-05,00:10,ARI vs MIL,ARI,MIL,1.75,2.15,ARI,MIL,0.517,Y,6,15,MIL,1.75
1349,2016-08-05,00:10,COL vs MIA,COL,MIA,1.84,2.02,COL,COL,0.521,N,12,6,MIA,1.84
1350,2016-08-05,00:40,SDP vs PHI,SDP,PHI,1.87,1.99,SDP,SDP,0.537,N,9,7,PHI,1.87
1351,2016-08-05,01:10,SEA vs LAA,SEA,LAA,2.01,1.85,LAA,SEA,0.629,Y,8,6,LAA,2.01
1352,2016-08-05,17:05,NYY vs CLE,NYY,CLE,1.96,1.9,CLE,NYY,0.507,Y,3,2,CLE,1.96
1353,2016-08-05,17:08,DET vs NYM,DET,NYM,2.13,1.76,NYM,DET,0.548,Y,1,3,NYM,2.13
1354,2016-08-05,17:10,TBR vs MIN,TBR,MIN,1.75,2.15,TBR,TBR,0.61,N,3,6,MIN,1.75
1355,2016-08-05,17:35,WSN vs SFG,WSN,SFG,2.16,1.74,SFG,WSN,0.619,Y,1,0,SFG,2.16
1356,2016-08-05,17:35,PIT vs CIN,PIT,CIN,1.53,2.62,PIT,PIT,0.614,N,3,7,CIN,1.53
1357,2016-08-05,18:10,CHW vs BAL,CHW,BAL,2.47,1.59,BAL,CHW,0.519,Y,2,10,BAL,2.47
1358,2016-08-05,18:10,HOU vs TEX,HOU,TEX,2.07,1.81,TEX,HOU,0.502,Y,3,5,TEX,2.07
1359,2016-08-05,18:15,KCR vs TOR,KCR,TOR,2.37,1.63,TOR,TOR,0.536,N,7,1,TOR,2.37
1360,2016-08-05,18:15,STL vs ATL,STL,ATL,1.47,2.79,STL,STL,0.673,N,3,6,ATL,1.47
1361,2016-08-05,20:05,OAK vs CHC,OAK,CHC,2.45,1.59,CHC,CHC,0.635,N,1,3,CHC,2.45
1362,2016-08-05,20:10,ARI vs MIL,ARI,MIL,1.75,2.13,ARI,MIL,0.517,Y,9,3,MIL,1.75
1363,2016-08-05,20:10,COL vs MIA,COL,MIA,1.7,2.22,COL,COL,0.521,N,7,10,MIA,1.7
1364,2016-08-05,20:10,SEA vs LAA,SEA,LAA,1.78,2.1,SEA,SEA,0.629,N,3,1,LAA,1.78
1365,2016-08-05,20:40,SDP vs PHI,SDP,PHI,1.88,1.98,SDP,SDP,0.537,N,5,6,PHI,1.88
1366,2016-08-05,23:10,LAD vs BOS,LAD,BOS,1.93,1.92,BOS,LAD,0.515,Y,8,5,BOS,1.93
1367,2016-08-08,00:10,MIL vs ATL,MIL,ATL,1.7,2.23,MIL,MIL,0.627,N,4,3,ATL,1.7
1368,2016-08-08,02:05,OAK vs BAL,OAK,BAL,2.15,1.75,BAL,BAL,0.531,N,1,0,BAL,2.15
1369,2016-08-08,02:10,SEA vs DET,SEA,DET,1.94,1.91,DET,SEA,0.536,Y,3,1,DET,1.94
1370,2016-08-08,17:10,MIN vs HOU,MIN,HOU,1.93,1.92,HOU,HOU,0.59,N,7,15,HOU,1.93
1371,2016-08-08,18:10,MIL vs ATL,MIL,ATL,1.76,2.13,MIL,MIL,0.627,N,11,3,ATL,1.76
1372,2016-08-08,19:35,OAK vs BAL,OAK,BAL,2.22,1.7,BAL,BAL,0.531,N,6,9,BAL,2.22
1373,2016-08-08,23:10,MIN vs HOU,MIN,HOU,2.08,1.8,HOU,HOU,0.59,N,2,10,HOU,2.08
1374,2016-08-09,00:15,KCR vs CHW,KCR,CHW,1.63,2.36,KCR,KCR,0.511,N,2,1,CHW,1.63
1375,2016-08-11,17:10,CLE vs LAA,CLE,LAA,1.41,3.04,CLE,CLE,0.662,N,5,4,LAA,1.41
1376,2016-08-12,00:08,CHC vs STL,CHC,STL,1.54,2.57,CHC,CHC,0.643,N,4,6,STL,1.54
1377,2016-08-15,00:05,TEX vs OAK,TEX,OAK,1.39,3.11,TEX,TEX,0.644,N,6,2,OAK,1.39
1378,2016-08-15,01:40,ARI vs NYM,ARI,NYM,1.8,2.06,ARI,NYM,0.565,Y,13,5,NYM,1.8
1379,2016-08-15,02:05,LAA vs SEA,LAA,SEA,1.71,2.21,LAA,SEA,0.552,Y,3,4,SEA,1.71
1380,2016-08-15,23:10,CIN vs MIA,CIN,MIA,2.57,1.54,MIA,MIA,0.528,N,5,4,MIA,2.57
1381,2016-08-16,02:05,LAA vs SEA,LAA,SEA,1.97,1.89,SEA,SEA,0.552,N,6,4,SEA,1.97
1382,2016-08-18,00:40,SDP vs ARI,SDP,ARI,2.15,1.75,ARI,SDP,0.543,Y,1,2,ARI,2.15
1383,2016-08-18,17:08,DET vs BOS,DET,BOS,1.62,2.4,DET,BOS,0.511,Y,10,5,BOS,1.62
1384,2016-08-18,17:35,ATL vs WSN,ATL,WSN,2.56,1.55,WSN,WSN,0.657,N,7,6,WSN,2.56
1385,2016-08-18,17:35,BAL vs HOU,BAL,HOU,2.03,1.84,HOU,BAL,0.541,Y,3,5,HOU,2.03
1386,2016-08-18,18:15,KCR vs MIN,KCR,MIN,1.57,2.51,KCR,KCR,0.621,N,2,1,MIN,1.57
1387,2016-08-18,20:40,SDP vs ARI,SDP,ARI,1.8,2.07,SDP,SDP,0.543,N,9,1,ARI,1.8
1388,2016-08-19,00:05,SFG vs NYM,SFG,NYM,2.17,1.74,NYM,SFG,0.523,Y,0,2,NYM,2.17
1389,2016-08-19,16:35,CIN vs LAD,CIN,LAD,2.16,1.74,LAD,LAD,0.592,N,9,18,LAD,2.16
1390,2016-08-22,01:40,ARI vs ATL,ARI,ATL,1.76,2.13,ARI,ARI,0.573,N,10,9,ATL,1.76
1391,2016-08-22,17:10,TBR vs BOS,TBR,BOS,2.05,1.81,BOS,BOS,0.58,N,2,1,BOS,2.05
1392,2016-08-23,01:40,ARI vs ATL,ARI,ATL,1.55,2.56,ARI,ARI,0.573,N,1,3,ATL,1.55
1393,2016-08-23,02:10,LAD vs SFG,LAD,SFG,1.86,1.99,LAD,LAD,0.59,N,0,4,SFG,1.86
1394,2016-08-25,00:05,TEX vs CLE,TEX,CLE,2.31,1.66,CLE,TEX,0.537,Y,7,0,CLE,2.31
1395,2016-08-25,18:10,CHW vs SEA,CHW,SEA,1.91,1.95,CHW,CHW,0.516,N,4,1,SEA,1.91
1396,2016-08-25,18:10,MIL vs PIT,MIL,PIT,2.27,1.68,PIT,MIL,0.515,Y,1,3,PIT,2.27
1397,2016-08-25,19:05,TEX vs CLE,TEX,CLE,2.03,1.83,CLE,TEX,0.537,Y,2,1,CLE,2.03
1398,2016-08-26,00:08,BOS vs KCR,BOS,KCR,1.66,2.31,BOS,BOS,0.645,N,4,10,KCR,1.66
1399,2016-08-29,00:05,CHC vs PIT,CHC,PIT,1.54,2.6,CHC,CHC,0.665,N,6,5,PIT,1.54
1400,2016-08-29,00:10,COL vs LAD,COL,LAD,2.37,1.63,LAD,LAD,0.545,N,8,10,LAD,2.37
1401,2016-08-29,00:10,MIL vs STL,MIL,STL,2.31,1.66,STL,STL,0.51,N,3,1,STL,2.31
1402,2016-08-29,00:15,KCR vs NYY,KCR,NYY,1.7,2.23,KCR,NYY,0.516,Y,4,5,NYY,1.7
1403,2016-08-29,23:10,NYM vs MIA,NYM,MIA,1.41,3.08,NYM,NYM,0.571,N,4,6,MIA,1.41
1404,2016-09-01,18:10,MIN vs CHW,MIN,CHW,1.77,2.13,MIN,CHW,0.571,Y,11,13,CHW,1.77
1405,2016-09-01,18:20,CHC vs SFG,CHC,SFG,1.7,2.22,CHC,CHC,0.659,N,3,2,SFG,1.7
1406,2016-09-02,00:08,NYM vs WSN,NYM,WSN,1.83,2.04,NYM,WSN,0.524,Y,5,1,WSN,1.83
1407,2016-09-05,00:10,MIL vs CHC,MIL,CHC,2.49,1.58,CHC,CHC,0.615,N,2,1,CHC,2.49
1408,2016-09-05,00:10,MIN vs KCR,MIN,KCR,2.3,1.66,KCR,KCR,0.543,N,6,5,KCR,2.3
1409,2016-09-05,00:40,COL vs SFG,COL,SFG,2.01,1.86,SFG,COL,0.506,Y,6,5,SFG,2.01
1410,2016-09-05,01:10,SDP vs BOS,SDP,BOS,3.04,1.41,BOS,BOS,0.62,N,2,7,BOS,3.04
1411,2016-09-05,02:10,LAD vs ARI,LAD,ARI,1.74,2.14,LAD,LAD,0.673,N,3,1,ARI,1.74
1412,2016-09-05,02:10,SEA vs TEX,SEA,TEX,1.84,2.02,SEA,SEA,0.507,N,8,3,TEX,1.84
1413,2016-09-05,16:10,CLE vs HOU,CLE,HOU,1.63,2.35,CLE,CLE,0.581,N,10,7,HOU,1.63
1414,2016-09-06,02:10,SEA vs TEX,SEA,TEX,1.74,2.16,SEA,SEA,0.507,N,6,3,TEX,1.74
1415,2016-09-08,00:40,SDP vs COL,SDP,COL,2.08,1.8,COL,COL,0.512,N,6,3,COL,2.08
1416,2016-09-08,17:05,NYY vs TBR,NYY,TBR,1.78,2.1,NYY,NYY,0.607,N,2,4,TBR,1.78
1417,2016-09-08,17:35,WSN vs PHI,WSN,PHI,1.41,3.05,WSN,WSN,0.693,N,3,2,PHI,1.41
