San Francisco Giants - Oakland Athletics,4 2,1.9900990099,1.81967213115
Los Angeles Angels - Los Angeles Dodgers,12 3,2.08,1.75757575758
Miami Marlins - New York Yankees,2 5,1.7299270073,2.12
Philadelphia Phillies - Pittsburgh Pirates,4 3,2.42,1.57142857143
Arizona Diamondbacks - Chicago Cubs,3 8,1.91743119266,1.87719298246
Seattle Mariners - Colorado Rockies,7 2,1.95238095238,1.84745762712
Chicago White Sox - Milwaukee Brewers,7 13,2.14,1.71942446043
Cleveland Indians - Cincinnati Reds,1 2,1.71942446043,2.14
Boston Red Sox - Washington Nationals,4 2,2.29,1.62893081761
Detroit Tigers - Toronto Blue Jays,11 8,2.16,1.6993006993
Tampa Bay Rays - Minnesota Twins,6 6,2.06,1.76923076923
Atlanta Braves - New York Mets,2 8,2.39,1.59171597633
Colorado Rockies - Cleveland Indians,10 12,1.91743119266,1.87719298246
Cincinnati Reds - Chicago White Sox,10 13,1.87719298246,1.90909090909
Los Angeles Angels - Chicago Cubs,1 8,2.36,1.59880239521
Los Angeles Dodgers - Arizona Diamondbacks,2 6,2.0,1.81300813008
Milwaukee Brewers - San Francisco Giants,7 4,2.25,1.65789473684
Chicago Cubs - Milwaukee Brewers,4 7,1.86,1.98
Texas Rangers - Seattle Mariners,1 0,3.06,1.41
Cincinnati Reds - St.Louis Cardinals,1 3,1.90,1.94
New York Mets - Washington Nationals,2 6,1.95,1.90
Toronto Blue Jays - Boston Red Sox,7 3,1.78,2.10
Baltimore Orioles - New York Yankees,4 5,1.68,2.26
Los Angeles Dodgers - Pittsburgh Pirates,2 1,2.95,1.43
Detroit Tigers - Tampa Bay Rays,5 2,1.96,1.89
Oakland Athletics - Kansas City Royals,1 0,2.03,1.82
Houston Astros - Atlanta Braves,8 3,1.59,2.45
Texas Rangers - Seattle Mariners,11 5,3.07,1.41
Cincinnati Reds - St.Louis Cardinals,1 7,1.97,1.88
New York Mets - Washington Nationals,4 3,1.92,1.93
Toronto Blue Jays - Boston Red Sox,2 4,2.08,1.79
Baltimore Orioles - New York Yankees,2 6,1.66,2.29
Chicago Cubs - Milwaukee Brewers,5 7,1.73,2.18
Cleveland Indians - Chicago White Sox,2 4,1.90,1.95
Colorado Rockies - San Francisco Giants,0 7,2.46,1.59
Minnesota Twins - Los Angeles Angels,1 5,1.62,2.39
Philadelphia Phillies - Miami Marlins,2 6,2.30,1.66
Texas Rangers - Chicago White Sox,5 0,2.54,1.56
Arizona Diamondbacks - San Francisco Giants,7 6,1.73,2.18
San Diego Padres - Los Angeles Dodgers,8 4,1.99,1.86
Los Angeles Angels - Kansas City Royals,3 7,2.53,1.56
Chicago Cubs - Washington Nationals,4 3,1.77,2.11
Milwaukee Brewers - St.Louis Cardinals,3 9,1.96,1.88
Houston Astros - Colorado Rockies,3 2,1.73,2.19
Tampa Bay Rays - New York Yankees,3 0,1.90,1.95
Baltimore Orioles - Minnesota Twins,3 1,2.00,1.85
Pittsburgh Pirates - Philadelphia Phillies,5 4,1.76,2.13
Cincinnati Reds - Miami Marlins,6 5,2.11,1.77
New York Mets - Atlanta Braves,7 5,1.79,2.08
Cleveland Indians - Toronto Blue Jays,4 3,1.96,1.88
Detroit Tigers - Boston Red Sox,13 12,2.01,1.85
Oakland Athletics - Seattle Mariners,7 8,1.83,2.02
San Diego Padres - Los Angeles Dodgers,5 6,1.95,1.89
Texas Rangers - Chicago White Sox,3 4,2.53,1.56
Cincinnati Reds - Miami Marlins,3 8,2.27,1.68
Tampa Bay Rays - New York Yankees,8 6,2.04,1.82
Baltimore Orioles - Minnesota Twins,8 2,1.84,2.02
Houston Astros - Colorado Rockies,7 3,1.78,2.09
Pittsburgh Pirates - Philadelphia Phillies,2 1,1.60,2.43
Arizona Diamondbacks - San Francisco Giants,5 4,1.96,1.89
Detroit Tigers - Boston Red Sox,10 0,1.92,1.92
Los Angeles Angels - Kansas City Royals,3 6,2.64,1.52
Milwaukee Brewers - St.Louis Cardinals,6 0,2.05,1.81
New York Mets - Atlanta Braves,4 2,1.86,1.99
Chicago Cubs - Washington Nationals,4 7,2.03,1.82
Cleveland Indians - Toronto Blue Jays,4 7,1.86,1.99
San Diego Padres - Los Angeles Dodgers,0 6,2.14,1.76
Chicago White Sox - Detroit Tigers,5 1,2.00,1.86
Toronto Blue Jays - Baltimore Orioles,4 6,2.43,1.60
Boston Red Sox - Tampa Bay Rays,13 5,2.15,1.75
Philadelphia Phillies - New York Mets,0 5,2.27,1.68
Washington Nationals - Cincinnati Reds,4 1,1.96,1.88
Minnesota Twins - Texas Rangers,2 6,1.62,2.39
New York Yankees - Los Angeles Angels,1 7,2.11,1.78
St.Louis Cardinals - Chicago Cubs,5 1,2.69,1.51
Los Angeles Dodgers - San Diego Padres,9 8,2.12,1.77
Seattle Mariners - Oakland Athletics,0 4,2.35,1.64
Colorado Rockies - Arizona Diamondbacks,7 6,2.03,1.84
Minnesota Twins - Texas Rangers,1 4,1.64,2.33
Atlanta Braves - Milwaukee Brewers,10 8,2.11,1.78
Miami Marlins - Houston Astros,5 4,2.74,1.49
Toronto Blue Jays - Baltimore Orioles,5 7,2.65,1.52
Philadelphia Phillies - New York Mets,2 5,2.66,1.52
Washington Nationals - Cincinnati Reds,2 1,2.25,1.69
San Francisco Giants - Pittsburgh Pirates,5 0,2.54,1.55
Kansas City Royals - Cleveland Indians,3 8,2.03,1.82
St.Louis Cardinals - Chicago Cubs,5 9,2.67,1.51
Chicago White Sox - Detroit Tigers,5 2,1.89,1.95
Boston Red Sox - Tampa Bay Rays,12 2,2.11,1.77
New York Yankees - Los Angeles Angels,5 0,2.37,1.63
Los Angeles Dodgers - Pittsburgh Pirates,3 2,2.17,1.73
San Diego Padres - Arizona Diamondbacks,1 3,1.72,2.18
Philadelphia Phillies - Miami Marlins,3 1,1.90,1.93
Colorado Rockies - San Francisco Giants,2 4,1.80,2.07
Chicago Cubs - Milwaukee Brewers,8 0,1.79,2.09
Texas Rangers - Seattle Mariners,5 3,2.94,1.43
Minnesota Twins - Los Angeles Angels,10 9,1.68,2.27
Detroit Tigers - Tampa Bay Rays,7 2,2.04,1.82
Washington Nationals - Cincinnati Reds,3 2,1.93,1.91
Los Angeles Dodgers - Pittsburgh Pirates,4 1,2.20,1.72
Colorado Rockies - San Francisco Giants,17 8,1.81,2.05
Minnesota Twins - Los Angeles Angels,6 5,1.57,2.51
Houston Astros - Atlanta Braves,3 6,1.84,2.02
Texas Rangers - Seattle Mariners,3 4,2.90,1.45
Baltimore Orioles - New York Yankees,4 6,1.55,2.55
Philadelphia Phillies - Miami Marlins,7 1,2.24,1.70
San Diego Padres - Arizona Diamondbacks,2 1,2.09,1.79
Oakland Athletics - Kansas City Royals,5 4,2.13,1.76
Chicago Cubs - Milwaukee Brewers,1 2,1.82,2.04
New York Mets - Washington Nationals,0 4,1.82,2.04
Detroit Tigers - Tampa Bay Rays,2 4,2.51,1.57
Toronto Blue Jays - Boston Red Sox,3 1,1.81,2.05
Cincinnati Reds - St.Louis Cardinals,4 3,2.08,1.79
Cleveland Indians - Chicago White Sox,6 10,2.18,1.73
Oakland Athletics - Kansas City Royals,0 3,1.94,1.90
San Diego Padres - Arizona Diamondbacks,2 4,1.87,1.97
Houston Astros - Atlanta Braves,4 6,1.55,2.55
Washington Nationals - Houston Astros,3 2,2.75,1.49
Arizona Diamondbacks - Pittsburgh Pirates,1 2,2.47,1.58
Atlanta Braves - New York Mets,14 6,2.05,1.82
San Francisco Giants - Philadelphia Phillies,4 2,2.18,1.74
Seattle Mariners - Cleveland Indians,8 9,1.85,2.01
Los Angeles Angels - Oakland Athletics,3 5,2.69,1.51
Arizona Diamondbacks - Pittsburgh Pirates,4 5,2.60,1.53
Colorado Rockies - San Diego Padres,5 3,2.03,1.83
St.Louis Cardinals - Cincinnati Reds,2 1,2.05,1.82
Chicago White Sox - Baltimore Orioles,2 3,2.13,1.76
Kansas City Royals - Detroit Tigers,1 3,1.90,1.95
Milwaukee Brewers - Los Angeles Dodgers,5 4,2.10,1.78
Atlanta Braves - New York Mets,9 3,1.98,1.87
Boston Red Sox - Texas Rangers,3 18,2.01,1.84
Miami Marlins - Chicago Cubs,5 2,2.39,1.62
Toronto Blue Jays - Tampa Bay Rays,7 3,2.23,1.70
New York Yankees - Minnesota Twins,8 3,3.19,1.38
Washington Nationals - Houston Astros,1 0,2.47,1.58
San Francisco Giants - Philadelphia Phillies,2 5,1.88,1.97
Los Angeles Angels - Oakland Athletics,6 0,2.64,1.52
Arizona Diamondbacks - Pittsburgh Pirates,5 1,2.13,1.76
Colorado Rockies - San Diego Padres,1 7,2.10,1.78
Chicago White Sox - Baltimore Orioles,4 10,2.02,1.83
Kansas City Royals - Detroit Tigers,2 3,1.55,2.55
Atlanta Braves - New York Mets,1 6,2.53,1.56
New York Yankees - Minnesota Twins,3 7,2.71,1.51
Washington Nationals - Houston Astros,6 3,3.24,1.37
Boston Red Sox - Tampa Bay Rays,0 1,1.99,1.86
New York Yankees - Los Angeles Angels,11 5,2.58,1.54
Los Angeles Dodgers - San Diego Padres,5 4,2.84,1.46
Seattle Mariners - Oakland Athletics,5 3,1.97,1.88
San Francisco Giants - Pittsburgh Pirates,1 4,2.29,1.67
Colorado Rockies - Arizona Diamondbacks,2 5,2.00,1.86
St.Louis Cardinals - Chicago Cubs,10 3,2.52,1.57
Chicago White Sox - Detroit Tigers,2 5,1.92,1.92
Kansas City Royals - Cleveland Indians,7 13,1.89,1.96
Minnesota Twins - Texas Rangers,3 4,1.62,2.38
Atlanta Braves - Milwaukee Brewers,7 4,2.27,1.68
Boston Red Sox - Tampa Bay Rays,6 4,1.87,1.98
Philadelphia Phillies - New York Mets,8 2,2.65,1.52
Washington Nationals - Cincinnati Reds,5 8,1.94,1.90
Miami Marlins - Houston Astros,5 4,2.76,1.48
Toronto Blue Jays - Baltimore Orioles,9 2,2.38,1.63
Los Angeles Dodgers - San Diego Padres,6 1,2.21,1.72
Seattle Mariners - Oakland Athletics,4 0,1.91,1.94
San Francisco Giants - Pittsburgh Pirates,4 3,2.27,1.68
Colorado Rockies - Arizona Diamondbacks,8 7,2.21,1.71
Atlanta Braves - Milwaukee Brewers,2 1,1.99,1.86
Kansas City Royals - Cleveland Indians,9 11,2.23,1.70
Miami Marlins - Houston Astros,4 5,2.40,1.61
Kansas City Royals - Toronto Blue Jays,5 9,1.87,1.99
Milwaukee Brewers - Colorado Rockies,9 4,2.13,1.79
Tampa Bay Rays - Minnesota Twins,4 1,2.73,1.50
Detroit Tigers - Texas Rangers,3 2,2.49,1.60
Houston Astros - Los Angeles Dodgers,1 5,1.47,2.80
Pittsburgh Pirates - St.Louis Cardinals,2 0,1.73,2.20
Boston Red Sox - New York Yankees,9 15,2.00,1.85
Seattle Mariners - Chicago White Sox,0 4,1.91,1.94
New York Mets - San Francisco Giants,5 4,1.93,1.92
Chicago Cubs - Cincinnati Reds,6 1,1.77,2.13
Detroit Tigers - Texas Rangers,4 10,2.12,1.79
Washington Nationals - Miami Marlins,3 2,2.34,1.65
Seattle Mariners - Chicago White Sox,3 7,1.87,1.98
Los Angeles Angels - Baltimore Orioles,6 3,2.48,1.58
Oakland Athletics - Cleveland Indians,3 4,1.86,2.00
San Diego Padres - Philadelphia Phillies,1 4,1.71,2.21
Arizona Diamondbacks - Atlanta Braves,1 9,1.77,2.11
Kansas City Royals - Toronto Blue Jays,3 4,1.88,1.97
Milwaukee Brewers - Colorado Rockies,3 4,2.26,1.68
Houston Astros - Los Angeles Dodgers,1 3,1.75,2.14
New York Mets - San Francisco Giants,3 4,2.22,1.70
Tampa Bay Rays - Minnesota Twins,4 5,2.56,1.55
Pittsburgh Pirates - St.Louis Cardinals,1 4,1.69,2.24
Washington Nationals - Miami Marlins,2 0,2.00,1.86
Boston Red Sox - New York Yankees,2 6,1.91,1.93
Chicago Cubs - Cincinnati Reds,4 9,1.77,2.11
Seattle Mariners - Cleveland Indians,1 2,2.33,1.65
Los Angeles Angels - Oakland Athletics,2 4,2.84,1.46
San Diego Padres - Philadelphia Phillies,0 2,1.83,2.03
Arizona Diamondbacks - Atlanta Braves,2 10,1.72,2.19
Toronto Blue Jays - Tampa Bay Rays,4 9,2.14,1.76
Detroit Tigers - Texas Rangers,3 10,1.76,2.12
New York Yankees - Minnesota Twins,7 6,2.84,1.46
Washington Nationals - Houston Astros,4 11,2.38,1.62
Chicago White Sox - Baltimore Orioles,3 5,2.20,1.72
St.Louis Cardinals - Cincinnati Reds,3 6,2.33,1.64
Milwaukee Brewers - Los Angeles Dodgers,3 4,2.04,1.83
Miami Marlins - Chicago Cubs,5 3,2.39,1.62
San Francisco Giants - Philadelphia Phillies,1 0,1.90,1.95
Seattle Mariners - Cleveland Indians,4 1,2.07,1.80
Los Angeles Angels - Oakland Athletics,0 6,2.49,1.58
Colorado Rockies - San Diego Padres,8 4,2.34,1.64
St.Louis Cardinals - Cincinnati Reds,11 1,2.09,1.79
Chicago White Sox - Baltimore Orioles,8 1,2.39,1.62
Kansas City Royals - Detroit Tigers,3 4,1.82,2.06
Milwaukee Brewers - Los Angeles Dodgers,3 2,2.54,1.56
Boston Red Sox - Texas Rangers,3 6,1.91,1.93
Miami Marlins - Chicago Cubs,9 1,2.16,1.74
Toronto Blue Jays - Tampa Bay Rays,2 12,1.94,1.91
New York Yankees - Minnesota Twins,5 6,2.97,1.42
Baltimore Orioles - Toronto Blue Jays,3 0,1.91,1.95
Detroit Tigers - Seattle Mariners,1 9,2.03,1.84
San Diego Padres - Washington Nationals,2 7,1.73,2.20
Pittsburgh Pirates - Colorado Rockies,5 1,1.83,2.07
Arizona Diamondbacks - Philadelphia Phillies,2 7,1.85,2.02
Oakland Athletics - Chicago White Sox,5 4,1.76,2.16
Chicago Cubs - St.Louis Cardinals,1 5,1.59,2.47
Milwaukee Brewers - Houston Astros,5 7,2.75,1.50
Pittsburgh Pirates - Colorado Rockies,1 2,1.81,2.07
Los Angeles Dodgers - Atlanta Braves,3 4,1.82,2.04
Oakland Athletics - Chicago White Sox,2 0,1.91,1.94
San Diego Padres - Washington Nationals,1 3,1.73,2.19
Arizona Diamondbacks - Philadelphia Phillies,5 8,1.95,1.91
Milwaukee Brewers - Houston Astros,9 6,2.28,1.67
Minnesota Twins - Boston Red Sox,2 11,1.63,2.37
Chicago Cubs - St.Louis Cardinals,3 2,1.72,2.22
Texas Rangers - New York Yankees,2 0,2.23,1.70
Cincinnati Reds - San Francisco Giants,9 2,1.93,1.92
New York Mets - Miami Marlins,2 1,1.81,2.07
Tampa Bay Rays - Los Angeles Angels,5 0,2.31,1.66
Baltimore Orioles - Toronto Blue Jays,2 1,1.83,2.03
Cleveland Indians - Kansas City Royals,4 3,2.14,1.76
Detroit Tigers - Seattle Mariners,4 7,2.62,1.53
Pittsburgh Pirates - Colorado Rockies,5 4,1.92,1.93
Los Angeles Dodgers - Atlanta Braves,7 2,2.17,1.74
Oakland Athletics - Chicago White Sox,0 4,1.88,1.97
Arizona Diamondbacks - Philadelphia Phillies,9 5,2.06,1.81
Kansas City Royals - Toronto Blue Jays,1 4,1.95,1.90
Milwaukee Brewers - Houston Astros,6 5,2.96,1.43
Minnesota Twins - Boston Red Sox,5 6,1.64,2.36
Chicago Cubs - St.Louis Cardinals,3 2,1.89,1.96
New York Mets - San Francisco Giants,2 7,1.90,1.98
Texas Rangers - New York Yankees,4 7,2.06,1.82
New York Mets - San Francisco Giants,1 6,1.73,2.22
Arizona Diamondbacks - Atlanta Braves,6 4,2.30,1.67
Seattle Mariners - Chicago White Sox,4 7,1.84,2.02
Oakland Athletics - Cleveland Indians,5 1,2.00,1.86
San Diego Padres - Philadelphia Phillies,6 1,1.95,1.90
Los Angeles Angels - Baltimore Orioles,2 3,2.52,1.57
Chicago Cubs - Cincinnati Reds,3 4,1.67,2.30
Kansas City Royals - Toronto Blue Jays,3 5,1.86,2.00
Milwaukee Brewers - Colorado Rockies,1 4,2.33,1.65
Houston Astros - Los Angeles Dodgers,12 0,1.75,2.13
Tampa Bay Rays - Minnesota Twins,6 2,2.51,1.57
Pittsburgh Pirates - St.Louis Cardinals,1 5,1.79,2.08
Detroit Tigers - Texas Rangers,2 3,1.74,2.18
Los Angeles Angels - Baltimore Orioles,6 3,2.56,1.55
Oakland Athletics - Cleveland Indians,1 5,2.17,1.74
San Diego Padres - Philadelphia Phillies,5 1,1.67,2.30
Arizona Diamondbacks - Atlanta Braves,2 3,1.91,1.93
Baltimore Orioles - Oakland Athletics,5 2,1.92,1.93
Cincinnati Reds - Houston Astros,6 5,2.73,1.49
Miami Marlins - Arizona Diamondbacks,4 8,2.53,1.56
Toronto Blue Jays - Seattle Mariners,7 2,2.27,1.68
Cleveland Indians - Los Angeles Angels,4 0,1.90,1.96
New York Yankees - Detroit Tigers,6 2,2.69,1.51
Los Angeles Dodgers - Washington Nationals,4 3,1.81,2.06
San Francisco Giants - San Diego Padres,2 1,2.42,1.61
Colorado Rockies - New York Mets,5 7,2.23,1.71
Texas Rangers - Tampa Bay Rays,7 2,2.42,1.62
Atlanta Braves - Pittsburgh Pirates,2 4,2.26,1.69
Chicago White Sox - Boston Red Sox,0 1,1.87,1.99
Miami Marlins - Arizona Diamondbacks,3 2,2.06,1.81
Baltimore Orioles - Oakland Athletics,10 1,2.12,1.77
Philadelphia Phillies - Chicago Cubs,5 2,2.30,1.67
Cincinnati Reds - Houston Astros,6 0,2.75,1.49
Toronto Blue Jays - Seattle Mariners,7 0,2.59,1.54
New York Yankees - Detroit Tigers,5 7,2.11,1.78
Cleveland Indians - Los Angeles Angels,1 2,1.70,2.24
St.Louis Cardinals - Milwaukee Brewers,7 3,2.36,1.63
San Francisco Giants - San Diego Padres,3 5,1.87,1.98
Los Angeles Dodgers - Washington Nationals,3 2,2.65,1.52
Colorado Rockies - New York Mets,18 9,2.41,1.61
St.Louis Cardinals - Milwaukee Brewers,13 1,2.10,1.78
Chicago White Sox - Boston Red Sox,3 10,1.90,1.96
Minnesota Twins - Kansas City Royals,6 7,2.00,1.85
Texas Rangers - Tampa Bay Rays,4 8,2.32,1.65
Atlanta Braves - Pittsburgh Pirates,6 1,2.58,1.54
Cincinnati Reds - Houston Astros,4 6,2.23,1.71
Miami Marlins - Arizona Diamondbacks,0 5,2.15,1.75
Toronto Blue Jays - Seattle Mariners,5 9,2.73,1.50
Baltimore Orioles - Oakland Athletics,2 5,2.10,1.79
Cleveland Indians - Los Angeles Angels,3 2,1.65,2.32
New York Yankees - Detroit Tigers,7 6,1.81,2.07
Philadelphia Phillies - Chicago Cubs,1 5,3.05,1.43
San Diego Padres - Washington Nationals,2 1,1.88,1.98
Chicago White Sox - Boston Red Sox,3 10,1.92,1.94
Baltimore Orioles - Toronto Blue Jays,5 2,1.84,2.03
New York Mets - Miami Marlins,3 2,1.96,1.90
Tampa Bay Rays - Los Angeles Angels,4 3,2.44,1.61
Detroit Tigers - Seattle Mariners,4 5,2.86,1.47
Cincinnati Reds - San Francisco Giants,5 6,2.03,1.83
Cleveland Indians - Kansas City Royals,2 4,2.44,1.61
Los Angeles Dodgers - Atlanta Braves,2 4,1.95,1.90
Minnesota Twins - Boston Red Sox,6 7,1.82,2.07
Texas Rangers - New York Yankees,7 3,2.19,1.74
Cincinnati Reds - San Francisco Giants,4 2,2.14,1.77
New York Mets - Miami Marlins,5 1,1.75,2.17
Tampa Bay Rays - Los Angeles Angels,3 2,1.91,1.94
Cleveland Indians - Kansas City Royals,2 8,2.28,1.70
Atlanta Braves - Philadelphia Phillies,0 4,2.06,1.81
San Francisco Giants - Miami Marlins,2 3,1.99,1.86
Los Angeles Angels - Minnesota Twins,9 0,3.17,1.39
St.Louis Cardinals - Pittsburgh Pirates,12 3,2.51,1.56
Chicago White Sox - Cleveland Indians,3 6,2.02,1.84
Atlanta Braves - Philadelphia Phillies,15 13,1.87,1.97
Boston Red Sox - Oakland Athletics,2 4,2.44,1.60
Cincinnati Reds - Chicago Cubs,1 3,2.42,1.61
Tampa Bay Rays - Seattle Mariners,5 4,2.80,1.47
New York Yankees - Baltimore Orioles,0 5,2.52,1.56
Washington Nationals - Arizona Diamondbacks,5 4,2.07,1.80
San Diego Padres - Milwaukee Brewers,5 0,1.63,2.41
Colorado Rockies - Los Angeles Dodgers,8 5,1.60,2.42
Houston Astros - New York Mets,8 1,2.32,1.65
Detroit Tigers - Kansas City Royals,2 3,3.51,1.33
Toronto Blue Jays - Texas Rangers,11 5,2.06,1.80
San Francisco Giants - Miami Marlins,1 2,2.39,1.62
Los Angeles Angels - Minnesota Twins,4 0,2.42,1.61
San Diego Padres - Milwaukee Brewers,2 0,1.84,2.01
Colorado Rockies - Los Angeles Dodgers,6 7,1.95,1.89
St.Louis Cardinals - Pittsburgh Pirates,10 7,2.57,1.55
Chicago White Sox - Cleveland Indians,7 2,2.30,1.66
Houston Astros - New York Mets,6 3,1.72,2.20
Atlanta Braves - Philadelphia Phillies,2 4,1.99,1.86
Boston Red Sox - Oakland Athletics,3 5,2.46,1.59
Tampa Bay Rays - Seattle Mariners,3 1,2.79,1.48
Toronto Blue Jays - Texas Rangers,8 7,1.71,2.22
Detroit Tigers - Kansas City Royals,9 3,2.31,1.67
New York Yankees - Baltimore Orioles,1 7,2.56,1.55
Washington Nationals - Arizona Diamondbacks,1 5,2.24,1.69
Los Angeles Angels - Minnesota Twins,4 3,3.03,1.42
San Diego Padres - Milwaukee Brewers,3 8,1.94,1.91
Colorado Rockies - Los Angeles Dodgers,6 2,2.17,1.74
Houston Astros - New York Mets,4 3,1.85,2.00
Atlanta Braves - Pittsburgh Pirates,3 9,2.49,1.58
Boston Red Sox - Oakland Athletics,11 6,2.33,1.65
Tampa Bay Rays - Seattle Mariners,3 2,2.19,1.73
Toronto Blue Jays - Texas Rangers,1 4,1.73,2.19
New York Yankees - Baltimore Orioles,2 1,2.48,1.58
Philadelphia Phillies - Chicago Cubs,6 4,2.51,1.57
Miami Marlins - Arizona Diamondbacks,5 9,2.52,1.57
Texas Rangers - Tampa Bay Rays,2 5,2.15,1.76
Los Angeles Dodgers - Washington Nationals,2 0,1.84,2.02
San Francisco Giants - San Diego Padres,4 1,2.56,1.55
Colorado Rockies - New York Mets,5 6,1.88,1.98
St.Louis Cardinals - Milwaukee Brewers,2 3,1.98,1.88
Chicago White Sox - Boston Red Sox,4 1,1.82,2.05
Minnesota Twins - Kansas City Royals,7 4,1.84,2.01
Atlanta Braves - Pittsburgh Pirates,4 3,2.47,1.59
Philadelphia Phillies - Chicago Cubs,1 5,1.93,1.92
San Francisco Giants - Milwaukee Brewers,4 3,2.23,1.70
Los Angeles Angels - Toronto Blue Jays,4 3,2.22,1.71
Colorado Rockies - Atlanta Braves,2 7,1.84,2.01
Chicago Cubs - Los Angeles Dodgers,4 3,1.95,1.93
Kansas City Royals - New York Yankees,4 10,1.80,2.07
Houston Astros - St.Louis Cardinals,1 8,1.67,2.28
Tampa Bay Rays - Oakland Athletics,5 9,2.49,1.58
Boston Red Sox - Baltimore Orioles,6 9,2.36,1.64
Pittsburgh Pirates - Cincinnati Reds,0 5,1.74,2.17
New York Mets - Arizona Diamondbacks,3 1,1.93,1.91
Cleveland Indians - Texas Rangers,4 2,1.56,2.53
Detroit Tigers - Chicago White Sox,3 1,2.45,1.59
Seattle Mariners - Minnesota Twins,7 0,2.69,1.51
Los Angeles Angels - Toronto Blue Jays,6 2,2.29,1.67
San Diego Padres - Miami Marlins,1 4,1.81,2.05
Colorado Rockies - Atlanta Braves,9 13,1.78,2.11
Kansas City Royals - New York Yankees,5 1,1.68,2.26
Tampa Bay Rays - Oakland Athletics,3 4,2.31,1.65
Cleveland Indians - Texas Rangers,2 5,1.66,2.30
Houston Astros - St.Louis Cardinals,8 2,1.72,2.20
Pittsburgh Pirates - Cincinnati Reds,3 2,1.92,1.93
Detroit Tigers - Chicago White Sox,2 3,2.15,1.75
New York Mets - Arizona Diamondbacks,4 3,2.22,1.71
San Francisco Giants - Milwaukee Brewers,5 2,2.33,1.65
Boston Red Sox - Baltimore Orioles,2 8,2.01,1.84
Chicago Cubs - Los Angeles Dodgers,1 5,1.75,2.17
Washington Nationals - Philadelphia Phillies,7 1,2.10,1.78
San Francisco Giants - Milwaukee Brewers,4 6,1.94,1.91
Seattle Mariners - Minnesota Twins,2 3,2.21,1.71
Los Angeles Angels - Toronto Blue Jays,0 4,2.08,1.80
San Diego Padres - Miami Marlins,8 9,1.82,2.04
Colorado Rockies - Atlanta Braves,8 9,1.85,1.99
Kansas City Royals - New York Yankees,2 6,1.58,2.47
Houston Astros - St.Louis Cardinals,5 4,1.63,2.35
Boston Red Sox - Baltimore Orioles,4 6,2.40,1.61
New York Mets - Arizona Diamondbacks,4 5,1.89,1.96
Tampa Bay Rays - Oakland Athletics,7 2,2.69,1.51
Cleveland Indians - Texas Rangers,6 3,1.69,2.26
Detroit Tigers - Chicago White Sox,5 4,1.98,1.88
Pittsburgh Pirates - Cincinnati Reds,1 6,1.68,2.27
Washington Nationals - Philadelphia Phillies,4 3,2.64,1.52
Chicago Cubs - Los Angeles Dodgers,5 4,1.72,2.20
Los Angeles Angels - Toronto Blue Jays,0 5,2.18,1.73
Chicago White Sox - Cleveland Indians,5 7,2.00,1.85
Kansas City Royals - New York Yankees,4 3,1.72,2.19
Washington Nationals - Arizona Diamondbacks,2 1,1.86,1.99
San Francisco Giants - Miami Marlins,2 3,1.84,2.01
St.Louis Cardinals - Pittsburgh Pirates,3 6,2.39,1.62
Tampa Bay Rays - Seattle Mariners,4 3,2.53,1.56
