Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2007,Detroit Red Wings,2,Minnesota Wild,3
2007,Los Angeles Kings,0,Nashville Predators,7
2007,Columbus Blue Jackets,0,New York Islanders,4
2007,Ottawa Senators,6,Philadelphia Flyers,3
2007,Anaheim Ducks,0,Phoenix Coyotes,2
2007,Calgary Flames,1,San Jose Sharks,4
2007,Buffalo Sabres,2,St. Louis Blues,3
2007,New York Rangers,3,Tampa Bay Lightning,4
2007,Washington Capitals,3,Toronto Maple Leafs,2
2007,Tampa Bay Lightning,1,Atlanta Thrashers,2
2007,Washington Capitals,3,Buffalo Sabres,6
2007,Florida Panthers,2,Carolina Hurricanes,4
2007,Boston Bruins,4,Columbus Blue Jackets,5
2007,Vancouver Canucks,3,Calgary Flames,1
2007,Dallas Stars,1,Chicago Blackhawks,2
2007,Phoenix Coyotes,3,Los Angeles Kings,4
2007,Pittsburgh Penguins,0,New Jersey Devils,3
2007,St. Louis Blues,2,Nashville Predators,3
2007,New York Rangers,0,New York Islanders,2
2007,Anaheim Ducks,4,San Jose Sharks,3
2007,Minnesota Wild,3,Toronto Maple Leafs,4
2007,Dallas Stars,5,Colorado Avalanche,4
2007,Minnesota Wild,1,Detroit Red Wings,3
2007,Philadelphia Flyers,1,Florida Panthers,3
2007,New York Islanders,0,Ottawa Senators,2
2007,Atlanta Thrashers,4,Pittsburgh Penguins,2
2007,Calgary Flames,5,Vancouver Canucks,6
2007,Montreal Canadiens,4,Washington Capitals,1
2007,Carolina Hurricanes,1,Buffalo Sabres,4
2007,Detroit Red Wings,7,Columbus Blue Jackets,4
2007,Los Angeles Kings,7,Edmonton Oilers,4
2007,Phoenix Coyotes,3,San Jose Sharks,2
2007,Philadelphia Flyers,4,Tampa Bay Lightning,3
2007,Anaheim Ducks,2,Carolina Hurricanes,4
2007,Los Angeles Kings,4,Calgary Flames,6
2007,Boston Bruins,5,Chicago Blackhawks,3
2007,St. Louis Blues,4,Colorado Avalanche,2
2007,Nashville Predators,1,Dallas Stars,4
2007,Montreal Canadiens,1,Florida Panthers,3
2007,Columbus Blue Jackets,3,Minnesota Wild,4
2007,Washington Capitals,3,New Jersey Devils,4
2007,New York Rangers,0,Ottawa Senators,1
2007,Toronto Maple Leafs,1,Pittsburgh Penguins,4
2007,Atlanta Thrashers,1,Buffalo Sabres,4
2007,Vancouver Canucks,6,Edmonton Oilers,2
2007,Boston Bruins,0,Nashville Predators,5
2007,New Jersey Devils,2,New York Islanders,0
2007,Washington Capitals,1,New York Rangers,4
2007,San Jose Sharks,0,Phoenix Coyotes,8
2007,Colorado Avalanche,0,St. Louis Blues,2
2007,Montreal Canadiens,1,Tampa Bay Lightning,3
2007,Ottawa Senators,3,Toronto Maple Leafs,2
2007,Philadelphia Flyers,5,Carolina Hurricanes,2
2007,Chicago Blackhawks,1,Columbus Blue Jackets,3
2007,Edmonton Oilers,2,Calgary Flames,4
2007,San Jose Sharks,4,Dallas Stars,2
2007,Los Angeles Kings,2,Detroit Red Wings,6
2007,Anaheim Ducks,3,Minnesota Wild,4
2007,New York Islanders,1,Buffalo Sabres,3
2007,Colorado Avalanche,5,Nashville Predators,3
2007,Atlanta Thrashers,3,Ottawa Senators,2
2007,Boston Bruins,1,Toronto Maple Leafs,5
2007,Phoenix Coyotes,3,Washington Capitals,2
2007,Vancouver Canucks,3,Calgary Flames,2
2007,Anaheim Ducks,1,Detroit Red Wings,2
2007,Florida Panthers,1,Edmonton Oilers,4
2007,Atlanta Thrashers,1,Minnesota Wild,5
2007,Tampa Bay Lightning,2,Montreal Canadiens,5
2007,New York Rangers,3,New Jersey Devils,2
2007,Philadelphia Flyers,3,New York Islanders,2
2007,Carolina Hurricanes,0,Pittsburgh Penguins,3
2007,Chicago Blackhawks,4,St. Louis Blues,1
2007,Columbus Blue Jackets,0,Los Angeles Kings,3
2007,Buffalo Sabres,3,Ottawa Senators,6
2007,Dallas Stars,1,Vancouver Canucks,2
2007,Toronto Maple Leafs,10,Boston Bruins,2
2007,Phoenix Coyotes,2,Carolina Hurricanes,0
2007,Florida Panthers,4,Calgary Flames,5
2007,Dallas Stars,6,Edmonton Oilers,5
2007,Tampa Bay Lightning,3,Minnesota Wild,2
2007,New York Islanders,3,New Jersey Devils,4
2007,Philadelphia Flyers,2,New York Rangers,3
2007,Detroit Red Wings,4,San Jose Sharks,9
2007,Chicago Blackhawks,0,St. Louis Blues,2
2007,Montreal Canadiens,1,Washington Capitals,5
2007,Columbus Blue Jackets,4,Anaheim Ducks,3
2007,Phoenix Coyotes,5,Atlanta Thrashers,4
2007,Pittsburgh Penguins,4,Buffalo Sabres,2
2007,Nashville Predators,8,Chicago Blackhawks,3
2007,Tampa Bay Lightning,2,Colorado Avalanche,4
2007,Edmonton Oilers,2,Vancouver Canucks,3
2007,Philadelphia Flyers,3,Boston Bruins,4
2007,New York Islanders,2,Carolina Hurricanes,4
2007,Dallas Stars,2,Calgary Flames,4
2007,Detroit Red Wings,2,Los Angeles Kings,4
2007,Colorado Avalanche,2,Minnesota Wild,1
2007,New York Rangers,4,Montreal Canadiens,3
2007,St. Louis Blues,2,Nashville Predators,3
2007,New Jersey Devils,3,Ottawa Senators,2
2007,Columbus Blue Jackets,2,San Jose Sharks,5
2007,Buffalo Sabres,4,Toronto Maple Leafs,3
2007,Atlanta Thrashers,2,Washington Capitals,3
2007,Detroit Red Wings,2,Anaheim Ducks,4
2007,Phoenix Coyotes,4,Chicago Blackhawks,2
2007,New Jersey Devils,3,Montreal Canadiens,0
2007,Philadelphia Flyers,1,Ottawa Senators,6
2007,Tampa Bay Lightning,3,Pittsburgh Penguins,2
2007,Florida Panthers,3,Vancouver Canucks,4
2007,Edmonton Oilers,2,Los Angeles Kings,1
2007,St. Louis Blues,4,Columbus Blue Jackets,3
2007,Minnesota Wild,0,Calgary Flames,3
2007,Detroit Red Wings,4,Colorado Avalanche,3
2007,Phoenix Coyotes,5,Dallas Stars,2
2007,Atlanta Thrashers,2,Montreal Canadiens,4
2007,Anaheim Ducks,4,Nashville Predators,5
2007,New York Islanders,5,New York Rangers,3
2007,Boston Bruins,2,Ottawa Senators,5
2007,Pittsburgh Penguins,2,Tampa Bay Lightning,3
2007,Carolina Hurricanes,4,Toronto Maple Leafs,1
2007,Philadelphia Flyers,2,Washington Capitals,6
2007,Buffalo Sabres,2,Chicago Blackhawks,1
2007,Pittsburgh Penguins,2,Florida Panthers,5
2007,St. Louis Blues,3,New Jersey Devils,2
2007,Edmonton Oilers,3,San Jose Sharks,2
2007,New York Islanders,5,Boston Bruins,4
2007,Toronto Maple Leafs,4,Buffalo Sabres,2
2007,Florida Panthers,4,Carolina Hurricanes,6
2007,Calgary Flames,7,Colorado Avalanche,3
2007,Anaheim Ducks,5,Dallas Stars,1
2007,San Jose Sharks,5,Los Angeles Kings,2
2007,Ottawa Senators,6,New York Rangers,4
2007,Montreal Canadiens,4,Philadelphia Flyers,2
2007,Detroit Red Wings,5,Phoenix Coyotes,1
2007,Washington Capitals,4,Tampa Bay Lightning,5
2007,Minnesota Wild,5,Vancouver Canucks,2
2007,Minnesota Wild,4,Edmonton Oilers,2
2007,Atlanta Thrashers,1,New Jersey Devils,2
2007,Columbus Blue Jackets,0,Nashville Predators,2
2007,Colorado Avalanche,3,Anaheim Ducks,2
2007,Tampa Bay Lightning,3,Buffalo Sabres,2
2007,Atlanta Thrashers,4,Carolina Hurricanes,3
2007,Nashville Predators,4,Columbus Blue Jackets,1
2007,Edmonton Oilers,1,Calgary Flames,3
2007,Chicago Blackhawks,3,Detroit Red Wings,6
2007,Washington Capitals,3,Florida Panthers,7
2007,New Jersey Devils,2,New York Islanders,1
2007,Boston Bruins,1,New York Rangers,3
2007,Montreal Canadiens,3,Ottawa Senators,8
2007,Pittsburgh Penguins,5,Philadelphia Flyers,3
2007,San Jose Sharks,4,Phoenix Coyotes,1
2007,Los Angeles Kings,5,St. Louis Blues,6
2007,Vancouver Canucks,6,Toronto Maple Leafs,1
2007,Minnesota Wild,4,Chicago Blackhawks,3
2007,Buffalo Sabres,2,Boston Bruins,3
2007,Los Angeles Kings,1,Dallas Stars,3
2007,Montreal Canadiens,0,Detroit Red Wings,2
2007,Calgary Flames,3,Nashville Predators,5
2007,Tampa Bay Lightning,4,New York Islanders,3
2007,St. Louis Blues,4,Phoenix Coyotes,5
2007,Colorado Avalanche,1,San Jose Sharks,3
2007,St. Louis Blues,6,Anaheim Ducks,2
2007,Los Angeles Kings,2,Atlanta Thrashers,6
2007,Columbus Blue Jackets,5,Chicago Blackhawks,4
2007,Carolina Hurricanes,3,Florida Panthers,2
2007,Edmonton Oilers,2,Minnesota Wild,1
2007,Vancouver Canucks,4,Montreal Canadiens,0
2007,New York Rangers,0,New Jersey Devils,1
2007,Washington Capitals,2,Ottawa Senators,5
2007,New York Islanders,2,Pittsburgh Penguins,5
2007,Toronto Maple Leafs,4,Tampa Bay Lightning,2
2007,Boston Bruins,3,Buffalo Sabres,6
2007,Phoenix Coyotes,3,Colorado Avalanche,4
2007,Calgary Flames,2,Dallas Stars,4
2007,Nashville Predators,3,Detroit Red Wings,5
2007,Montreal Canadiens,4,Atlanta Thrashers,1
2007,Pittsburgh Penguins,4,Boston Bruins,5
2007,Washington Capitals,5,Carolina Hurricanes,2
2007,Anaheim Ducks,1,Edmonton Oilers,4
2007,Toronto Maple Leafs,3,Florida Panthers,2
2007,St. Louis Blues,3,Los Angeles Kings,1
2007,Tampa Bay Lightning,3,New Jersey Devils,2
2007,Columbus Blue Jackets,0,Nashville Predators,4
2007,Vancouver Canucks,2,Ottawa Senators,1
2007,New York Islanders,4,Philadelphia Flyers,2
2007,Phoenix Coyotes,2,San Jose Sharks,5
2007,Vancouver Canucks,3,Buffalo Sabres,4
2007,Detroit Red Wings,1,Columbus Blue Jackets,3
2007,Anaheim Ducks,2,Calgary Flames,3
2007,Minnesota Wild,3,Chicago Blackhawks,0
2007,Ottawa Senators,3,Boston Bruins,0
2007,Tampa Bay Lightning,6,Carolina Hurricanes,5
2007,Detroit Red Wings,1,Colorado Avalanche,3
2007,Calgary Flames,4,Edmonton Oilers,0
2007,Phoenix Coyotes,3,Los Angeles Kings,2
2007,Dallas Stars,2,Minnesota Wild,1
2007,Buffalo Sabres,3,Montreal Canadiens,4
2007,Philadelphia Flyers,3,New Jersey Devils,4
2007,Chicago Blackhawks,3,Nashville Predators,6
2007,Atlanta Thrashers,3,New York Rangers,1
2007,Toronto Maple Leafs,2,Pittsburgh Penguins,8
2007,St. Louis Blues,1,San Jose Sharks,0
2007,Florida Panthers,4,Washington Capitals,1
2007,New York Islanders,4,Atlanta Thrashers,5
2007,Washington Capitals,2,Carolina Hurricanes,6
2007,Buffalo Sabres,2,Columbus Blue Jackets,3
2007,Nashville Predators,3,Chicago Blackhawks,1
2007,Phoenix Coyotes,5,Colorado Avalanche,4
2007,Pittsburgh Penguins,4,Dallas Stars,3
2007,San Jose Sharks,5,Edmonton Oilers,1
2007,Calgary Flames,1,Minnesota Wild,2
2007,Detroit Red Wings,1,St. Louis Blues,2
2007,New Jersey Devils,2,Tampa Bay Lightning,0
2007,Los Angeles Kings,3,Vancouver Canucks,2
2007,Minnesota Wild,2,Columbus Blue Jackets,3
2007,Los Angeles Kings,3,Edmonton Oilers,4
2007,New Jersey Devils,2,Florida Panthers,4
2007,Buffalo Sabres,3,New York Islanders,5
2007,Boston Bruins,1,Ottawa Senators,3
2007,New York Rangers,2,Philadelphia Flyers,1
2007,Pittsburgh Penguins,7,Phoenix Coyotes,2
2007,Nashville Predators,6,St. Louis Blues,3
2007,Montreal Canadiens,1,Toronto Maple Leafs,4
2007,Carolina Hurricanes,3,Washington Capitals,7
2007,Dallas Stars,1,Anaheim Ducks,4
2007,Philadelphia Flyers,2,Atlanta Thrashers,1
2007,Calgary Flames,3,Chicago Blackhawks,4
2007,Colorado Avalanche,1,Detroit Red Wings,3
2007,San Jose Sharks,1,Vancouver Canucks,3
2007,New York Rangers,6,Boston Bruins,1
2007,Ottawa Senators,1,Montreal Canadiens,3
2007,New Jersey Devils,4,Atlanta Thrashers,5
2007,Boston Bruins,1,Buffalo Sabres,7
2007,Toronto Maple Leafs,4,Carolina Hurricanes,1
2007,Los Angeles Kings,1,Calgary Flames,4
2007,Nashville Predators,3,Colorado Avalanche,4
2007,Detroit Red Wings,4,New York Islanders,3
2007,Washington Capitals,2,Ottawa Senators,3
2007,Tampa Bay Lightning,4,Philadelphia Flyers,3
2007,Florida Panthers,0,Pittsburgh Penguins,3
2007,Dallas Stars,3,San Jose Sharks,2
2007,Minnesota Wild,5,St. Louis Blues,2
2007,Columbus Blue Jackets,3,Vancouver Canucks,2
2007,Phoenix Coyotes,1,Anaheim Ducks,2
2007,Columbus Blue Jackets,2,Edmonton Oilers,5
2007,Toronto Maple Leafs,2,New York Rangers,1
2007,New York Islanders,5,Atlanta Thrashers,2
2007,Buffalo Sabres,3,Boston Bruins,1
2007,Tampa Bay Lightning,4,Carolina Hurricanes,0
2007,Minnesota Wild,5,Colorado Avalanche,3
2007,Washington Capitals,3,Florida Panthers,6
2007,Chicago Blackhawks,3,Los Angeles Kings,2
2007,New Jersey Devils,6,Philadelphia Flyers,5
2007,Nashville Predators,2,Phoenix Coyotes,3
2007,Montreal Canadiens,4,Pittsburgh Penguins,5
2007,Dallas Stars,4,San Jose Sharks,2
2007,Edmonton Oilers,3,Vancouver Canucks,5
2007,Columbus Blue Jackets,2,Calgary Flames,6
2007,St. Louis Blues,3,Detroit Red Wings,5
2007,Philadelphia Flyers,5,Atlanta Thrashers,2
2007,Boston Bruins,4,Carolina Hurricanes,3
2007,Vancouver Canucks,3,Calgary Flames,4
2007,Edmonton Oilers,3,Colorado Avalanche,2
2007,Los Angeles Kings,7,Florida Panthers,0
2007,New York Islanders,4,Montreal Canadiens,2
2007,Buffalo Sabres,2,New Jersey Devils,3
2007,Anaheim Ducks,0,Nashville Predators,3
2007,Toronto Maple Leafs,3,Ottawa Senators,2
2007,Minnesota Wild,1,Phoenix Coyotes,0
2007,Washington Capitals,0,Pittsburgh Penguins,2
2007,Chicago Blackhawks,2,San Jose Sharks,4
2007,Dallas Stars,0,St. Louis Blues,2
2007,New York Rangers,2,Tampa Bay Lightning,3
2007,Pittsburgh Penguins,3,Montreal Canadiens,4
2007,New York Islanders,1,Washington Capitals,2
2007,Detroit Red Wings,4,New York Rangers,3
2007,Buffalo Sabres,4,Atlanta Thrashers,3
2007,Phoenix Coyotes,3,Columbus Blue Jackets,0
2007,Chicago Blackhawks,3,Calgary Flames,2
2007,Florida Panthers,4,Colorado Avalanche,5
2007,Minnesota Wild,2,Dallas Stars,4
2007,Vancouver Canucks,5,Edmonton Oilers,2
2007,Carolina Hurricanes,2,Montreal Canadiens,1
2007,New York Rangers,2,New Jersey Devils,3
2007,Nashville Predators,1,Pittsburgh Penguins,4
2007,Anaheim Ducks,7,San Jose Sharks,4
2007,Toronto Maple Leafs,2,St. Louis Blues,1
2007,Los Angeles Kings,2,Tampa Bay Lightning,3
2007,Boston Bruins,3,Washington Capitals,2
2007,San Jose Sharks,3,Anaheim Ducks,2
2007,Ottawa Senators,2,Buffalo Sabres,3
2007,Phoenix Coyotes,2,Detroit Red Wings,4
2007,Philadelphia Flyers,0,New York Islanders,2
2007,Chicago Blackhawks,3,Vancouver Canucks,0
2007,Carolina Hurricanes,5,Boston Bruins,2
2007,Calgary Flames,1,Columbus Blue Jackets,2
2007,Atlanta Thrashers,6,Colorado Avalanche,3
2007,Florida Panthers,2,Minnesota Wild,4
2007,New York Islanders,0,New Jersey Devils,2
2007,Toronto Maple Leafs,2,Nashville Predators,4
2007,Montreal Canadiens,1,Ottawa Senators,4
2007,Pittsburgh Penguins,5,Philadelphia Flyers,4
2007,Detroit Red Wings,0,St. Louis Blues,1
2007,Los Angeles Kings,3,Washington Capitals,4
2007,Chicago Blackhawks,1,Edmonton Oilers,2
2007,Tampa Bay Lightning,0,New York Rangers,5
2007,New York Islanders,3,Boston Bruins,4
2007,Calgary Flames,2,Buffalo Sabres,3
2007,Anaheim Ducks,0,Dallas Stars,1
2007,Phoenix Coyotes,2,Florida Panthers,5
2007,Carolina Hurricanes,4,Minnesota Wild,5
2007,Ottawa Senators,5,Montreal Canadiens,3
2007,Los Angeles Kings,4,Nashville Predators,1
2007,St. Louis Blues,3,Philadelphia Flyers,4
2007,Pittsburgh Penguins,6,Toronto Maple Leafs,5
2007,Atlanta Thrashers,2,Vancouver Canucks,3
2007,New York Rangers,5,Washington Capitals,2
2007,Chicago Blackhawks,5,Columbus Blue Jackets,4
2007,Colorado Avalanche,5,Dallas Stars,7
2007,Calgary Flames,4,Detroit Red Wings,7
2007,Atlanta Thrashers,1,Edmonton Oilers,5
2007,Tampa Bay Lightning,4,New Jersey Devils,1
2007,Detroit Red Wings,1,Philadelphia Flyers,6
2007,Edmonton Oilers,0,Boston Bruins,3
2007,Los Angeles Kings,1,Carolina Hurricanes,2
2007,Atlanta Thrashers,1,Calgary Flames,4
2007,Anaheim Ducks,0,Colorado Avalanche,2
2007,Florida Panthers,1,Montreal Canadiens,0
2007,San Jose Sharks,6,St. Louis Blues,5
2007,Phoenix Coyotes,3,Tampa Bay Lightning,5
2007,New York Islanders,3,Toronto Maple Leafs,2
2007,St. Louis Blues,4,Columbus Blue Jackets,2
2007,Detroit Red Wings,3,Dallas Stars,1
2007,Vancouver Canucks,3,Minnesota Wild,2
2007,Montreal Canadiens,2,New Jersey Devils,5
2007,San Jose Sharks,0,Nashville Predators,5
2007,Florida Panthers,0,Ottawa Senators,4
2007,Chicago Blackhawks,4,Pittsburgh Penguins,5
2007,Edmonton Oilers,1,Buffalo Sabres,2
2007,New York Rangers,4,Carolina Hurricanes,1
2007,Colorado Avalanche,7,Calgary Flames,5
2007,Boston Bruins,1,New York Islanders,4
2007,Toronto Maple Leafs,4,Philadelphia Flyers,2
2007,Anaheim Ducks,5,Phoenix Coyotes,4
2007,Washington Capitals,2,Tampa Bay Lightning,3
2007,San Jose Sharks,0,Columbus Blue Jackets,3
2007,Vancouver Canucks,2,Chicago Blackhawks,1
2007,Pittsburgh Penguins,5,New Jersey Devils,4
2007,Nashville Predators,0,St. Louis Blues,1
2007,Boston Bruins,4,Buffalo Sabres,3
2007,Colorado Avalanche,2,Calgary Flames,5
2007,Tampa Bay Lightning,4,Florida Panthers,5
2007,Anaheim Ducks,3,Los Angeles Kings,2
2007,Carolina Hurricanes,5,Montreal Canadiens,3
2007,Minnesota Wild,4,Nashville Predators,1
2007,New Jersey Devils,2,New York Islanders,0
2007,Philadelphia Flyers,5,New York Rangers,3
2007,Atlanta Thrashers,3,Ottawa Senators,5
2007,Detroit Red Wings,4,Phoenix Coyotes,1
2007,Edmonton Oilers,3,Toronto Maple Leafs,4
2007,Los Angeles Kings,4,Anaheim Ducks,3
2007,Montreal Canadiens,3,Columbus Blue Jackets,2
2007,San Jose Sharks,2,Dallas Stars,5
2007,Chicago Blackhawks,1,New York Rangers,2
2007,Washington Capitals,2,Pittsburgh Penguins,3
2007,Minnesota Wild,3,St. Louis Blues,5
2007,Colorado Avalanche,4,Vancouver Canucks,5
2007,Phoenix Coyotes,1,Nashville Predators,4
2007,Pittsburgh Penguins,5,New York Islanders,6
2007,Boston Bruins,6,Philadelphia Flyers,3
2007,Vancouver Canucks,3,Anaheim Ducks,2
2007,Philadelphia Flyers,3,Buffalo Sabres,6
2007,Atlanta Thrashers,3,Carolina Hurricanes,1
2007,Calgary Flames,3,Colorado Avalanche,4
2007,Dallas Stars,1,Minnesota Wild,2
2007,Washington Capitals,3,Montreal Canadiens,5
2007,New York Rangers,1,New Jersey Devils,2
2007,Edmonton Oilers,3,Ottawa Senators,4
2007,Columbus Blue Jackets,4,St. Louis Blues,5
2007,Florida Panthers,2,Tampa Bay Lightning,3
2007,Boston Bruins,3,Toronto Maple Leafs,0
2007,Chicago Blackhawks,2,Detroit Red Wings,4
2007,San Jose Sharks,3,Washington Capitals,2
2007,Tampa Bay Lightning,5,Atlanta Thrashers,4
2007,Ottawa Senators,5,Buffalo Sabres,6
2007,Philadelphia Flyers,2,Carolina Hurricanes,3
2007,Edmonton Oilers,4,Columbus Blue Jackets,0
2007,San Jose Sharks,2,Chicago Blackhawks,0
2007,Minnesota Wild,4,Colorado Avalanche,3
2007,Pittsburgh Penguins,2,Florida Panthers,1
2007,Vancouver Canucks,3,Los Angeles Kings,2
2007,Montreal Canadiens,6,Nashville Predators,5
2007,Toronto Maple Leafs,2,New York Islanders,3
2007,New Jersey Devils,3,New York Rangers,2
2007,Calgary Flames,2,Phoenix Coyotes,3
2007,Anaheim Ducks,1,Dallas Stars,4
2007,Edmonton Oilers,4,Detroit Red Wings,3
2007,Boston Bruins,6,Tampa Bay Lightning,2
2007,Carolina Hurricanes,4,Atlanta Thrashers,1
2007,San Jose Sharks,4,Calgary Flames,7
2007,Boston Bruins,2,Florida Panthers,7
2007,Colorado Avalanche,5,Los Angeles Kings,6
2007,Washington Capitals,4,New Jersey Devils,2
2007,Detroit Red Wings,3,Nashville Predators,4
2007,Montreal Canadiens,2,New York Islanders,3
2007,Columbus Blue Jackets,3,New York Rangers,2
2007,Buffalo Sabres,5,Ottawa Senators,6
2007,Toronto Maple Leafs,5,Philadelphia Flyers,2
2007,Colorado Avalanche,3,Anaheim Ducks,5
2007,Nashville Predators,4,Columbus Blue Jackets,3
2007,St. Louis Blues,1,Chicago Blackhawks,5
2007,Vancouver Canucks,1,Dallas Stars,2
2007,Edmonton Oilers,1,Minnesota Wild,4
2007,Pittsburgh Penguins,1,Tampa Bay Lightning,5
2007,New Jersey Devils,3,Washington Capitals,2
2007,Atlanta Thrashers,3,Boston Bruins,2
2007,Phoenix Coyotes,2,Calgary Flames,5
2007,Toronto Maple Leafs,4,Montreal Canadiens,5
2007,Anaheim Ducks,3,San Jose Sharks,2
2007,Ottawa Senators,4,Carolina Hurricanes,2
2007,Detroit Red Wings,4,Chicago Blackhawks,1
2007,Columbus Blue Jackets,2,Colorado Avalanche,3
2007,Phoenix Coyotes,3,Edmonton Oilers,0
2007,Philadelphia Flyers,5,New York Islanders,6
2007,Montreal Canadiens,0,New York Rangers,4
2007,New Jersey Devils,1,Pittsburgh Penguins,0
2007,Vancouver Canucks,1,St. Louis Blues,3
2007,Dallas Stars,2,Tampa Bay Lightning,1
2007,Buffalo Sabres,6,Toronto Maple Leafs,1
2007,Florida Panthers,6,Washington Capitals,5
2007,Minnesota Wild,1,Calgary Flames,2
2007,Carolina Hurricanes,0,Ottawa Senators,2
2007,Nashville Predators,4,San Jose Sharks,3
2007,Philadelphia Flyers,4,Boston Bruins,3
2007,Colorado Avalanche,6,Chicago Blackhawks,1
2007,Minnesota Wild,5,Edmonton Oilers,0
2007,Dallas Stars,1,Florida Panthers,2
2007,Anaheim Ducks,3,Los Angeles Kings,4
2007,St. Louis Blues,3,New York Islanders,2
2007,Pittsburgh Penguins,4,New York Rangers,3
2007,Phoenix Coyotes,3,Vancouver Canucks,4
2007,Tampa Bay Lightning,5,Washington Capitals,4
2007,San Jose Sharks,1,Anaheim Ducks,3
2007,Ottawa Senators,2,Atlanta Thrashers,4
2007,Montreal Canadiens,5,Buffalo Sabres,8
2007,Pittsburgh Penguins,2,Carolina Hurricanes,3
2007,Columbus Blue Jackets,3,Dallas Stars,2
2007,Chicago Blackhawks,2,Detroit Red Wings,6
2007,Toronto Maple Leafs,4,New Jersey Devils,3
2007,Montreal Canadiens,1,Boston Bruins,3
2007,Calgary Flames,4,Edmonton Oilers,2
2007,Tampa Bay Lightning,2,Florida Panthers,6
2007,Nashville Predators,6,Los Angeles Kings,3
2007,St. Louis Blues,2,New York Rangers,3
2007,Columbus Blue Jackets,4,Phoenix Coyotes,3
2007,Buffalo Sabres,3,Toronto Maple Leafs,1
2007,New York Islanders,6,Washington Capitals,2
2007,Nashville Predators,2,Anaheim Ducks,3
2007,Carolina Hurricanes,1,Atlanta Thrashers,3
2007,Ottawa Senators,3,Chicago Blackhawks,4
2007,San Jose Sharks,4,Dallas Stars,0
2007,Colorado Avalanche,4,Detroit Red Wings,3
2007,Boston Bruins,4,New Jersey Devils,1
2007,Philadelphia Flyers,3,Pittsburgh Penguins,4
2007,Minnesota Wild,3,Vancouver Canucks,4
2007,New York Islanders,1,New York Rangers,2
2007,Florida Panthers,2,Atlanta Thrashers,4
2007,Colorado Avalanche,2,Boston Bruins,0
2007,Los Angeles Kings,0,Chicago Blackhawks,3
2007,Nashville Predators,3,Detroit Red Wings,4
2007,San Jose Sharks,3,Minnesota Wild,0
2007,Pittsburgh Penguins,5,Ottawa Senators,4
2007,New Jersey Devils,4,Philadelphia Flyers,5
2007,Calgary Flames,4,St. Louis Blues,2
2007,Washington Capitals,0,Toronto Maple Leafs,3
2007,Tampa Bay Lightning,1,Vancouver Canucks,5
2007,Phoenix Coyotes,1,Anaheim Ducks,2
2007,Colorado Avalanche,3,Buffalo Sabres,2
2007,Los Angeles Kings,2,Columbus Blue Jackets,3
2007,Tampa Bay Lightning,3,Edmonton Oilers,1
2007,Montreal Canadiens,2,Atlanta Thrashers,6
2007,Minnesota Wild,2,Boston Bruins,1
2007,Calgary Flames,3,Nashville Predators,6
2007,New York Rangers,2,New York Islanders,1
2007,Toronto Maple Leafs,1,Ottawa Senators,5
2007,Florida Panthers,2,Philadelphia Flyers,1
2007,Vancouver Canucks,4,Phoenix Coyotes,2
2007,New Jersey Devils,4,Pittsburgh Penguins,3
2007,Dallas Stars,3,St. Louis Blues,5
2007,Edmonton Oilers,1,Anaheim Ducks,5
2007,Minnesota Wild,5,Buffalo Sabres,1
2007,Dallas Stars,3,Columbus Blue Jackets,0
2007,Los Angeles Kings,2,Detroit Red Wings,3
2007,Vancouver Canucks,2,San Jose Sharks,1
2007,Carolina Hurricanes,3,Washington Capitals,0
2007,New Jersey Devils,3,Buffalo Sabres,2
2007,Tampa Bay Lightning,3,Calgary Flames,2
2007,Atlanta Thrashers,2,Florida Panthers,3
2007,Columbus Blue Jackets,1,Nashville Predators,2
2007,Washington Capitals,2,New York Islanders,5
2007,Boston Bruins,1,Philadelphia Flyers,4
2007,Chicago Blackhawks,7,Phoenix Coyotes,5
2007,New York Rangers,2,Pittsburgh Penguins,3
2007,Montreal Canadiens,4,St. Louis Blues,3
2007,Ottawa Senators,3,Toronto Maple Leafs,4
2007,Vancouver Canucks,2,Anaheim Ducks,4
2007,Los Angeles Kings,3,Dallas Stars,4
2007,Boston Bruins,6,Detroit Red Wings,3
2007,Colorado Avalanche,2,Minnesota Wild,3
2007,Carolina Hurricanes,1,New York Rangers,2
2007,Edmonton Oilers,0,San Jose Sharks,3
2007,Washington Capitals,2,Atlanta Thrashers,4
2007,St. Louis Blues,4,Calgary Flames,5
2007,Edmonton Oilers,1,Los Angeles Kings,5
2007,Philadelphia Flyers,0,Phoenix Coyotes,4
2007,Florida Panthers,1,Carolina Hurricanes,3
2007,Philadelphia Flyers,2,Dallas Stars,3
2007,New York Islanders,3,Montreal Canadiens,5
2007,Detroit Red Wings,5,Nashville Predators,2
2007,Ottawa Senators,3,New York Rangers,2
2007,Buffalo Sabres,4,Pittsburgh Penguins,5
2007,Chicago Blackhawks,1,San Jose Sharks,7
2007,Tampa Bay Lightning,2,Toronto Maple Leafs,3
2007,Minnesota Wild,3,Vancouver Canucks,2
2007,Columbus Blue Jackets,5,Anaheim Ducks,4
2007,Calgary Flames,2,Colorado Avalanche,3
2007,Nashville Predators,2,Detroit Red Wings,4
2007,Pittsburgh Penguins,3,New Jersey Devils,0
2007,Washington Capitals,3,Boston Bruins,4
2007,New Jersey Devils,3,Carolina Hurricanes,2
2007,Calgary Flames,2,Dallas Stars,4
