Season_Yr,Visitor_Team,V_PTS,Home_Team,H_PTS
1988,San Antonio Spurs,111,Los Angeles Clippers,97
1988,Sacramento Kings,103,Los Angeles Lakers,117
1988,Philadelphia 76ers,110,New Jersey Nets,106
1988,Chicago Bulls,89,New York Knicks,90
1988,Seattle SuperSonics,103,Phoenix Suns,102
1988,Detroit Pistons,91,New York Knicks,87
1988,Atlanta Hawks,106,Philadelphia 76ers,100
1988,New York Knicks,98,Atlanta Hawks,125
1988,Portland Trail Blazers,117,Cleveland Cavaliers,120
1988,Houston Rockets,100,Dallas Mavericks,105
1988,Seattle SuperSonics,111,Denver Nuggets,115
1988,New Jersey Nets,75,Detroit Pistons,110
1988,Chicago Bulls,92,Indiana Pacers,106
1988,Boston Celtics,106,Los Angeles Clippers,97
1988,Washington Bullets,97,Milwaukee Bucks,102
1988,Sacramento Kings,112,Phoenix Suns,110
1988,Golden State Warriors,96,San Antonio Spurs,105
1988,Los Angeles Lakers,117,Utah Jazz,109
1988,Cleveland Cavaliers,83,New Jersey Nets,101
1988,Boston Celtics,114,Sacramento Kings,102
1988,Philadelphia 76ers,101,Phoenix Suns,117
1988,Denver Nuggets,100,Seattle SuperSonics,108
1988,Atlanta Hawks,108,Chicago Bulls,98
1988,Sacramento Kings,117,Dallas Mavericks,126
1988,Utah Jazz,98,Denver Nuggets,97
1988,Houston Rockets,101,Detroit Pistons,91
1988,Philadelphia 76ers,115,Los Angeles Lakers,131
1988,Milwaukee Bucks,106,New Jersey Nets,88
1988,Portland Trail Blazers,110,New York Knicks,123
1988,Atlanta Hawks,117,Cleveland Cavaliers,110
1988,Detroit Pistons,105,Indiana Pacers,95
1988,Phoenix Suns,121,Los Angeles Clippers,102
1988,Houston Rockets,102,Milwaukee Bucks,93
1988,Sacramento Kings,108,San Antonio Spurs,140
1988,Boston Celtics,105,Seattle SuperSonics,111
1988,Golden State Warriors,103,Utah Jazz,104
1988,Portland Trail Blazers,117,Washington Bullets,112
1988,Los Angeles Clippers,96,New York Knicks,115
1988,Philadelphia 76ers,125,Portland Trail Blazers,127
1988,Denver Nuggets,124,Washington Bullets,109
1988,New Jersey Nets,93,Chicago Bulls,116
1988,Phoenix Suns,107,Cleveland Cavaliers,120
1988,Denver Nuggets,151,Detroit Pistons,142
1988,Boston Celtics,115,Golden State Warriors,110
1988,Indiana Pacers,99,Milwaukee Bucks,97
1988,Utah Jazz,105,Sacramento Kings,107
1988,Dallas Mavericks,116,San Antonio Spurs,109
1988,Philadelphia 76ers,114,Seattle SuperSonics,116
1988,Houston Rockets,111,Washington Bullets,100
1988,Los Angeles Clippers,84,Atlanta Hawks,121
1988,Los Angeles Lakers,98,Portland Trail Blazers,81
1988,Denver Nuggets,101,Cleveland Cavaliers,122
1988,Dallas Mavericks,107,Houston Rockets,117
1988,San Antonio Spurs,115,Los Angeles Lakers,133
1988,Phoenix Suns,114,Philadelphia 76ers,122
1988,Boston Celtics,107,Utah Jazz,99
1988,Detroit Pistons,71,Atlanta Hawks,81
1988,Indiana Pacers,77,Chicago Bulls,93
1988,San Antonio Spurs,119,Golden State Warriors,129
1988,Los Angeles Clippers,82,Milwaukee Bucks,98
1988,Phoenix Suns,100,New York Knicks,95
1988,Seattle SuperSonics,114,Portland Trail Blazers,126
1988,New Jersey Nets,97,Washington Bullets,101
1988,New York Knicks,108,Boston Celtics,117
1988,Los Angeles Clippers,100,Cleveland Cavaliers,116
1988,Atlanta Hawks,87,Detroit Pistons,90
1988,Dallas Mavericks,89,Los Angeles Lakers,103
1988,Denver Nuggets,98,New Jersey Nets,93
1988,Utah Jazz,93,Philadelphia 76ers,116
1988,Houston Rockets,95,Seattle SuperSonics,110
1988,Denver Nuggets,96,Chicago Bulls,100
1988,Houston Rockets,120,Golden State Warriors,113
1988,Milwaukee Bucks,108,Indiana Pacers,114
1988,Dallas Mavericks,105,Phoenix Suns,91
1988,San Antonio Spurs,124,Sacramento Kings,119
1988,Cleveland Cavaliers,97,Atlanta Hawks,101
1988,Washington Bullets,109,Boston Celtics,125
1988,Los Angeles Lakers,106,Detroit Pistons,104
1988,Utah Jazz,111,Milwaukee Bucks,107
1988,New York Knicks,111,New Jersey Nets,118
1988,Los Angeles Clippers,103,Philadelphia 76ers,117
1988,Sacramento Kings,91,Portland Trail Blazers,98
1988,Denver Nuggets,105,Atlanta Hawks,113
1988,Utah Jazz,91,Chicago Bulls,113
1988,Dallas Mavericks,115,Golden State Warriors,99
1988,Phoenix Suns,98,Houston Rockets,104
1988,Los Angeles Lakers,101,Indiana Pacers,98
1988,Boston Celtics,98,New York Knicks,106
1988,Cleveland Cavaliers,110,Philadelphia 76ers,126
1988,San Antonio Spurs,133,Seattle SuperSonics,141
1988,Los Angeles Clippers,76,Washington Bullets,108
1988,New Jersey Nets,87,Milwaukee Bucks,105
1988,Seattle SuperSonics,108,Sacramento Kings,109
1988,Los Angeles Clippers,90,Indiana Pacers,111
1988,Denver Nuggets,115,Phoenix Suns,127
1988,Boston Celtics,104,Chicago Bulls,97
1988,New York Knicks,111,Cleveland Cavaliers,119
1988,Golden State Warriors,113,Los Angeles Lakers,117
1988,Philadelphia 76ers,103,Milwaukee Bucks,106
1988,Detroit Pistons,105,Boston Celtics,143
1988,Indiana Pacers,108,Dallas Mavericks,110
1988,Los Angeles Lakers,109,Los Angeles Clippers,110
1988,New Jersey Nets,95,Philadelphia 76ers,104
1988,Houston Rockets,106,Phoenix Suns,117
1988,Atlanta Hawks,120,San Antonio Spurs,110
1988,Golden State Warriors,115,Seattle SuperSonics,144
1988,Portland Trail Blazers,104,Utah Jazz,116
1988,Chicago Bulls,88,Cleveland Cavaliers,91
1988,Atlanta Hawks,112,Denver Nuggets,115
1988,Portland Trail Blazers,98,Houston Rockets,103
1988,Sacramento Kings,87,New Jersey Nets,90
1988,Milwaukee Bucks,107,Washington Bullets,136
1988,Sacramento Kings,86,Boston Celtics,122
1988,Cleveland Cavaliers,93,Detroit Pistons,97
1988,Los Angeles Clippers,116,Golden State Warriors,123
1988,New York Knicks,104,Philadelphia 76ers,119
1988,Indiana Pacers,112,San Antonio Spurs,108
1988,Utah Jazz,105,Seattle SuperSonics,124
1988,Detroit Pistons,99,Chicago Bulls,115
1988,Atlanta Hawks,101,Dallas Mavericks,98
1988,Golden State Warriors,94,Denver Nuggets,115
1988,Indiana Pacers,102,Houston Rockets,132
1988,Seattle SuperSonics,114,Los Angeles Clippers,112
1988,Boston Celtics,103,New Jersey Nets,96
1988,Philadelphia 76ers,96,New York Knicks,110
1988,Los Angeles Lakers,107,Phoenix Suns,96
1988,Portland Trail Blazers,121,San Antonio Spurs,120
1988,Cleveland Cavaliers,93,Milwaukee Bucks,111
1988,Sacramento Kings,113,Washington Bullets,130
1988,Golden State Warriors,101,Boston Celtics,121
1988,Washington Bullets,103,Chicago Bulls,117
1988,Detroit Pistons,123,Denver Nuggets,116
1988,Dallas Mavericks,99,Los Angeles Clippers,87
1988,Houston Rockets,110,Los Angeles Lakers,121
1988,Phoenix Suns,113,New Jersey Nets,117
1988,Atlanta Hawks,102,New York Knicks,110
1988,Indiana Pacers,105,Seattle SuperSonics,115
1988,Chicago Bulls,94,Atlanta Hawks,106
1988,Dallas Mavericks,120,Portland Trail Blazers,116
1988,Houston Rockets,104,Sacramento Kings,107
1988,Milwaukee Bucks,104,San Antonio Spurs,110
1988,Phoenix Suns,115,Boston Celtics,131
1988,Indiana Pacers,97,Los Angeles Clippers,104
1988,Golden State Warriors,103,New Jersey Nets,101
1988,Washington Bullets,110,Philadelphia 76ers,98
1988,New York Knicks,96,Seattle SuperSonics,108
1988,Detroit Pistons,120,Utah Jazz,117
1988,Atlanta Hawks,101,Cleveland Cavaliers,93
1988,Los Angeles Lakers,113,Denver Nuggets,115
1988,Milwaukee Bucks,103,Houston Rockets,116
1988,Atlanta Hawks,106,Boston Celtics,124
1988,Phoenix Suns,108,Chicago Bulls,118
1988,Los Angeles Clippers,87,Dallas Mavericks,110
1988,New Jersey Nets,104,Indiana Pacers,113
1988,New York Knicks,112,Los Angeles Lakers,113
1988,Denver Nuggets,106,Portland Trail Blazers,126
1988,Detroit Pistons,106,Seattle SuperSonics,109
1988,San Antonio Spurs,106,Utah Jazz,119
1988,Golden State Warriors,91,Washington Bullets,115
1988,Golden State Warriors,94,Chicago Bulls,121
1988,Boston Celtics,100,Cleveland Cavaliers,119
1988,Milwaukee Bucks,97,Dallas Mavericks,113
1988,New York Knicks,94,Sacramento Kings,97
1988,Los Angeles Clippers,100,San Antonio Spurs,106
1988,New Jersey Nets,111,Atlanta Hawks,118
1988,Phoenix Suns,109,Indiana Pacers,128
1988,Detroit Pistons,111,Portland Trail Blazers,119
1988,Los Angeles Lakers,116,Seattle SuperSonics,109
1988,Philadelphia 76ers,99,Washington Bullets,131
1988,Milwaukee Bucks,108,Golden State Warriors,105
1988,Cleveland Cavaliers,96,Utah Jazz,119
1988,Philadelphia 76ers,117,Washington Bullets,118
1988,Boston Celtics,102,Atlanta Hawks,97
1988,San Antonio Spurs,111,Dallas Mavericks,128
1988,Los Angeles Clippers,104,Houston Rockets,124
1988,Chicago Bulls,93,Indiana Pacers,97
1988,Utah Jazz,100,Los Angeles Lakers,111
1988,New Jersey Nets,101,New York Knicks,122
1988,Milwaukee Bucks,106,Portland Trail Blazers,112
1988,Seattle SuperSonics,116,Sacramento Kings,100
1988,Washington Bullets,100,Boston Celtics,106
1988,Indiana Pacers,86,Detroit Pistons,103
1988,Portland Trail Blazers,110,Golden State Warriors,115
1988,Chicago Bulls,119,Philadelphia 76ers,109
1988,Dallas Mavericks,121,Phoenix Suns,102
1988,Cleveland Cavaliers,112,San Antonio Spurs,102
1988,Milwaukee Bucks,113,Denver Nuggets,122
1988,Cleveland Cavaliers,109,Houston Rockets,85
1988,Los Angeles Lakers,115,Sacramento Kings,94
1988,New York Knicks,90,Washington Bullets,104
1988,New Jersey Nets,93,Chicago Bulls,120
1988,Seattle SuperSonics,109,Dallas Mavericks,117
1988,Boston Celtics,108,Detroit Pistons,125
1988,Utah Jazz,100,Golden State Warriors,102
1988,Milwaukee Bucks,97,Los Angeles Clippers,88
1988,Atlanta Hawks,107,Los Angeles Lakers,117
1988,Indiana Pacers,89,Philadelphia 76ers,94
1988,Phoenix Suns,119,Portland Trail Blazers,128
1988,New York Knicks,95,Chicago Bulls,97
1988,Washington Bullets,126,Cleveland Cavaliers,128
1988,Houston Rockets,108,Dallas Mavericks,92
1988,Los Angeles Clippers,106,Denver Nuggets,124
1988,Detroit Pistons,104,New Jersey Nets,116
1988,Sacramento Kings,126,Phoenix Suns,120
1988,Seattle SuperSonics,102,San Antonio Spurs,112
1988,Atlanta Hawks,109,Utah Jazz,115
1988,Philadelphia 76ers,85,Boston Celtics,100
1988,Detroit Pistons,83,Cleveland Cavaliers,94
1988,New Jersey Nets,108,Dallas Mavericks,103
1988,Golden State Warriors,88,Indiana Pacers,90
1988,Chicago Bulls,95,Sacramento Kings,97
1988,Seattle SuperSonics,100,Utah Jazz,105
1988,Phoenix Suns,99,Houston Rockets,109
1988,Chicago Bulls,101,Los Angeles Lakers,110
1988,Detroit Pistons,99,Milwaukee Bucks,97
1988,Washington Bullets,106,New York Knicks,110
1988,Atlanta Hawks,118,Portland Trail Blazers,121
1988,New Jersey Nets,106,San Antonio Spurs,118
1988,Indiana Pacers,103,Boston Celtics,118
1988,Dallas Mavericks,105,Denver Nuggets,115
1988,Golden State Warriors,84,Philadelphia 76ers,96
1988,Sacramento Kings,91,Utah Jazz,123
1988,Cleveland Cavaliers,107,Washington Bullets,106
1988,Golden State Warriors,96,Cleveland Cavaliers,90
1988,New Jersey Nets,87,Houston Rockets,115
1988,Philadelphia 76ers,95,Indiana Pacers,109
1988,Los Angeles Lakers,117,Los Angeles Clippers,86
1988,Boston Celtics,101,Milwaukee Bucks,111
1988,Detroit Pistons,93,New York Knicks,100
1988,Chicago Bulls,113,Phoenix Suns,101
1988,Utah Jazz,126,Portland Trail Blazers,123
1988,Dallas Mavericks,101,Sacramento Kings,118
1988,Denver Nuggets,129,San Antonio Spurs,123
1988,Atlanta Hawks,119,Seattle SuperSonics,109
1988,Philadelphia 76ers,110,Atlanta Hawks,112
1988,Detroit Pistons,89,Chicago Bulls,74
1988,Utah Jazz,93,Dallas Mavericks,124
1988,San Antonio Spurs,108,Denver Nuggets,136
1988,Sacramento Kings,99,Golden State Warriors,117
1988,Boston Celtics,120,Houston Rockets,129
1988,Indiana Pacers,110,Los Angeles Lakers,108
1988,Cleveland Cavaliers,104,Milwaukee Bucks,112
1988,Los Angeles Clippers,100,Phoenix Suns,106
1988,Seattle SuperSonics,123,Portland Trail Blazers,139
1988,New Jersey Nets,117,Washington Bullets,126
1988,Washington Bullets,102,Cleveland Cavaliers,118
1988,New York Knicks,87,Detroit Pistons,98
1988,Phoenix Suns,95,Los Angeles Clippers,101
1988,Chicago Bulls,84,New Jersey Nets,93
1988,Boston Celtics,136,San Antonio Spurs,120
1988,Dallas Mavericks,80,Utah Jazz,93
1988,Los Angeles Lakers,120,Denver Nuggets,108
1988,Indiana Pacers,108,Golden State Warriors,107
1988,Milwaukee Bucks,113,Philadelphia 76ers,119
1988,Portland Trail Blazers,113,Sacramento Kings,123
1988,Houston Rockets,115,Seattle SuperSonics,120
1988,New Jersey Nets,96,Cleveland Cavaliers,98
1988,Boston Celtics,105,Dallas Mavericks,104
1988,Atlanta Hawks,92,Detroit Pistons,108
1988,Houston Rockets,112,Los Angeles Clippers,105
1988,Chicago Bulls,95,Milwaukee Bucks,93
1988,Indiana Pacers,107,Phoenix Suns,102
1988,Denver Nuggets,105,Portland Trail Blazers,120
1988,Los Angeles Lakers,133,San Antonio Spurs,132
1988,Washington Bullets,103,Atlanta Hawks,105
1988,Chicago Bulls,73,Detroit Pistons,82
1988,Seattle SuperSonics,95,Golden State Warriors,109
1988,Cleveland Cavaliers,103,New York Knicks,120
1988,Phoenix Suns,116,Sacramento Kings,114
1988,Utah Jazz,93,Denver Nuggets,107
1988,Dallas Mavericks,110,Los Angeles Clippers,100
1988,Boston Celtics,106,Los Angeles Lakers,115
1988,Philadelphia 76ers,105,New Jersey Nets,109
1988,Houston Rockets,115,Portland Trail Blazers,103
1988,Atlanta Hawks,107,Chicago Bulls,126
1988,Sacramento Kings,95,Cleveland Cavaliers,104
1988,Philadelphia 76ers,95,Detroit Pistons,102
1988,New Jersey Nets,96,New York Knicks,97
1988,Boston Celtics,107,Phoenix Suns,106
1988,Golden State Warriors,126,San Antonio Spurs,122
1988,Dallas Mavericks,128,Seattle SuperSonics,122
1988,Portland Trail Blazers,94,Utah Jazz,112
1988,Milwaukee Bucks,114,Washington Bullets,110
1988,Sacramento Kings,118,Atlanta Hawks,115
1988,Golden State Warriors,116,Houston Rockets,121
1988,New York Knicks,104,Indiana Pacers,117
1988,Los Angeles Clippers,100,Los Angeles Lakers,119
1988,Washington Bullets,108,Dallas Mavericks,123
1988,Boston Celtics,125,Denver Nuggets,138
1988,Portland Trail Blazers,110,Los Angeles Clippers,96
1988,Seattle SuperSonics,93,Milwaukee Bucks,115
1988,Cleveland Cavaliers,115,Philadelphia 76ers,107
1988,Phoenix Suns,103,Utah Jazz,108
1988,Seattle SuperSonics,95,Detroit Pistons,108
1988,Los Angeles Lakers,111,Houston Rockets,96
1988,Cleveland Cavaliers,83,Indiana Pacers,88
1988,Sacramento Kings,104,New York Knicks,108
1988,San Antonio Spurs,122,Phoenix Suns,114
1988,Los Angeles Lakers,126,Atlanta Hawks,119
1988,Sacramento Kings,90,Chicago Bulls,111
1988,Golden State Warriors,100,Dallas Mavericks,113
1988,Utah Jazz,98,Los Angeles Clippers,88
1988,Detroit Pistons,108,Milwaukee Bucks,119
1988,New Jersey Nets,100,Philadelphia 76ers,115
1988,Boston Celtics,124,Portland Trail Blazers,104
1988,Washington Bullets,106,San Antonio Spurs,102
1988,Washington Bullets,109,Houston Rockets,115
1988,Seattle SuperSonics,113,New Jersey Nets,101
1988,Denver Nuggets,108,Phoenix Suns,128
1988,Los Angeles Clippers,103,Utah Jazz,120
1988,Seattle SuperSonics,113,Atlanta Hawks,129
1988,Chicago Bulls,111,Cleveland Cavaliers,113
1988,Sacramento Kings,112,Indiana Pacers,130
1988,Detroit Pistons,110,Los Angeles Lakers,117
1988,Philadelphia 76ers,115,Milwaukee Bucks,120
1988,San Antonio Spurs,112,Portland Trail Blazers,117
1988,New York Knicks,93,Boston Celtics,95
1988,Phoenix Suns,107,Dallas Mavericks,114
1988,Washington Bullets,87,Denver Nuggets,100
1988,San Antonio Spurs,111,Golden State Warriors,123
1988,Philadelphia 76ers,106,Houston Rockets,119
1988,Indiana Pacers,111,Atlanta Hawks,131
1988,Seattle SuperSonics,97,Chicago Bulls,104
1988,Washington Bullets,100,Los Angeles Lakers,111
1988,Portland Trail Blazers,114,New Jersey Nets,102
1988,Milwaukee Bucks,87,New York Knicks,89
1988,Detroit Pistons,121,Sacramento Kings,105
1988,Portland Trail Blazers,112,Boston Celtics,113
1988,Cleveland Cavaliers,89,Dallas Mavericks,93
1988,Detroit Pistons,107,Golden State Warriors,93
1988,Milwaukee Bucks,97,Indiana Pacers,94
1988,Philadelphia 76ers,121,San Antonio Spurs,123
1988,Denver Nuggets,123,Utah Jazz,120
1988,Dallas Mavericks,108,Houston Rockets,106
1988,New York Knicks,106,Los Angeles Clippers,96
1988,Cleveland Cavaliers,103,Phoenix Suns,109
1988,Washington Bullets,129,Sacramento Kings,110
1988,Milwaukee Bucks,96,Boston Celtics,132
1988,Portland Trail Blazers,104,Chicago Bulls,96
1988,Philadelphia 76ers,104,Denver Nuggets,120
1988,New Jersey Nets,109,Detroit Pistons,137
1988,New York Knicks,125,Golden State Warriors,119
1988,Atlanta Hawks,116,Indiana Pacers,101
1988,Utah Jazz,105,Los Angeles Lakers,112
1988,Houston Rockets,107,San Antonio Spurs,111
1988,Sacramento Kings,130,Seattle SuperSonics,133
1988,Portland Trail Blazers,123,Atlanta Hawks,120
1988,Milwaukee Bucks,94,Chicago Bulls,91
1988,Philadelphia 76ers,91,Dallas Mavericks,100
1988,Cleveland Cavaliers,96,Los Angeles Clippers,97
1988,Indiana Pacers,106,New Jersey Nets,98
1988,Washington Bullets,116,Phoenix Suns,106
1988,Golden State Warriors,111,Seattle SuperSonics,114
1988,New York Knicks,100,Denver Nuggets,109
1988,Boston Celtics,101,Detroit Pistons,106
1988,San Antonio Spurs,95,Houston Rockets,108
1988,Phoenix Suns,97,Los Angeles Lakers,111
1988,Denver Nuggets,96,Dallas Mavericks,123
1988,Washington Bullets,110,Golden State Warriors,105
1988,Chicago Bulls,101,Philadelphia 76ers,102
1988,Cleveland Cavaliers,94,Portland Trail Blazers,107
1988,Utah Jazz,115,Sacramento Kings,110
1988,Detroit Pistons,117,Atlanta Hawks,104
1988,Boston Celtics,116,Milwaukee Bucks,117
1988,Los Angeles Clippers,75,New Jersey Nets,104
1988,Indiana Pacers,96,New York Knicks,98
1988,Phoenix Suns,109,San Antonio Spurs,114
1988,Los Angeles Lakers,100,Seattle SuperSonics,114
1988,Houston Rockets,112,Utah Jazz,113
1988,New Jersey Nets,117,Boston Celtics,107
1988,Sacramento Kings,90,Dallas Mavericks,115
1988,Cleveland Cavaliers,81,Denver Nuggets,99
1988,Los Angeles Clippers,90,Detroit Pistons,103
1988,Houston Rockets,108,Golden State Warriors,101
1988,Indiana Pacers,102,Washington Bullets,111
1988,Philadelphia 76ers,93,Chicago Bulls,97
1988,Portland Trail Blazers,135,Phoenix Suns,112
1988,Los Angeles Clippers,90,Boston Celtics,121
1988,Houston Rockets,110,Dallas Mavericks,118
1988,Phoenix Suns,108,Denver Nuggets,116
1988,Washington Bullets,95,Indiana Pacers,88
1988,Golden State Warriors,107,Los Angeles Lakers,120
1988,Philadelphia 76ers,108,New York Knicks,110
1988,Sacramento Kings,134,San Antonio Spurs,132
1988,Utah Jazz,125,Seattle SuperSonics,110
1988,Milwaukee Bucks,104,Atlanta Hawks,101
1988,Los Angeles Clippers,76,Chicago Bulls,100
1988,Sacramento Kings,94,Houston Rockets,105
1988,New York Knicks,85,New Jersey Nets,94
1988,Golden State Warriors,117,Portland Trail Blazers,123
1988,Denver Nuggets,115,Seattle SuperSonics,102
1988,San Antonio Spurs,106,Utah Jazz,125
1988,Detroit Pistons,97,Washington Bullets,101
1988,Cleveland Cavaliers,98,Boston Celtics,127
1988,Los Angeles Lakers,108,Dallas Mavericks,97
1988,Milwaukee Bucks,99,Detroit Pistons,109
1988,Philadelphia 76ers,105,Indiana Pacers,100
1988,Chicago Bulls,98,New York Knicks,110
1988,Los Angeles Lakers,110,Philadelphia 76ers,104
1988,Denver Nuggets,114,Sacramento Kings,116
1988,New Jersey Nets,81,Utah Jazz,105
1988,Phoenix Suns,113,Atlanta Hawks,143
1988,Portland Trail Blazers,112,Dallas Mavericks,110
1988,Houston Rockets,113,Denver Nuggets,103
1988,Seattle SuperSonics,121,Golden State Warriors,116
1988,Detroit Pistons,104,Indiana Pacers,117
1988,San Antonio Spurs,101,Milwaukee Bucks,119
1988,San Antonio Spurs,118,Boston Celtics,119
1988,Milwaukee Bucks,91,Cleveland Cavaliers,117
1988,Utah Jazz,98,Detroit Pistons,103
1988,New Jersey Nets,97,Los Angeles Clippers,93
1988,Los Angeles Lakers,104,New York Knicks,99
1988,Seattle SuperSonics,106,Sacramento Kings,97
1988,Phoenix Suns,111,Washington Bullets,115
1988,Los Angeles Lakers,107,Chicago Bulls,128
1988,New Jersey Nets,112,Golden State Warriors,128
1988,Portland Trail Blazers,112,Houston Rockets,109
1988,New York Knicks,115,Atlanta Hawks,122
1988,Indiana Pacers,112,Boston Celtics,122
1988,San Antonio Spurs,107,Cleveland Cavaliers,117
1988,Phoenix Suns,88,Detroit Pistons,116
1988,Golden State Warriors,101,Los Angeles Clippers,96
1988,Denver Nuggets,93,Milwaukee Bucks,132
1988,Sacramento Kings,118,Philadelphia 76ers,124
1988,Utah Jazz,109,Washington Bullets,107
1988,San Antonio Spurs,92,Chicago Bulls,112
1988,Cleveland Cavaliers,100,Detroit Pistons,104
1988,Dallas Mavericks,110,Los Angeles Lakers,101
1988,Utah Jazz,105,New York Knicks,108
1988,Atlanta Hawks,100,Boston Celtics,117
1988,Golden State Warriors,112,Houston Rockets,125
1988,Denver Nuggets,108,Indiana Pacers,100
1988,Phoenix Suns,107,Milwaukee Bucks,117
1988,Washington Bullets,96,Philadelphia 76ers,104
1988,Los Angeles Clippers,100,Portland Trail Blazers,121
1988,New Jersey Nets,102,Seattle SuperSonics,115
1988,Golden State Warriors,101,Dallas Mavericks,121
1988,Utah Jazz,116,Denver Nuggets,115
1988,Sacramento Kings,97,Detroit Pistons,109
1988,New Jersey Nets,105,Los Angeles Lakers,115
1988,Cleveland Cavaliers,102,New York Knicks,104
1988,San Antonio Spurs,106,Washington Bullets,112
1988,Philadelphia 76ers,90,Atlanta Hawks,104
1988,Cleveland Cavaliers,89,Chicago Bulls,108
1988,Los Angeles Clippers,110,Houston Rockets,116
1988,Boston Celtics,119,Indiana Pacers,113
1988,Sacramento Kings,97,Milwaukee Bucks,108
1988,Seattle SuperSonics,90,Phoenix Suns,111
1988,Los Angeles Lakers,95,Portland Trail Blazers,112
1988,Phoenix Suns,118,Golden State Warriors,112
1988,Milwaukee Bucks,79,New Jersey Nets,83
1988,New York Knicks,108,Philadelphia 76ers,115
1988,Los Angeles Clippers,110,San Antonio Spurs,113
1988,Dallas Mavericks,105,Utah Jazz,120
1988,Chicago Bulls,103,Washington Bullets,106
1988,Detroit Pistons,102,Cleveland Cavaliers,99
1988,Portland Trail Blazers,115,Denver Nuggets,116
1988,Seattle SuperSonics,106,Houston Rockets,115
1988,Washington Bullets,95,Indiana Pacers,99
1988,Boston Celtics,103,Chicago Bulls,113
1988,Portland Trail Blazers,121,Golden State Warriors,116
1988,Dallas Mavericks,106,Los Angeles Clippers,98
1988,Atlanta Hawks,106,New Jersey Nets,104
1988,Indiana Pacers,109,Philadelphia 76ers,129
1988,Seattle SuperSonics,118,San Antonio Spurs,110
1988,Denver Nuggets,111,Utah Jazz,118
1988,Cleveland Cavaliers,100,Milwaukee Bucks,101
1988,Atlanta Hawks,110,New York Knicks,116
1988,Los Angeles Lakers,95,Phoenix Suns,102
1988,Houston Rockets,104,Sacramento Kings,121
1988,Utah Jazz,110,San Antonio Spurs,113
1988,Philadelphia 76ers,94,Washington Bullets,89
1988,Chicago Bulls,107,Boston Celtics,137
1988,Seattle SuperSonics,95,Denver Nuggets,108
1988,Washington Bullets,110,Detroit Pistons,118
1988,Los Angeles Lakers,130,Golden State Warriors,127
1988,Sacramento Kings,112,Los Angeles Clippers,116
1988,Indiana Pacers,102,New Jersey Nets,96
1988,Dallas Mavericks,99,Portland Trail Blazers,105
1988,Milwaukee Bucks,105,Atlanta Hawks,115
1988,Los Angeles Clippers,99,Phoenix Suns,107
1988,New York Knicks,133,San Antonio Spurs,121
1988,New York Knicks,105,Dallas Mavericks,124
1988,San Antonio Spurs,109,Denver Nuggets,136
1988,Indiana Pacers,104,Detroit Pistons,123
1988,Houston Rockets,95,Los Angeles Lakers,117
1988,Atlanta Hawks,98,Milwaukee Bucks,111
1988,Philadelphia 76ers,90,New Jersey Nets,102
1988,Phoenix Suns,96,Utah Jazz,103
1988,Washington Bullets,89,Boston Celtics,104
1988,New Jersey Nets,96,Cleveland Cavaliers,105
1988,Sacramento Kings,118,Golden State Warriors,126
1988,Denver Nuggets,118,Los Angeles Clippers,108
1988,Chicago Bulls,118,Philadelphia 76ers,102
1988,Portland Trail Blazers,108,Seattle SuperSonics,118
1988,New York Knicks,117,Houston Rockets,134
1988,Milwaukee Bucks,114,Phoenix Suns,119
1988,Sacramento Kings,97,Utah Jazz,117
1988,Atlanta Hawks,91,Washington Bullets,94
1988,Philadelphia 76ers,97,Boston Celtics,93
1988,Chicago Bulls,111,Cleveland Cavaliers,110
1988,Portland Trail Blazers,101,Dallas Mavericks,106
1988,New Jersey Nets,100,Indiana Pacers,101
1988,Golden State Warriors,98,Los Angeles Clippers,113
1988,Denver Nuggets,120,Los Angeles Lakers,119
1988,Detroit Pistons,106,San Antonio Spurs,107
1988,Cleveland Cavaliers,102,Atlanta Hawks,109
1988,Indiana Pacers,100,Chicago Bulls,109
1988,San Antonio Spurs,112,Dallas Mavericks,131
1988,Denver Nuggets,131,Golden State Warriors,108
1988,Portland Trail Blazers,109,Houston Rockets,115
1988,Boston Celtics,118,New York Knicks,106
1988,Detroit Pistons,108,Phoenix Suns,103
1988,Los Angeles Lakers,92,Sacramento Kings,114
1988,Los Angeles Clippers,98,Seattle SuperSonics,131
1988,Milwaukee Bucks,107,Utah Jazz,105
1988,New Jersey Nets,88,Washington Bullets,99
1988,Detroit Pistons,100,Los Angeles Clippers,102
1988,Boston Celtics,106,New Jersey Nets,105
1988,Dallas Mavericks,106,New York Knicks,114
1988,Houston Rockets,98,Philadelphia 76ers,108
1988,Dallas Mavericks,106,Atlanta Hawks,120
1988,New York Knicks,103,Cleveland Cavaliers,108
1988,Utah Jazz,111,Los Angeles Lakers,122
1988,Denver Nuggets,107,Sacramento Kings,103
1988,Portland Trail Blazers,136,San Antonio Spurs,113
1988,Chicago Bulls,103,Seattle SuperSonics,106
1988,Houston Rockets,110,Boston Celtics,117
1988,Atlanta Hawks,103,Detroit Pistons,102
1988,Chicago Bulls,111,Los Angeles Clippers,94
1988,Milwaukee Bucks,109,Philadelphia 76ers,134
1988,Golden State Warriors,105,Phoenix Suns,123
1988,Cleveland Cavaliers,107,Washington Bullets,96
1988,Sacramento Kings,111,Denver Nuggets,121
1988,Houston Rockets,102,Indiana Pacers,100
1988,New York Knicks,113,Milwaukee Bucks,103
