ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
0,COL,10,ARI,5,0,0,0.51064817274,2016-04-04
1,COL,6,ARI,11,1,0,0.51064817274,2016-04-05
2,COL,4,ARI,3,0,0,0.51064817274,2016-04-06
3,CHC,14,ARI,6,0,0,0.678550975397,2016-04-07
4,CHC,2,ARI,3,1,0,0.678550975397,2016-04-08
5,CHC,4,ARI,2,0,0,0.678550975397,2016-04-09
6,CHC,7,ARI,3,0,0,0.678550975397,2016-04-10
7,PIT,8,ARI,7,0,0,0.531930818938,2016-04-22
8,PIT,1,ARI,7,1,0,0.531930818938,2016-04-23
9,PIT,12,ARI,10,0,0,0.531930818938,2016-04-24
10,STL,7,ARI,12,1,0,0.564398174006,2016-04-25
11,STL,8,ARI,2,0,0,0.564398174006,2016-04-26
12,STL,11,ARI,4,0,0,0.564398174006,2016-04-27
13,STL,0,ARI,3,1,0,0.564398174006,2016-04-28
14,COL,9,ARI,0,0,0,0.51064817274,2016-04-29
15,COL,5,ARI,2,0,0,0.51064817274,2016-04-30
16,COL,6,ARI,3,0,0,0.51064817274,2016-05-01
17,SFG,4,ARI,2,0,0,0.567976810728,2016-05-12
18,SFG,3,ARI,1,0,0,0.567976810728,2016-05-13
19,SFG,5,ARI,3,0,0,0.567976810728,2016-05-14
20,SFG,2,ARI,1,0,0,0.567976810728,2016-05-15
21,NYY,2,ARI,12,1,0,0.552314548357,2016-05-16
22,NYY,3,ARI,5,1,0,0.552314548357,2016-05-17
23,NYY,4,ARI,2,0,0,0.552314548357,2016-05-18
24,SDP,10,ARI,3,0,1,0.521784446197,2016-05-27
25,SDP,7,ARI,8,1,1,0.521784446197,2016-05-28
26,SDP,3,ARI,6,1,1,0.521784446197,2016-05-29
27,HOU,8,ARI,3,0,0,0.567124747087,2016-05-30
28,HOU,8,ARI,5,0,0,0.567124747087,2016-05-31
29,TBR,6,ARI,4,0,1,0.517018554183,2016-06-06
30,TBR,0,ARI,5,1,1,0.517018554183,2016-06-07
31,TBR,6,ARI,3,0,1,0.517018554183,2016-06-08
32,MIA,8,ARI,6,0,0,0.541186260529,2016-06-10
33,MIA,3,ARI,5,1,0,0.541186260529,2016-06-11
34,MIA,0,ARI,6,1,0,0.541186260529,2016-06-12
35,LAD,2,ARI,3,1,0,0.598983802465,2016-06-13
36,LAD,7,ARI,4,0,0,0.598983802465,2016-06-14
37,LAD,3,ARI,2,0,0,0.598983802465,2016-06-15
38,PHI,8,ARI,0,0,1,0.521786475654,2016-06-27
39,PHI,4,ARI,3,0,1,0.521786475654,2016-06-28
40,PHI,9,ARI,8,0,1,0.521786475654,2016-06-29
41,SFG,6,ARI,4,0,0,0.567976810728,2016-07-01
42,SFG,5,ARI,6,1,0,0.567976810728,2016-07-02
43,SFG,5,ARI,4,0,0,0.567976810728,2016-07-03
44,SDP,8,ARI,4,0,1,0.521784446197,2016-07-04
45,SDP,5,ARI,7,1,1,0.521784446197,2016-07-05
46,SDP,13,ARI,6,0,1,0.521784446197,2016-07-06
47,LAD,13,ARI,7,0,0,0.598983802465,2016-07-15
48,LAD,1,ARI,2,1,0,0.598983802465,2016-07-16
49,LAD,5,ARI,6,1,0,0.598983802465,2016-07-17
50,TOR,5,ARI,1,0,0,0.595961014855,2016-07-19
51,TOR,10,ARI,4,0,0,0.595961014855,2016-07-20
52,WSN,14,ARI,1,0,0,0.633341062816,2016-08-01
53,WSN,10,ARI,4,0,0,0.633341062816,2016-08-02
54,WSN,8,ARI,3,0,0,0.633341062816,2016-08-03
55,MIL,2,ARI,3,1,0,0.513007564699,2016-08-05
56,MIL,15,ARI,6,0,0,0.513007564699,2016-08-06
57,MIL,3,ARI,9,1,0,0.513007564699,2016-08-07
58,NYM,6,ARI,10,1,0,0.579283681817,2016-08-15
59,NYM,7,ARI,5,0,0,0.579283681817,2016-08-16
60,NYM,5,ARI,13,1,0,0.579283681817,2016-08-17
61,ATL,8,ARI,9,1,1,0.537075264886,2016-08-22
62,ATL,7,ARI,4,0,1,0.537075264886,2016-08-23
63,ATL,9,ARI,10,1,1,0.537075264886,2016-08-24
64,ATL,3,ARI,1,0,1,0.537075264886,2016-08-25
65,CIN,3,ARI,4,1,1,0.538851415532,2016-08-26
66,CIN,13,ARI,0,0,1,0.538851415532,2016-08-27
67,CIN,2,ARI,11,1,1,0.538851415532,2016-08-28
68,SFG,7,ARI,6,0,0,0.567976810728,2016-09-09
69,SFG,11,ARI,3,0,0,0.567976810728,2016-09-10
70,SFG,5,ARI,3,0,0,0.567976810728,2016-09-11
71,COL,9,ARI,12,1,0,0.51064817274,2016-09-12
72,COL,4,ARI,11,1,0,0.51064817274,2016-09-13
73,COL,6,ARI,11,1,0,0.51064817274,2016-09-14
74,LAD,3,ARI,7,1,0,0.598983802465,2016-09-15
75,LAD,3,ARI,2,0,0,0.598983802465,2016-09-16
76,LAD,6,ARI,2,0,0,0.598983802465,2016-09-17
77,LAD,9,ARI,10,1,0,0.598983802465,2016-09-18
78,SDP,3,ARI,5,1,1,0.521784446197,2016-09-30
79,SDP,5,ARI,9,1,1,0.521784446197,2016-10-01
80,SDP,2,ARI,3,1,1,0.521784446197,2016-10-02
81,WSN,4,ATL,3,0,0,0.630417612794,2016-04-04
82,WSN,3,ATL,1,0,0,0.630417612794,2016-04-06
83,STL,7,ATL,4,0,0,0.561305783941,2016-04-08
84,STL,12,ATL,2,0,0,0.561305783941,2016-04-09
85,STL,12,ATL,7,0,0,0.561305783941,2016-04-10
86,LAD,1,ATL,8,1,0,0.595961172794,2016-04-19
87,LAD,5,ATL,3,0,0,0.595961172794,2016-04-20
88,LAD,2,ATL,1,0,0,0.595961172794,2016-04-21
89,NYM,6,ATL,3,0,0,0.576217619683,2016-04-22
90,NYM,8,ATL,2,0,0,0.576217619683,2016-04-23
91,NYM,3,ATL,2,0,0,0.576217619683,2016-04-24
92,BOS,1,ATL,0,0,0,0.629467509553,2016-04-25
93,BOS,11,ATL,4,0,0,0.629467509553,2016-04-26
94,ARI,7,ATL,2,0,1,0.543318665371,2016-05-06
95,ARI,4,ATL,2,0,1,0.543318665371,2016-05-07
96,ARI,5,ATL,3,0,1,0.543318665371,2016-05-08
97,PHI,3,ATL,2,0,1,0.524921660194,2016-05-10
98,PHI,1,ATL,5,1,1,0.524921660194,2016-05-11
99,PHI,7,ATL,4,0,1,0.524921660194,2016-05-12
100,MIL,2,ATL,1,0,0,0.509867169362,2016-05-24
101,MIL,3,ATL,2,0,0,0.509867169362,2016-05-25
102,MIL,6,ATL,2,0,0,0.509867169362,2016-05-26
103,MIA,2,ATL,4,1,0,0.538063955168,2016-05-27
104,MIA,2,ATL,7,1,0,0.538063955168,2016-05-28
105,MIA,7,ATL,3,0,0,0.538063955168,2016-05-29
106,SFG,3,ATL,5,1,0,0.564890240304,2016-05-30
107,SFG,4,ATL,0,0,0,0.564890240304,2016-05-31
108,SFG,4,ATL,5,1,0,0.564890240304,2016-06-01
109,SFG,6,ATL,0,0,0,0.564890240304,2016-06-02
110,CHC,1,ATL,5,1,0,0.675803476075,2016-06-10
111,CHC,8,ATL,2,0,0,0.675803476075,2016-06-11
112,CHC,13,ATL,2,0,0,0.675803476075,2016-06-12
113,CIN,9,ATL,8,0,1,0.54197292916,2016-06-13
114,CIN,3,ATL,1,0,1,0.54197292916,2016-06-14
115,CIN,8,ATL,9,1,1,0.54197292916,2016-06-15
116,CIN,2,ATL,7,1,1,0.54197292916,2016-06-16
117,NYM,3,ATL,4,1,0,0.576217619683,2016-06-23
118,NYM,8,ATL,6,0,0,0.576217619683,2016-06-24
119,NYM,1,ATL,0,0,0,0.576217619683,2016-06-25
120,NYM,2,ATL,5,1,0,0.576217619683,2016-06-26
121,CLE,8,ATL,3,0,0,0.618764965328,2016-06-27
122,CLE,5,ATL,3,0,0,0.618764965328,2016-06-28
123,CLE,3,ATL,0,0,0,0.618764965328,2016-06-29
124,MIA,5,ATL,8,1,0,0.538063955168,2016-06-30
125,MIA,7,ATL,5,0,0,0.538063955168,2016-07-01
126,MIA,1,ATL,9,1,0,0.538063955168,2016-07-02
127,MIA,5,ATL,2,0,0,0.538063955168,2016-07-03
128,COL,11,ATL,2,0,0,0.507507168981,2016-07-15
129,COL,4,ATL,3,0,0,0.507507168981,2016-07-16
130,COL,0,ATL,1,1,0,0.507507168981,2016-07-17
131,PHI,7,ATL,5,0,1,0.524921660194,2016-07-28
132,PHI,1,ATL,2,1,1,0.524921660194,2016-07-29
133,PHI,9,ATL,5,0,1,0.524921660194,2016-07-30
134,PHI,1,ATL,2,1,1,0.524921660194,2016-07-31
135,PIT,5,ATL,3,0,0,0.528800368327,2016-08-02
136,PIT,4,ATL,8,1,0,0.528800368327,2016-08-03
137,PIT,2,ATL,5,1,0,0.528800368327,2016-08-04
138,MIN,4,ATL,2,0,1,0.587022268282,2016-08-16
139,MIN,10,ATL,3,0,1,0.587022268282,2016-08-17
140,WSN,8,ATL,2,0,0,0.630417612794,2016-08-18
141,WSN,7,ATL,6,0,0,0.630417612794,2016-08-19
142,WSN,11,ATL,9,0,0,0.630417612794,2016-08-20
143,WSN,6,ATL,7,1,0,0.630417612794,2016-08-21
144,SDP,3,ATL,7,1,1,0.524919631927,2016-08-30
145,SDP,1,ATL,8,1,1,0.524919631927,2016-08-31
146,SDP,6,ATL,9,1,1,0.524919631927,2016-09-01
147,NYM,6,ATL,4,0,0,0.576217619683,2016-09-09
148,NYM,3,ATL,4,1,0,0.576217619683,2016-09-10
149,NYM,10,ATL,3,0,0,0.576217619683,2016-09-11
150,MIA,7,ATL,12,1,0,0.538063955168,2016-09-12
151,MIA,7,ATL,5,0,0,0.538063955168,2016-09-13
152,MIA,7,ATL,5,0,0,0.538063955168,2016-09-14
153,WSN,7,ATL,2,0,0,0.630417612794,2016-09-16
154,WSN,3,ATL,7,1,0,0.630417612794,2016-09-17
155,WSN,2,ATL,6,1,0,0.630417612794,2016-09-18
156,PHI,6,ATL,7,1,1,0.524921660194,2016-09-27
157,PHI,2,ATL,12,1,1,0.524921660194,2016-09-28
158,PHI,2,ATL,5,1,1,0.524921660194,2016-09-29
159,DET,6,ATL,2,0,0,0.574863219475,2016-09-30
160,DET,3,ATL,5,1,0,0.574863219475,2016-10-01
161,DET,0,ATL,1,1,0,0.574863219475,2016-10-02
162,MIN,2,BAL,3,1,1,0.700377771789,2016-04-04
163,MIN,2,BAL,4,1,1,0.700377771789,2016-04-06
164,MIN,2,BAL,4,1,1,0.700377771789,2016-04-07
165,TBR,1,BAL,6,1,1,0.640629423019,2016-04-08
166,TBR,3,BAL,5,1,1,0.640629423019,2016-04-10
167,TOR,4,BAL,3,0,1,0.53029600609,2016-04-19
168,TOR,3,BAL,4,1,1,0.53029600609,2016-04-20
169,TOR,2,BAL,3,1,1,0.53029600609,2016-04-21
170,CHW,2,BAL,10,1,1,0.582473968396,2016-04-28
171,CHW,3,BAL,6,1,1,0.582473968396,2016-04-29
172,CHW,8,BAL,7,0,1,0.582473968396,2016-04-30
173,CHW,7,BAL,1,0,1,0.582473968396,2016-05-01
174,NYY,1,BAL,4,1,1,0.574435107262,2016-05-03
175,NYY,7,BAL,0,0,1,0.574435107262,2016-05-04
176,NYY,0,BAL,1,1,1,0.574435107262,2016-05-05
177,OAK,8,BAL,4,0,1,0.640110836918,2016-05-07
178,OAK,2,BAL,5,1,1,0.640110836918,2016-05-07
179,OAK,3,BAL,11,1,1,0.640110836918,2016-05-08
180,DET,5,BAL,7,1,1,0.548771222605,2016-05-12
181,DET,0,BAL,1,1,1,0.548771222605,2016-05-13
182,DET,3,BAL,9,1,1,0.548771222605,2016-05-14
183,DET,6,BAL,5,0,1,0.548771222605,2016-05-15
184,SEA,10,BAL,0,0,1,0.547724931566,2016-05-17
185,SEA,2,BAL,5,1,1,0.547724931566,2016-05-18
186,SEA,7,BAL,2,0,1,0.547724931566,2016-05-19
187,BOS,7,BAL,2,0,0,0.508125475778,2016-05-30
188,BOS,6,BAL,2,0,0,0.508125475778,2016-05-31
189,BOS,9,BAL,13,1,0,0.508125475778,2016-06-01
190,BOS,7,BAL,12,1,0,0.508125475778,2016-06-02
191,NYY,5,BAL,6,1,1,0.574435107262,2016-06-03
192,NYY,8,BAL,6,0,1,0.574435107262,2016-06-04
193,NYY,1,BAL,3,1,1,0.574435107262,2016-06-05
194,KCR,1,BAL,4,1,1,0.599567736061,2016-06-06
195,KCR,1,BAL,9,1,1,0.599567736061,2016-06-07
196,KCR,0,BAL,4,1,1,0.599567736061,2016-06-08
197,TOR,13,BAL,3,0,1,0.53029600609,2016-06-17
198,TOR,2,BAL,4,1,1,0.53029600609,2016-06-18
199,TOR,6,BAL,11,1,1,0.53029600609,2016-06-19
200,SDP,10,BAL,7,0,1,0.645013050493,2016-06-21
201,SDP,2,BAL,7,1,1,0.645013050493,2016-06-22
202,TBR,3,BAL,6,1,1,0.640629423019,2016-06-24
203,TBR,0,BAL,5,1,1,0.640629423019,2016-06-25
204,TBR,6,BAL,8,1,1,0.640629423019,2016-06-25
205,TBR,5,BAL,12,1,1,0.640629423019,2016-06-26
206,LAA,9,BAL,5,0,1,0.619206121736,2016-07-08
207,LAA,2,BAL,3,1,1,0.619206121736,2016-07-09
208,LAA,2,BAL,4,1,1,0.619206121736,2016-07-10
209,CLE,1,BAL,5,1,1,0.503279681401,2016-07-22
210,CLE,2,BAL,5,1,1,0.503279681401,2016-07-23
211,CLE,3,BAL,5,1,1,0.503279681401,2016-07-24
212,COL,2,BAL,3,1,1,0.614767572893,2016-07-25
213,COL,6,BAL,3,0,1,0.614767572893,2016-07-26
214,COL,3,BAL,1,0,1,0.614767572893,2016-07-27
215,TEX,1,BAL,5,1,1,0.505139996636,2016-08-02
216,TEX,2,BAL,3,1,1,0.505139996636,2016-08-03
217,TEX,5,BAL,3,0,1,0.505139996636,2016-08-04
218,BOS,5,BAL,3,0,0,0.508125475778,2016-08-16
219,BOS,8,BAL,1,0,0,0.508125475778,2016-08-17
