Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2006,Chicago Blackhawks,3,Colorado Avalanche,2
2006,Dallas Stars,3,Edmonton Oilers,2
2006,Columbus Blue Jackets,3,Mighty Ducks of Anaheim,4
2006,Vancouver Canucks,5,Minnesota Wild,3
2006,Pittsburgh Penguins,5,Philadelphia Flyers,6
2006,Edmonton Oilers,0,Calgary Flames,3
2006,Buffalo Sabres,2,Florida Panthers,3
2006,Toronto Maple Leafs,3,Montreal Canadiens,2
2006,Carolina Hurricanes,6,New Jersey Devils,1
2006,Atlanta Thrashers,1,New York Rangers,5
2006,Boston Bruins,1,Ottawa Senators,5
2006,New York Islanders,1,Philadelphia Flyers,5
2006,Detroit Red Wings,2,Phoenix Coyotes,0
2006,Tampa Bay Lightning,3,Pittsburgh Penguins,1
2006,Chicago Blackhawks,3,San Jose Sharks,4
2006,Nashville Predators,4,St. Louis Blues,1
2006,Columbus Blue Jackets,1,Los Angeles Kings,3
2006,Mighty Ducks of Anaheim,1,Minnesota Wild,4
2006,Dallas Stars,2,Vancouver Canucks,5
2006,Tampa Bay Lightning,2,Washington Capitals,3
2006,Phoenix Coyotes,2,Calgary Flames,0
2006,San Jose Sharks,2,Detroit Red Wings,3
2006,Florida Panthers,0,New York Rangers,4
2006,Phoenix Coyotes,4,Edmonton Oilers,3
2006,Boston Bruins,3,Montreal Canadiens,4
2006,Florida Panthers,3,New Jersey Devils,4
2006,Chicago Blackhawks,2,Vancouver Canucks,6
2006,Los Angeles Kings,5,Colorado Avalanche,4
2006,San Jose Sharks,1,Minnesota Wild,6
2006,New York Islanders,3,New York Rangers,2
2006,Mighty Ducks of Anaheim,2,St. Louis Blues,3
2006,Tampa Bay Lightning,6,Atlanta Thrashers,0
2006,Buffalo Sabres,4,Boston Bruins,3
2006,Edmonton Oilers,1,Calgary Flames,3
2006,Los Angeles Kings,7,Dallas Stars,2
2006,Washington Capitals,2,Florida Panthers,3
2006,St. Louis Blues,2,Nashville Predators,3
2006,New York Rangers,4,New York Islanders,5
2006,New Jersey Devils,6,Pittsburgh Penguins,3
2006,Carolina Hurricanes,4,Toronto Maple Leafs,5
2006,Phoenix Coyotes,2,Vancouver Canucks,3
2006,San Jose Sharks,1,Columbus Blue Jackets,4
2006,Mighty Ducks of Anaheim,2,Detroit Red Wings,3
2006,Colorado Avalanche,7,Edmonton Oilers,1
2006,Ottawa Senators,4,Tampa Bay Lightning,1
2006,New Jersey Devils,3,Atlanta Thrashers,4
2006,Pittsburgh Penguins,3,Boston Bruins,6
2006,New York Rangers,1,Buffalo Sabres,3
2006,Detroit Red Wings,6,Columbus Blue Jackets,0
2006,Calgary Flames,1,Dallas Stars,2
2006,New York Islanders,3,Montreal Canadiens,4
2006,San Jose Sharks,1,Nashville Predators,2
2006,Minnesota Wild,3,St. Louis Blues,2
2006,Philadelphia Flyers,5,Toronto Maple Leafs,2
2006,Colorado Avalanche,4,Vancouver Canucks,6
2006,Carolina Hurricanes,4,Washington Capitals,0
2006,Minnesota Wild,2,Chicago Blackhawks,4
2006,Calgary Flames,3,Los Angeles Kings,2
2006,Phoenix Coyotes,3,Mighty Ducks of Anaheim,5
2006,Ottawa Senators,2,Carolina Hurricanes,3
2006,Detroit Red Wings,6,Columbus Blue Jackets,2
2006,Boston Bruins,4,Toronto Maple Leafs,5
2006,Edmonton Oilers,3,Colorado Avalanche,5
2006,Mighty Ducks of Anaheim,1,Los Angeles Kings,3
2006,Vancouver Canucks,3,Minnesota Wild,1
2006,Philadelphia Flyers,2,Montreal Canadiens,3
2006,Chicago Blackhawks,3,Nashville Predators,5
2006,Atlanta Thrashers,3,New York Islanders,4
2006,St. Louis Blues,4,Phoenix Coyotes,5
2006,Florida Panthers,4,Pittsburgh Penguins,3
2006,Washington Capitals,3,Buffalo Sabres,2
2006,Boston Bruins,3,Carolina Hurricanes,4
2006,Nashville Predators,2,Columbus Blue Jackets,3
2006,San Jose Sharks,5,Dallas Stars,4
2006,Calgary Flames,1,Mighty Ducks of Anaheim,4
2006,Tampa Bay Lightning,6,New Jersey Devils,3
2006,Toronto Maple Leafs,1,Boston Bruins,2
2006,Vancouver Canucks,2,Colorado Avalanche,6
2006,Chicago Blackhawks,2,Detroit Red Wings,5
2006,New York Islanders,1,New York Rangers,3
2006,Montreal Canadiens,3,Ottawa Senators,4
2006,Florida Panthers,4,Philadelphia Flyers,5
2006,Calgary Flames,2,Phoenix Coyotes,3
2006,Atlanta Thrashers,5,Pittsburgh Penguins,7
2006,Philadelphia Flyers,6,Carolina Hurricanes,8
2006,Minnesota Wild,1,Columbus Blue Jackets,2
2006,Edmonton Oilers,5,Dallas Stars,3
2006,San Jose Sharks,5,Los Angeles Kings,4
2006,St. Louis Blues,4,Mighty Ducks of Anaheim,6
2006,Buffalo Sabres,2,New Jersey Devils,3
2006,Washington Capitals,2,Tampa Bay Lightning,4
2006,Tampa Bay Lightning,3,Atlanta Thrashers,2
2006,New Jersey Devils,5,Boston Bruins,4
2006,Detroit Red Wings,4,Chicago Blackhawks,2
2006,Vancouver Canucks,3,Colorado Avalanche,4
2006,St. Louis Blues,2,Los Angeles Kings,5
2006,Columbus Blue Jackets,1,Minnesota Wild,3
2006,New York Rangers,5,Montreal Canadiens,2
2006,Edmonton Oilers,5,Nashville Predators,1
2006,Buffalo Sabres,6,New York Islanders,4
2006,Dallas Stars,5,Phoenix Coyotes,3
2006,Carolina Hurricanes,5,Pittsburgh Penguins,3
2006,Calgary Flames,2,San Jose Sharks,3
2006,Ottawa Senators,8,Toronto Maple Leafs,0
2006,Phoenix Coyotes,2,Mighty Ducks of Anaheim,3
2006,Philadelphia Flyers,5,Ottawa Senators,3
2006,Montreal Canadiens,4,New York Rangers,1
2006,Florida Panthers,1,Toronto Maple Leafs,2
2006,Minnesota Wild,0,Calgary Flames,3
2006,Chicago Blackhawks,1,Detroit Red Wings,4
2006,Columbus Blue Jackets,1,Edmonton Oilers,5
2006,Nashville Predators,1,Mighty Ducks of Anaheim,4
2006,Florida Panthers,4,Montreal Canadiens,5
2006,Pittsburgh Penguins,4,New Jersey Devils,3
2006,Boston Bruins,3,New York Islanders,4
2006,Atlanta Thrashers,6,Tampa Bay Lightning,4
2006,Ottawa Senators,10,Buffalo Sabres,4
2006,Los Angeles Kings,6,Dallas Stars,3
2006,Nashville Predators,2,San Jose Sharks,3
2006,Chicago Blackhawks,6,St. Louis Blues,5
2006,Minnesota Wild,1,Vancouver Canucks,2
2006,Florida Panthers,1,Boston Bruins,4
2006,Toronto Maple Leafs,3,Carolina Hurricanes,4
2006,Columbus Blue Jackets,1,Calgary Flames,2
2006,Mighty Ducks of Anaheim,3,Colorado Avalanche,4
2006,Edmonton Oilers,4,Detroit Red Wings,3
2006,New York Rangers,4,New Jersey Devils,2
2006,Pittsburgh Penguins,5,New York Islanders,1
2006,Tampa Bay Lightning,2,Ottawa Senators,4
2006,Washington Capitals,1,Philadelphia Flyers,8
2006,Los Angeles Kings,0,Phoenix Coyotes,4
2006,Montreal Canadiens,3,Buffalo Sabres,2
2006,Chicago Blackhawks,1,Dallas Stars,9
2006,San Jose Sharks,1,Mighty Ducks of Anaheim,0
2006,Edmonton Oilers,7,St. Louis Blues,2
2006,Columbus Blue Jackets,3,Vancouver Canucks,5
2006,Atlanta Thrashers,2,Washington Capitals,3
2006,Pittsburgh Penguins,3,Boston Bruins,6
2006,Florida Panthers,0,Carolina Hurricanes,2
2006,Vancouver Canucks,0,Calgary Flames,1
2006,Dallas Stars,3,Colorado Avalanche,2
2006,Phoenix Coyotes,4,Detroit Red Wings,1
2006,Nashville Predators,2,Los Angeles Kings,3
2006,Buffalo Sabres,2,Montreal Canadiens,3
2006,New Jersey Devils,2,New York Rangers,3
2006,New York Islanders,0,Ottawa Senators,6
2006,Atlanta Thrashers,3,Philadelphia Flyers,4
2006,Minnesota Wild,3,San Jose Sharks,1
2006,Tampa Bay Lightning,3,Toronto Maple Leafs,5
2006,Phoenix Coyotes,1,Chicago Blackhawks,2
2006,Minnesota Wild,4,Mighty Ducks of Anaheim,3
2006,Detroit Red Wings,4,St. Louis Blues,1
2006,Toronto Maple Leafs,4,Washington Capitals,5
2006,Vancouver Canucks,3,Calgary Flames,4
2006,Edmonton Oilers,0,Dallas Stars,4
2006,Pittsburgh Penguins,3,New York Rangers,2
2006,San Jose Sharks,2,Colorado Avalanche,5
2006,Phoenix Coyotes,4,Minnesota Wild,2
2006,Tampa Bay Lightning,2,Montreal Canadiens,3
2006,New York Islanders,4,New Jersey Devils,1
2006,Edmonton Oilers,2,Nashville Predators,3
2006,Boston Bruins,3,Philadelphia Flyers,4
2006,Washington Capitals,4,Toronto Maple Leafs,6
2006,Pittsburgh Penguins,0,Atlanta Thrashers,5
2006,Carolina Hurricanes,5,Buffalo Sabres,3
2006,St. Louis Blues,1,Columbus Blue Jackets,3
2006,Los Angeles Kings,4,Detroit Red Wings,5
2006,New York Rangers,4,Florida Panthers,3
2006,Ottawa Senators,5,Boston Bruins,2
2006,Dallas Stars,3,Nashville Predators,5
2006,New York Islanders,2,Philadelphia Flyers,3
2006,Calgary Flames,4,Phoenix Coyotes,3
2006,Montreal Canadiens,2,Pittsburgh Penguins,3
2006,Chicago Blackhawks,4,St. Louis Blues,2
2006,New York Rangers,5,Tampa Bay Lightning,2
2006,Colorado Avalanche,5,Vancouver Canucks,3
2006,Tampa Bay Lightning,2,Atlanta Thrashers,5
2006,Toronto Maple Leafs,2,Buffalo Sabres,5
2006,Edmonton Oilers,3,Columbus Blue Jackets,1
2006,Los Angeles Kings,4,Chicago Blackhawks,2
2006,Minnesota Wild,1,Detroit Red Wings,3
2006,Carolina Hurricanes,1,Florida Panthers,0
2006,New Jersey Devils,4,Washington Capitals,3
2006,Atlanta Thrashers,9,Carolina Hurricanes,0
2006,Colorado Avalanche,3,Calgary Flames,5
2006,Toronto Maple Leafs,5,Montreal Canadiens,4
2006,Washington Capitals,2,New Jersey Devils,3
2006,St. Louis Blues,1,Nashville Predators,3
2006,Boston Bruins,2,New York Islanders,5
2006,Buffalo Sabres,1,Ottawa Senators,6
2006,Florida Panthers,4,Philadelphia Flyers,5
2006,Mighty Ducks of Anaheim,1,Phoenix Coyotes,2
2006,New York Rangers,6,Pittsburgh Penguins,1
2006,Dallas Stars,3,San Jose Sharks,2
2006,Los Angeles Kings,8,Columbus Blue Jackets,2
2006,Edmonton Oilers,1,Chicago Blackhawks,3
2006,Dallas Stars,3,Mighty Ducks of Anaheim,1
2006,Detroit Red Wings,1,Vancouver Canucks,4
2006,Minnesota Wild,2,Calgary Flames,3
2006,Edmonton Oilers,5,Colorado Avalanche,2
2006,New York Islanders,3,Pittsburgh Penguins,2
2006,Philadelphia Flyers,2,Tampa Bay Lightning,5
2006,New Jersey Devils,1,Buffalo Sabres,4
2006,Florida Panthers,3,Montreal Canadiens,4
2006,Los Angeles Kings,2,Nashville Predators,3
2006,Carolina Hurricanes,2,Ottawa Senators,1
2006,New York Rangers,1,Toronto Maple Leafs,2
2006,Tampa Bay Lightning,3,Washington Capitals,4
2006,New York Islanders,7,Atlanta Thrashers,3
2006,St. Louis Blues,2,Columbus Blue Jackets,0
2006,Detroit Red Wings,1,Calgary Flames,3
2006,Dallas Stars,4,Mighty Ducks of Anaheim,2
2006,Pittsburgh Penguins,3,Philadelphia Flyers,2
2006,Colorado Avalanche,3,Phoenix Coyotes,1
2006,Vancouver Canucks,3,San Jose Sharks,1
2006,Toronto Maple Leafs,4,Boston Bruins,1
2006,Washington Capitals,5,Buffalo Sabres,8
2006,New York Rangers,1,Carolina Hurricanes,5
2006,Detroit Red Wings,5,Edmonton Oilers,6
2006,Vancouver Canucks,4,Los Angeles Kings,5
2006,Florida Panthers,1,Ottawa Senators,4
2006,New York Islanders,2,Tampa Bay Lightning,3
2006,Chicago Blackhawks,5,Calgary Flames,2
2006,Columbus Blue Jackets,3,Dallas Stars,6
2006,Colorado Avalanche,3,Mighty Ducks of Anaheim,2
2006,Montreal Canadiens,3,New Jersey Devils,5
2006,Atlanta Thrashers,6,Philadelphia Flyers,5
2006,Buffalo Sabres,3,Boston Bruins,2
2006,St. Louis Blues,3,Detroit Red Wings,2
2006,Chicago Blackhawks,4,Edmonton Oilers,3
2006,New York Islanders,5,Florida Panthers,3
2006,Colorado Avalanche,3,Los Angeles Kings,4
2006,Nashville Predators,2,Minnesota Wild,4
2006,Washington Capitals,5,Montreal Canadiens,1
2006,Carolina Hurricanes,3,New York Rangers,4
2006,New Jersey Devils,4,Ottawa Senators,5
2006,Philadelphia Flyers,6,Pittsburgh Penguins,3
2006,Phoenix Coyotes,4,San Jose Sharks,3
2006,Atlanta Thrashers,1,Toronto Maple Leafs,5
2006,Tampa Bay Lightning,5,Carolina Hurricanes,2
2006,Vancouver Canucks,3,Mighty Ducks of Anaheim,2
2006,Boston Bruins,2,New York Rangers,3
2006,Columbus Blue Jackets,1,Phoenix Coyotes,5
2006,Calgary Flames,3,Colorado Avalanche,2
2006,San Jose Sharks,1,Edmonton Oilers,2
2006,New York Rangers,3,Buffalo Sabres,2
2006,Ottawa Senators,5,Carolina Hurricanes,3
2006,Atlanta Thrashers,2,Montreal Canadiens,3
2006,Tampa Bay Lightning,4,Philadelphia Flyers,2
2006,Mighty Ducks of Anaheim,2,Phoenix Coyotes,1
2006,Washington Capitals,4,Pittsburgh Penguins,5
2006,Los Angeles Kings,6,St. Louis Blues,3
2006,Chicago Blackhawks,1,Vancouver Canucks,3
2006,Nashville Predators,4,Columbus Blue Jackets,2
2006,San Jose Sharks,2,Calgary Flames,3
2006,Mighty Ducks of Anaheim,1,Dallas Stars,3
2006,Colorado Avalanche,3,Detroit Red Wings,7
2006,New Jersey Devils,5,Florida Panthers,1
2006,Edmonton Oilers,4,Minnesota Wild,3
2006,Buffalo Sabres,4,New York Islanders,3
2006,Boston Bruins,5,Toronto Maple Leafs,1
2006,Tampa Bay Lightning,4,Washington Capitals,3
2006,New York Rangers,6,Atlanta Thrashers,3
2006,Los Angeles Kings,3,Nashville Predators,4
2006,San Jose Sharks,2,Vancouver Canucks,3
2006,Philadelphia Flyers,5,Boston Bruins,3
2006,Montreal Canadiens,1,Buffalo Sabres,3
2006,Toronto Maple Leafs,3,Carolina Hurricanes,4
2006,Colorado Avalanche,5,Columbus Blue Jackets,0
2006,Edmonton Oilers,2,Calgary Flames,1
2006,Phoenix Coyotes,4,Dallas Stars,1
2006,Pittsburgh Penguins,3,Florida Panthers,6
2006,Detroit Red Wings,1,Mighty Ducks of Anaheim,3
2006,St. Louis Blues,3,Minnesota Wild,5
2006,Ottawa Senators,6,New York Islanders,2
2006,New Jersey Devils,8,Tampa Bay Lightning,2
2006,Florida Panthers,4,Atlanta Thrashers,7
2006,Chicago Blackhawks,2,Los Angeles Kings,3
2006,Dallas Stars,3,Nashville Predators,1
2006,Washington Capitals,2,New York Rangers,3
2006,Boston Bruins,2,Ottawa Senators,4
2006,New York Islanders,4,Philadelphia Flyers,2
2006,Vancouver Canucks,1,Phoenix Coyotes,2
2006,Detroit Red Wings,7,San Jose Sharks,6
2006,Columbus Blue Jackets,4,St. Louis Blues,3
2006,Montreal Canadiens,3,Toronto Maple Leafs,4
2006,Atlanta Thrashers,5,Carolina Hurricanes,2
2006,Vancouver Canucks,2,Colorado Avalanche,6
2006,Chicago Blackhawks,1,Mighty Ducks of Anaheim,3
2006,Pittsburgh Penguins,1,Tampa Bay Lightning,4
2006,Buffalo Sabres,3,Washington Capitals,2
2006,Toronto Maple Leafs,2,Florida Panthers,1
2006,Detroit Red Wings,5,Los Angeles Kings,2
2006,Carolina Hurricanes,4,Atlanta Thrashers,3
2006,Colorado Avalanche,3,Edmonton Oilers,2
2006,Boston Bruins,2,New Jersey Devils,3
2006,Calgary Flames,0,Nashville Predators,2
2006,Philadelphia Flyers,4,New York Islanders,3
2006,Montreal Canadiens,0,Ottawa Senators,4
2006,Buffalo Sabres,3,Pittsburgh Penguins,2
2006,Los Angeles Kings,2,Chicago Blackhawks,3
2006,San Jose Sharks,1,Dallas Stars,4
2006,Phoenix Coyotes,1,Mighty Ducks of Anaheim,6
2006,Columbus Blue Jackets,3,Minnesota Wild,2
2006,New Jersey Devils,1,Philadelphia Flyers,2
2006,Toronto Maple Leafs,1,Tampa Bay Lightning,2
2006,Colorado Avalanche,2,Vancouver Canucks,5
2006,Toronto Maple Leafs,4,Atlanta Thrashers,0
2006,Ottawa Senators,0,Boston Bruins,3
2006,Calgary Flames,3,Detroit Red Wings,2
2006,Vancouver Canucks,3,Edmonton Oilers,5
2006,Washington Capitals,2,Florida Panthers,3
2006,Buffalo Sabres,3,Montreal Canadiens,2
2006,Minnesota Wild,1,Nashville Predators,2
2006,Pittsburgh Penguins,1,New York Rangers,2
2006,Columbus Blue Jackets,1,St. Louis Blues,4
2006,San Jose Sharks,5,Buffalo Sabres,0
2006,Carolina Hurricanes,4,Dallas Stars,5
2006,Los Angeles Kings,1,Ottawa Senators,5
2006,Chicago Blackhawks,2,Tampa Bay Lightning,3
2006,Boston Bruins,5,Edmonton Oilers,4
2006,Chicago Blackhawks,3,Florida Panthers,4
2006,Atlanta Thrashers,1,Mighty Ducks of Anaheim,2
2006,Los Angeles Kings,2,Montreal Canadiens,3
2006,Minnesota Wild,2,New Jersey Devils,3
2006,Philadelphia Flyers,3,Nashville Predators,4
2006,Carolina Hurricanes,4,Phoenix Coyotes,8
2006,Calgary Flames,3,Pittsburgh Penguins,2
2006,San Jose Sharks,5,Toronto Maple Leafs,4
2006,New York Rangers,1,Washington Capitals,5
2006,Buffalo Sabres,6,Colorado Avalanche,4
2006,New York Islanders,2,Detroit Red Wings,1
2006,Boston Bruins,2,Vancouver Canucks,5
2006,Ottawa Senators,6,Florida Panthers,3
2006,Minnesota Wild,1,New York Rangers,3
2006,Atlanta Thrashers,2,Phoenix Coyotes,5
2006,New Jersey Devils,2,Detroit Red Wings,5
2006,Carolina Hurricanes,6,Mighty Ducks of Anaheim,2
2006,Calgary Flames,0,Philadelphia Flyers,1
2006,Atlanta Thrashers,3,San Jose Sharks,5
2006,New York Islanders,6,St. Louis Blues,3
2006,Los Angeles Kings,2,Toronto Maple Leafs,1
2006,New York Rangers,1,Chicago Blackhawks,2
2006,Boston Bruins,1,Colorado Avalanche,4
2006,Florida Panthers,3,Dallas Stars,4
2006,Calgary Flames,4,New Jersey Devils,1
2006,Nashville Predators,5,Washington Capitals,2
2006,Mighty Ducks of Anaheim,2,Buffalo Sabres,3
2006,New York Islanders,3,Columbus Blue Jackets,4
2006,Carolina Hurricanes,3,Los Angeles Kings,2
2006,New York Rangers,5,Nashville Predators,1
2006,Edmonton Oilers,3,Philadelphia Flyers,2
2006,Minnesota Wild,5,Pittsburgh Penguins,0
2006,Florida Panthers,2,San Jose Sharks,6
2006,St. Louis Blues,4,Tampa Bay Lightning,5
2006,Columbus Blue Jackets,2,Atlanta Thrashers,5
2006,Colorado Avalanche,4,New Jersey Devils,3
2006,Ottawa Senators,2,Vancouver Canucks,3
2006,Detroit Red Wings,4,Washington Capitals,3
2006,Ottawa Senators,1,Calgary Flames,2
2006,Florida Panthers,1,Los Angeles Kings,3
2006,Mighty Ducks of Anaheim,5,Montreal Canadiens,3
2006,Edmonton Oilers,2,New York Islanders,3
2006,Minnesota Wild,2,Philadelphia Flyers,3
2006,Colorado Avalanche,3,Pittsburgh Penguins,4
2006,Carolina Hurricanes,3,San Jose Sharks,4
2006,New York Rangers,5,St. Louis Blues,4
2006,Nashville Predators,3,Tampa Bay Lightning,4
2006,Dallas Stars,2,Toronto Maple Leafs,1
2006,Chicago Blackhawks,5,Atlanta Thrashers,4
2006,Phoenix Coyotes,2,Boston Bruins,1
2006,New Jersey Devils,2,Columbus Blue Jackets,3
2006,Buffalo Sabres,3,Minnesota Wild,2
2006,Ottawa Senators,6,Colorado Avalanche,2
2006,Pittsburgh Penguins,1,Detroit Red Wings,3
2006,Mighty Ducks of Anaheim,2,Toronto Maple Leafs,3
2006,Detroit Red Wings,6,Atlanta Thrashers,7
2006,Chicago Blackhawks,3,Carolina Hurricanes,5
2006,Philadelphia Flyers,3,Columbus Blue Jackets,1
2006,Nashville Predators,3,Florida Panthers,7
2006,Phoenix Coyotes,2,Montreal Canadiens,5
2006,Edmonton Oilers,1,New Jersey Devils,2
2006,Minnesota Wild,4,New York Islanders,3
2006,Vancouver Canucks,3,New York Rangers,2
2006,Pittsburgh Penguins,0,St. Louis Blues,3
2006,Dallas Stars,3,Buffalo Sabres,4
2006,Washington Capitals,3,Los Angeles Kings,2
2006,Tampa Bay Lightning,2,Mighty Ducks of Anaheim,4
2006,Columbus Blue Jackets,1,Carolina Hurricanes,2
2006,Montreal Canadiens,3,Edmonton Oilers,5
2006,Detroit Red Wings,2,Florida Panthers,3
2006,Boston Bruins,3,Minnesota Wild,2
2006,Atlanta Thrashers,3,New Jersey Devils,2
2006,Chicago Blackhawks,3,Nashville Predators,5
2006,Dallas Stars,2,Ottawa Senators,0
2006,Vancouver Canucks,5,Philadelphia Flyers,4
2006,Tampa Bay Lightning,3,Phoenix Coyotes,1
2006,St. Louis Blues,1,Chicago Blackhawks,5
2006,Los Angeles Kings,4,Mighty Ducks of Anaheim,3
2006,Buffalo Sabres,4,Pittsburgh Penguins,3
2006,Washington Capitals,1,San Jose Sharks,4
2006,Florida Panthers,1,Atlanta Thrashers,2
2006,Pittsburgh Penguins,3,Buffalo Sabres,4
2006,New Jersey Devils,1,Carolina Hurricanes,4
2006,Boston Bruins,0,Calgary Flames,3
2006,Phoenix Coyotes,1,Los Angeles Kings,4
2006,Montreal Canadiens,3,Minnesota Wild,4
2006,Columbus Blue Jackets,3,Nashville Predators,7
2006,Colorado Avalanche,4,New York Islanders,5
2006,Toronto Maple Leafs,2,Ottawa Senators,8
2006,Philadelphia Flyers,5,St. Louis Blues,2
2006,Detroit Red Wings,6,Tampa Bay Lightning,3
2006,Edmonton Oilers,5,Vancouver Canucks,4
2006,Dallas Stars,5,Chicago Blackhawks,3
2006,San Jose Sharks,4,Mighty Ducks of Anaheim,5
2006,Colorado Avalanche,2,New York Rangers,1
2006,Florida Panthers,3,Washington Capitals,2
2006,Calgary Flames,4,Edmonton Oilers,5
2006,Dallas Stars,1,Minnesota Wild,2
2006,Buffalo Sabres,2,Philadelphia Flyers,1
2006,New York Islanders,6,Toronto Maple Leafs,9
2006,Los Angeles Kings,4,Vancouver Canucks,3
2006,Tampa Bay Lightning,4,Carolina Hurricanes,6
2006,Columbus Blue Jackets,3,Detroit Red Wings,4
2006,Ottawa Senators,3,Montreal Canadiens,4
2006,Colorado Avalanche,2,Nashville Predators,3
2006,New Jersey Devils,3,New York Rangers,1
2006,St. Louis Blues,5,Phoenix Coyotes,4
2006,Mighty Ducks of Anaheim,2,San Jose Sharks,4
2006,Dallas Stars,5,Columbus Blue Jackets,3
2006,Los Angeles Kings,5,Calgary Flames,2
2006,Nashville Predators,6,Chicago Blackhawks,1
2006,St. Louis Blues,3,Mighty Ducks of Anaheim,6
2006,New Jersey Devils,2,New York Islanders,4
2006,Edmonton Oilers,7,Vancouver Canucks,6
2006,Washington Capitals,6,Atlanta Thrashers,5
2006,Toronto Maple Leafs,1,Boston Bruins,4
2006,Minnesota Wild,3,Colorado Avalanche,4
2006,Buffalo Sabres,1,Florida Panthers,4
2006,Tampa Bay Lightning,2,New York Rangers,4
2006,Ottawa Senators,3,Philadelphia Flyers,4
2006,San Jose Sharks,1,Phoenix Coyotes,2
2006,Florida Panthers,3,Carolina Hurricanes,4
2006,Nashville Predators,5,Columbus Blue Jackets,4
2006,Detroit Red Wings,3,Chicago Blackhawks,2
2006,Phoenix Coyotes,3,Dallas Stars,2
2006,Los Angeles Kings,3,Edmonton Oilers,5
2006,Colorado Avalanche,3,Minnesota Wild,5
2006,Atlanta Thrashers,1,New Jersey Devils,0
2006,Ottawa Senators,4,New York Islanders,2
2006,Philadelphia Flyers,5,Pittsburgh Penguins,4
2006,St. Louis Blues,2,San Jose Sharks,1
2006,Buffalo Sabres,4,Tampa Bay Lightning,1
2006,Boston Bruins,1,Toronto Maple Leafs,2
2006,Calgary Flames,6,Vancouver Canucks,5
