ID,Visitor_Team,V_Team_PTS,Home_Team,H_Team_PTS,True_Result,Predicted_Result,Confidence,Date
818,Chicago Blackhawks,0,Edmonton Oilers,1,1,0,0.516280350207,2017-02-11
819,St. Louis Blues,0,Montreal Canadiens,1,1,1,0.731174338586,2017-02-11
820,Florida Panthers,0,Nashville Predators,1,1,1,0.501653346638,2017-02-11
821,Colorado Avalanche,0,New York Rangers,1,1,1,0.863113227289,2017-02-11
822,New York Islanders,0,Ottawa Senators,1,1,1,0.593810956934,2017-02-11
823,San Jose Sharks,0,Philadelphia Flyers,1,1,0,0.603407615155,2017-02-11
824,Buffalo Sabres,0,Toronto Maple Leafs,1,1,1,0.650711945832,2017-02-11
825,Tampa Bay Lightning,0,Winnipeg Jets,1,1,0,0.587248382,2017-02-11
826,Anaheim Ducks,0,Washington Capitals,1,1,1,0.622398376692,2017-02-11
827,Montreal Canadiens,0,Boston Bruins,1,1,1,0.522680125959,2017-02-12
828,Vancouver Canucks,0,Buffalo Sabres,1,1,1,0.576637242813,2017-02-12
829,Detroit Red Wings,0,Minnesota Wild,1,1,1,0.663170684359,2017-02-12
830,San Jose Sharks,0,New Jersey Devils,1,1,1,0.560019640375,2017-02-12
831,Dallas Stars,0,Nashville Predators,1,1,1,0.631383500152,2017-02-12
832,Colorado Avalanche,0,New York Islanders,1,1,1,0.602436163658,2017-02-12
833,New York Rangers,0,Columbus Blue Jackets,1,1,0,0.554975780699,2017-02-13
834,Arizona Coyotes,0,Calgary Flames,1,1,1,0.561883298551,2017-02-13
835,Arizona Coyotes,0,Edmonton Oilers,1,1,1,0.721797515909,2017-02-14
836,Anaheim Ducks,0,Minnesota Wild,1,1,1,0.620433813921,2017-02-14
837,Colorado Avalanche,0,New Jersey Devils,1,1,1,0.738094273428,2017-02-14
838,Buffalo Sabres,0,Ottawa Senators,1,1,1,0.655986977332,2017-02-14
839,Vancouver Canucks,0,Pittsburgh Penguins,1,1,1,0.742059946836,2017-02-14
840,New York Islanders,0,Toronto Maple Leafs,1,1,1,0.588181057559,2017-02-14
841,Dallas Stars,0,Winnipeg Jets,1,1,1,0.653991103812,2017-02-14
842,Toronto Maple Leafs,0,Columbus Blue Jackets,1,1,1,0.743461675525,2017-02-15
843,Philadelphia Flyers,0,Calgary Flames,1,1,0,0.543644066233,2017-02-15
844,St. Louis Blues,0,Detroit Red Wings,1,1,1,0.545661641908,2017-02-15
845,Florida Panthers,0,San Jose Sharks,1,1,1,0.612821885555,2017-02-15
846,Colorado Avalanche,0,Buffalo Sabres,1,1,1,0.537406752284,2017-02-16
847,Philadelphia Flyers,0,Edmonton Oilers,1,1,1,0.629381626776,2017-02-16
848,Arizona Coyotes,0,Los Angeles Kings,1,1,1,0.701919452252,2017-02-16
849,Dallas Stars,0,Minnesota Wild,1,1,1,0.755267672421,2017-02-16
850,Ottawa Senators,0,New Jersey Devils,1,1,1,0.661896947564,2017-02-16
851,New York Rangers,0,New York Islanders,1,1,0,0.770342335303,2017-02-16
852,Winnipeg Jets,0,Pittsburgh Penguins,1,1,1,0.612274771726,2017-02-16
853,Vancouver Canucks,0,St. Louis Blues,1,1,1,0.706001895585,2017-02-16
854,Florida Panthers,0,Anaheim Ducks,1,1,1,0.579201013259,2017-02-17
855,Colorado Avalanche,0,Carolina Hurricanes,1,1,1,0.584998832793,2017-02-17
856,Pittsburgh Penguins,0,Columbus Blue Jackets,1,1,1,0.673260708066,2017-02-17
857,San Jose Sharks,0,Arizona Coyotes,1,1,0,0.699204887609,2017-02-18
858,St. Louis Blues,0,Buffalo Sabres,1,1,0,0.586991037806,2017-02-18
859,Edmonton Oilers,0,Chicago Blackhawks,1,1,1,0.621562410994,2017-02-18
860,Tampa Bay Lightning,0,Dallas Stars,1,1,0,0.684323059328,2017-02-18
861,Washington Capitals,0,Detroit Red Wings,1,1,0,0.563349234775,2017-02-18
862,Florida Panthers,0,Los Angeles Kings,1,1,1,0.510270858579,2017-02-18
863,Nashville Predators,0,Minnesota Wild,1,1,1,0.690887320585,2017-02-18
864,Winnipeg Jets,0,Montreal Canadiens,1,1,1,0.742937849903,2017-02-18
865,New York Islanders,0,New Jersey Devils,1,1,1,0.697618117579,2017-02-18
866,Ottawa Senators,0,Toronto Maple Leafs,1,1,1,0.547909823624,2017-02-18
867,Calgary Flames,0,Vancouver Canucks,1,1,1,0.571345937166,2017-02-18
868,Los Angeles Kings,0,Anaheim Ducks,1,1,1,0.621030739656,2017-02-19
869,Chicago Blackhawks,0,Buffalo Sabres,1,1,0,0.646672159241,2017-02-19
870,Toronto Maple Leafs,0,Carolina Hurricanes,1,1,1,0.500573006344,2017-02-19
871,Nashville Predators,0,Columbus Blue Jackets,1,1,1,0.743226517113,2017-02-19
872,Tampa Bay Lightning,0,Colorado Avalanche,1,1,0,0.688548810136,2017-02-19
873,New Jersey Devils,0,New York Islanders,1,1,0,0.59987406012,2017-02-19
874,Washington Capitals,0,New York Rangers,1,1,1,0.711364743852,2017-02-19
875,Winnipeg Jets,0,Ottawa Senators,1,1,1,0.534720643279,2017-02-19
876,Detroit Red Wings,0,Pittsburgh Penguins,1,1,1,0.60552547505,2017-02-19
877,Boston Bruins,0,San Jose Sharks,1,1,0,0.537781036365,2017-02-19
878,Philadelphia Flyers,0,Vancouver Canucks,1,1,0,0.525776474978,2017-02-19
879,Anaheim Ducks,0,Arizona Coyotes,1,1,0,0.669034017237,2017-02-20
880,Florida Panthers,0,St. Louis Blues,1,1,1,0.541353243751,2017-02-20
881,Pittsburgh Penguins,0,Carolina Hurricanes,1,1,0,0.583893427941,2017-02-21
882,Los Angeles Kings,0,Colorado Avalanche,1,1,0,0.540219049959,2017-02-21
883,New York Islanders,0,Detroit Red Wings,1,1,1,0.618809546136,2017-02-21
884,Chicago Blackhawks,0,Minnesota Wild,1,1,1,0.596809725297,2017-02-21
885,Ottawa Senators,0,New Jersey Devils,1,1,1,0.661896947564,2017-02-21
886,Calgary Flames,0,Nashville Predators,1,1,1,0.687550111059,2017-02-21
887,Montreal Canadiens,0,New York Rangers,1,1,1,0.635266100146,2017-02-21
888,Edmonton Oilers,0,Tampa Bay Lightning,1,1,1,0.67933096396,2017-02-21
889,Winnipeg Jets,0,Toronto Maple Leafs,1,1,1,0.528921466174,2017-02-21
890,Boston Bruins,0,Anaheim Ducks,1,1,0,0.572267348252,2017-02-22
891,Edmonton Oilers,0,Florida Panthers,1,1,1,0.572733111289,2017-02-22
892,Washington Capitals,0,Philadelphia Flyers,1,1,0,0.637425869611,2017-02-22
893,Arizona Coyotes,0,Chicago Blackhawks,1,1,1,0.774528420235,2017-02-23
894,Boston Bruins,0,Los Angeles Kings,1,1,0,0.638650804526,2017-02-23
895,New York Islanders,0,Montreal Canadiens,1,1,1,0.786159685699,2017-02-23
896,Colorado Avalanche,0,Nashville Predators,1,1,1,0.635940907258,2017-02-23
897,Calgary Flames,0,Tampa Bay Lightning,1,1,1,0.81081054052,2017-02-23
898,New York Rangers,0,Toronto Maple Leafs,1,1,0,0.744466541573,2017-02-23
899,Ottawa Senators,0,Carolina Hurricanes,1,1,0,0.505249628243,2017-02-24
900,Arizona Coyotes,0,Dallas Stars,1,1,1,0.622304883008,2017-02-24
901,Calgary Flames,0,Florida Panthers,1,1,1,0.730585969688,2017-02-24
902,Edmonton Oilers,0,Washington Capitals,1,1,1,0.664007637952,2017-02-24
903,New York Islanders,0,Columbus Blue Jackets,1,1,1,0.769407706222,2017-02-25
904,Buffalo Sabres,0,Colorado Avalanche,1,1,1,0.569824124054,2017-02-25
905,Anaheim Ducks,0,Los Angeles Kings,1,1,0,0.515716010993,2017-02-25
906,New York Rangers,0,New Jersey Devils,1,1,0,0.643315691959,2017-02-25
907,Washington Capitals,0,Nashville Predators,1,1,0,0.594254323313,2017-02-25
908,Philadelphia Flyers,0,Pittsburgh Penguins,1,1,1,0.676555090264,2017-02-25
909,Montreal Canadiens,0,Toronto Maple Leafs,1,1,0,0.674796275352,2017-02-25
910,San Jose Sharks,0,Vancouver Canucks,1,1,0,0.676646249624,2017-02-25
911,Buffalo Sabres,0,Arizona Coyotes,1,1,1,0.504235888616,2017-02-26
912,Calgary Flames,0,Carolina Hurricanes,1,1,1,0.639738579003,2017-02-26
913,St. Louis Blues,0,Chicago Blackhawks,1,1,1,0.615010483164,2017-02-26
914,Boston Bruins,0,Dallas Stars,1,1,0,0.716390093709,2017-02-26
915,Ottawa Senators,0,Florida Panthers,1,1,1,0.599256607982,2017-02-26
916,Edmonton Oilers,0,Nashville Predators,1,1,1,0.521013622487,2017-02-26
917,Columbus Blue Jackets,0,New York Rangers,1,1,1,0.657424193408,2017-02-26
918,Los Angeles Kings,0,Minnesota Wild,1,1,1,0.68347656179,2017-02-27
919,Montreal Canadiens,0,New Jersey Devils,1,1,0,0.562282068715,2017-02-27
920,Ottawa Senators,0,Tampa Bay Lightning,1,1,1,0.702672458828,2017-02-27
921,Arizona Coyotes,0,Boston Bruins,1,1,1,0.837737351419,2017-02-28
922,Nashville Predators,0,Buffalo Sabres,1,1,0,0.547942749475,2017-02-28
923,Los Angeles Kings,0,Calgary Flames,1,1,0,0.596794311201,2017-02-28
924,Pittsburgh Penguins,0,Dallas Stars,1,1,0,0.60991439876,2017-02-28
925,Carolina Hurricanes,0,Florida Panthers,1,1,1,0.654502103968,2017-02-28
926,Columbus Blue Jackets,0,Montreal Canadiens,1,1,1,0.577490714497,2017-02-28
927,Washington Capitals,0,New York Rangers,1,1,1,0.711364743852,2017-02-28
928,Colorado Avalanche,0,Philadelphia Flyers,1,1,1,0.592705525437,2017-02-28
929,Toronto Maple Leafs,0,San Jose Sharks,1,1,1,0.66135290507,2017-02-28
930,Edmonton Oilers,0,St. Louis Blues,1,1,1,0.560522364265,2017-02-28
931,Detroit Red Wings,0,Vancouver Canucks,1,1,0,0.601720825284,2017-02-28
932,Minnesota Wild,0,Winnipeg Jets,1,1,0,0.568260494415,2017-02-28
933,Pittsburgh Penguins,0,Chicago Blackhawks,1,1,1,0.57144887674,2017-03-01
934,Carolina Hurricanes,0,Tampa Bay Lightning,1,1,1,0.749618029526,2017-03-01
935,New York Rangers,0,Boston Bruins,1,1,0,0.561825176126,2017-03-02
936,Arizona Coyotes,0,Buffalo Sabres,1,1,1,0.602069798874,2017-03-02
937,Minnesota Wild,0,Columbus Blue Jackets,1,1,1,0.616343318402,2017-03-02
938,New York Islanders,0,Dallas Stars,1,1,1,0.508760940482,2017-03-02
939,Toronto Maple Leafs,0,Los Angeles Kings,1,1,1,0.562478917353,2017-03-02
940,Nashville Predators,0,Montreal Canadiens,1,1,1,0.761290399562,2017-03-02
941,Colorado Avalanche,0,Ottawa Senators,1,1,1,0.641032468956,2017-03-02
942,Florida Panthers,0,Philadelphia Flyers,1,1,0,0.543890442407,2017-03-02
943,Vancouver Canucks,0,San Jose Sharks,1,1,1,0.763044214135,2017-03-02
944,New Jersey Devils,0,Washington Capitals,1,1,1,0.582811115022,2017-03-02
945,Toronto Maple Leafs,0,Anaheim Ducks,1,1,1,0.629397716764,2017-03-03
946,Arizona Coyotes,0,Carolina Hurricanes,1,1,1,0.647374457606,2017-03-03
947,Detroit Red Wings,0,Calgary Flames,1,1,0,0.618801588841,2017-03-03
948,New York Islanders,0,Chicago Blackhawks,1,1,1,0.683470001644,2017-03-03
949,Tampa Bay Lightning,0,Pittsburgh Penguins,1,1,0,0.52778085654,2017-03-03
950,St. Louis Blues,0,Winnipeg Jets,1,1,1,0.538626559197,2017-03-03
951,New Jersey Devils,0,Boston Bruins,1,1,1,0.635696070107,2017-03-04
952,Tampa Bay Lightning,0,Buffalo Sabres,1,1,0,0.702442660852,2017-03-04
953,Detroit Red Wings,0,Edmonton Oilers,1,1,1,0.554809344505,2017-03-04
954,Dallas Stars,0,Florida Panthers,1,1,1,0.678538533548,2017-03-04
955,Vancouver Canucks,0,Los Angeles Kings,1,1,1,0.679471071112,2017-03-04
956,Chicago Blackhawks,0,Nashville Predators,1,1,0,0.548982583947,2017-03-04
957,Montreal Canadiens,0,New York Rangers,1,1,1,0.635266100146,2017-03-04
958,Columbus Blue Jackets,0,Ottawa Senators,1,1,0,0.647873987793,2017-03-04
959,Colorado Avalanche,0,Winnipeg Jets,1,1,1,0.658420216339,2017-03-04
960,Philadelphia Flyers,0,Washington Capitals,1,1,1,0.730123601058,2017-03-04
961,Vancouver Canucks,0,Anaheim Ducks,1,1,1,0.736866891562,2017-03-05
962,Carolina Hurricanes,0,Arizona Coyotes,1,1,0,0.544005212946,2017-03-05
963,New York Islanders,0,Calgary Flames,1,1,0,0.553664162375,2017-03-05
964,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.570998704651,2017-03-05
965,San Jose Sharks,0,Minnesota Wild,1,1,1,0.587028499351,2017-03-05
966,Columbus Blue Jackets,0,New Jersey Devils,1,1,0,0.538291958331,2017-03-05
967,Buffalo Sabres,0,Pittsburgh Penguins,1,1,1,0.723769879727,2017-03-05
968,Boston Bruins,0,Ottawa Senators,1,1,0,0.641511407444,2017-03-06
969,New York Rangers,0,Tampa Bay Lightning,1,1,0,0.599044901431,2017-03-06
970,San Jose Sharks,0,Winnipeg Jets,1,1,0,0.534590432722,2017-03-06
971,Dallas Stars,0,Washington Capitals,1,1,1,0.756807907265,2017-03-06
972,Nashville Predators,0,Anaheim Ducks,1,1,1,0.629110161143,2017-03-07
973,Philadelphia Flyers,0,Buffalo Sabres,1,1,0,0.502433423637,2017-03-07
974,New Jersey Devils,0,Columbus Blue Jackets,1,1,1,0.642104281323,2017-03-07
975,Carolina Hurricanes,0,Colorado Avalanche,1,1,1,0.521914004389,2017-03-07
976,New York Islanders,0,Edmonton Oilers,1,1,1,0.619894381623,2017-03-07
977,New York Rangers,0,Florida Panthers,1,1,0,0.702488261739,2017-03-07
978,St. Louis Blues,0,Minnesota Wild,1,1,1,0.655903739212,2017-03-07
979,Detroit Red Wings,0,Toronto Maple Leafs,1,1,1,0.521854310965,2017-03-07
980,Montreal Canadiens,0,Vancouver Canucks,1,1,0,0.773831239641,2017-03-07
981,Detroit Red Wings,0,Boston Bruins,1,1,1,0.712634712213,2017-03-08
982,Ottawa Senators,0,Dallas Stars,1,1,0,0.532248827031,2017-03-08
983,Pittsburgh Penguins,0,Winnipeg Jets,1,1,0,0.506460518783,2017-03-08
984,Ottawa Senators,0,Arizona Coyotes,1,1,0,0.601806309067,2017-03-09
985,New York Rangers,0,Carolina Hurricanes,1,1,0,0.782882322317,2017-03-09
986,Montreal Canadiens,0,Calgary Flames,1,1,0,0.786154014574,2017-03-09
987,Anaheim Ducks,0,Chicago Blackhawks,1,1,1,0.578037077004,2017-03-09
988,New Jersey Devils,0,Colorado Avalanche,1,1,0,0.64680995005,2017-03-09
989,Nashville Predators,0,Los Angeles Kings,1,1,1,0.562175557564,2017-03-09
990,Washington Capitals,0,San Jose Sharks,1,1,1,0.517741363702,2017-03-09
991,Minnesota Wild,0,Tampa Bay Lightning,1,1,1,0.572819669073,2017-03-09
992,Philadelphia Flyers,0,Toronto Maple Leafs,1,1,1,0.597946465619,2017-03-09
993,New York Islanders,0,Vancouver Canucks,1,1,0,0.535853939922,2017-03-09
994,Buffalo Sabres,0,Columbus Blue Jackets,1,1,1,0.813162073015,2017-03-10
995,Chicago Blackhawks,0,Detroit Red Wings,1,1,0,0.517429426913,2017-03-10
996,Pittsburgh Penguins,0,Edmonton Oilers,1,1,1,0.501775040834,2017-03-10
997,Minnesota Wild,0,Florida Panthers,1,1,0,0.540988608376,2017-03-10
998,Anaheim Ducks,0,St. Louis Blues,1,1,1,0.515449510113,2017-03-10
999,New Jersey Devils,0,Arizona Coyotes,1,1,0,0.704586674421,2017-03-11
1000,Philadelphia Flyers,0,Boston Bruins,1,1,1,0.771651099438,2017-03-11
1001,Columbus Blue Jackets,0,Buffalo Sabres,1,1,0,0.738782115219,2017-03-11
1002,Toronto Maple Leafs,0,Carolina Hurricanes,1,1,1,0.500573006344,2017-03-11
1003,Ottawa Senators,0,Colorado Avalanche,1,1,0,0.53713336293,2017-03-11
1004,Washington Capitals,0,Los Angeles Kings,1,1,0,0.585915379809,2017-03-11
1005,Nashville Predators,0,San Jose Sharks,1,1,1,0.6610767924,2017-03-11
1006,New York Islanders,0,St. Louis Blues,1,1,1,0.62641368186,2017-03-11
1007,Florida Panthers,0,Tampa Bay Lightning,1,1,1,0.662221171086,2017-03-11
1008,Pittsburgh Penguins,0,Vancouver Canucks,1,1,0,0.651505206421,2017-03-11
1009,Calgary Flames,0,Winnipeg Jets,1,1,1,0.708304418448,2017-03-11
1010,Washington Capitals,0,Anaheim Ducks,1,1,0,0.517168224133,2017-03-12
1011,Minnesota Wild,0,Chicago Blackhawks,1,1,1,0.509711523294,2017-03-12
1012,New York Rangers,0,Detroit Red Wings,1,1,0,0.719355548581,2017-03-12
1013,Montreal Canadiens,0,Edmonton Oilers,1,1,0,0.645040652877,2017-03-12
1014,Dallas Stars,0,San Jose Sharks,1,1,1,0.729232625116,2017-03-12
1015,Colorado Avalanche,0,Arizona Coyotes,1,1,0,0.512164922946,2017-03-13
1016,Pittsburgh Penguins,0,Calgary Flames,1,1,0,0.667630237277,2017-03-13
1017,St. Louis Blues,0,Los Angeles Kings,1,1,1,0.522688879017,2017-03-13
1018,Winnipeg Jets,0,Nashville Predators,1,1,1,0.529228572215,2017-03-13
1019,Carolina Hurricanes,0,New York Islanders,1,1,1,0.571461868322,2017-03-13
1020,Tampa Bay Lightning,0,New York Rangers,1,1,1,0.696889162025,2017-03-13
1021,Columbus Blue Jackets,0,Philadelphia Flyers,1,1,0,0.693045055995,2017-03-13
1022,Boston Bruins,0,Vancouver Canucks,1,1,0,0.751258351883,2017-03-13
1023,New York Islanders,0,Carolina Hurricanes,1,1,1,0.535744592119,2017-03-14
1024,Dallas Stars,0,Edmonton Oilers,1,1,1,0.661407533215,2017-03-14
1025,Toronto Maple Leafs,0,Florida Panthers,1,1,1,0.604836819973,2017-03-14
1026,Arizona Coyotes,0,Los Angeles Kings,1,1,1,0.701919452252,2017-03-14
1027,Chicago Blackhawks,0,Montreal Canadiens,1,1,1,0.678674283242,2017-03-14
1028,Winnipeg Jets,0,New Jersey Devils,1,1,1,0.6445906476,2017-03-14
1029,Tampa Bay Lightning,0,Ottawa Senators,1,1,0,0.605638619679,2017-03-14
1030,Buffalo Sabres,0,San Jose Sharks,1,1,1,0.745732253616,2017-03-14
1031,Minnesota Wild,0,Washington Capitals,1,1,1,0.555735176846,2017-03-14
1032,St. Louis Blues,0,Anaheim Ducks,1,1,1,0.591271216585,2017-03-15
1033,Boston Bruins,0,Calgary Flames,1,1,0,0.764436617351,2017-03-15
1034,Detroit Red Wings,0,Colorado Avalanche,1,1,0,0.563053408534,2017-03-15
1035,Pittsburgh Penguins,0,Philadelphia Flyers,1,1,0,0.576139235973,2017-03-15
1036,Detroit Red Wings,0,Arizona Coyotes,1,1,0,0.626622233972,2017-03-16
1037,Minnesota Wild,0,Carolina Hurricanes,1,1,0,0.642835196252,2017-03-16
1038,Florida Panthers,0,Columbus Blue Jackets,1,1,1,0.701384533628,2017-03-16
1039,Boston Bruins,0,Edmonton Oilers,1,1,0,0.615992454581,2017-03-16
1040,Buffalo Sabres,0,Los Angeles Kings,1,1,1,0.658783663963,2017-03-16
1041,Philadelphia Flyers,0,New Jersey Devils,1,1,1,0.706085216988,2017-03-16
1042,Winnipeg Jets,0,New York Islanders,1,1,0,0.506278549962,2017-03-16
1043,Chicago Blackhawks,0,Ottawa Senators,1,1,0,0.543515143739,2017-03-16
1044,St. Louis Blues,0,San Jose Sharks,1,1,1,0.624552834563,2017-03-16
1045,Toronto Maple Leafs,0,Tampa Bay Lightning,1,1,1,0.707515489262,2017-03-16
1046,Dallas Stars,0,Vancouver Canucks,1,1,1,0.509201630586,2017-03-16
1047,Nashville Predators,0,Washington Capitals,1,1,1,0.692667860851,2017-03-16
1048,Buffalo Sabres,0,Anaheim Ducks,1,1,1,0.718348357381,2017-03-17
1049,Dallas Stars,0,Calgary Flames,1,1,0,0.508752509629,2017-03-17
1050,Florida Panthers,0,New York Rangers,1,1,1,0.784183702969,2017-03-17
1051,New Jersey Devils,0,Pittsburgh Penguins,1,1,1,0.519255316238,2017-03-17
1052,St. Louis Blues,0,Arizona Coyotes,1,1,0,0.634162657273,2017-03-18
1053,Nashville Predators,0,Carolina Hurricanes,1,1,1,0.500264858539,2017-03-18
1054,Colorado Avalanche,0,Detroit Red Wings,1,1,1,0.664765541031,2017-03-18
1055,Vancouver Canucks,0,Edmonton Oilers,1,1,1,0.700206765987,2017-03-18
1056,New York Rangers,0,Minnesota Wild,1,1,0,0.617589994842,2017-03-18
1057,Columbus Blue Jackets,0,New York Islanders,1,1,0,0.684370221173,2017-03-18
1058,Montreal Canadiens,0,Ottawa Senators,1,1,0,0.669664423238,2017-03-18
1059,Anaheim Ducks,0,San Jose Sharks,1,1,1,0.587881756759,2017-03-18
1060,Washington Capitals,0,Tampa Bay Lightning,1,1,1,0.570775048035,2017-03-18
1061,Chicago Blackhawks,0,Toronto Maple Leafs,1,1,0,0.549287756164,2017-03-18
1062,Los Angeles Kings,0,Calgary Flames,1,1,0,0.596794311201,2017-03-19
1063,Colorado Avalanche,0,Chicago Blackhawks,1,1,1,0.725093699894,2017-03-19
1064,Ottawa Senators,0,Montreal Canadiens,1,1,1,0.757258653122,2017-03-19
1065,Columbus Blue Jackets,0,New Jersey Devils,1,1,0,0.538291958331,2017-03-19
1066,Carolina Hurricanes,0,Philadelphia Flyers,1,1,1,0.561524898581,2017-03-19
1067,Florida Panthers,0,Pittsburgh Penguins,1,1,1,0.585756428508,2017-03-19
1068,Minnesota Wild,0,Winnipeg Jets,1,1,0,0.568260494415,2017-03-19
1069,San Jose Sharks,0,Dallas Stars,1,1,0,0.636381271623,2017-03-20
1070,Buffalo Sabres,0,Detroit Red Wings,1,1,1,0.679226089561,2017-03-20
1071,Los Angeles Kings,0,Edmonton Oilers,1,1,1,0.577485823322,2017-03-20
1072,Arizona Coyotes,0,Nashville Predators,1,1,1,0.694656288434,2017-03-20
1073,Boston Bruins,0,Toronto Maple Leafs,1,1,0,0.64684997835,2017-03-20
1074,Ottawa Senators,0,Boston Bruins,1,1,1,0.733601147573,2017-03-21
1075,Pittsburgh Penguins,0,Buffalo Sabres,1,1,0,0.629995726674,2017-03-21
1076,Vancouver Canucks,0,Chicago Blackhawks,1,1,1,0.75564460195,2017-03-21
1077,St. Louis Blues,0,Colorado Avalanche,1,1,0,0.570998704651,2017-03-21
1078,Carolina Hurricanes,0,Florida Panthers,1,1,1,0.654502103968,2017-03-21
1079,San Jose Sharks,0,Minnesota Wild,1,1,1,0.587028499351,2017-03-21
1080,Detroit Red Wings,0,Montreal Canadiens,1,1,1,0.73748786806,2017-03-21
1081,New York Rangers,0,New Jersey Devils,1,1,0,0.643315691959,2017-03-21
1082,Arizona Coyotes,0,Tampa Bay Lightning,1,1,1,0.815864136013,2017-03-21
1083,Philadelphia Flyers,0,Winnipeg Jets,1,1,1,0.621664971887,2017-03-21
1084,Calgary Flames,0,Washington Capitals,1,1,1,0.799919579501,2017-03-21
1085,Edmonton Oilers,0,Anaheim Ducks,1,1,1,0.59796304857,2017-03-22
1086,Toronto Maple Leafs,0,Columbus Blue Jackets,1,1,1,0.743461675525,2017-03-22
1087,New York Islanders,0,New York Rangers,1,1,1,0.837709840788,2017-03-22
1088,Tampa Bay Lightning,0,Boston Bruins,1,1,1,0.591080696883,2017-03-23
1089,Dallas Stars,0,Chicago Blackhawks,1,1,1,0.721162991387,2017-03-23
1090,Edmonton Oilers,0,Colorado Avalanche,1,1,0,0.564185168136,2017-03-23
1091,Arizona Coyotes,0,Florida Panthers,1,1,1,0.737087641381,2017-03-23
1092,Winnipeg Jets,0,Los Angeles Kings,1,1,1,0.537808574426,2017-03-23
1093,Philadelphia Flyers,0,Minnesota Wild,1,1,1,0.728474997794,2017-03-23
1094,Carolina Hurricanes,0,Montreal Canadiens,1,1,1,0.798062402233,2017-03-23
1095,Calgary Flames,0,Nashville Predators,1,1,1,0.687550111059,2017-03-23
1096,Pittsburgh Penguins,0,Ottawa Senators,1,1,0,0.525542102234,2017-03-23
1097,Vancouver Canucks,0,St. Louis Blues,1,1,1,0.706001895585,2017-03-23
1098,New Jersey Devils,0,Toronto Maple Leafs,1,1,0,0.565621713336,2017-03-23
1099,Columbus Blue Jackets,0,Washington Capitals,1,1,0,0.50866529187,2017-03-23
1100,Winnipeg Jets,0,Anaheim Ducks,1,1,1,0.60585663382,2017-03-24
1101,San Jose Sharks,0,Dallas Stars,1,1,0,0.636381271623,2017-03-24
1102,Tampa Bay Lightning,0,Detroit Red Wings,1,1,0,0.580362020651,2017-03-24
1103,New York Islanders,0,Pittsburgh Penguins,1,1,1,0.667637722759,2017-03-24
1104,Toronto Maple Leafs,0,Buffalo Sabres,1,1,0,0.547637416561,2017-03-25
1105,Philadelphia Flyers,0,Columbus Blue Jackets,1,1,1,0.776508596976,2017-03-25
1106,Colorado Avalanche,0,Edmonton Oilers,1,1,1,0.665790225694,2017-03-25
1107,Chicago Blackhawks,0,Florida Panthers,1,1,1,0.503086508449,2017-03-25
1108,New York Rangers,0,Los Angeles Kings,1,1,0,0.73761442775,2017-03-25
1109,Vancouver Canucks,0,Minnesota Wild,1,1,1,0.786778768953,2017-03-25
1110,Ottawa Senators,0,Montreal Canadiens,1,1,1,0.757258653122,2017-03-25
1111,Carolina Hurricanes,0,New Jersey Devils,1,1,1,0.712647820039,2017-03-25
1112,San Jose Sharks,0,Nashville Predators,1,1,0,0.558987952207,2017-03-25
1113,Boston Bruins,0,New York Islanders,1,1,0,0.678339684209,2017-03-25
1114,Calgary Flames,0,St. Louis Blues,1,1,1,0.720686393959,2017-03-25
1115,Arizona Coyotes,0,Washington Capitals,1,1,1,0.805194196437,2017-03-25
1116,New York Rangers,0,Anaheim Ducks,1,1,0,0.680310921637,2017-03-26
1117,Minnesota Wild,0,Detroit Red Wings,1,1,0,0.56129400102,2017-03-26
1118,Dallas Stars,0,New Jersey Devils,1,1,1,0.73428133146,2017-03-26
1119,Philadelphia Flyers,0,Pittsburgh Penguins,1,1,1,0.676555090264,2017-03-26
1120,Vancouver Canucks,0,Winnipeg Jets,1,1,1,0.693246033309,2017-03-26
1121,Florida Panthers,0,Buffalo Sabres,1,1,0,0.598992496105,2017-03-27
1122,Colorado Avalanche,0,Calgary Flames,1,1,0,0.503845124758,2017-03-27
1123,Nashville Predators,0,New York Islanders,1,1,1,0.518331057023,2017-03-27
1124,Arizona Coyotes,0,St. Louis Blues,1,1,1,0.727337807531,2017-03-27
1125,Chicago Blackhawks,0,Tampa Bay Lightning,1,1,1,0.615391825789,2017-03-27
1126,Nashville Predators,0,Boston Bruins,1,1,1,0.737889820929,2017-03-28
1127,Detroit Red Wings,0,Carolina Hurricanes,1,1,0,0.531397473456,2017-03-28
1128,Buffalo Sabres,0,Columbus Blue Jackets,1,1,1,0.813162073015,2017-03-28
1129,Los Angeles Kings,0,Edmonton Oilers,1,1,1,0.577485823322,2017-03-28
1130,Washington Capitals,0,Minnesota Wild,1,1,1,0.551607970646,2017-03-28
1131,Dallas Stars,0,Montreal Canadiens,1,1,1,0.81493532678,2017-03-28
1132,Ottawa Senators,0,Philadelphia Flyers,1,1,1,0.502708333224,2017-03-28
1133,New York Rangers,0,San Jose Sharks,1,1,0,0.649195741095,2017-03-28
1134,Florida Panthers,0,Toronto Maple Leafs,1,1,1,0.501345201388,2017-03-28
1135,Anaheim Ducks,0,Vancouver Canucks,1,1,0,0.645360322661,2017-03-28
1136,St. Louis Blues,0,Arizona Coyotes,1,1,0,0.634162657273,2017-03-29
