ID,Date,Time,Matchup_EU_P,Home_Team,Visitor_Team,Home_Odd,Visitor_Odd,Bookies_choice,Sibyl,Confidence,Divergence_Y/N,Home_Team_PTS,Visi_Team_PTS,True_Result,Winner_Odd
735,2016-06-05,18:35,PHI vs MIL,PHI,MIL,1.59,2.48,PHI,MIL,0.51,Y,8,1,MIL,1.59
736,2016-06-05,18:35,PIT vs LAA,PIT,LAA,1.68,2.28,PIT,PIT,0.603,N,4,5,LAA,1.68
737,2016-06-05,19:10,HOU vs OAK,HOU,OAK,1.58,2.5,HOU,HOU,0.608,N,5,2,OAK,1.58
738,2016-06-05,19:10,MIN vs TBR,MIN,TBR,2.04,1.83,TBR,TBR,0.531,N,5,7,TBR,2.04
739,2016-06-05,19:20,CHC vs ARI,CHC,ARI,1.3,3.73,CHC,CHC,0.734,N,2,3,ARI,1.3
740,2016-06-05,20:05,TEX vs SEA,TEX,SEA,2.04,1.83,SEA,TEX,0.573,Y,3,2,SEA,2.04
741,2016-06-05,21:10,LAD vs ATL,LAD,ATL,1.39,3.15,LAD,LAD,0.701,N,12,6,ATL,1.39
742,2016-06-07,00:05,BAL vs KCR,BAL,KCR,1.85,2.01,BAL,BAL,0.589,N,4,1,KCR,1.85
743,2016-06-07,00:05,NYY vs LAA,NYY,LAA,1.62,2.4,NYY,NYY,0.632,N,5,2,LAA,1.62
744,2016-06-07,00:05,PHI vs CHC,PHI,CHC,3.29,1.37,CHC,CHC,0.662,N,4,6,CHC,3.29
745,2016-06-07,00:10,DET vs TOR,DET,TOR,1.73,2.19,DET,DET,0.522,N,11,0,TOR,1.73
746,2016-06-07,01:05,TEX vs HOU,TEX,HOU,2.14,1.76,HOU,TEX,0.578,Y,6,5,HOU,2.14
747,2016-06-07,02:40,ARI vs TBR,ARI,TBR,1.82,2.06,ARI,TBR,0.505,Y,4,6,TBR,1.82
748,2016-06-07,03:10,LAD vs COL,LAD,COL,1.75,2.16,LAD,LAD,0.623,N,1,6,COL,1.75
749,2016-06-07,03:10,SDP vs ATL,SDP,ATL,1.73,2.18,SDP,SDP,0.576,N,7,2,ATL,1.73
750,2016-06-07,03:10,SEA vs CLE,SEA,CLE,1.75,2.15,SEA,SEA,0.504,N,1,3,CLE,1.75
751,2016-06-07,21:05,PIT vs NYM,PIT,NYM,1.83,2.06,PIT,PIT,0.516,N,3,1,NYM,1.83
752,2016-06-08,00:05,BAL vs KCR,BAL,KCR,1.73,2.18,BAL,BAL,0.589,N,9,1,KCR,1.73
753,2016-06-08,00:05,NYY vs LAA,NYY,LAA,1.64,2.36,NYY,NYY,0.632,N,6,3,LAA,1.64
754,2016-06-08,00:05,PHI vs CHC,PHI,CHC,2.74,1.49,CHC,CHC,0.662,N,3,2,CHC,2.74
755,2016-06-08,00:05,PIT vs NYM,PIT,NYM,2.08,1.81,NYM,PIT,0.516,Y,3,1,NYM,2.08
756,2016-06-08,00:10,CIN vs STL,CIN,STL,2.36,1.64,STL,STL,0.56,N,7,6,STL,2.36
757,2016-06-08,00:10,DET vs TOR,DET,TOR,2.25,1.69,TOR,DET,0.522,Y,3,2,TOR,2.25
758,2016-06-08,01:05,TEX vs HOU,TEX,HOU,1.99,1.87,HOU,TEX,0.578,Y,4,3,HOU,1.99
759,2016-06-08,01:10,CHW vs WSN,CHW,WSN,2.28,1.68,WSN,WSN,0.544,N,5,10,WSN,2.28
760,2016-06-08,01:10,MIL vs OAK,MIL,OAK,1.74,2.17,MIL,MIL,0.562,N,5,4,OAK,1.74
761,2016-06-08,02:40,ARI vs TBR,ARI,TBR,1.55,2.57,ARI,TBR,0.505,Y,5,0,TBR,1.55
762,2016-06-08,03:10,LAD vs COL,LAD,COL,1.52,2.66,LAD,LAD,0.623,N,4,3,COL,1.52
763,2016-06-08,03:10,SDP vs ATL,SDP,ATL,1.67,2.3,SDP,SDP,0.576,N,4,3,ATL,1.67
764,2016-06-08,03:10,SEA vs CLE,SEA,CLE,1.8,2.09,SEA,SEA,0.504,N,7,1,CLE,1.8
765,2016-06-08,03:15,SFG vs BOS,SFG,BOS,2.14,1.76,BOS,BOS,0.536,N,3,5,BOS,2.14
766,2016-06-08,18:05,PHI vs CHC,PHI,CHC,2.6,1.54,CHC,CHC,0.662,N,1,8,CHC,2.6
767,2016-06-08,18:10,DET vs TOR,DET,TOR,1.75,2.16,DET,DET,0.522,N,2,7,TOR,1.75
768,2016-06-08,20:40,ARI vs TBR,ARI,TBR,1.87,1.99,ARI,TBR,0.505,Y,3,6,TBR,1.87
769,2016-06-08,20:40,SDP vs ATL,SDP,ATL,1.63,2.38,SDP,SDP,0.576,N,2,4,ATL,1.63
770,2016-06-09,00:05,NYY vs LAA,NYY,LAA,1.5,2.69,NYY,NYY,0.632,N,12,6,LAA,1.5
771,2016-06-09,00:10,CIN vs STL,CIN,STL,2.69,1.5,STL,STL,0.56,N,7,12,STL,2.69
772,2016-06-09,01:05,TEX vs HOU,TEX,HOU,1.59,2.47,TEX,TEX,0.578,N,1,3,HOU,1.59
773,2016-06-09,01:10,CHW vs WSN,CHW,WSN,2.5,1.58,WSN,WSN,0.544,N,4,11,WSN,2.5
774,2016-06-09,01:10,MIN vs MIA,MIN,MIA,1.93,1.92,MIA,MIA,0.56,N,7,5,MIA,1.93
775,2016-06-09,03:10,SEA vs CLE,SEA,CLE,1.93,1.95,SEA,SEA,0.504,N,5,0,CLE,1.93
776,2016-06-09,19:05,TEX vs HOU,TEX,HOU,2.12,1.77,HOU,TEX,0.578,Y,5,3,HOU,2.12
777,2016-06-09,22:10,COL vs PIT,COL,PIT,1.88,1.97,COL,COL,0.513,N,11,5,PIT,1.88
778,2016-06-10,00:07,TOR vs BAL,TOR,BAL,1.58,2.49,TOR,TOR,0.566,N,5,6,BAL,1.58
779,2016-06-10,01:10,MIL vs NYM,MIL,NYM,1.89,1.98,MIL,NYM,0.509,Y,2,5,NYM,1.89
780,2016-06-11,00:05,WSN vs PHI,WSN,PHI,1.37,3.27,WSN,WSN,0.693,N,9,6,PHI,1.37
781,2016-06-11,00:05,NYY vs DET,NYY,DET,1.73,2.19,NYY,NYY,0.539,N,4,0,DET,1.73
782,2016-06-11,00:05,PIT vs STL,PIT,STL,1.59,2.46,PIT,PIT,0.515,N,3,9,STL,1.59
783,2016-06-11,00:07,TOR vs BAL,TOR,BAL,1.88,1.98,TOR,TOR,0.566,N,4,3,BAL,1.88
784,2016-06-11,00:10,CIN vs OAK,CIN,OAK,1.99,1.86,OAK,CIN,0.512,Y,2,1,OAK,1.99
785,2016-06-11,00:10,TBR vs HOU,TBR,HOU,1.95,1.91,HOU,HOU,0.52,N,4,3,HOU,1.95
786,2016-06-11,00:35,ATL vs CHC,ATL,CHC,2.78,1.47,CHC,CHC,0.696,N,5,1,CHC,2.78
787,2016-06-11,01:10,CHW vs KCR,CHW,KCR,1.6,2.44,CHW,CHW,0.569,N,7,5,KCR,1.6
788,2016-06-11,01:10,MIL vs NYM,MIL,NYM,1.86,2.01,MIL,NYM,0.509,Y,1,2,NYM,1.86
789,2016-06-11,01:10,MIN vs BOS,MIN,BOS,2.24,1.7,BOS,BOS,0.647,N,1,8,BOS,2.24
790,2016-06-11,01:40,COL vs SDP,COL,SDP,1.48,2.77,COL,COL,0.591,N,5,7,SDP,1.48
791,2016-06-11,02:40,ARI vs MIA,ARI,MIA,1.65,2.33,ARI,MIA,0.534,Y,6,8,MIA,1.65
792,2016-06-11,03:05,LAA vs CLE,LAA,CLE,2.23,1.71,CLE,CLE,0.587,N,2,6,CLE,2.23
793,2016-06-11,03:10,SEA vs TEX,SEA,TEX,1.66,2.31,SEA,SEA,0.507,N,7,5,TEX,1.66
794,2016-06-11,03:15,SFG vs LAD,SFG,LAD,2.39,1.63,LAD,LAD,0.511,N,2,3,LAD,2.39
795,2016-06-11,17:05,WSN vs PHI,WSN,PHI,1.66,2.31,WSN,WSN,0.693,N,8,0,PHI,1.66
796,2016-06-11,18:07,TOR vs BAL,TOR,BAL,1.71,2.21,TOR,TOR,0.566,N,11,6,BAL,1.71
797,2016-06-11,19:10,CHW vs KCR,CHW,KCR,1.74,2.18,CHW,CHW,0.569,N,1,4,KCR,1.74
798,2016-06-11,21:10,ATL vs CHC,ATL,CHC,3.49,1.33,CHC,CHC,0.696,N,2,8,CHC,3.49
799,2016-06-11,21:10,CIN vs OAK,CIN,OAK,1.83,2.04,CIN,CIN,0.512,N,2,1,OAK,1.83
800,2016-06-11,21:10,COL vs SDP,COL,SDP,1.55,2.58,COL,COL,0.591,N,5,3,SDP,1.55
801,2016-06-11,21:10,MIL vs NYM,MIL,NYM,2.02,1.84,NYM,NYM,0.509,N,7,4,NYM,2.02
802,2016-06-11,21:10,TBR vs HOU,TBR,HOU,1.75,2.14,TBR,HOU,0.52,Y,3,4,HOU,1.75
803,2016-06-12,00:15,NYY vs DET,NYY,DET,1.73,2.2,NYY,NYY,0.539,N,1,6,DET,1.73
804,2016-06-12,00:15,PIT vs STL,PIT,STL,1.94,1.92,STL,PIT,0.515,Y,1,5,STL,1.94
805,2016-06-12,00:15,SFG vs LAD,SFG,LAD,1.85,2.02,SFG,LAD,0.511,Y,5,4,LAD,1.85
806,2016-06-12,03:05,LAA vs CLE,LAA,CLE,1.76,2.15,LAA,CLE,0.587,Y,4,3,CLE,1.76
807,2016-06-12,03:10,ARI vs MIA,ARI,MIA,2.72,1.5,MIA,MIA,0.534,N,5,3,MIA,2.72
808,2016-06-12,03:10,SEA vs TEX,SEA,TEX,1.56,2.56,SEA,SEA,0.507,N,1,2,TEX,1.56
809,2016-06-12,18:07,TOR vs BAL,TOR,BAL,1.61,2.42,TOR,TOR,0.566,N,10,9,BAL,1.61
810,2016-06-12,18:10,CIN vs OAK,CIN,OAK,2.06,1.82,OAK,CIN,0.512,Y,1,6,OAK,2.06
811,2016-06-12,18:10,TBR vs HOU,TBR,HOU,2.18,1.74,HOU,HOU,0.52,N,5,0,HOU,2.18
812,2016-06-12,18:35,ATL vs CHC,ATL,CHC,3.22,1.38,CHC,CHC,0.696,N,2,13,CHC,3.22
813,2016-06-12,19:05,NYY vs DET,NYY,DET,1.77,2.12,NYY,NYY,0.539,N,1,4,DET,1.77
814,2016-06-12,19:10,CHW vs KCR,CHW,KCR,1.79,2.11,CHW,CHW,0.569,N,1,3,KCR,1.79
815,2016-06-12,19:10,MIL vs NYM,MIL,NYM,2.09,1.79,NYM,NYM,0.509,N,5,3,NYM,2.09
816,2016-06-12,19:10,MIN vs BOS,MIN,BOS,2.61,1.54,BOS,BOS,0.647,N,7,4,BOS,2.61
817,2016-06-12,20:35,LAA vs CLE,LAA,CLE,2.29,1.67,CLE,CLE,0.587,N,3,8,CLE,2.29
818,2016-06-12,21:05,WSN vs PHI,WSN,PHI,1.4,3.11,WSN,WSN,0.693,N,5,4,PHI,1.4
819,2016-06-12,21:10,ARI vs MIA,ARI,MIA,1.92,1.93,ARI,MIA,0.534,Y,6,0,MIA,1.92
820,2016-06-12,21:10,COL vs SDP,COL,SDP,1.63,2.4,COL,COL,0.591,N,2,1,SDP,1.63
821,2016-06-12,21:10,SEA vs TEX,SEA,TEX,1.85,2.01,SEA,SEA,0.507,N,4,6,TEX,1.85
822,2016-06-12,22:05,PIT vs STL,PIT,STL,1.97,1.89,STL,PIT,0.515,Y,3,8,STL,1.97
823,2016-06-14,00:05,WSN vs CHC,WSN,CHC,1.77,2.13,WSN,CHC,0.504,Y,4,1,CHC,1.77
824,2016-06-14,00:07,TOR vs PHI,TOR,PHI,1.53,2.62,TOR,TOR,0.661,N,0,7,PHI,1.53
825,2016-06-14,00:10,ATL vs CIN,ATL,CIN,1.94,1.92,CIN,ATL,0.5,Y,8,9,CIN,1.94
826,2016-06-14,01:10,CHW vs DET,CHW,DET,1.92,1.94,CHW,CHW,0.511,N,10,9,DET,1.92
827,2016-06-14,01:15,KCR vs CLE,KCR,CLE,2.2,1.72,CLE,CLE,0.549,N,2,1,CLE,2.2
828,2016-06-14,02:40,ARI vs LAD,ARI,LAD,1.69,2.24,ARI,LAD,0.599,Y,3,2,LAD,1.69
829,2016-06-14,03:05,LAA vs MIN,LAA,MIN,1.84,2.03,LAA,LAA,0.584,N,4,9,MIN,1.84
830,2016-06-14,03:05,OAK vs TEX,OAK,TEX,1.68,2.28,OAK,TEX,0.567,Y,14,5,TEX,1.68
831,2016-06-14,03:10,SDP vs MIA,SDP,MIA,2.01,1.87,MIA,MIA,0.531,N,4,13,MIA,2.01
832,2016-06-14,03:15,SFG vs MIL,SFG,MIL,1.65,2.35,SFG,SFG,0.572,N,11,5,MIL,1.65
833,2016-06-14,17:37,TOR vs PHI,TOR,PHI,1.33,3.49,TOR,TOR,0.661,N,11,3,PHI,1.33
834,2016-06-15,00:05,WSN vs CHC,WSN,CHC,2.13,1.76,CHC,CHC,0.504,N,3,4,CHC,2.13
835,2016-06-15,00:10,ATL vs CIN,ATL,CIN,1.74,2.17,ATL,ATL,0.5,N,1,3,CIN,1.74
836,2016-06-15,00:10,BOS vs BAL,BOS,BAL,1.51,2.68,BOS,BOS,0.598,N,2,3,BAL,1.51
837,2016-06-15,00:10,NYM vs PIT,NYM,PIT,1.74,2.17,NYM,NYM,0.564,N,0,4,PIT,1.74
838,2016-06-15,00:10,TBR vs SEA,TBR,SEA,1.84,2.04,TBR,SEA,0.525,Y,8,7,SEA,1.84
839,2016-06-15,01:10,CHW vs DET,CHW,DET,2.09,1.8,DET,CHW,0.511,Y,8,11,DET,2.09
840,2016-06-15,01:15,KCR vs CLE,KCR,CLE,2.07,1.8,CLE,CLE,0.549,N,3,2,CLE,2.07
841,2016-06-15,01:15,STL vs HOU,STL,HOU,1.65,2.33,STL,STL,0.542,N,2,5,HOU,1.65
842,2016-06-15,01:40,COL vs NYY,COL,NYY,1.89,1.98,COL,NYY,0.518,Y,13,10,NYY,1.89
843,2016-06-15,02:40,ARI vs LAD,ARI,LAD,2.32,1.65,LAD,LAD,0.599,N,4,7,LAD,2.32
844,2016-06-15,03:05,LAA vs MIN,LAA,MIN,1.73,2.19,LAA,LAA,0.584,N,5,4,MIN,1.73
845,2016-06-15,03:05,OAK vs TEX,OAK,TEX,1.81,2.07,OAK,TEX,0.567,Y,6,10,TEX,1.81
846,2016-06-15,03:15,SFG vs MIL,SFG,MIL,1.36,3.3,SFG,SFG,0.572,N,3,2,MIL,1.36
847,2016-06-15,20:10,COL vs NYY,COL,NYY,1.95,1.9,NYY,NYY,0.518,N,6,3,NYY,1.95
848,2016-06-15,20:40,ARI vs LAD,ARI,LAD,3.09,1.4,LAD,LAD,0.599,N,2,3,LAD,3.09
849,2016-06-15,20:40,SDP vs MIA,SDP,MIA,1.78,2.1,SDP,MIA,0.531,Y,6,3,MIA,1.78
850,2016-06-15,20:45,SFG vs MIL,SFG,MIL,1.44,2.9,SFG,SFG,0.572,N,10,1,MIL,1.44
851,2016-06-15,21:05,WSN vs CHC,WSN,CHC,1.66,2.31,WSN,CHC,0.504,Y,5,4,CHC,1.66
852,2016-06-16,00:05,PHI vs TOR,PHI,TOR,2.49,1.58,TOR,TOR,0.585,N,2,7,TOR,2.49
853,2016-06-16,00:10,ATL vs CIN,ATL,CIN,1.82,2.05,ATL,ATL,0.5,N,9,8,CIN,1.82
854,2016-06-16,00:10,BOS vs BAL,BOS,BAL,1.68,2.28,BOS,BOS,0.598,N,6,4,BAL,1.68
855,2016-06-16,00:10,NYM vs PIT,NYM,PIT,1.6,2.45,NYM,NYM,0.564,N,11,2,PIT,1.6
856,2016-06-16,00:10,TBR vs SEA,TBR,SEA,1.73,2.17,TBR,SEA,0.525,Y,3,2,SEA,1.73
857,2016-06-16,03:05,OAK vs TEX,OAK,TEX,1.68,2.29,OAK,TEX,0.567,Y,5,7,TEX,1.68
858,2016-06-16,17:10,ATL vs CIN,ATL,CIN,1.86,2.01,ATL,ATL,0.5,N,7,2,CIN,1.86
859,2016-06-16,18:10,TBR vs SEA,TBR,SEA,2.0,1.86,SEA,SEA,0.525,N,4,6,SEA,2.0
860,2016-06-16,20:35,OAK vs TEX,OAK,TEX,1.9,1.96,OAK,TEX,0.567,Y,1,5,TEX,1.9
861,2016-06-17,01:10,MIN vs NYY,MIN,NYY,2.14,1.76,NYY,NYY,0.598,N,1,4,NYY,2.14
862,2016-06-17,01:15,KCR vs DET,KCR,DET,1.94,1.92,DET,DET,0.518,N,4,10,DET,1.94
863,2016-06-17,03:10,LAD vs MIL,LAD,MIL,1.63,2.36,LAD,LAD,0.621,N,6,8,MIL,1.63
864,2016-06-17,03:10,SDP vs WSN,SDP,WSN,2.61,1.54,WSN,WSN,0.624,N,5,8,WSN,2.61
865,2016-06-17,19:20,CHC vs PIT,CHC,PIT,1.36,3.3,CHC,CHC,0.665,N,6,0,PIT,1.36
866,2016-06-18,00:05,BAL vs TOR,BAL,TOR,2.22,1.7,TOR,BAL,0.514,Y,3,13,TOR,2.22
867,2016-06-18,00:05,PHI vs ARI,PHI,ARI,2.27,1.68,ARI,PHI,0.546,Y,2,10,ARI,2.27
868,2016-06-18,00:10,BOS vs SEA,BOS,SEA,1.78,2.12,BOS,BOS,0.595,N,4,8,SEA,1.78
869,2016-06-18,00:10,CLE vs CHW,CLE,CHW,2.02,1.86,CHW,CLE,0.6,Y,3,2,CHW,2.02
870,2016-06-18,00:10,MIA vs COL,MIA,COL,1.79,2.09,MIA,MIA,0.559,N,5,1,COL,1.79
871,2016-06-18,00:10,NYM vs ATL,NYM,ATL,1.45,2.89,NYM,NYM,0.672,N,1,5,ATL,1.45
872,2016-06-18,00:10,TBR vs SFG,TBR,SFG,1.83,2.04,TBR,SFG,0.504,Y,1,5,SFG,1.83
873,2016-06-18,01:10,HOU vs CIN,HOU,CIN,1.36,3.36,HOU,HOU,0.635,N,2,4,CIN,1.36
874,2016-06-18,01:10,MIN vs NYY,MIN,NYY,2.51,1.57,NYY,NYY,0.598,N,2,8,NYY,2.51
875,2016-06-18,01:15,KCR vs DET,KCR,DET,1.98,1.88,DET,DET,0.518,N,10,3,DET,1.98
876,2016-06-18,01:15,STL vs TEX,STL,TEX,1.82,2.04,STL,STL,0.504,N,0,1,TEX,1.82
877,2016-06-18,02:35,OAK vs LAA,OAK,LAA,2.28,1.68,LAA,OAK,0.557,Y,3,2,LAA,2.28
878,2016-06-18,03:10,LAD vs MIL,LAD,MIL,1.6,2.46,LAD,LAD,0.621,N,3,2,MIL,1.6
879,2016-06-18,03:40,SDP vs WSN,SDP,WSN,2.56,1.56,WSN,WSN,0.624,N,5,7,WSN,2.56
880,2016-06-18,19:10,MIN vs NYY,MIN,NYY,2.34,1.65,NYY,NYY,0.598,N,6,7,NYY,2.34
881,2016-06-18,20:05,PHI vs ARI,PHI,ARI,2.33,1.65,ARI,PHI,0.546,Y,1,4,ARI,2.33
882,2016-06-18,21:05,BAL vs TOR,BAL,TOR,1.86,1.99,BAL,BAL,0.514,N,4,2,TOR,1.86
883,2016-06-18,21:05,BOS vs SEA,BOS,SEA,1.55,2.59,BOS,BOS,0.595,N,6,2,SEA,1.55
884,2016-06-18,21:05,OAK vs LAA,OAK,LAA,1.81,2.08,OAK,OAK,0.557,N,1,7,LAA,1.81
885,2016-06-18,21:10,HOU vs CIN,HOU,CIN,1.43,2.94,HOU,HOU,0.635,N,5,4,CIN,1.43
886,2016-06-18,21:10,MIA vs COL,MIA,COL,1.81,2.06,MIA,MIA,0.559,N,9,6,COL,1.81
887,2016-06-18,21:10,TBR vs SFG,TBR,SFG,1.71,2.2,TBR,SFG,0.504,Y,4,6,SFG,1.71
888,2016-06-18,23:10,CLE vs CHW,CLE,CHW,1.48,2.78,CLE,CLE,0.6,N,13,2,CHW,1.48
889,2016-06-19,01:15,CHC vs PIT,CHC,PIT,1.38,3.2,CHC,CHC,0.665,N,4,3,PIT,1.38
890,2016-06-19,01:15,KCR vs DET,KCR,DET,1.7,2.22,KCR,DET,0.518,Y,16,5,DET,1.7
891,2016-06-19,01:15,NYM vs ATL,NYM,ATL,1.38,3.19,NYM,NYM,0.672,N,3,4,ATL,1.38
892,2016-06-19,03:10,LAD vs MIL,LAD,MIL,1.59,2.46,LAD,LAD,0.621,N,10,6,MIL,1.59
893,2016-06-19,03:10,SDP vs WSN,SDP,WSN,3.14,1.39,WSN,WSN,0.624,N,7,3,WSN,3.14
894,2016-06-19,18:10,CLE vs CHW,CLE,CHW,1.59,2.47,CLE,CLE,0.6,N,3,2,CHW,1.59
895,2016-06-19,18:10,MIA vs COL,MIA,COL,1.73,2.19,MIA,MIA,0.559,N,3,0,COL,1.73
896,2016-06-19,18:10,NYM vs ATL,NYM,ATL,1.54,2.61,NYM,NYM,0.672,N,0,6,ATL,1.54
897,2016-06-19,18:10,TBR vs SFG,TBR,SFG,1.71,2.21,TBR,SFG,0.504,Y,1,5,SFG,1.71
898,2016-06-19,18:35,BAL vs TOR,BAL,TOR,1.97,1.89,TOR,BAL,0.514,Y,11,6,TOR,1.97
899,2016-06-19,18:35,BOS vs SEA,BOS,SEA,1.51,2.67,BOS,BOS,0.595,N,2,1,SEA,1.51
900,2016-06-19,18:35,PHI vs ARI,PHI,ARI,2.17,1.73,ARI,PHI,0.546,Y,1,5,ARI,2.17
901,2016-06-19,19:10,HOU vs CIN,HOU,CIN,1.48,2.75,HOU,HOU,0.635,N,6,0,CIN,1.48
902,2016-06-19,19:10,MIN vs NYY,MIN,NYY,2.39,1.62,NYY,NYY,0.598,N,7,4,NYY,2.39
903,2016-06-19,19:15,KCR vs DET,KCR,DET,1.92,1.93,KCR,DET,0.518,Y,2,1,DET,1.92
904,2016-06-19,19:15,STL vs TEX,STL,TEX,1.81,2.07,STL,STL,0.504,N,4,5,TEX,1.81
905,2016-06-19,21:05,OAK vs LAA,OAK,LAA,2.19,1.72,LAA,OAK,0.557,Y,0,2,LAA,2.19
906,2016-06-19,21:10,LAD vs MIL,LAD,MIL,1.48,2.78,LAD,LAD,0.621,N,2,1,MIL,1.48
907,2016-06-19,21:40,SDP vs WSN,SDP,WSN,2.03,1.84,WSN,WSN,0.624,N,6,3,WSN,2.03
908,2016-06-20,18:05,PHI vs ARI,PHI,ARI,1.78,2.08,PHI,PHI,0.546,N,1,3,ARI,1.78
909,2016-06-21,00:05,PIT vs SFG,PIT,SFG,2.34,1.64,SFG,PIT,0.533,Y,1,0,SFG,2.34
910,2016-06-21,00:08,DET vs SEA,DET,SEA,2.22,1.7,SEA,DET,0.544,Y,8,7,SEA,2.22
911,2016-06-21,00:10,BOS vs CHW,BOS,CHW,1.45,2.85,BOS,BOS,0.618,N,1,3,CHW,1.45
912,2016-06-21,00:10,CLE vs TBR,CLE,TBR,1.8,2.06,CLE,CLE,0.638,N,7,4,TBR,1.8
913,2016-06-21,01:05,CHC vs STL,CHC,STL,1.61,2.41,CHC,CHC,0.643,N,2,3,STL,1.61
914,2016-06-21,01:10,HOU vs LAA,HOU,LAA,1.68,2.26,HOU,HOU,0.624,N,10,7,LAA,1.68
915,2016-06-21,03:10,LAD vs WSN,LAD,WSN,1.34,3.5,LAD,LAD,0.51,N,4,1,WSN,1.34
916,2016-06-22,00:05,BAL vs SDP,BAL,SDP,1.56,2.53,BAL,BAL,0.64,N,7,10,SDP,1.56
917,2016-06-22,00:05,NYY vs COL,NYY,COL,1.6,2.45,NYY,NYY,0.597,N,4,8,COL,1.6
918,2016-06-22,00:05,PIT vs SFG,PIT,SFG,2.61,1.53,SFG,PIT,0.533,Y,4,15,SFG,2.61
919,2016-06-22,00:07,TOR vs ARI,TOR,ARI,1.5,2.69,TOR,TOR,0.666,N,2,4,ARI,1.5
920,2016-06-22,00:08,DET vs SEA,DET,SEA,1.75,2.15,DET,DET,0.544,N,4,2,SEA,1.75
921,2016-06-22,00:10,BOS vs CHW,BOS,CHW,1.93,1.92,CHW,BOS,0.618,Y,1,3,CHW,1.93
922,2016-06-22,00:10,CLE vs TBR,CLE,TBR,1.58,2.48,CLE,CLE,0.638,N,6,0,TBR,1.58
923,2016-06-22,00:10,MIA vs ATL,MIA,ATL,1.36,3.31,MIA,MIA,0.644,N,2,3,ATL,1.36
924,2016-06-22,00:10,NYM vs KCR,NYM,KCR,1.69,2.26,NYM,NYM,0.589,N,2,1,KCR,1.69
925,2016-06-22,01:05,CHC vs STL,CHC,STL,1.68,2.26,CHC,CHC,0.643,N,3,4,STL,1.68
926,2016-06-22,01:05,TEX vs CIN,TEX,CIN,1.5,2.69,TEX,TEX,0.67,N,2,8,CIN,1.5
927,2016-06-22,01:10,HOU vs LAA,HOU,LAA,1.62,2.39,HOU,HOU,0.624,N,3,2,LAA,1.62
928,2016-06-22,01:10,MIN vs PHI,MIN,PHI,1.73,2.18,MIN,MIN,0.508,N,14,10,PHI,1.73
929,2016-06-22,03:05,OAK vs MIL,OAK,MIL,1.64,2.37,OAK,OAK,0.518,N,5,3,MIL,1.64
930,2016-06-22,03:10,LAD vs WSN,LAD,WSN,1.74,2.17,LAD,LAD,0.51,N,3,2,WSN,1.74
931,2016-06-22,17:10,MIA vs ATL,MIA,ATL,1.6,2.44,MIA,MIA,0.644,N,3,0,ATL,1.6
932,2016-06-22,18:05,NYY vs COL,NYY,COL,1.74,2.16,NYY,NYY,0.597,N,9,8,COL,1.74
933,2016-06-22,18:10,NYM vs KCR,NYM,KCR,1.67,2.29,NYM,NYM,0.589,N,4,3,KCR,1.67
934,2016-06-22,19:20,CHC vs STL,CHC,STL,1.39,3.12,CHC,CHC,0.643,N,2,7,STL,1.39
935,2016-06-22,20:35,OAK vs MIL,OAK,MIL,1.76,2.12,OAK,OAK,0.518,N,2,4,MIL,1.76
936,2016-06-22,21:07,TOR vs ARI,TOR,ARI,1.59,2.45,TOR,TOR,0.666,N,5,2,ARI,1.59
937,2016-06-23,00:05,PIT vs SFG,PIT,SFG,1.85,2.01,PIT,PIT,0.533,N,6,7,SFG,1.85
938,2016-06-23,00:08,DET vs SEA,DET,SEA,1.78,2.09,DET,DET,0.544,N,5,1,SEA,1.78
939,2016-06-23,00:10,BOS vs CHW,BOS,CHW,1.84,2.02,BOS,BOS,0.618,N,6,8,CHW,1.84
940,2016-06-23,01:10,MIN vs PHI,MIN,PHI,1.6,2.46,MIN,MIN,0.508,N,6,5,PHI,1.6
941,2016-06-23,17:35,PIT vs SFG,PIT,SFG,1.69,2.24,PIT,PIT,0.533,N,3,5,SFG,1.69
942,2016-06-23,18:08,DET vs SEA,DET,SEA,1.69,2.23,DET,DET,0.544,N,5,4,SEA,1.69
943,2016-06-23,18:10,MIN vs PHI,MIN,PHI,1.67,2.29,MIN,MIN,0.508,N,3,7,PHI,1.67
944,2016-06-23,18:35,BOS vs CHW,BOS,CHW,1.4,3.13,BOS,BOS,0.618,N,8,7,CHW,1.4
945,2016-06-24,00:10,ATL vs NYM,ATL,NYM,2.35,1.64,NYM,NYM,0.598,N,4,3,NYM,2.35
946,2016-06-24,00:10,CIN vs SDP,CIN,SDP,1.99,1.87,SDP,CIN,0.544,Y,4,7,SDP,1.99
947,2016-06-24,00:10,MIA vs CHC,MIA,CHC,2.55,1.55,CHC,CHC,0.598,N,4,2,CHC,2.55
948,2016-06-24,01:40,COL vs ARI,COL,ARI,2.43,1.59,ARI,COL,0.594,Y,6,7,ARI,2.43
949,2016-06-24,03:05,LAA vs OAK,LAA,OAK,1.69,2.26,LAA,LAA,0.523,N,4,5,OAK,1.69
950,2016-06-25,00:05,BAL vs TBR,BAL,TBR,1.66,2.3,BAL,BAL,0.6,N,6,3,TBR,1.66
951,2016-06-25,00:05,BAL vs TBR,BAL,TBR,1.66,2.3,BAL,BAL,0.6,N,6,3,TBR,1.66
952,2016-06-25,00:05,NYY vs MIN,NYY,MIN,1.48,2.75,NYY,NYY,0.672,N,5,3,MIN,1.48
