Season_Yr,Visitor_Team,Visitor_Team_PTS,Home_Team,Home_Team_PTS
2017,Washington Capitals,4,Florida Panthers,2
2017,Toronto Maple Leafs,2,Minnesota Wild,3
2017,Arizona Coyotes,2,Montreal Canadiens,5
2017,Anaheim Ducks,3,Philadelphia Flyers,2
2017,San Jose Sharks,2,Pittsburgh Penguins,3
2017,Colorado Avalanche,4,Tampa Bay Lightning,0
2017,Buffalo Sabres,1,Vancouver Canucks,2
2017,Chicago Blackhawks,2,Columbus Blue Jackets,3
2017,Nashville Predators,3,Detroit Red Wings,5
2017,Arizona Coyotes,2,New York Islanders,3
2017,Montreal Canadiens,4,Boston Bruins,2
2017,St. Louis Blues,6,Calgary Flames,4
2017,Toronto Maple Leafs,4,Chicago Blackhawks,5
2017,Columbus Blue Jackets,3,Dallas Stars,0
2017,San Jose Sharks,0,Detroit Red Wings,3
2017,Colorado Avalanche,2,Florida Panthers,5
2017,Vancouver Canucks,3,Los Angeles Kings,4
2017,Minnesota Wild,1,New Jersey Devils,2
2017,Pittsburgh Penguins,1,Nashville Predators,5
2017,Tampa Bay Lightning,4,Ottawa Senators,1
2017,Carolina Hurricanes,3,Philadelphia Flyers,6
2017,New York Rangers,4,Washington Capitals,2
2017,Vancouver Canucks,2,Anaheim Ducks,4
2017,Minnesota Wild,3,New York Islanders,6
2017,Arizona Coyotes,2,New York Rangers,3
2017,Edmonton Oilers,3,Winnipeg Jets,0
2017,Calgary Flames,3,Chicago Blackhawks,2
2017,Philadelphia Flyers,1,Montreal Canadiens,3
2017,Minnesota Wild,5,Boston Bruins,0
2017,Winnipeg Jets,2,Dallas Stars,3
2017,Carolina Hurricanes,2,Detroit Red Wings,4
2017,Columbus Blue Jackets,2,Los Angeles Kings,3
2017,Arizona Coyotes,3,New Jersey Devils,5
2017,Buffalo Sabres,3,Philadelphia Flyers,4
2017,Florida Panthers,2,Pittsburgh Penguins,3
2017,Anaheim Ducks,1,San Jose Sharks,2
2017,Calgary Flames,4,St. Louis Blues,1
2017,Tampa Bay Lightning,7,Toronto Maple Leafs,3
2017,Ottawa Senators,3,Vancouver Canucks,0
2017,Nashville Predators,1,Anaheim Ducks,6
2017,Washington Capitals,1,Edmonton Oilers,4
2017,Montreal Canadiens,3,New York Islanders,2
2017,Boston Bruins,2,New York Rangers,5
2017,Minnesota Wild,4,Buffalo Sabres,0
2017,Nashville Predators,2,Los Angeles Kings,3
2017,Tampa Bay Lightning,1,Montreal Canadiens,3
2017,Arizona Coyotes,5,Philadelphia Flyers,4
2017,New York Islanders,2,Pittsburgh Penguins,4
2017,Columbus Blue Jackets,1,San Jose Sharks,3
2017,Detroit Red Wings,2,St. Louis Blues,1
2017,Florida Panthers,2,Toronto Maple Leafs,3
2017,Dallas Stars,1,Winnipeg Jets,4
2017,Columbus Blue Jackets,4,Anaheim Ducks,0
2017,New York Rangers,2,Carolina Hurricanes,3
2017,Ottawa Senators,2,Calgary Flames,5
2017,Winnipeg Jets,1,Colorado Avalanche,0
2017,Chicago Blackhawks,3,New Jersey Devils,2
2017,Edmonton Oilers,2,Vancouver Canucks,0
2017,Colorado Avalanche,3,Arizona Coyotes,2
2017,Florida Panthers,0,Buffalo Sabres,3
2017,Boston Bruins,1,Detroit Red Wings,0
2017,Dallas Stars,0,Minnesota Wild,4
2017,Toronto Maple Leafs,1,Montreal Canadiens,2
2017,Tampa Bay Lightning,1,New Jersey Devils,3
2017,Pittsburgh Penguins,5,Philadelphia Flyers,4
2017,Nashville Predators,1,San Jose Sharks,4
2017,Los Angeles Kings,0,St. Louis Blues,1
2017,Washington Capitals,5,Vancouver Canucks,2
2017,Philadelphia Flyers,4,Carolina Hurricanes,3
2017,Washington Capitals,3,Calgary Flames,1
2017,Los Angeles Kings,0,Chicago Blackhawks,3
2017,Florida Panthers,5,Detroit Red Wings,2
2017,Ottawa Senators,2,Edmonton Oilers,0
2017,Toronto Maple Leafs,1,New York Islanders,5
2017,Tampa Bay Lightning,1,New York Rangers,6
2017,Buffalo Sabres,3,Winnipeg Jets,1
2017,San Jose Sharks,2,Arizona Coyotes,3
2017,Dallas Stars,2,Columbus Blue Jackets,3
2017,Calgary Flames,1,Chicago Blackhawks,5
2017,Nashville Predators,5,Colorado Avalanche,1
2017,Boston Bruins,2,Florida Panthers,1
2017,Anaheim Ducks,4,Los Angeles Kings,0
2017,Buffalo Sabres,2,Minnesota Wild,1
2017,Tampa Bay Lightning,6,New York Islanders,1
2017,St. Louis Blues,0,New York Rangers,5
2017,Carolina Hurricanes,1,Ottawa Senators,2
2017,Edmonton Oilers,2,Toronto Maple Leafs,3
2017,Washington Capitals,3,Winnipeg Jets,2
2017,Pittsburgh Penguins,5,Anaheim Ducks,1
2017,Vancouver Canucks,0,Montreal Canadiens,3
2017,Detroit Red Wings,3,Philadelphia Flyers,4
2017,Nashville Predators,2,Arizona Coyotes,3
2017,Toronto Maple Leafs,2,Buffalo Sabres,1
2017,Colorado Avalanche,0,Chicago Blackhawks,4
2017,St. Louis Blues,2,Dallas Stars,6
2017,New Jersey Devils,3,Florida Panthers,4
2017,Pittsburgh Penguins,2,Los Angeles Kings,3
2017,Philadelphia Flyers,3,New York Islanders,2
2017,Edmonton Oilers,3,New York Rangers,5
2017,Vancouver Canucks,0,Ottawa Senators,1
2017,Calgary Flames,3,San Jose Sharks,2
2017,Boston Bruins,4,Tampa Bay Lightning,3
2017,Winnipeg Jets,3,Washington Capitals,4
2017,Arizona Coyotes,1,Anaheim Ducks,5
2017,Montreal Canadiens,0,Columbus Blue Jackets,10
2017,Winnipeg Jets,5,Detroit Red Wings,3
2017,New York Rangers,5,Boston Bruins,2
2017,Minnesota Wild,0,Colorado Avalanche,1
2017,Chicago Blackhawks,3,Dallas Stars,2
2017,Calgary Flames,0,Los Angeles Kings,5
2017,Philadelphia Flyers,4,Montreal Canadiens,5
2017,Carolina Hurricanes,3,Nashville Predators,2
2017,Edmonton Oilers,4,New York Islanders,3
2017,Buffalo Sabres,2,Ottawa Senators,1
2017,Pittsburgh Penguins,5,San Jose Sharks,0
2017,Columbus Blue Jackets,1,St. Louis Blues,2
2017,New Jersey Devils,1,Tampa Bay Lightning,4
2017,Vancouver Canucks,3,Toronto Maple Leafs,6
2017,Florida Panthers,2,Washington Capitals,4
2017,Calgary Flames,1,Anaheim Ducks,4
2017,New Jersey Devils,4,Carolina Hurricanes,1
2017,Dallas Stars,3,Chicago Blackhawks,4
2017,Edmonton Oilers,2,Detroit Red Wings,1
2017,Winnipeg Jets,2,New York Rangers,5
2017,Colorado Avalanche,1,St. Louis Blues,5
2017,Buffalo Sabres,0,Boston Bruins,4
2017,Tampa Bay Lightning,1,Florida Panthers,3
2017,Vancouver Canucks,2,New York Islanders,4
2017,Arizona Coyotes,4,Colorado Avalanche,2
2017,Boston Bruins,2,Montreal Canadiens,3
2017,Carolina Hurricanes,2,New Jersey Devils,3
2017,Ottawa Senators,1,Nashville Predators,3
2017,Vancouver Canucks,5,New York Rangers,3
2017,Detroit Red Wings,3,Philadelphia Flyers,2
2017,Edmonton Oilers,3,Pittsburgh Penguins,4
2017,Los Angeles Kings,7,Toronto Maple Leafs,0
2017,Dallas Stars,2,Winnipeg Jets,8
2017,San Jose Sharks,3,Washington Capitals,0
2017,Ottawa Senators,2,Buffalo Sabres,1
2017,Anaheim Ducks,2,Columbus Blue Jackets,3
2017,Chicago Blackhawks,2,St. Louis Blues,1
2017,Winnipeg Jets,3,Arizona Coyotes,2
2017,Columbus Blue Jackets,2,Boston Bruins,5
2017,Anaheim Ducks,4,Carolina Hurricanes,2
2017,Dallas Stars,4,Calgary Flames,2
2017,Vancouver Canucks,1,Detroit Red Wings,3
2017,San Jose Sharks,4,Florida Panthers,2
2017,Los Angeles Kings,1,Montreal Canadiens,4
2017,St. Louis Blues,1,Nashville Predators,3
2017,Minnesota Wild,4,Pittsburgh Penguins,2
2017,New York Islanders,1,Tampa Bay Lightning,4
2017,New Jersey Devils,2,Buffalo Sabres,1
2017,Washington Capitals,3,Chicago Blackhawks,2
2017,Winnipeg Jets,2,Colorado Avalanche,3
2017,Dallas Stars,3,Edmonton Oilers,2
2017,Los Angeles Kings,1,Ottawa Senators,2
2017,Philadelphia Flyers,3,Toronto Maple Leafs,6
2017,Boston Bruins,2,Arizona Coyotes,1
2017,Washington Capitals,1,Carolina Hurricanes,5
2017,St. Louis Blues,4,Columbus Blue Jackets,8
2017,New York Rangers,4,Calgary Flames,1
2017,New York Islanders,2,Florida Panthers,3
2017,Detroit Red Wings,0,Montreal Canadiens,5
2017,Buffalo Sabres,2,New Jersey Devils,4
2017,Anaheim Ducks,0,Nashville Predators,5
2017,Minnesota Wild,2,Philadelphia Flyers,3
2017,Toronto Maple Leafs,1,Pittsburgh Penguins,4
2017,San Jose Sharks,3,Tampa Bay Lightning,1
2017,Montreal Canadiens,2,Chicago Blackhawks,3
2017,Boston Bruins,2,Colorado Avalanche,0
2017,New York Rangers,3,Edmonton Oilers,1
2017,Minnesota Wild,2,Ottawa Senators,1
2017,Dallas Stars,4,Vancouver Canucks,5
2017,Los Angeles Kings,2,Winnipeg Jets,3
2017,Tampa Bay Lightning,4,New York Islanders,0
2017,Edmonton Oilers,1,Anaheim Ducks,4
2017,San Jose Sharks,0,Carolina Hurricanes,1
2017,Washington Capitals,1,Columbus Blue Jackets,2
2017,Los Angeles Kings,1,Colorado Avalanche,4
2017,New Jersey Devils,2,Dallas Stars,1
2017,Tampa Bay Lightning,4,Detroit Red Wings,3
2017,Calgary Flames,1,Minnesota Wild,0
2017,Florida Panthers,4,Montreal Canadiens,3
2017,Ottawa Senators,3,Philadelphia Flyers,2
2017,Buffalo Sabres,1,St. Louis Blues,4
2017,Nashville Predators,2,Toronto Maple Leafs,6
2017,New York Rangers,7,Vancouver Canucks,2
2017,Chicago Blackhawks,0,Winnipeg Jets,4
2017,Arizona Coyotes,1,Calgary Flames,2
2017,Pittsburgh Penguins,1,Washington Capitals,7
2017,New Jersey Devils,2,Anaheim Ducks,3
2017,Tampa Bay Lightning,4,Buffalo Sabres,1
2017,Colorado Avalanche,2,Dallas Stars,3
2017,Edmonton Oilers,2,Los Angeles Kings,4
2017,Boston Bruins,0,Minnesota Wild,1
2017,Nashville Predators,5,Ottawa Senators,1
2017,Winnipeg Jets,2,Philadelphia Flyers,5
2017,San Jose Sharks,2,St. Louis Blues,3
2017,Florida Panthers,1,Toronto Maple Leafs,6
2017,Arizona Coyotes,2,Vancouver Canucks,3
2017,Montreal Canadiens,0,Carolina Hurricanes,1
2017,New York Rangers,0,Columbus Blue Jackets,1
2017,Chicago Blackhawks,0,Calgary Flames,1
2017,Pittsburgh Penguins,0,New York Islanders,1
2017,Detroit Red Wings,0,Washington Capitals,1
2017,San Jose Sharks,0,Arizona Coyotes,1
2017,Winnipeg Jets,0,Boston Bruins,1
2017,Pittsburgh Penguins,0,Buffalo Sabres,1
2017,Edmonton Oilers,0,Dallas Stars,1
2017,New Jersey Devils,0,Los Angeles Kings,1
2017,Colorado Avalanche,0,Minnesota Wild,1
2017,Toronto Maple Leafs,0,Montreal Canadiens,1
2017,Florida Panthers,0,Ottawa Senators,1
2017,Tampa Bay Lightning,0,Philadelphia Flyers,1
2017,Nashville Predators,0,St. Louis Blues,1
2017,Chicago Blackhawks,0,Vancouver Canucks,1
2017,Los Angeles Kings,0,Anaheim Ducks,1
2017,Winnipeg Jets,0,Carolina Hurricanes,1
2017,Calgary Flames,0,Detroit Red Wings,1
2017,Florida Panthers,0,New York Rangers,1
2017,Columbus Blue Jackets,0,Washington Capitals,1
2017,Calgary Flames,0,Buffalo Sabres,1
2017,Colorado Avalanche,0,Columbus Blue Jackets,1
2017,Minnesota Wild,0,Dallas Stars,1
2017,Chicago Blackhawks,0,Edmonton Oilers,1
2017,Tampa Bay Lightning,0,Nashville Predators,1
2017,New York Rangers,0,Pittsburgh Penguins,1
2017,New Jersey Devils,0,San Jose Sharks,1
2017,New York Islanders,0,Anaheim Ducks,1
2017,St. Louis Blues,0,Boston Bruins,1
2017,Philadelphia Flyers,0,Florida Panthers,1
2017,Ottawa Senators,0,Montreal Canadiens,1
2017,Carolina Hurricanes,0,Toronto Maple Leafs,1
2017,Vancouver Canucks,0,Arizona Coyotes,1
2017,Detroit Red Wings,0,Buffalo Sabres,1
2017,Calgary Flames,0,Columbus Blue Jackets,1
2017,Edmonton Oilers,0,Colorado Avalanche,1
2017,New York Islanders,0,Los Angeles Kings,1
2017,Winnipeg Jets,0,Minnesota Wild,1
2017,Toronto Maple Leafs,0,New Jersey Devils,1
2017,Dallas Stars,0,Nashville Predators,1
2017,Pittsburgh Penguins,0,New York Rangers,1
2017,Chicago Blackhawks,0,San Jose Sharks,1
2017,Philadelphia Flyers,0,Tampa Bay Lightning,1
2017,St. Louis Blues,0,Washington Capitals,1
2017,Carolina Hurricanes,0,Montreal Canadiens,1
2017,Boston Bruins,0,Ottawa Senators,1
2017,Chicago Blackhawks,0,Anaheim Ducks,1
2017,Edmonton Oilers,0,Arizona Coyotes,1
2017,Calgary Flames,0,Boston Bruins,1
2017,Vancouver Canucks,0,Dallas Stars,1
2017,Pittsburgh Penguins,0,Minnesota Wild,1
2017,Detroit Red Wings,0,New Jersey Devils,1
2017,Winnipeg Jets,0,Nashville Predators,1
2017,New York Rangers,0,Philadelphia Flyers,1
2017,New York Islanders,0,San Jose Sharks,1
2017,Columbus Blue Jackets,0,Tampa Bay Lightning,1
2017,Buffalo Sabres,0,Washington Capitals,1
2017,Vancouver Canucks,0,Colorado Avalanche,1
2017,Montreal Canadiens,0,Detroit Red Wings,1
2017,Columbus Blue Jackets,0,Florida Panthers,1
2017,Chicago Blackhawks,0,Los Angeles Kings,1
2017,Carolina Hurricanes,0,Ottawa Senators,1
2017,New Jersey Devils,0,Pittsburgh Penguins,1
2017,Anaheim Ducks,0,San Jose Sharks,1
2017,Minnesota Wild,0,St. Louis Blues,1
2017,Washington Capitals,0,Toronto Maple Leafs,1
2017,Tampa Bay Lightning,0,Boston Bruins,1
2017,Florida Panthers,0,Carolina Hurricanes,1
2017,Arizona Coyotes,0,Edmonton Oilers,1
2017,Ottawa Senators,0,New York Rangers,1
2017,Calgary Flames,0,Philadelphia Flyers,1
2017,Nashville Predators,0,Winnipeg Jets,1
2017,Calgary Flames,0,New York Islanders,1
2017,Dallas Stars,0,St. Louis Blues,1
2017,Montreal Canadiens,0,Anaheim Ducks,1
2017,Tampa Bay Lightning,0,Columbus Blue Jackets,1
2017,Florida Panthers,0,Chicago Blackhawks,1
2017,Nashville Predators,0,Colorado Avalanche,1
2017,Dallas Stars,0,Detroit Red Wings,1
2017,Toronto Maple Leafs,0,Edmonton Oilers,1
2017,Carolina Hurricanes,0,New York Rangers,1
2017,Buffalo Sabres,0,Ottawa Senators,1
2017,Boston Bruins,0,Philadelphia Flyers,1
2017,Arizona Coyotes,0,San Jose Sharks,1
2017,Minnesota Wild,0,Vancouver Canucks,1
2017,New Jersey Devils,0,Winnipeg Jets,1
2017,Toronto Maple Leafs,0,Calgary Flames,1
2017,San Jose Sharks,0,Los Angeles Kings,1
2017,Pittsburgh Penguins,0,New York Islanders,1
2017,Los Angeles Kings,0,Arizona Coyotes,1
2017,Carolina Hurricanes,0,Boston Bruins,1
2017,New York Rangers,0,Buffalo Sabres,1
2017,New Jersey Devils,0,Chicago Blackhawks,1
2017,Columbus Blue Jackets,0,Colorado Avalanche,1
2017,Florida Panthers,0,Detroit Red Wings,1
2017,Philadelphia Flyers,0,Ottawa Senators,1
2017,Dallas Stars,0,Pittsburgh Penguins,1
2017,Tampa Bay Lightning,0,St. Louis Blues,1
2017,Anaheim Ducks,0,Vancouver Canucks,1
2017,Edmonton Oilers,0,Winnipeg Jets,1
2017,New York Islanders,0,Washington Capitals,1
2017,Minnesota Wild,0,Calgary Flames,1
2017,Montreal Canadiens,0,San Jose Sharks,1
2017,Columbus Blue Jackets,0,Arizona Coyotes,1
2017,Boston Bruins,0,Buffalo Sabres,1
2017,Dallas Stars,0,Colorado Avalanche,1
2017,Anaheim Ducks,0,Edmonton Oilers,1
2017,New Jersey Devils,0,Nashville Predators,1
2017,Carolina Hurricanes,0,New York Rangers,1
2017,Florida Panthers,0,Ottawa Senators,1
2017,Chicago Blackhawks,0,Philadelphia Flyers,1
2017,Detroit Red Wings,0,Pittsburgh Penguins,1
2017,Winnipeg Jets,0,St. Louis Blues,1
2017,Washington Capitals,0,Tampa Bay Lightning,1
2017,Toronto Maple Leafs,0,Vancouver Canucks,1
2017,Tampa Bay Lightning,0,Carolina Hurricanes,1
2017,Anaheim Ducks,0,Calgary Flames,1
2017,Winnipeg Jets,0,Chicago Blackhawks,1
2017,Minnesota Wild,0,Edmonton Oilers,1
2017,Montreal Canadiens,0,Los Angeles Kings,1
2017,Philadelphia Flyers,0,Nashville Predators,1
2017,Detroit Red Wings,0,New York Islanders,1
2017,Florida Panthers,0,Boston Bruins,1
2017,Arizona Coyotes,0,Columbus Blue Jackets,1
2017,Ottawa Senators,0,Pittsburgh Penguins,1
2017,Buffalo Sabres,0,Washington Capitals,1
2017,Edmonton Oilers,0,Buffalo Sabres,1
2017,Arizona Coyotes,0,Chicago Blackhawks,1
2017,Calgary Flames,0,Dallas Stars,1
2017,Vancouver Canucks,0,New Jersey Devils,1
2017,Colorado Avalanche,0,Nashville Predators,1
2017,New York Rangers,0,New York Islanders,1
2017,Florida Panthers,0,Philadelphia Flyers,1
2017,Montreal Canadiens,0,St. Louis Blues,1
2017,Detroit Red Wings,0,Winnipeg Jets,1
2017,Carolina Hurricanes,0,Anaheim Ducks,1
2017,Ottawa Senators,0,San Jose Sharks,1
2017,Minnesota Wild,0,Toronto Maple Leafs,1
2017,Boston Bruins,0,Washington Capitals,1
2017,Calgary Flames,0,Arizona Coyotes,1
2017,Colorado Avalanche,0,Boston Bruins,1
2017,Nashville Predators,0,Dallas Stars,1
2017,Pittsburgh Penguins,0,Florida Panthers,1
2017,Carolina Hurricanes,0,Los Angeles Kings,1
2017,New Jersey Devils,0,Montreal Canadiens,1
2017,St. Louis Blues,0,New York Islanders,1
2017,Edmonton Oilers,0,Philadelphia Flyers,1
2017,Vancouver Canucks,0,Tampa Bay Lightning,1
2017,New York Rangers,0,Winnipeg Jets,1
2017,San Jose Sharks,0,Anaheim Ducks,1
2017,Washington Capitals,0,Buffalo Sabres,1
2017,New York Rangers,0,Chicago Blackhawks,1
2017,Columbus Blue Jackets,0,Detroit Red Wings,1
2017,Edmonton Oilers,0,Minnesota Wild,1
2017,St. Louis Blues,0,New Jersey Devils,1
2017,Nashville Predators,0,Arizona Coyotes,1
2017,Toronto Maple Leafs,0,Boston Bruins,1
2017,New York Islanders,0,Columbus Blue Jackets,1
2017,Winnipeg Jets,0,Calgary Flames,1
2017,Vancouver Canucks,0,Florida Panthers,1
2017,Ottawa Senators,0,Los Angeles Kings,1
2017,Colorado Avalanche,0,Montreal Canadiens,1
2017,Dallas Stars,0,Philadelphia Flyers,1
2017,Carolina Hurricanes,0,San Jose Sharks,1
2017,Pittsburgh Penguins,0,Tampa Bay Lightning,1
2017,Ottawa Senators,0,Anaheim Ducks,1
2017,Dallas Stars,0,Chicago Blackhawks,1
2017,Philadelphia Flyers,0,Detroit Red Wings,1
2017,Winnipeg Jets,0,Edmonton Oilers,1
2017,St. Louis Blues,0,Minnesota Wild,1
2017,New Jersey Devils,0,New York Rangers,1
2017,Colorado Avalanche,0,Toronto Maple Leafs,1
2017,Vancouver Canucks,0,Washington Capitals,1
2017,Boston Bruins,0,Montreal Canadiens,1
2017,Arizona Coyotes,0,Pittsburgh Penguins,1
2017,Los Angeles Kings,0,Buffalo Sabres,1
2017,Vancouver Canucks,0,Carolina Hurricanes,1
2017,Anaheim Ducks,0,Dallas Stars,1
2017,Arizona Coyotes,0,Detroit Red Wings,1
2017,Columbus Blue Jackets,0,Edmonton Oilers,1
2017,Florida Panthers,0,Minnesota Wild,1
2017,St. Louis Blues,0,Nashville Predators,1
2017,Washington Capitals,0,New York Islanders,1
2017,Chicago Blackhawks,0,New York Rangers,1
2017,San Jose Sharks,0,Toronto Maple Leafs,1
2017,Tampa Bay Lightning,0,Calgary Flames,1
2017,Philadelphia Flyers,0,Colorado Avalanche,1
2017,San Jose Sharks,0,Ottawa Senators,1
2017,Boston Bruins,0,Pittsburgh Penguins,1
2017,Anaheim Ducks,0,Boston Bruins,1
2017,New York Rangers,0,Dallas Stars,1
2017,Los Angeles Kings,0,Detroit Red Wings,1
2017,Minnesota Wild,0,Nashville Predators,1
2017,Chicago Blackhawks,0,New York Islanders,1
2017,New Jersey Devils,0,St. Louis Blues,1
2017,Arizona Coyotes,0,Toronto Maple Leafs,1
2017,Florida Panthers,0,Winnipeg Jets,1
2017,New York Islanders,0,Buffalo Sabres,1
2017,Washington Capitals,0,Carolina Hurricanes,1
2017,Columbus Blue Jackets,0,Calgary Flames,1
2017,Florida Panthers,0,Colorado Avalanche,1
2017,San Jose Sharks,0,Montreal Canadiens,1
2017,Los Angeles Kings,0,Pittsburgh Penguins,1
2017,Tampa Bay Lightning,0,Vancouver Canucks,1
2017,Buffalo Sabres,0,Carolina Hurricanes,1
2017,Philadelphia Flyers,0,Dallas Stars,1
2017,Anaheim Ducks,0,Detroit Red Wings,1
2017,Tampa Bay Lightning,0,Edmonton Oilers,1
2017,Arizona Coyotes,0,Minnesota Wild,1
2017,New York Rangers,0,Nashville Predators,1
2017,New Jersey Devils,0,Ottawa Senators,1
2017,Chicago Blackhawks,0,St. Louis Blues,1
2017,Pittsburgh Penguins,0,Toronto Maple Leafs,1
2017,Montreal Canadiens,0,Washington Capitals,1
2017,Los Angeles Kings,0,Boston Bruins,1
2017,San Jose Sharks,0,Chicago Blackhawks,1
2017,Ottawa Senators,0,New York Islanders,1
2017,New Jersey Devils,0,New York Rangers,1
2017,Columbus Blue Jackets,0,Vancouver Canucks,1
2017,Colorado Avalanche,0,Winnipeg Jets,1
2017,Calgary Flames,0,Arizona Coyotes,1
2017,Detroit Red Wings,0,Carolina Hurricanes,1
2017,Nashville Predators,0,Philadelphia Flyers,1
2017,Edmonton Oilers,0,St. Louis Blues,1
2017,Anaheim Ducks,0,Toronto Maple Leafs,1
2017,New York Islanders,0,Boston Bruins,1
2017,Los Angeles Kings,0,Columbus Blue Jackets,1
2017,Ottawa Senators,0,Chicago Blackhawks,1
2017,St. Louis Blues,0,Dallas Stars,1
2017,Buffalo Sabres,0,Florida Panthers,1
2017,Colorado Avalanche,0,Minnesota Wild,1
2017,Anaheim Ducks,0,Montreal Canadiens,1
2017,Nashville Predators,0,New Jersey Devils,1
2017,New York Rangers,0,Pittsburgh Penguins,1
2017,Calgary Flames,0,San Jose Sharks,1
2017,Detroit Red Wings,0,Tampa Bay Lightning,1
2017,Winnipeg Jets,0,Vancouver Canucks,1
2017,Edmonton Oilers,0,Arizona Coyotes,1
2017,Washington Capitals,0,Philadelphia Flyers,1
2017,Carolina Hurricanes,0,Buffalo Sabres,1
2017,Pittsburgh Penguins,0,Columbus Blue Jackets,1
2017,Toronto Maple Leafs,0,Colorado Avalanche,1
2017,Boston Bruins,0,Florida Panthers,1
2017,Minnesota Wild,0,Montreal Canadiens,1
2017,Philadelphia Flyers,0,New Jersey Devils,1
2017,Los Angeles Kings,0,Nashville Predators,1
2017,Anaheim Ducks,0,Ottawa Senators,1
2017,St. Louis Blues,0,Tampa Bay Lightning,1
2017,Winnipeg Jets,0,Vancouver Canucks,1
2017,Toronto Maple Leafs,0,Arizona Coyotes,1
2017,Boston Bruins,0,Carolina Hurricanes,1
2017,Montreal Canadiens,0,Columbus Blue Jackets,1
2017,Vancouver Canucks,0,Calgary Flames,1
2017,Colorado Avalanche,0,Chicago Blackhawks,1
2017,Los Angeles Kings,0,Dallas Stars,1
2017,Detroit Red Wings,0,Florida Panthers,1
2017,Buffalo Sabres,0,New York Islanders,1
2017,Minnesota Wild,0,New York Rangers,1
2017,New Jersey Devils,0,Pittsburgh Penguins,1
2017,Edmonton Oilers,0,San Jose Sharks,1
2017,Tampa Bay Lightning,0,Washington Capitals,1
2017,San Jose Sharks,0,Anaheim Ducks,1
2017,Dallas Stars,0,Arizona Coyotes,1
2017,Boston Bruins,0,Columbus Blue Jackets,1
2017,Winnipeg Jets,0,Chicago Blackhawks,1
2017,Calgary Flames,0,Colorado Avalanche,1
2017,Buffalo Sabres,0,Detroit Red Wings,1
2017,Pittsburgh Penguins,0,New Jersey Devils,1
2017,Minnesota Wild,0,Nashville Predators,1
2017,Washington Capitals,0,New York Islanders,1
2017,Ottawa Senators,0,New York Rangers,1
2017,Toronto Maple Leafs,0,Florida Panthers,1
2017,Carolina Hurricanes,0,Pittsburgh Penguins,1
2017,Philadelphia Flyers,0,St. Louis Blues,1
2017,Montreal Canadiens,0,Tampa Bay Lightning,1
2017,Los Angeles Kings,0,Vancouver Canucks,1
